# Sensor: Sensor Generator      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:04      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	      
Time [s]      	Power (electrical)      [    k W      ]      	 Torque      [     Nm      ]      	Torque on main shaft      [   k Nm      ]      	Torque diff. on main shaft      [   k Nm      ]      	    RPM      [    rpm      ]      	Filtered RPM      [    rpm      ]      	Electricity production      [   k Wh      ]      	 Region      [             ]      
  190.7      	15538.5      	1.9624e+07      	  19624      	411.576      	 7.5612      	 7.5612      	819.236      	      0      
 190.75      	15540.1      	1.9624e+07      	  19624      	402.361      	7.56199      	7.56199      	819.451      	      0      
  190.8      	15542.2      	1.9624e+07      	  19624      	 390.87      	7.56302      	7.56302      	819.667      	      0      
 190.85      	15544.3      	1.9624e+07      	  19624      	 382.13      	7.56403      	7.56403      	819.883      	      0      
  190.9      	15546.1      	1.9624e+07      	  19624      	375.422      	7.56492      	7.56492      	820.099      	      0      
 190.95      	15547.5      	1.96239e+07      	19623.9      	371.216      	7.56566      	7.56566      	820.315      	      0      
    191      	15548.2      	1.96236e+07      	19623.6      	367.401      	7.56613      	7.56613      	820.531      	      0      
 191.05      	15548.3      	1.96232e+07      	19623.2      	 366.16      	 7.5663      	 7.5663      	820.747      	      0      
  191.1      	15548.1      	1.96229e+07      	19622.9      	364.962      	7.56634      	7.56634      	820.963      	      0      
 191.15      	15547.8      	1.96225e+07      	19622.5      	364.707      	7.56637      	7.56637      	821.179      	      0      
  191.2      	15547.3      	1.96221e+07      	19622.1      	362.194      	7.56627      	7.56627      	821.395      	      0      
 191.25      	15546.3      	1.96217e+07      	19621.7      	359.323      	 7.5659      	 7.5659      	821.611      	      0      
  191.3      	15544.8      	1.96213e+07      	19621.3      	353.253      	7.56536      	7.56536      	821.827      	      0      
 191.35      	15543.6      	1.96209e+07      	19620.9      	346.282      	7.56492      	7.56492      	822.042      	      0      
  191.4      	15542.9      	1.96205e+07      	19620.5      	335.745      	7.56474      	7.56474      	822.258      	      0      
 191.45      	15542.9      	1.96201e+07      	19620.1      	324.124      	7.56487      	7.56487      	822.474      	      0      
  191.5      	15543.4      	1.96197e+07      	19619.7      	306.098      	7.56529      	7.56529      	 822.69      	      0      
 191.55      	15544.5      	1.96193e+07      	19619.3      	281.297      	7.56595      	7.56595      	822.906      	      0      
  191.6      	15545.7      	1.96189e+07      	19618.9      	244.095      	7.56669      	7.56669      	823.122      	      0      
 191.65      	15546.7      	1.96185e+07      	19618.5      	221.289      	7.56731      	7.56731      	823.338      	      0      
  191.7      	15547.2      	1.96181e+07      	19618.1      	 208.67      	7.56773      	7.56773      	823.554      	      0      
 191.75      	15547.6      	1.96177e+07      	19617.7      	194.849      	7.56806      	7.56806      	 823.77      	      0      
  191.8      	15547.8      	1.96173e+07      	19617.3      	 173.58      	7.56835      	7.56835      	823.986      	      0      
 191.85      	15547.8      	1.96169e+07      	19616.9      	146.631      	7.56849      	7.56849      	824.202      	      0      
  191.9      	15547.1      	1.96165e+07      	19616.5      	108.036      	7.56833      	7.56833      	824.417      	      0      
 191.95      	15545.8      	1.9616e+07      	  19616      	55.0691      	7.56784      	7.56784      	824.633      	      0      
    192      	15543.8      	1.96156e+07      	19615.6      	-19.436      	7.56706      	7.56706      	824.849      	      0      
 192.05      	15541.5      	1.96152e+07      	19615.2      	-114.722      	 7.5661      	 7.5661      	825.065      	      0      
  192.1      	15539.1      	1.96148e+07      	19614.8      	-232.036      	 7.5651      	 7.5651      	825.281      	      0      
 192.15      	15537.1      	1.96144e+07      	19614.4      	-356.398      	7.56425      	7.56425      	825.497      	      0      
  192.2      	15535.4      	1.9614e+07      	  19614      	-458.151      	 7.5636      	 7.5636      	825.712      	      0      
 192.25      	15534.2      	1.96137e+07      	19613.7      	-486.659      	7.56312      	7.56312      	825.928      	      0      
  192.3      	15533.1      	1.96133e+07      	19613.3      	-410.324      	 7.5627      	 7.5627      	826.144      	      0      
 192.35      	  15532      	1.96131e+07      	19613.1      	-247.54      	7.56231      	7.56231      	 826.36      	      0      
  192.4      	15531.2      	1.96128e+07      	19612.8      	-67.8703      	7.56199      	7.56199      	826.575      	      0      
 192.45      	15530.6      	1.96126e+07      	19612.6      	69.9732      	7.56181      	7.56181      	826.791      	      0      
  192.5      	15530.4      	1.96124e+07      	19612.4      	141.149      	7.56176      	7.56176      	827.007      	      0      
 192.55      	15530.2      	1.96122e+07      	19612.2      	155.771      	7.56174      	7.56174      	827.223      	      0      
  192.6      	15529.8      	1.96121e+07      	19612.1      	129.293      	 7.5616      	 7.5616      	827.438      	      0      
 192.65      	15529.1      	1.9612e+07      	  19612      	83.6675      	7.56132      	7.56132      	827.654      	      0      
  192.7      	15528.5      	1.96119e+07      	19611.9      	34.5555      	7.56101      	7.56101      	 827.87      	      0      
 192.75      	  15528      	1.96119e+07      	19611.9      	-4.24699      	7.56078      	7.56078      	828.085      	      0      
  192.8      	15527.4      	1.96118e+07      	19611.8      	-29.7675      	7.56051      	7.56051      	828.301      	      0      
 192.85      	15526.4      	1.96119e+07      	19611.9      	-38.9707      	7.56003      	7.56003      	828.517      	      0      
  192.9      	15525.1      	1.96119e+07      	19611.9      	-32.9147      	7.55936      	7.55936      	828.732      	      0      
 192.95      	15523.7      	1.9612e+07      	  19612      	-8.8382      	7.55867      	7.55867      	828.948      	      0      
    193      	15522.4      	1.96121e+07      	19612.1      	39.1086      	7.55802      	7.55802      	829.163      	      0      
 193.05      	15521.3      	1.96122e+07      	19612.2      	96.2014      	7.55742      	7.55742      	829.379      	      0      
  193.1      	15520.4      	1.96124e+07      	19612.4      	146.782      	7.55689      	7.55689      	829.594      	      0      
 193.15      	15519.6      	1.96126e+07      	19612.6      	183.427      	7.55641      	7.55641      	 829.81      	      0      
  193.2      	15518.8      	1.96128e+07      	19612.8      	205.881      	7.55596      	7.55596      	830.026      	      0      
 193.25      	15518.1      	1.96131e+07      	19613.1      	 218.04      	7.55551      	7.55551      	830.241      	      0      
  193.3      	15517.8      	1.96134e+07      	19613.4      	224.897      	7.55525      	7.55525      	830.457      	      0      
 193.35      	15518.4      	1.96138e+07      	19613.8      	 226.12      	7.55539      	7.55539      	830.672      	      0      
  193.4      	15519.9      	1.96142e+07      	19614.2      	224.015      	7.55596      	7.55596      	830.888      	      0      
 193.45      	15521.8      	1.96146e+07      	19614.6      	220.235      	7.55674      	7.55674      	831.103      	      0      
  193.5      	15523.6      	1.9615e+07      	  19615      	219.991      	7.55746      	7.55746      	831.319      	      0      
 193.55      	15525.2      	1.96154e+07      	19615.4      	221.689      	7.55806      	7.55806      	831.535      	      0      
  193.6      	15526.5      	1.96159e+07      	19615.9      	226.241      	7.55851      	7.55851      	 831.75      	      0      
 193.65      	15527.2      	1.96163e+07      	19616.3      	230.918      	7.55868      	7.55868      	831.966      	      0      
  193.7      	15527.3      	1.96167e+07      	19616.7      	238.783      	7.55858      	7.55858      	832.181      	      0      
 193.75      	15527.3      	1.96172e+07      	19617.2      	246.277      	7.55839      	7.55839      	832.397      	      0      
  193.8      	15527.2      	1.96176e+07      	19617.6      	 255.26      	 7.5582      	 7.5582      	832.613      	      0      
 193.85      	15526.9      	1.9618e+07      	  19618      	261.595      	7.55787      	7.55787      	832.828      	      0      
  193.9      	  15526      	1.96185e+07      	19618.5      	268.186      	7.55729      	7.55729      	833.044      	      0      
 193.95      	15524.9      	1.96189e+07      	19618.9      	271.019      	7.55661      	7.55661      	 833.26      	      0      
    194      	15524.2      	1.96193e+07      	19619.3      	273.791      	7.55608      	7.55608      	833.475      	      0      
 194.05      	15524.1      	1.96198e+07      	19619.8      	272.621      	7.55586      	7.55586      	833.691      	      0      
  194.1      	15524.7      	1.96202e+07      	19620.2      	270.922      	7.55596      	7.55596      	833.907      	      0      
 194.15      	15525.8      	1.96207e+07      	19620.7      	261.917      	7.55635      	7.55635      	834.122      	      0      
  194.2      	15527.5      	1.96211e+07      	19621.1      	246.627      	7.55697      	7.55697      	834.338      	      0      
 194.25      	15529.2      	1.96216e+07      	19621.6      	219.448      	7.55766      	7.55766      	834.554      	      0      
  194.3      	15530.7      	1.9622e+07      	  19622      	208.874      	7.55821      	7.55821      	834.769      	      0      
 194.35      	15531.8      	1.96224e+07      	19622.4      	206.581      	7.55858      	7.55858      	834.985      	      0      
  194.4      	15532.7      	1.96228e+07      	19622.8      	203.056      	7.55888      	7.55888      	835.201      	      0      
 194.45      	15533.6      	1.96232e+07      	19623.2      	191.283      	7.55914      	7.55914      	835.416      	      0      
  194.5      	15534.1      	1.96236e+07      	19623.6      	174.314      	7.55924      	7.55924      	835.632      	      0      
 194.55      	  15534      	1.9624e+07      	  19624      	144.505      	7.55905      	7.55905      	835.848      	      0      
  194.6      	  15533      	1.9624e+07      	  19624      	100.682      	7.55854      	7.55854      	836.064      	      0      
 194.65      	15531.5      	1.9624e+07      	  19624      	34.4865      	7.55779      	7.55779      	836.279      	      0      
  194.7      	15529.6      	1.9624e+07      	  19624      	-51.9433      	7.55691      	7.55691      	836.495      	      0      
 194.75      	15527.9      	1.9624e+07      	  19624      	-160.525      	7.55605      	7.55605      	836.711      	      0      
  194.8      	15526.5      	1.9624e+07      	  19624      	-274.091      	7.55536      	7.55536      	836.926      	      0      
 194.85      	15525.5      	1.9624e+07      	  19624      	-362.464      	7.55491      	7.55491      	837.142      	      0      
  194.9      	15524.9      	1.9624e+07      	  19624      	-374.248      	7.55461      	7.55461      	837.358      	      0      
 194.95      	15524.4      	1.9624e+07      	  19624      	-281.877      	7.55437      	7.55437      	837.573      	      0      
    195      	  15524      	1.9624e+07      	  19624      	-106.919      	7.55418      	7.55418      	837.789      	      0      
 195.05      	15523.8      	1.9624e+07      	  19624      	 79.826      	7.55406      	7.55406      	838.004      	      0      
  195.1      	15523.9      	1.9624e+07      	  19624      	222.551      	 7.5541      	 7.5541      	 838.22      	      0      
 195.15      	15524.2      	1.9624e+07      	  19624      	298.196      	7.55427      	7.55427      	838.436      	      0      
  195.2      	15524.6      	1.9624e+07      	  19624      	318.804      	7.55445      	7.55445      	838.651      	      0      
 195.25      	15524.7      	1.9624e+07      	  19624      	298.847      	7.55451      	7.55451      	838.867      	      0      
  195.3      	15524.5      	1.9624e+07      	  19624      	260.955      	7.55442      	7.55442      	839.083      	      0      
 195.35      	15524.4      	1.9624e+07      	  19624      	219.699      	7.55435      	7.55435      	839.298      	      0      
  195.4      	15524.4      	1.9624e+07      	  19624      	188.971      	7.55437      	7.55437      	839.514      	      0      
 195.45      	15524.4      	1.9624e+07      	  19624      	170.947      	7.55437      	7.55437      	839.729      	      0      
  195.5      	15524.1      	1.9624e+07      	  19624      	169.315      	7.55419      	7.55419      	839.945      	      0      
 195.55      	15523.4      	1.9624e+07      	  19624      	182.295      	7.55386      	7.55386      	840.161      	      0      
  195.6      	15522.7      	1.9624e+07      	  19624      	213.566      	7.55352      	7.55352      	840.376      	      0      
 195.65      	15522.1      	1.9624e+07      	  19624      	267.938      	7.55324      	7.55324      	840.592      	      0      
  195.7      	15521.6      	1.9624e+07      	  19624      	330.053      	7.55301      	7.55301      	840.807      	      0      
 195.75      	15521.3      	1.9624e+07      	  19624      	  384.5      	7.55285      	7.55285      	841.023      	      0      
  195.8      	15521.1      	1.9624e+07      	  19624      	424.442      	7.55277      	7.55277      	841.239      	      0      
 195.85      	  15521      	1.9624e+07      	  19624      	450.099      	 7.5527      	 7.5527      	841.454      	      0      
  195.9      	15520.8      	1.9624e+07      	  19624      	 465.38      	7.55263      	7.55263      	 841.67      	      0      
 195.95      	15521.1      	1.9624e+07      	  19624      	475.124      	7.55274      	7.55274      	841.885      	      0      
    196      	15522.1      	1.9624e+07      	  19624      	478.704      	7.55326      	7.55326      	842.101      	      0      
 196.05      	15524.1      	1.9624e+07      	  19624      	478.715      	7.55419      	7.55419      	842.316      	      0      
  196.1      	15526.4      	1.9624e+07      	  19624      	476.809      	7.55531      	7.55531      	842.532      	      0      
 196.15      	15528.6      	1.9624e+07      	  19624      	478.177      	7.55639      	7.55639      	842.748      	      0      
  196.2      	15530.6      	1.9624e+07      	  19624      	480.691      	7.55737      	7.55737      	842.963      	      0      
 196.25      	15532.3      	1.9624e+07      	  19624      	485.718      	 7.5582      	 7.5582      	843.179      	      0      
  196.3      	15533.4      	1.9624e+07      	  19624      	490.219      	7.55875      	7.55875      	843.395      	      0      
 196.35      	  15534      	1.9624e+07      	  19624      	497.598      	7.55905      	7.55905      	843.611      	      0      
  196.4      	15534.5      	1.9624e+07      	  19624      	503.913      	7.55928      	7.55928      	843.826      	      0      
 196.45      	  15535      	1.9624e+07      	  19624      	511.505      	7.55951      	7.55951      	844.042      	      0      
  196.5      	15535.2      	1.9624e+07      	  19624      	515.603      	7.55959      	7.55959      	844.258      	      0      
 196.55      	15534.8      	1.9624e+07      	  19624      	519.805      	7.55943      	7.55943      	844.474      	      0      
  196.6      	15534.3      	1.9624e+07      	  19624      	519.549      	7.55917      	7.55917      	844.689      	      0      
 196.65      	  15534      	1.9624e+07      	  19624      	519.154      	7.55905      	7.55905      	844.905      	      0      
  196.7      	15534.4      	1.9624e+07      	  19624      	513.948      	7.55921      	7.55921      	845.121      	      0      
 196.75      	15535.3      	1.9624e+07      	  19624      	508.102      	7.55967      	7.55967      	845.337      	      0      
  196.8      	15536.8      	1.9624e+07      	  19624      	493.894      	7.56041      	7.56041      	845.553      	      0      
 196.85      	15538.8      	1.9624e+07      	  19624      	473.041      	7.56137      	7.56137      	845.768      	      0      
  196.9      	15540.9      	1.9624e+07      	  19624      	440.379      	7.56238      	7.56238      	845.984      	      0      
 196.95      	15542.7      	1.9624e+07      	  19624      	425.114      	7.56325      	7.56325      	  846.2      	      0      
    197      	15544.1      	1.9624e+07      	  19624      	416.375      	7.56393      	7.56393      	846.416      	      0      
 197.05      	15545.3      	1.9624e+07      	  19624      	405.951      	7.56455      	7.56455      	846.632      	      0      
  197.1      	15546.5      	1.9624e+07      	  19624      	386.404      	7.56512      	7.56512      	846.848      	      0      
 197.15      	15547.3      	1.9624e+07      	  19624      	361.516      	7.56553      	7.56553      	847.064      	      0      
  197.2      	15547.6      	1.9624e+07      	  19624      	322.662      	7.56564      	7.56564      	 847.28      	      0      
 197.25      	15547.2      	1.9624e+07      	  19624      	269.225      	7.56545      	7.56545      	847.496      	      0      
  197.3      	15546.3      	1.9624e+07      	  19624      	 192.21      	7.56499      	7.56499      	847.712      	      0      
 197.35      	  15545      	1.9624e+07      	  19624      	94.7409      	7.56438      	7.56438      	847.927      	      0      
  197.4      	15543.8      	1.9624e+07      	  19624      	-25.353      	7.56378      	7.56378      	848.143      	      0      
 197.45      	15542.8      	1.9624e+07      	  19624      	-148.787      	7.56333      	7.56333      	848.359      	      0      
  197.5      	15542.3      	1.9624e+07      	  19624      	-244.23      	7.56308      	7.56308      	848.575      	      0      
 197.55      	15542.1      	1.9624e+07      	  19624      	-257.863      	7.56297      	7.56297      	848.791      	      0      
  197.6      	  15542      	1.9624e+07      	  19624      	-166.478      	 7.5629      	 7.5629      	849.007      	      0      
 197.65      	15541.9      	1.9624e+07      	  19624      	4.50727      	7.56285      	7.56285      	849.223      	      0      
  197.7      	15541.9      	1.9624e+07      	  19624      	 180.39      	7.56288      	7.56288      	849.438      	      0      
 197.75      	15542.2      	1.9624e+07      	  19624      	308.136      	7.56304      	7.56304      	849.654      	      0      
  197.8      	15542.8      	1.9624e+07      	  19624      	367.001      	7.56333      	7.56333      	 849.87      	      0      
 197.85      	15543.4      	1.9624e+07      	  19624      	371.854      	 7.5636      	 7.5636      	850.086      	      0      
  197.9      	15543.7      	1.9624e+07      	  19624      	337.146      	7.56374      	7.56374      	850.302      	      0      
 197.95      	15543.7      	1.9624e+07      	  19624      	286.456      	7.56376      	7.56376      	850.518      	      0      
    198      	15543.8      	1.9624e+07      	  19624      	233.585      	7.56379      	7.56379      	850.734      	      0      
 198.05      	  15544      	1.9624e+07      	  19624      	192.419      	7.56391      	7.56391      	 850.95      	      0      
  198.1      	15544.1      	1.9624e+07      	  19624      	164.093      	7.56396      	7.56396      	851.166      	      0      
 198.15      	15543.8      	1.9624e+07      	  19624      	152.404      	7.56379      	7.56379      	851.381      	      0      
  198.2      	  15543      	1.9624e+07      	  19624      	155.522      	7.56343      	7.56343      	851.597      	      0      
 198.25      	15542.3      	1.9624e+07      	  19624      	177.945      	7.56305      	7.56305      	851.813      	      0      
  198.3      	15541.3      	1.96237e+07      	19623.7      	223.484      	7.56271      	7.56271      	852.029      	      0      
 198.35      	15540.3      	1.96233e+07      	19623.3      	275.055      	 7.5624      	 7.5624      	852.245      	      0      
  198.4      	15539.5      	1.96229e+07      	19622.9      	318.099      	7.56215      	7.56215      	852.461      	      0      
 198.45      	15538.7      	1.96225e+07      	19622.5      	346.253      	7.56194      	7.56194      	852.676      	      0      
  198.5      	  15538      	1.96221e+07      	19622.1      	360.288      	7.56171      	7.56171      	852.892      	      0      
 198.55      	15537.2      	1.96217e+07      	19621.7      	364.528      	7.56148      	7.56148      	853.108      	      0      
  198.6      	15536.9      	1.96214e+07      	19621.4      	363.546      	7.56145      	7.56145      	853.324      	      0      
 198.65      	15537.4      	1.96211e+07      	19621.1      	356.558      	7.56185      	7.56185      	 853.54      	      0      
  198.7      	15538.9      	1.96207e+07      	19620.7      	346.381      	7.56267      	7.56267      	853.755      	      0      
 198.75      	15540.6      	1.96205e+07      	19620.5      	334.883      	7.56365      	7.56365      	853.971      	      0      
  198.8      	15542.3      	1.96202e+07      	19620.2      	327.148      	7.56456      	7.56456      	854.187      	      0      
 198.85      	15543.7      	1.96199e+07      	19619.9      	320.737      	7.56534      	7.56534      	854.403      	      0      
  198.9      	15544.6      	1.96196e+07      	19619.6      	317.232      	7.56593      	7.56593      	854.619      	      0      
 198.95      	  15545      	1.96193e+07      	19619.3      	313.429      	7.56622      	7.56622      	854.835      	      0      
    199      	15544.8      	1.9619e+07      	  19619      	313.016      	7.56625      	7.56625      	855.051      	      0      
 199.05      	15544.5      	1.96187e+07      	19618.7      	311.657      	 7.5662      	 7.5662      	855.267      	      0      
  199.1      	15544.1      	1.96183e+07      	19618.3      	 311.89      	7.56612      	7.56612      	855.483      	      0      
 199.15      	15543.3      	1.9618e+07      	  19618      	308.826      	7.56586      	7.56586      	855.698      	      0      
  199.2      	15541.9      	1.96177e+07      	19617.7      	 306.32      	7.56534      	7.56534      	855.914      	      0      
 199.25      	15540.4      	1.96174e+07      	19617.4      	299.456      	7.56471      	7.56471      	 856.13      	      0      
  199.3      	15539.2      	1.96171e+07      	19617.1      	293.009      	7.56423      	7.56423      	856.346      	      0      
 199.35      	15538.6      	1.96168e+07      	19616.8      	281.977      	7.56406      	7.56406      	856.562      	      0      
  199.4      	15538.6      	1.96165e+07      	19616.5      	270.592      	 7.5642      	 7.5642      	856.778      	      0      
 199.45      	15539.3      	1.96162e+07      	19616.2      	250.751      	7.56464      	7.56464      	856.993      	      0      
  199.5      	15540.4      	1.96159e+07      	19615.9      	224.176      	7.56528      	7.56528      	857.209      	      0      
 199.55      	15541.6      	1.96157e+07      	19615.7      	188.314      	7.56594      	7.56594      	857.425      	      0      
  199.6      	15542.4      	1.96154e+07      	19615.4      	 171.66      	7.56643      	7.56643      	857.641      	      0      
 199.65      	15542.8      	1.96152e+07      	19615.2      	160.015      	7.56675      	7.56675      	857.857      	      0      
  199.7      	15543.1      	1.96149e+07      	19614.9      	146.599      	7.56699      	7.56699      	858.073      	      0      
 199.75      	15543.3      	1.96146e+07      	19614.6      	124.211      	7.56719      	7.56719      	858.289      	      0      
  199.8      	15543.1      	1.96143e+07      	19614.3      	96.9955      	7.56719      	7.56719      	858.504      	      0      
 199.85      	15542.2      	1.96141e+07      	19614.1      	55.4995      	7.56687      	7.56687      	 858.72      	      0      
  199.9      	15540.7      	1.96138e+07      	19613.8      	-0.389835      	7.56623      	7.56623      	858.936      	      0      
 199.95      	15538.6      	1.96135e+07      	19613.5      	-79.8216      	7.56531      	7.56531      	859.152      	      0      
    200      	15536.2      	1.96133e+07      	19613.3      	-178.838      	7.56424      	7.56424      	859.368      	      0      
 200.05      	15533.9      	1.9613e+07      	  19613      	-299.184      	7.56321      	7.56321      	859.584      	      0      
  200.1      	15531.9      	1.96128e+07      	19612.8      	-418.371      	7.56236      	7.56236      	859.799      	      0      
 200.15      	15530.5      	1.96126e+07      	19612.6      	-504.224      	7.56173      	7.56173      	860.015      	      0      
  200.2      	15529.3      	1.96124e+07      	19612.4      	-503.156      	7.56124      	7.56124      	860.231      	      0      
 200.25      	15528.3      	1.96123e+07      	19612.3      	-398.36      	7.56079      	7.56079      	860.446      	      0      
  200.3      	15527.4      	1.96122e+07      	19612.2      	-221.77      	7.56038      	7.56038      	860.662      	      0      
 200.35      	15526.7      	1.96121e+07      	19612.1      	-47.7303      	7.56005      	7.56005      	860.878      	      0      
  200.4      	15526.3      	1.96121e+07      	19612.1      	75.7231      	7.55988      	7.55988      	861.093      	      0      
 200.45      	15526.2      	1.96121e+07      	19612.1      	131.591      	7.55984      	7.55984      	861.309      	      0      
  200.5      	15526.1      	1.96121e+07      	19612.1      	136.544      	7.55978      	7.55978      	861.525      	      0      
 200.55      	15525.7      	1.96122e+07      	19612.2      	 104.79      	7.55957      	7.55957      	 861.74      	      0      
  200.6      	15525.1      	1.96123e+07      	19612.3      	59.8542      	7.55924      	7.55924      	861.956      	      0      
 200.65      	15524.5      	1.96124e+07      	19612.4      	14.4666      	7.55892      	7.55892      	862.171      	      0      
  200.7      	15524.1      	1.96125e+07      	19612.5      	-18.2121      	7.55866      	7.55866      	862.387      	      0      
 200.75      	15523.5      	1.96127e+07      	19612.7      	-37.6796      	7.55831      	7.55831      	862.603      	      0      
  200.8      	15522.6      	1.96129e+07      	19612.9      	-40.1748      	7.55776      	7.55776      	862.818      	      0      
 200.85      	15521.3      	1.96131e+07      	19613.1      	-27.9103      	7.55706      	7.55706      	863.034      	      0      
  200.9      	15520.1      	1.96134e+07      	19613.4      	4.58468      	7.55638      	7.55638      	863.249      	      0      
 200.95      	15519.1      	1.96137e+07      	19613.7      	59.1947      	7.55576      	7.55576      	863.465      	      0      
    201      	15518.1      	1.9614e+07      	  19614      	117.904      	7.55518      	7.55518      	 863.68      	      0      
 201.05      	15517.4      	1.96143e+07      	19614.3      	167.337      	7.55468      	7.55468      	863.896      	      0      
  201.1      	15516.8      	1.96147e+07      	19614.7      	202.066      	7.55423      	7.55423      	864.111      	      0      
 201.15      	15516.2      	1.96151e+07      	19615.1      	223.783      	 7.5538      	 7.5538      	864.327      	      0      
  201.2      	15515.8      	1.96156e+07      	19615.6      	236.595      	7.55342      	7.55342      	864.542      	      0      
 201.25      	15515.9      	1.96161e+07      	19616.1      	244.507      	7.55329      	7.55329      	864.758      	      0      
  201.3      	15516.9      	1.96166e+07      	19616.6      	246.735      	7.55358      	7.55358      	864.973      	      0      
 201.35      	15518.7      	1.96171e+07      	19617.1      	246.357      	7.55426      	7.55426      	865.189      	      0      
  201.4      	15520.8      	1.96177e+07      	19617.7      	245.316      	7.55505      	7.55505      	865.405      	      0      
 201.45      	15522.7      	1.96182e+07      	19618.2      	248.273      	7.55576      	7.55576      	 865.62      	      0      
  201.5      	15524.4      	1.96188e+07      	19618.8      	252.542      	7.55637      	7.55637      	865.836      	      0      
 201.55      	15525.7      	1.96194e+07      	19619.4      	259.666      	7.55678      	7.55678      	866.051      	      0      
  201.6      	15526.4      	1.96199e+07      	19619.9      	 266.65      	7.55691      	7.55691      	866.267      	      0      
 201.65      	15526.6      	1.96205e+07      	19620.5      	277.003      	7.55683      	7.55683      	866.483      	      0      
  201.7      	15526.8      	1.9621e+07      	  19621      	286.256      	7.55669      	7.55669      	866.698      	      0      
 201.75      	15526.9      	1.96216e+07      	19621.5      	297.145      	7.55653      	7.55653      	866.914      	      0      
  201.8      	15526.6      	1.96221e+07      	19622.1      	304.562      	 7.5562      	 7.5562      	 867.13      	      0      
 201.85      	15525.9      	1.96226e+07      	19622.6      	312.569      	7.55565      	7.55565      	867.345      	      0      
  201.9      	15525.1      	1.96231e+07      	19623.1      	 316.16      	7.55507      	7.55507      	867.561      	      0      
 201.95      	15524.8      	1.96236e+07      	19623.6      	320.314      	 7.5547      	 7.5547      	867.777      	      0      
    202      	  15525      	1.9624e+07      	  19624      	319.774      	7.55464      	7.55464      	867.992      	      0      
 202.05      	15525.5      	1.9624e+07      	  19624      	 319.23      	 7.5549      	 7.5549      	868.208      	      0      
  202.1      	15526.6      	1.9624e+07      	  19624      	309.781      	7.55544      	7.55544      	868.423      	      0      
 202.15      	15528.1      	1.9624e+07      	  19624      	293.231      	7.55617      	7.55617      	868.639      	      0      
  202.2      	15529.6      	1.9624e+07      	  19624      	269.164      	 7.5569      	 7.5569      	868.855      	      0      
 202.25      	15530.8      	1.9624e+07      	  19624      	264.661      	7.55748      	7.55748      	869.071      	      0      
  202.3      	15531.7      	1.9624e+07      	  19624      	263.452      	 7.5579      	 7.5579      	869.286      	      0      
 202.35      	15532.4      	1.9624e+07      	  19624      	259.907      	7.55827      	7.55827      	869.502      	      0      
  202.4      	15533.1      	1.9624e+07      	  19624      	 247.02      	7.55858      	7.55858      	869.718      	      0      
 202.45      	15533.3      	1.9624e+07      	  19624      	 229.03      	 7.5587      	 7.5587      	869.933      	      0      
  202.5      	15532.9      	1.9624e+07      	  19624      	195.981      	7.55851      	7.55851      	870.149      	      0      
 202.55      	  15532      	1.9624e+07      	  19624      	148.054      	7.55804      	7.55804      	870.365      	      0      
  202.6      	15530.5      	1.9624e+07      	  19624      	76.0079      	7.55734      	7.55734      	870.581      	      0      
 202.65      	15528.9      	1.9624e+07      	  19624      	-15.8102      	7.55654      	7.55654      	870.796      	      0      
  202.7      	15527.4      	1.9624e+07      	  19624      	-128.852      	7.55582      	7.55582      	871.012      	      0      
 202.75      	15526.3      	1.9624e+07      	  19624      	-239.01      	 7.5553      	 7.5553      	871.228      	      0      
  202.8      	15525.7      	1.9624e+07      	  19624      	-313.455      	7.55499      	7.55499      	871.443      	      0      
 202.85      	15525.3      	1.9624e+07      	  19624      	 -298.2      	7.55481      	7.55481      	871.659      	      0      
  202.9      	15525.1      	1.9624e+07      	  19624      	-180.229      	7.55468      	7.55468      	871.874      	      0      
 202.95      	15524.9      	1.9624e+07      	  19624      	5.66648      	7.55459      	7.55459      	 872.09      	      0      
    203      	15524.9      	1.9624e+07      	  19624      	184.438      	 7.5546      	 7.5546      	872.306      	      0      
 203.05      	15525.2      	1.9624e+07      	  19624      	 309.92      	7.55476      	7.55476      	872.521      	      0      
  203.1      	15525.8      	1.9624e+07      	  19624      	367.748      	7.55504      	7.55504      	872.737      	      0      
 203.15      	15526.3      	1.9624e+07      	  19624      	375.151      	7.55528      	7.55528      	872.953      	      0      
  203.2      	15526.5      	1.9624e+07      	  19624      	 346.61      	7.55537      	7.55537      	873.168      	      0      
 203.25      	15526.5      	1.9624e+07      	  19624      	305.671      	7.55536      	7.55536      	873.384      	      0      
  203.3      	15526.5      	1.9624e+07      	  19624      	264.572      	 7.5554      	 7.5554      	  873.6      	      0      
 203.35      	15526.8      	1.9624e+07      	  19624      	236.252      	7.55553      	7.55553      	873.815      	      0      
  203.4      	15526.9      	1.9624e+07      	  19624      	 220.82      	7.55559      	7.55559      	874.031      	      0      
 203.45      	15526.6      	1.9624e+07      	  19624      	 221.88      	7.55545      	7.55545      	874.247      	      0      
  203.5      	15526.1      	1.9624e+07      	  19624      	237.486      	7.55518      	7.55518      	874.462      	      0      
