# Sensor: Sensor Sea      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:03      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      
Time [s]      	Surface elevation (origin)      [      m      ]      	Dynamic pressure (origin)      [   k Pa      ]      
   11.7      	-0.403187      	-4.06027      
  11.75      	-0.437637      	-4.4072      
   11.8      	-0.471307      	-4.74628      
  11.85      	-0.504137      	-5.07689      
   11.9      	-0.536069      	-5.39846      
  11.95      	-0.567045      	-5.7104      
     12      	-0.597011      	-6.01217      
  12.05      	-0.625912      	-6.30322      
   12.1      	-0.653698      	-6.58303      
  12.15      	-0.680319      	-6.85112      
   12.2      	-0.705728      	-7.10699      
  12.25      	-0.729878      	-7.3502      
   12.3      	-0.752728      	-7.58031      
  12.35      	-0.774236      	-7.79691      
   12.4      	-0.794365      	-7.99961      
  12.45      	-0.813077      	-8.18805      
   12.5      	-0.830341      	-8.3619      
  12.55      	-0.846124      	-8.52085      
   12.6      	-0.8604      	-8.66461      
  12.65      	-0.873142      	-8.79293      
   12.7      	-0.884328      	-8.90558      
  12.75      	-0.893937      	-9.00235      
   12.8      	-0.901954      	-9.08308      
  12.85      	-0.908363      	-9.14762      
   12.9      	-0.913153      	-9.19586      
  12.95      	-0.916316      	-9.22771      
     13      	-0.917845      	-9.24311      
  13.05      	-0.917739      	-9.24204      
   13.1      	-0.915997      	-9.2245      
  13.15      	-0.912622      	-9.19052      
   13.2      	-0.907621      	-9.14015      
  13.25      	-0.901002      	-9.0735      
   13.3      	-0.892778      	-8.99067      
  13.35      	-0.882962      	-8.89183      
   13.4      	-0.871573      	-8.77713      
  13.45      	-0.85863      	-8.64679      
   13.5      	-0.844157      	-8.50104      
  13.55      	-0.828179      	-8.34014      
   13.6      	-0.810726      	-8.16437      
  13.65      	-0.791827      	-7.97406      
   13.7      	-0.771517      	-7.76953      
  13.75      	-0.749833      	-7.55115      
   13.8      	-0.726811      	-7.31932      
  13.85      	-0.702495      	-7.07444      
   13.9      	-0.676926      	-6.81695      
  13.95      	-0.650151      	-6.54731      
     14      	-0.622217      	-6.26601      
  14.05      	-0.593174      	-5.97353      
   14.1      	-0.563074      	-5.67041      
  14.15      	-0.531971      	-5.35718      
   14.2      	-0.499919      	-5.03441      
  14.25      	-0.466976      	-4.70266      
   14.3      	-0.433201      	-4.36253      
  14.35      	-0.398654      	-4.01463      
   14.4      	-0.363397      	-3.65957      
  14.45      	-0.327492      	-3.29799      
   14.5      	-0.291003      	-2.93053      
  14.55      	-0.253995      	-2.55785      
   14.6      	-0.216535      	-2.18061      
  14.65      	-0.178689      	-1.79948      
   14.7      	-0.140524      	-1.41514      
  14.75      	-0.102109      	-1.02829      
   14.8      	-0.0635123      	-0.639598      
  14.85      	-0.0248021      	-0.249768      
   14.9      	0.0139523      	0.140506      
  14.95      	0.0526819      	0.53053      
     15      	0.0913176      	0.919609      
  15.05      	0.129791      	1.30705      
   15.1      	0.168032      	1.69216      
  15.15      	0.205974      	2.07425      
   15.2      	0.243549      	2.45265      
  15.25      	0.28069      	2.82668      
   15.3      	0.317331      	3.19566      
  15.35      	0.353406      	3.55896      
   15.4      	0.388851      	3.91591      
  15.45      	0.423603      	4.26588      
   15.5      	0.457601      	4.60824      
  15.55      	0.490782      	 4.9424      
   15.6      	0.523089      	5.26774      
  15.65      	0.554464      	 5.5837      
   15.7      	0.584851      	5.88971      
  15.75      	0.614195      	6.18522      
   15.8      	0.642444      	 6.4697      
  15.85      	0.669549      	6.74266      
   15.9      	0.69546      	7.00359      
  15.95      	0.720131      	7.25205      
     16      	0.74352      	7.48758      
  16.05      	0.765583      	7.70976      
   16.1      	0.786281      	 7.9182      
  16.15      	0.805578      	8.11254      
   16.2      	0.82344      	8.29241      
  16.25      	0.839834      	 8.4575      
   16.3      	0.854731      	8.60752      
  16.35      	0.868104      	 8.7422      
   16.4      	0.879931      	 8.8613      
  16.45      	0.890189      	 8.9646      
   16.5      	0.898861      	9.05193      
  16.55      	0.905931      	9.12313      
   16.6      	0.911386      	9.17806      
  16.65      	0.915216      	9.21664      
   16.7      	0.917416      	9.23879      
  16.75      	0.91798      	9.24447      
   16.8      	0.916909      	9.23368      
  16.85      	0.914203      	9.20643      
   16.9      	0.909868      	9.16278      
  16.95      	0.903911      	9.10279      
     17      	0.896343      	9.02658      
  17.05      	0.887178      	8.93428      
   17.1      	0.876432      	8.82606      
  17.15      	0.864123      	8.70211      
   17.2      	0.850274      	8.56265      
  17.25      	0.83491      	8.40792      
   17.3      	0.818058      	8.23821      
  17.35      	0.799748      	8.05382      
   17.4      	0.780013      	7.85508      
  17.45      	0.758887      	7.64234      
   17.5      	0.736409      	7.41597      
  17.55      	0.712618      	7.17639      
   17.6      	0.687558      	6.92402      
  17.65      	0.661272      	 6.6593      
   17.7      	0.633807      	6.38272      
  17.75      	0.605213      	6.09476      
   17.8      	0.57554      	5.79594      
  17.85      	0.544841      	5.48679      
   17.9      	0.513171      	5.16787      
  17.95      	0.480587      	4.83973      
     18      	0.447146      	4.50296      
  18.05      	0.412908      	4.15817      
   18.1      	0.377934      	3.80597      
  18.15      	0.342287      	3.44698      
   18.2      	0.30603      	3.08186      
  18.25      	0.269227      	2.71124      
   18.3      	0.231944      	2.33578      
  18.35      	0.194248      	1.95617      
   18.4      	0.156206      	1.57307      
  18.45      	0.117885      	1.18716      
   18.5      	0.0793547      	0.799138      
  18.55      	0.0406826      	0.409692      
   18.6      	0.0019379      	0.0195155      
  18.65      	-0.0368102      	-0.370695      
   18.7      	-0.0754927      	-0.760246      
  18.75      	-0.114041      	-1.14844      
   18.8      	-0.152385      	-1.53459      
  18.85      	-0.190459      	 -1.918      
   18.9      	-0.228192      	 -2.298      
  18.95      	-0.265519      	-2.6739      
     19      	-0.302373      	-3.04503      
  19.05      	-0.338688      	-3.41074      
   19.1      	-0.374399      	-3.77037      
  19.15      	-0.409443      	-4.12327      
   19.2      	-0.443757      	-4.46883      
  19.25      	-0.47728      	-4.80643      
   19.3      	-0.509953      	-5.13546      
  19.35      	-0.541717      	-5.45533      
   19.4      	-0.572515      	-5.76548      
  19.45      	-0.602293      	-6.06536      
   19.5      	-0.630998      	-6.35443      
  19.55      	-0.658577      	-6.63217      
   19.6      	-0.684984      	-6.89809      
  19.65      	-0.710169      	-7.15172      
   19.7      	-0.734088      	-7.3926      
  19.75      	-0.7567      	-7.62031      
   19.8      	-0.777962      	-7.83443      
  19.85      	-0.797838      	-8.03459      
   19.9      	-0.816292      	-8.22043      
  19.95      	-0.833292      	-8.39162      
     20      	-0.848806      	-8.54786      
  20.05      	-0.862807      	-8.68885      
   20.1      	-0.875271      	-8.81437      
  20.15      	-0.886174      	-8.92417      
   20.2      	-0.895498      	-9.01807      
  20.25      	-0.903227      	-9.0959      
   20.3      	-0.909345      	-9.15751      
  20.35      	-0.913843      	-9.20281      
   20.4      	-0.916712      	-9.2317      
  20.45      	-0.917947      	-9.24414      
   20.5      	-0.917546      	-9.2401      
  20.55      	-0.91551      	-9.21959      
   20.6      	-0.911842      	-9.18266      
  20.65      	-0.906549      	-9.12935      
   20.7      	-0.89964      	-9.05978      
  20.75      	-0.891128      	-8.97406      
   20.8      	-0.881028      	-8.87234      
  20.85      	-0.869357      	-8.75482      
   20.9      	-0.856137      	-8.62168      
  20.95      	-0.841391      	-8.47319      
     21      	-0.825146      	-8.30959      
  21.05      	-0.80743      	-8.13118      
   21.1      	-0.788275      	-7.93828      
  21.15      	-0.767715      	-7.73123      
   21.2      	-0.745786      	-7.5104      
  21.25      	-0.722529      	-7.27619      
   21.3      	-0.697983      	-7.02901      
  21.35      	-0.672194      	-6.7693      
   21.4      	-0.645207      	-6.49752      
  21.45      	-0.61707      	-6.21417      
   21.5      	-0.587833      	-5.91974      
  21.55      	-0.557548      	-5.61476      
   21.6      	-0.52627      	-5.29977      
  21.65      	-0.494053      	-4.97534      
   21.7      	-0.460957      	-4.64204      
  21.75      	-0.427038      	-4.30047      
   21.8      	-0.392359      	-3.95123      
  21.85      	-0.35698      	-3.59495      
   21.9      	-0.320965      	-3.23226      
  21.95      	-0.284378      	-2.86381      
     22      	-0.247284      	-2.49026      
  22.05      	-0.209749      	-2.11227      
   22.1      	-0.171841      	-1.73052      
  22.15      	-0.133626      	-1.34568      
   22.2      	-0.0951733      	-0.958438      
  22.25      	-0.0565508      	-0.569492      
   22.3      	-0.0178276      	-0.179531      
  22.35      	0.0209275      	0.210749      
   22.4      	0.0596453      	0.600655      
  22.45      	0.0982567      	0.989489      
   22.5      	0.136693      	1.37656      
  22.55      	0.174886      	1.76118      
   22.6      	0.212767      	2.14266      
  22.65      	0.250269      	2.52032      
   22.7      	0.287324      	2.89349      
  22.75      	0.323868      	 3.2615      
   22.8      	0.359834      	3.62369      
  22.85      	0.39516      	3.97943      
   22.9      	0.42978      	4.32808      
  22.95      	0.463635      	4.66902      
     23      	0.496664      	5.00163      
  23.05      	0.528807      	5.32533      
   23.1      	0.560008      	5.63953      
  23.15      	0.590211      	5.94369      
   23.2      	0.619362      	6.23725      
  23.25      	0.647409      	 6.5197      
   23.3      	0.674302      	6.79052      
  23.35      	0.699993      	7.04925      
   23.4      	0.724437      	7.29541      
  23.45      	0.74759      	7.52857      
   23.5      	0.76941      	7.74831      
  23.55      	0.789859      	7.95424      
   23.6      	 0.8089      	8.14599      
  23.65      	 0.8265      	8.32323      
   23.7      	0.842626      	8.48563      
  23.75      	0.857251      	 8.6329      
   23.8      	0.870348      	 8.7648      
  23.85      	0.881894      	8.88107      
   23.9      	0.891868      	8.98151      
  23.95      	0.900252      	9.06594      
     24      	0.907032      	9.13422      
  24.05      	0.912195      	9.18622      
   24.1      	0.915733      	9.22184      
  24.15      	0.917638      	9.24103      
   24.2      	0.917908      	9.24375      
  24.25      	0.916542      	9.22999      
   24.3      	0.913543      	9.19979      
  24.35      	0.908915      	9.15318      
   24.4      	0.902667      	9.09027      
  24.45      	0.894811      	9.01115      
   24.5      	0.88536      	8.91597      
  24.55      	0.874331      	 8.8049      
   24.6      	0.861743      	8.67814      
  24.65      	0.84762      	8.53591      
   24.7      	0.831986      	8.37847      
  24.75      	0.814869      	 8.2061      
   24.8      	 0.7963      	 8.0191      
  24.85      	0.776312      	7.81781      
   24.9      	0.75494      	7.60258      
  24.95      	0.732222      	7.37381      
     25      	 0.7082      	7.13189      
  25.05      	0.682915      	6.87726      
   25.1      	0.656414      	6.61038      
  25.15      	0.628742      	6.33171      
   25.2      	0.59995      	6.04176      
  25.25      	0.570088      	5.74104      
   25.3      	0.539211      	5.43009      
  25.35      	0.507372      	5.10946      
   25.4      	0.474629      	4.77973      
  25.45      	0.44104      	4.44147      
   25.5      	0.406665      	 4.0953      
  25.55      	0.371566      	3.74183      
   25.6      	0.335804      	 3.3817      
  25.65      	0.299444      	3.01553      
   25.7      	0.26255      	2.64399      
  25.75      	0.225188      	2.26774      
   25.8      	0.187424      	1.88745      
  25.85      	0.149327      	1.50379      
   25.9      	0.110963      	1.11745      
  25.95      	0.0724022      	0.729122      
     26      	0.0337119      	0.339494      
  26.05      	-0.00503851      	-0.0507401      
   26.1      	-0.0437799      	-0.440883      
  26.15      	-0.0824433      	-0.830241      
   26.2      	-0.12096      	-1.21812      
  26.25      	-0.159261      	-1.60383      
   26.3      	-0.197278      	-1.98667      
  26.35      	-0.234943      	-2.36598      
   26.4      	-0.27219      	-2.74107      
  26.45      	-0.308951      	-3.11128      
   26.5      	-0.345162      	-3.47594      
  26.55      	-0.380758      	-3.8344      
   26.6      	-0.415675      	-4.18603      
  26.65      	-0.449851      	-4.53021      
   26.7      	-0.483226      	-4.8663      
  26.75      	-0.515739      	-5.19373      
   26.8      	-0.547333      	-5.51189      
  26.85      	-0.577952      	-5.82024      
   26.9      	-0.607541      	-6.11821      
  26.95      	-0.636046      	-6.40527      
     27      	-0.663419      	-6.68092      
  27.05      	-0.689608      	-6.94467      
   27.1      	-0.714569      	-7.19603      
  27.15      	-0.738256      	-7.43457      
   27.2      	-0.760628      	-7.65986      
  27.25      	-0.781643      	-7.8715      
   27.3      	-0.801266      	-8.06911      
  27.35      	-0.819461      	-8.25234      
   27.4      	-0.836195      	-8.42086      
  27.45      	-0.851438      	-8.57437      
   27.5      	-0.865165      	-8.7126      
  27.55      	-0.877349      	-8.8353      
   27.6      	-0.88797      	-8.94225      
  27.65      	-0.897008      	-9.03327      
   27.7      	-0.904447      	-9.10819      
  27.75      	-0.910274      	-9.16687      
   27.8      	-0.914479      	-9.20922      
  27.85      	-0.917055      	-9.23515      
   27.9      	-0.917995      	-9.24463      
  27.95      	-0.9173      	-9.23762      
     28      	-0.91497      	-9.21416      
  28.05      	-0.911009      	-9.17427      
   28.1      	-0.905424      	-9.11803      
  28.15      	-0.898226      	-9.04554      
   28.2      	-0.889427      	-8.95693      
  28.25      	-0.879042      	-8.85235      
   28.3      	-0.867091      	 -8.732      
  28.35      	-0.853595      	-8.59608      
   28.4      	-0.838577      	-8.44485      
  28.45      	-0.822065      	-8.27856      
   28.5      	-0.804087      	-8.09752      
  28.55      	-0.784676      	-7.90204      
   28.6      	-0.763867      	-7.69249      
  28.65      	-0.741697      	-7.46922      
   28.7      	-0.718204      	-7.23264      
  28.75      	-0.693432      	-6.98317      
   28.8      	-0.667424      	-6.72125      
  28.85      	-0.640226      	-6.44736      
   28.9      	-0.611887      	-6.16197      
  28.95      	-0.582457      	-5.86561      
     29      	-0.55199      	-5.55878      
  29.05      	-0.520538      	-5.24206      
   29.1      	-0.488159      	-4.91598      
  29.15      	-0.45491      	-4.58115      
   29.2      	-0.42085      	-4.23815      
  29.25      	-0.38604      	-3.8876      
   29.3      	-0.350542      	-3.53012      
  29.35      	-0.31442      	-3.16635      
   29.4      	-0.277736      	-2.79693      
  29.45      	-0.240558      	-2.42253      
   29.5      	-0.202951      	-2.04381      
  29.55      	-0.164983      	-1.66145      
   29.6      	-0.12672      	-1.27613      
  29.65      	-0.0882318      	-0.888534      
   29.7      	-0.0495861      	-0.499354      
  29.75      	-0.010852      	-0.109284      
   29.8      	0.0279015      	0.28098      
  29.85      	0.0666052      	0.670744      
   29.9      	0.10519      	1.05931      
  29.95      	0.143588      	1.44599      
     30      	0.181729      	 1.8301      
  30.05      	0.219547      	2.21094      
   30.1      	0.256973      	2.58784      
  30.15      	0.293942      	2.96013      
   30.2      	0.330386      	3.32714      
  30.25      	0.366242      	3.68822      
   30.3      	0.401445      	4.04273      
  30.35      	0.435933      	4.39004      
   30.4      	0.469643      	4.72952      
  30.45      	0.502517      	5.06057      
   30.5      	0.534495      	 5.3826      
  30.55      	0.56552      	5.69504      
   30.6      	0.595537      	5.99733      
  30.65      	0.624493      	6.28893      
   30.7      	0.652336      	6.56932      
  30.75      	0.679017      	  6.838      
   30.8      	0.704487      	 7.0945      
  30.85      	0.728701      	7.33835      
   30.9      	0.751617      	7.56912      
  30.95      	0.773193      	 7.7864      
     31      	0.793391      	7.98981      
  31.05      	0.812176      	8.17897      
   31.1      	0.829512      	8.35356      
  31.15      	0.845371      	8.51326      
   31.2      	0.859722      	8.65779      
  31.25      	0.872541      	8.78688      
   31.3      	0.883806      	8.90032      
  31.35      	0.893495      	8.99789      
   31.4      	0.901591      	9.07943      
  31.45      	0.908081      	9.14478      
   31.5      	0.912952      	9.19384      
  31.55      	0.916196      	9.22651      
   31.6      	0.917808      	9.24273      
  31.65      	0.917783      	9.24249      
   31.7      	0.916123      	9.22577      
  31.75      	0.91283      	 9.1926      
   31.8      	0.90791      	9.14306      
  31.85      	0.901372      	9.07722      
   31.9      	0.893227      	 8.9952      
  31.95      	0.88349      	8.89715      
     32      	0.872179      	8.78324      
  32.05      	0.859314      	8.65367      
   32.1      	0.844917      	8.50869      
  32.15      	0.829014      	8.34854      
   32.2      	0.811633      	8.17351      
  32.25      	0.792806      	7.98391      
   32.3      	0.772566      	7.78009      
  32.35      	0.750949      	7.56239      
   32.4      	0.727993      	7.33122      
  32.45      	0.703741      	7.08698      
   32.5      	0.678234      	6.83012      
  32.55      	0.651518      	6.56107      
   32.6      	0.623641      	6.28034      
  32.65      	0.594652      	5.98841      
   32.7      	0.564604      	5.68581      
  32.75      	0.533549      	5.37308      
   32.8      	0.501543      	5.05077      
  32.85      	0.468644      	4.71945      
   32.9      	0.434909      	4.37973      
  32.95      	0.400399      	 4.0322      
     33      	0.365176      	3.67748      
  33.05      	0.329301      	3.31621      
   33.1      	0.29284      	2.94903      
  33.15      	0.255857      	2.57659      
   33.2      	0.218418      	2.19957      
  33.25      	0.180589      	1.81862      
   33.3      	0.142439      	1.43443      
  33.35      	0.104035      	1.04768      
   33.4      	0.0654454      	0.659065      
  33.45      	0.0267392      	0.269276      
   33.5      	-0.0120146      	-0.120993      
  33.55      	-0.0507471      	-0.511046      
   33.6      	-0.0893891      	-0.900188      
  33.65      	-0.127872      	-1.28773      
   33.7      	-0.166127      	-1.67297      
  33.75      	-0.204085      	-2.05523      
   33.8      	-0.24168      	-2.43383      
  33.85      	-0.278844      	-2.80809      
   33.9      	-0.315512      	-3.17734      
  33.95      	-0.351617      	-3.54094      
     34      	-0.387095      	-3.89822      
  34.05      	-0.421883      	-4.24855      
   34.1      	-0.45592      	-4.59132      
  34.15      	-0.489144      	-4.9259      
   34.2      	-0.521496      	-5.2517      
  34.25      	-0.552918      	-5.56814      
   34.3      	-0.583356      	-5.87465      
  34.35      	-0.612753      	-6.1707      
   34.4      	-0.641058      	-6.45575      
  34.45      	-0.668221      	-6.72929      
   34.5      	-0.694193      	-6.99084      
  34.55      	-0.718928      	-7.23993      
   34.6      	-0.742381      	-7.47611      
  34.65      	-0.764512      	-7.69897      
   34.7      	-0.785279      	-7.90811      
  34.75      	-0.804647      	-8.10316      
   34.8      	-0.822581      	-8.28376      
  34.85      	-0.839049      	-8.4496      
   34.9      	-0.854022      	-8.60038      
  34.95      	-0.867472      	-8.73584      
     35      	-0.879377      	-8.85572      
  35.05      	-0.889714      	-8.95982      
   35.1      	-0.898465      	-9.04795      
  35.15      	-0.905615      	-9.11995      
   35.2      	-0.911151      	-9.1757      
  35.25      	-0.915063      	-9.2151      
   35.3      	-0.917345      	-9.23807      
  35.35      	-0.917991      	-9.24458      
