# Sensor: Sensor Generator      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:14      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	      
Time [s]      	Power (electrical)      [    k W      ]      	 Torque      [     Nm      ]      	Torque on main shaft      [   k Nm      ]      	Torque diff. on main shaft      [   k Nm      ]      	    RPM      [    rpm      ]      	Filtered RPM      [    rpm      ]      	Electricity production      [   k Wh      ]      	 Region      [             ]      
    0.4      	13544.9      	1.85388e+07      	18538.8      	-18636.3      	6.97697      	6.97697      	 1.5093      	      0      
   0.45      	13536.7      	1.85375e+07      	18537.5      	-18670.4      	6.97322      	6.97322      	1.69731      	      0      
    0.5      	13553.5      	1.8536e+07      	  18536      	-18707.3      	6.98242      	6.98242      	1.88555      	      0      
   0.55      	13710.2      	1.8761e+07      	  18761      	-18976.6      	6.97846      	6.97846      	2.07597      	      0      
    0.6      	13870.4      	1.8986e+07      	  18986      	-19243.5      	6.97636      	6.97636      	2.26862      	      0      
   0.65      	14041.3      	1.9211e+07      	  19211      	-19511.7      	6.97961      	6.97961      	2.46363      	      0      
    0.7      	14208.2      	1.9436e+07      	  19436      	-19775.2      	 6.9808      	 6.9808      	2.66097      	      0      
   0.75      	14363.5      	1.9624e+07      	  19624      	 -19995      	6.98946      	6.98946      	2.86046      	      0      
    0.8      	14356.2      	1.9624e+07      	  19624      	 -20023      	 6.9859      	 6.9859      	3.05986      	      0      
   0.85      	14353.8      	1.9624e+07      	  19624      	-20032.9      	6.98474      	6.98474      	3.25921      	      0      
    0.9      	14357.1      	1.9624e+07      	  19624      	-20034.6      	6.98635      	6.98635      	3.45862      	      0      
   0.95      	14355.3      	1.9624e+07      	  19624      	-20014.4      	6.98547      	6.98547      	  3.658      	      0      
      1      	14358.3      	1.9624e+07      	  19624      	-19979.5      	6.98691      	6.98691      	3.85742      	      0      
   1.05      	14338.3      	1.9624e+07      	  19624      	-19938.2      	6.97719      	6.97719      	4.05656      	      0      
    1.1      	14347.9      	1.9624e+07      	  19624      	-19882.8      	6.98185      	6.98185      	4.25584      	      0      
   1.15      	14341.5      	1.9624e+07      	  19624      	-19837.4      	6.97874      	6.97874      	4.45503      	      0      
    1.2      	14351.2      	1.9624e+07      	  19624      	-19780.1      	6.98348      	6.98348      	4.65435      	      0      
   1.25      	14356.3      	1.9624e+07      	  19624      	-19730.4      	6.98593      	6.98593      	4.85374      	      0      
    1.3      	  14349      	1.9624e+07      	  19624      	-19686.5      	6.98237      	6.98237      	5.05303      	      0      
   1.35      	14349.6      	1.9624e+07      	  19624      	-19643.2      	 6.9827      	 6.9827      	5.25233      	      0      
    1.4      	14329.8      	1.9624e+07      	  19624      	-19616.1      	6.97303      	6.97303      	5.45136      	      0      
   1.45      	14308.7      	1.9624e+07      	  19624      	-19569.3      	 6.9628      	 6.9628      	5.65009      	      0      
    1.5      	14298.3      	1.9624e+07      	  19624      	-19514.5      	6.95772      	6.95772      	5.84868      	      0      
   1.55      	14284.9      	1.9624e+07      	  19624      	-19429.3      	6.95119      	6.95119      	6.04708      	      0      
    1.6      	14285.7      	1.9624e+07      	  19624      	-19318.6      	 6.9516      	 6.9516      	6.24549      	      0      
   1.65      	  14261      	1.9624e+07      	  19624      	-19206.8      	6.93956      	6.93956      	6.44356      	      0      
    1.7      	14240.2      	1.9624e+07      	  19624      	-19063.4      	6.92943      	6.92943      	6.64134      	      0      
   1.75      	14216.3      	1.9624e+07      	  19624      	-18916.3      	 6.9178      	 6.9178      	6.83879      	      0      
    1.8      	14195.1      	1.9624e+07      	  19624      	-18724.3      	6.90749      	6.90749      	7.03594      	      0      
   1.85      	14183.9      	1.9624e+07      	  19624      	-18501.7      	6.90208      	6.90208      	7.23294      	      0      
    1.9      	14165.8      	1.9624e+07      	  19624      	-18248.5      	6.89326      	6.89326      	7.42969      	      0      
   1.95      	14159.1      	1.9624e+07      	  19624      	-17943.6      	6.88999      	6.88999      	7.62634      	      0      
      2      	14144.4      	1.9624e+07      	  19624      	 -17609      	6.88283      	6.88283      	7.82279      	      0      
   2.05      	  14126      	1.9624e+07      	  19624      	-17198.6      	 6.8739      	 6.8739      	8.01899      	      0      
    2.1      	  14112      	1.9624e+07      	  19624      	-16723.1      	6.86707      	6.86707      	8.21499      	      0      
   2.15      	14092.2      	1.9624e+07      	  19624      	-16187.4      	6.85746      	6.85746      	8.41071      	      0      
    2.2      	14089.3      	1.9624e+07      	  19624      	-15588.6      	6.85603      	6.85603      	 8.6064      	      0      
   2.25      	14077.9      	1.9624e+07      	  19624      	-14974.8      	6.85048      	6.85048      	8.80192      	      0      
    2.3      	14070.9      	1.9624e+07      	  19624      	-14291.4      	6.84706      	6.84706      	8.99735      	      0      
   2.35      	14063.9      	1.9624e+07      	  19624      	-13597.8      	6.84366      	6.84366      	9.19268      	      0      
    2.4      	14057.9      	1.9624e+07      	  19624      	-12865.2      	6.84075      	6.84075      	9.38793      	      0      
   2.45      	14050.5      	1.9624e+07      	  19624      	-12119.1      	6.83716      	6.83716      	9.58308      	      0      
    2.5      	  14037      	1.9624e+07      	  19624      	-11398.7      	6.83057      	6.83057      	9.77804      	      0      
   2.55      	14023.6      	1.9624e+07      	  19624      	-10684.2      	6.82405      	6.82405      	9.97281      	      0      
    2.6      	14020.4      	1.9624e+07      	  19624      	-10015.3      	6.82248      	6.82248      	10.1675      	      0      
   2.65      	14014.8      	1.9624e+07      	  19624      	-9347.51      	6.81978      	6.81978      	10.3622      	      0      
    2.7      	14019.6      	1.9624e+07      	  19624      	-8686.94      	 6.8221      	 6.8221      	10.5569      	      0      
   2.75      	  14015      	1.9624e+07      	  19624      	-8055.89      	6.81986      	6.81986      	10.7516      	      0      
    2.8      	14018.5      	1.9624e+07      	  19624      	-7416.92      	6.82155      	6.82155      	10.9463      	      0      
   2.85      	14012.7      	1.9624e+07      	  19624      	-6815.52      	6.81876      	6.81876      	11.1409      	      0      
    2.9      	14011.7      	1.9624e+07      	  19624      	  -6184      	6.81827      	6.81827      	11.3355      	      0      
   2.95      	14009.9      	1.9624e+07      	  19624      	-5559.89      	6.81739      	6.81739      	11.5301      	      0      
      3      	14015.1      	1.9624e+07      	  19624      	-4931.49      	 6.8199      	 6.8199      	11.7247      	      0      
   3.05      	14022.1      	1.9624e+07      	  19624      	-4297.63      	6.82334      	6.82334      	11.9195      	      0      
    3.1      	14028.3      	1.9624e+07      	  19624      	-3682.52      	6.82636      	6.82636      	12.1143      	      0      
   3.15      	14027.6      	1.9624e+07      	  19624      	-3035.65      	6.82602      	6.82602      	12.3091      	      0      
    3.2      	14031.4      	1.9624e+07      	  19624      	-2386.9      	6.82783      	6.82783      	 12.504      	      0      
   3.25      	14030.6      	1.9624e+07      	  19624      	-1717.61      	6.82745      	6.82745      	12.6989      	      0      
    3.3      	14037.5      	1.9624e+07      	  19624      	-1038.95      	 6.8308      	 6.8308      	12.8939      	      0      
   3.35      	14039.4      	1.9624e+07      	  19624      	-381.635      	6.83176      	6.83176      	13.0888      	      0      
    3.4      	14051.6      	1.9624e+07      	  19624      	284.276      	 6.8377      	 6.8377      	 13.284      	      0      
   3.45      	14062.7      	1.9624e+07      	  19624      	 926.24      	6.84305      	6.84305      	13.4793      	      0      
    3.5      	14077.1      	1.9624e+07      	  19624      	1582.27      	6.85008      	6.85008      	13.6748      	      0      
   3.55      	14087.3      	1.9624e+07      	  19624      	2214.95      	6.85506      	6.85506      	13.8705      	      0      
    3.6      	  14100      	1.9624e+07      	  19624      	2805.39      	6.86125      	6.86125      	14.0663      	      0      
   3.65      	14113.6      	1.9624e+07      	  19624      	3370.18      	6.86785      	6.86785      	14.2624      	      0      
    3.7      	14131.3      	1.9624e+07      	  19624      	3941.31      	6.87647      	6.87647      	14.4586      	      0      
   3.75      	14150.3      	1.9624e+07      	  19624      	4524.28      	6.88569      	6.88569      	14.6552      	      0      
    3.8      	14174.1      	1.9624e+07      	  19624      	5070.95      	6.89728      	6.89728      	 14.852      	      0      
   3.85      	14195.2      	1.9624e+07      	  19624      	5579.79      	6.90756      	6.90756      	15.0492      	      0      
    3.9      	14219.2      	1.9624e+07      	  19624      	6057.77      	6.91923      	6.91923      	15.2467      	      0      
   3.95      	14236.3      	1.9624e+07      	  19624      	6493.05      	6.92755      	6.92755      	15.4444      	      0      
      4      	14257.5      	1.9624e+07      	  19624      	6891.99      	6.93785      	6.93785      	15.6424      	      0      
   4.05      	14277.6      	1.9624e+07      	  19624      	7228.63      	6.94766      	6.94766      	15.8407      	      0      
    4.1      	14301.9      	1.9624e+07      	  19624      	7522.73      	6.95946      	6.95946      	16.0393      	      0      
   4.15      	14326.4      	1.9624e+07      	  19624      	7770.28      	6.97141      	6.97141      	16.2383      	      0      
    4.2      	  14353      	1.9624e+07      	  19624      	7998.75      	6.98434      	6.98434      	16.4377      	      0      
   4.25      	  14379      	1.9624e+07      	  19624      	8247.61      	6.99698      	6.99698      	16.6374      	      0      
    4.3      	14404.5      	1.9624e+07      	  19624      	8571.79      	7.00939      	7.00939      	16.8374      	      0      
   4.35      	14428.1      	1.9624e+07      	  19624      	9026.46      	 7.0209      	 7.0209      	17.0378      	      0      
    4.4      	14455.7      	1.9624e+07      	  19624      	9630.02      	7.03433      	7.03433      	17.2386      	      0      
   4.45      	14484.4      	1.9624e+07      	  19624      	10341.4      	7.04828      	7.04828      	17.4398      	      0      
    4.5      	14519.6      	1.9624e+07      	  19624      	11085.9      	7.06539      	7.06539      	17.6414      	      0      
   4.55      	  14554      	1.9624e+07      	  19624      	11769.9      	7.08215      	7.08215      	17.8436      	      0      
    4.6      	14593.4      	1.9624e+07      	  19624      	12340.5      	 7.1013      	 7.1013      	18.0463      	      0      
   4.65      	  14631      	1.9624e+07      	  19624      	12776.9      	7.11964      	7.11964      	18.2495      	      0      
    4.7      	14669.4      	1.9624e+07      	  19624      	13118.4      	7.13831      	7.13831      	18.4532      	      0      
   4.75      	  14707      	1.9624e+07      	  19624      	13397.4      	7.15659      	7.15659      	18.6575      	      0      
    4.8      	14746.2      	1.9624e+07      	  19624      	13655.4      	 7.1757      	 7.1757      	18.8623      	      0      
   4.85      	14787.4      	1.9624e+07      	  19624      	13915.3      	7.19573      	7.19573      	19.0677      	      0      
    4.9      	14830.6      	1.9624e+07      	  19624      	14203.4      	7.21674      	7.21674      	19.2736      	      0      
   4.95      	14871.6      	1.9624e+07      	  19624      	14523.7      	 7.2367      	 7.2367      	19.4802      	      0      
      5      	  14914      	1.9624e+07      	  19624      	14878.9      	7.25732      	7.25732      	19.6873      	      0      
   5.05      	14953.8      	1.9624e+07      	  19624      	15249.4      	7.27672      	7.27672      	 19.895      	      0      
    5.1      	14995.3      	1.9624e+07      	  19624      	15641.3      	7.29689      	7.29689      	20.1033      	      0      
   5.15      	15035.2      	1.9624e+07      	  19624      	16054.5      	7.31632      	7.31632      	20.3121      	      0      
    5.2      	15079.2      	1.9624e+07      	  19624      	16455.6      	7.33774      	7.33774      	20.5215      	      0      
   5.25      	15125.4      	1.9624e+07      	  19624      	  16805      	7.36019      	7.36019      	20.7316      	      0      
    5.3      	15174.8      	1.9624e+07      	  19624      	17121.7      	7.38426      	7.38426      	20.9424      	      0      
   5.35      	15225.8      	1.9624e+07      	  19624      	17406.9      	7.40907      	7.40907      	21.1539      	      0      
    5.4      	15278.9      	1.9624e+07      	  19624      	17676.5      	7.43491      	7.43491      	21.3661      	      0      
   5.45      	15333.2      	1.9624e+07      	  19624      	17929.5      	 7.4613      	 7.4613      	 21.579      	      0      
    5.5      	15389.5      	1.9624e+07      	  19624      	18177.9      	7.48871      	7.48871      	21.7928      	      0      
   5.55      	15446.5      	1.9624e+07      	  19624      	18420.1      	7.51646      	7.51646      	22.0073      	      0      
    5.6      	  15507      	1.9624e+07      	  19624      	18666.8      	7.54588      	7.54588      	22.2227      	      0      
   5.65      	15566.9      	1.9624e+07      	  19624      	18905.7      	7.57503      	7.57503      	22.4389      	      0      
    5.7      	15627.6      	1.9624e+07      	  19624      	19157.6      	7.60456      	7.60456      	22.6559      	      0      
   5.75      	15685.5      	1.9624e+07      	  19624      	19407.3      	7.63276      	7.63276      	22.8738      	      0      
    5.8      	15742.4      	1.9624e+07      	  19624      	19668.3      	7.66044      	7.66044      	23.0924      	      0      
   5.85      	15797.4      	1.9624e+07      	  19624      	19926.4      	7.68722      	7.68722      	23.3118      	      0      
    5.9      	15852.5      	1.9624e+07      	  19624      	20197.1      	  7.714      	  7.714      	 23.532      	      0      
   5.95      	15907.7      	1.9624e+07      	  19624      	20466.2      	7.74089      	7.74089      	 23.753      	      0      
      6      	15965.1      	1.9624e+07      	  19624      	  20742      	 7.7688      	 7.7688      	23.9747      	      0      
   6.05      	16023.9      	1.9624e+07      	  19624      	21011.6      	7.79741      	7.79741      	24.1972      	      0      
    6.1      	16084.3      	1.9624e+07      	  19624      	21291.9      	7.82681      	7.82681      	24.4206      	      0      
   6.15      	16145.2      	1.9624e+07      	  19624      	21564.6      	7.85643      	7.85643      	24.6449      	      0      
    6.2      	16208.9      	1.9624e+07      	  19624      	21842.5      	7.88742      	7.88742      	  24.87      	      0      
   6.25      	16273.8      	1.9624e+07      	  19624      	22100.2      	7.91901      	7.91901      	 25.096      	      0      
    6.3      	16341.5      	1.9624e+07      	  19624      	22345.4      	7.95196      	7.95196      	 25.323      	      0      
   6.35      	16410.7      	1.9624e+07      	  19624      	22534.3      	7.98565      	7.98565      	25.5509      	      0      
    6.4      	16482.4      	1.9624e+07      	  19624      	22743.1      	8.02052      	8.02052      	25.7798      	      0      
   6.45      	16554.3      	1.9624e+07      	  19624      	22991.5      	8.05551      	8.05551      	26.0098      	      0      
    6.5      	16625.6      	1.9624e+07      	  19624      	23251.9      	8.09023      	8.09023      	26.2407      	      0      
   6.55      	16695.4      	1.9624e+07      	  19624      	  23475      	8.12417      	8.12417      	26.4725      	      0      
    6.6      	16764.6      	1.9624e+07      	  19624      	23678.1      	8.15787      	8.15787      	26.7054      	      0      
   6.65      	  16833      	1.9624e+07      	  19624      	23833.5      	8.19116      	8.19116      	26.9392      	      0      
    6.7      	16901.7      	1.9624e+07      	  19624      	  23951      	8.22457      	8.22457      	27.1739      	      0      
   6.75      	  16970      	1.9624e+07      	  19624      	23993.9      	8.25779      	8.25779      	27.4096      	      0      
    6.8      	17039.1      	1.9624e+07      	  19624      	23986.9      	8.29142      	8.29142      	27.6463      	      0      
   6.85      	17107.9      	1.9624e+07      	  19624      	23945.7      	8.32489      	8.32489      	27.8839      	      0      
    6.9      	17177.6      	1.9624e+07      	  19624      	23974.7      	8.35882      	8.35882      	28.1225      	      0      
   6.95      	17247.6      	1.9624e+07      	  19624      	24176.3      	8.39288      	8.39288      	 28.362      	      0      
      7      	17319.2      	1.9624e+07      	  19624      	24686.2      	8.42774      	8.42774      	28.6026      	      0      
   7.05      	17368.6      	1.95968e+07      	19596.8      	25496.7      	8.46354      	8.46354      	28.8438      	      0      
    7.1      	17385.8      	1.9529e+07      	  19529      	26459.1      	8.50134      	8.50134      	29.0853      	      0      
   7.15      	17406.2      	1.94605e+07      	19460.5      	27291.3      	8.54126      	8.54126      	 29.327      	      0      
    7.2      	17429.1      	1.93914e+07      	19391.4      	27909.9      	8.58293      	8.58293      	29.5691      	      0      
   7.25      	17452.2      	1.93218e+07      	19321.8      	28314.4      	8.62529      	8.62529      	29.8115      	      0      
    7.3      	17474.6      	1.92515e+07      	19251.5      	28594.7      	8.66791      	8.66791      	30.0542      	      0      
   7.35      	17495.3      	1.91806e+07      	19180.6      	28815.1      	8.71024      	8.71024      	30.2972      	      0      
    7.4      	17515.2      	1.91091e+07      	19109.1      	29060.6      	8.75279      	8.75279      	30.5404      	      0      
   7.45      	17534.6      	1.9037e+07      	  19037      	29356.1      	8.79563      	8.79563      	 30.784      	      0      
    7.5      	17553.9      	1.89644e+07      	18964.4      	29724.8      	8.83904      	8.83904      	31.0278      	      0      
   7.55      	17571.3      	1.88912e+07      	18891.2      	28480.5      	8.88208      	8.88208      	31.2718      	      0      
    7.6      	17585.6      	1.88175e+07      	18817.5      	27733.4      	8.92413      	8.92413      	31.5161      	      0      
   7.65      	17595.3      	1.87433e+07      	18743.3      	27669.6      	8.96443      	8.96443      	31.7604      	      0      
    7.7      	17600.5      	1.86686e+07      	18668.6      	27892.5      	9.00293      	9.00293      	32.0049      	      0      
   7.75      	17602.2      	1.85935e+07      	18593.5      	28031.6      	9.04017      	9.04017      	32.2494      	      0      
    7.8      	17604.6      	1.85181e+07      	18518.1      	28278.7      	9.07824      	9.07824      	32.4939      	      0      
   7.85      	17612.9      	1.84423e+07      	18442.3      	28424.2      	9.11986      	9.11986      	32.7385      	      0      
    7.9      	17628.1      	1.83662e+07      	18366.2      	28514.6      	 9.1655      	 9.1655      	32.9833      	      0      
   7.95      	17639.3      	1.82899e+07      	18289.9      	  28271      	9.20962      	9.20962      	33.2283      	      0      
      8      	17641.5      	1.82133e+07      	18213.3      	28022.2      	9.24951      	9.24951      	33.4733      	      0      
   8.05      	17647.2      	1.81365e+07      	18136.5      	27513.8      	9.29164      	9.29164      	33.7184      	      0      
    8.1      	17664.7      	1.80595e+07      	18059.5      	27062.7      	9.34051      	9.34051      	33.9638      	      0      
   8.15      	17679.7      	1.79824e+07      	17982.4      	26303.9      	9.38859      	9.38859      	34.2093      	      0      
    8.2      	17684.6      	1.7905e+07      	  17905      	25645.2      	9.43175      	9.43175      	 34.455      	      0      
   8.25      	17689.3      	1.78275e+07      	17827.5      	24691.2      	9.47526      	9.47526      	34.7006      	      0      
    8.3      	17695.2      	1.77499e+07      	17749.9      	23996.8      	9.51992      	9.51992      	34.9464      	      0      
   8.35      	17693.1      	1.76721e+07      	17672.1      	23114.8      	9.56061      	9.56061      	35.1921      	      0      
    8.4      	17682.2      	1.75943e+07      	17594.3      	22524.6      	9.59701      	9.59701      	35.4377      	      0      
   8.45      	  17667      	1.75165e+07      	17516.5      	21541.8      	 9.6313      	 9.6313      	35.6831      	      0      
    8.5      	17647.5      	1.74388e+07      	17438.8      	20814.3      	9.66359      	9.66359      	35.9282      	      0      
   8.55      	17620.8      	1.73613e+07      	17361.3      	19796.6      	9.69206      	9.69206      	36.1729      	      0      
    8.6      	17587.8      	1.72839e+07      	17283.9      	19122.2      	9.71716      	9.71716      	36.4172      	      0      
   8.65      	17551.7      	1.72069e+07      	17206.9      	17985.4      	 9.7406      	 9.7406      	 36.661      	      0      
    8.7      	  17514      	1.71304e+07      	17130.4      	17228.3      	9.76315      	9.76315      	36.9042      	      0      
   8.75      	17474.9      	1.70544e+07      	17054.4      	16127.7      	9.78475      	9.78475      	 37.147      	      0      
    8.8      	17436.4      	1.69789e+07      	16978.9      	  15396      	9.80657      	9.80657      	37.3891      	      0      
   8.85      	17401.3      	1.69042e+07      	16904.2      	14166.6      	9.83012      	9.83012      	37.6308      	      0      
    8.9      	17368.6      	1.68302e+07      	16830.2      	13231.5      	9.85476      	9.85476      	 37.872      	      0      
   8.95      	17333.1      	1.6757e+07      	  16757      	11861.9      	 9.8776      	 9.8776      	38.1128      	      0      
      9      	17295.9      	1.66847e+07      	16684.7      	10847.5      	9.89911      	9.89911      	 38.353      	      0      
   9.05      	17260.6      	1.66132e+07      	16613.2      	9457.79      	9.92144      	9.92144      	38.5927      	      0      
    9.1      	17223.6      	1.65427e+07      	16542.7      	8620.72      	9.94235      	9.94235      	38.8319      	      0      
   9.15      	17179.8      	1.64731e+07      	16473.1      	7773.02      	9.95893      	9.95893      	39.0706      	      0      
    9.2      	17133.5      	1.64046e+07      	16404.6      	7592.37      	 9.9736      	 9.9736      	39.3085      	      0      
   9.25      	17087.3      	1.63371e+07      	16337.1      	7136.58      	9.98777      	9.98777      	39.5458      	      0      
    9.3      	17035.9      	1.62708e+07      	16270.8      	6868.14      	9.99831      	9.99831      	39.7824      	      0      
   9.35      	16978.7      	1.62057e+07      	16205.7      	6079.43      	10.0048      	10.0048      	40.0183      	      0      
    9.4      	16921.6      	1.61418e+07      	16141.8      	5396.73      	10.0107      	10.0107      	40.2533      	      0      
   9.45      	16865.2      	1.60792e+07      	16079.1      	4323.12      	10.0161      	10.0161      	40.4875      	      0      
    9.5      	16806.1      	1.60179e+07      	16017.9      	3509.28      	10.0192      	10.0192      	40.7209      	      0      
   9.55      	16746.6      	1.59581e+07      	15958.1      	2551.64      	10.0212      	10.0212      	40.9535      	      0      
    9.6      	  16691      	1.58997e+07      	15899.7      	1856.87      	10.0246      	10.0246      	41.1854      	      0      
   9.65      	16638.1      	1.58428e+07      	15842.8      	1022.84      	10.0287      	10.0287      	41.4164      	      0      
    9.7      	  16584      	1.57873e+07      	15787.3      	448.464      	10.0312      	10.0312      	41.6468      	      0      
   9.75      	16528.8      	1.57335e+07      	15733.5      	-175.446      	 10.032      	 10.032      	41.8763      	      0      
    9.8      	16475.6      	1.56811e+07      	15681.1      	-732.482      	10.0331      	10.0331      	42.1052      	      0      
   9.85      	16424.9      	1.56304e+07      	15630.4      	-1433.52      	10.0347      	10.0347      	42.3333      	      0      
    9.9      	16373.5      	1.55812e+07      	15581.2      	-2086.75      	10.0349      	10.0349      	42.5607      	      0      
   9.95      	16319.6      	1.55336e+07      	15533.6      	-2816.81      	10.0325      	10.0325      	42.7874      	      0      
     10      	16265.1      	1.54876e+07      	15487.6      	-3582.17      	10.0287      	10.0287      	43.0133      	      0      
  10.05      	16210.3      	1.54432e+07      	15443.2      	-4369.82      	10.0236      	10.0236      	43.2384      	      0      
   10.1      	  16153      	1.54004e+07      	15400.4      	-5134.93      	 10.016      	 10.016      	43.4628      	      0      
  10.15      	16094.5      	1.53592e+07      	15359.2      	-5855.59      	10.0064      	10.0064      	43.6863      	      0      
   10.2      	16038.8      	1.53198e+07      	15319.8      	-6644.46      	9.99748      	9.99748      	43.9091      	      0      
  10.25      	15984.5      	1.52819e+07      	15281.9      	-7372.14      	 9.9883      	 9.9883      	44.1311      	      0      
   10.3      	15929.1      	1.52458e+07      	15245.8      	-8148.97      	9.97728      	9.97728      	44.3523      	      0      
  10.35      	15874.2      	1.52113e+07      	15211.3      	-8826.66      	9.96549      	9.96549      	44.5728      	      0      
   10.4      	15821.3      	1.51785e+07      	15178.5      	-9630.06      	9.95375      	9.95375      	44.7925      	      0      
  10.45      	15767.3      	1.51474e+07      	15147.4      	-10312.7      	9.94013      	9.94013      	45.0115      	      0      
   10.5      	15712.4      	1.51179e+07      	15117.9      	-11102.3      	9.92481      	9.92481      	45.2297      	      0      
  10.55      	15659.8      	1.50902e+07      	15090.2      	-11770.3      	9.90979      	9.90979      	45.4472      	      0      
   10.6      	15609.6      	1.50641e+07      	15064.1      	-12643.4      	9.89509      	9.89509      	 45.664      	      0      
  10.65      	15557.8      	1.50397e+07      	15039.7      	-13398.1      	9.87821      	9.87821      	45.8801      	      0      
   10.7      	  15504      	1.5017e+07      	  15017      	-14239.4      	9.85895      	9.85895      	46.0954      	      0      
  10.75      	15450.3      	1.4996e+07      	  14996      	-14900.2      	 9.8386      	 9.8386      	  46.31      	      0      
   10.8      	15396.6      	1.49767e+07      	14976.7      	-15776.7      	9.81704      	9.81704      	46.5239      	      0      
  10.85      	15340.8      	1.49591e+07      	14959.1      	-16511.6      	9.79298      	9.79298      	46.7369      	      0      
   10.9      	15283.9      	1.49431e+07      	14943.1      	-17443.2      	9.76709      	9.76709      	46.9492      	      0      
  10.95      	15228.7      	1.49289e+07      	14928.9      	-18255.1      	9.74104      	9.74104      	47.1607      	      0      
     11      	15174.8      	1.49164e+07      	14916.4      	-19267.9      	9.71473      	9.71473      	47.3715      	      0      
  11.05      	15119.9      	1.49056e+07      	14905.6      	-20075.1      	9.68657      	9.68657      	47.5815      	      0      
   11.1      	15063.8      	1.48966e+07      	14896.6      	-20920.8      	9.65649      	9.65649      	47.7907      	      0      
  11.15      	15009.1      	1.48893e+07      	14889.3      	-21428.6      	9.62616      	9.62616      	47.9992      	      0      
   11.2      	14956.4      	1.48837e+07      	14883.7      	-21872.5      	9.59596      	9.59596      	48.2069      	      0      
  11.25      	14903.8      	1.48798e+07      	14879.8      	-22014.1      	9.56466      	9.56466      	48.4139      	      0      
   11.3      	14852.2      	1.48778e+07      	14877.8      	 -22289      	9.53286      	9.53286      	48.6202      	      0      
  11.35      	14804.5      	1.48774e+07      	14877.4      	 -22552      	9.50249      	9.50249      	48.8258      	      0      
   11.4      	14759.4      	1.48788e+07      	14878.8      	-23086.4      	9.47264      	9.47264      	49.0308      	      0      
  11.45      	14713.4      	1.4882e+07      	  14882      	-23584.7      	9.44113      	9.44113      	49.2351      	      0      
   11.5      	14666.4      	1.48868e+07      	14886.8      	-24238.9      	 9.4079      	 9.4079      	49.4388      	      0      
  11.55      	14619.1      	1.48934e+07      	14893.4      	-24789.9      	9.37342      	9.37342      	49.6419      	      0      
   11.6      	  14570      	1.49017e+07      	14901.7      	-25403.6      	9.33676      	9.33676      	49.8442      	      0      
  11.65      	14518.6      	1.49117e+07      	14911.7      	-25864.4      	9.29759      	9.29759      	50.0459      	      0      
   11.7      	14466.8      	1.49234e+07      	14923.4      	-26368.9      	9.25712      	9.25712      	50.2468      	      0      
  11.75      	14415.6      	1.49369e+07      	14936.9      	-26752.2      	9.21599      	9.21599      	 50.447      	      0      
