# Sensor: Sensor Sea      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:13      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      
Time [s]      	Surface elevation (origin)      [      m      ]      	Dynamic pressure (origin)      [   k Pa      ]      
   7.15      	-2.25614      	-22.7204      
    7.2      	-2.25186      	-22.6772      
   7.25      	-2.24508      	-22.609      
    7.3      	-2.23583      	-22.5158      
   7.35      	-2.2241      	-22.3977      
    7.4      	-2.20992      	-22.2549      
   7.45      	-2.1933      	-22.0875      
    7.5      	-2.17425      	-21.8957      
   7.55      	-2.1528      	-21.6797      
    7.6      	-2.12898      	-21.4398      
   7.65      	-2.1028      	-21.1761      
    7.7      	-2.0743      	-20.8891      
   7.75      	-2.04351      	-20.579      
    7.8      	-2.01046      	-20.2462      
   7.85      	-1.97519      	-19.8911      
    7.9      	-1.93774      	-19.5139      
   7.95      	-1.89815      	-19.1152      
      8      	-1.85646      	-18.6954      
   8.05      	-1.81272      	-18.2549      
    8.1      	-1.76698      	-17.7943      
   8.15      	-1.71929      	-17.314      
    8.2      	-1.66969      	-16.8146      
   8.25      	-1.61826      	-16.2966      
    8.3      	-1.56503      	-15.7606      
   8.35      	-1.51008      	-15.2072      
    8.4      	-1.45346      	-14.637      
   8.45      	-1.39523      	-14.0506      
    8.5      	-1.33546      	-13.4487      
   8.55      	-1.27422      	-12.832      
    8.6      	-1.21157      	-12.201      
   8.65      	-1.14758      	-11.5566      
    8.7      	-1.08232      	-10.8995      
   8.75      	-1.01587      	-10.2303      
    8.8      	-0.948297      	-9.54978      
   8.85      	-0.879676      	-8.85873      
    8.9      	-0.810082      	-8.15789      
   8.95      	-0.739594      	-7.44804      
      9      	-0.668289      	-6.72997      
   9.05      	-0.596245      	-6.00446      
    9.1      	-0.523543      	-5.27231      
   9.15      	-0.450263      	-4.53435      
    9.2      	-0.376485      	-3.79137      
   9.25      	-0.302291      	-3.04421      
    9.3      	-0.227764      	-2.29368      
   9.35      	-0.152985      	-1.54062      
    9.4      	-0.0780363      	-0.785861      
   9.45      	-0.00300199      	-0.0302314      
    9.5      	0.0720357      	0.725432      
   9.55      	0.146994      	1.48029      
    9.6      	0.22179      	2.23352      
   9.65      	0.29634      	2.98428      
    9.7      	0.370564      	3.73174      
   9.75      	0.444378      	4.47508      
    9.8      	0.517701      	5.21348      
   9.85      	0.590452      	5.94612      
    9.9      	0.662551      	6.67219      
   9.95      	0.733919      	7.39089      
     10      	0.804475      	8.10143      
  10.05      	0.874143      	8.80301      
   10.1      	0.942845      	9.49488      
  10.15      	1.01051      	10.1763      
   10.2      	1.07705      	10.8464      
  10.25      	1.14241      	11.5045      
   10.3      	 1.2065      	  12.15      
  10.35      	1.26926      	 12.782      
   10.4      	1.33062      	13.3999      
  10.45      	1.39051      	 14.003      
   10.5      	1.44886      	14.5906      
  10.55      	1.50561      	15.1622      
   10.6      	 1.5607      	15.7169      
  10.65      	1.61406      	16.2543      
   10.7      	1.66565      	16.7738      
  10.75      	1.71539      	17.2747      
   10.8      	1.76323      	17.7566      
  10.85      	1.80913      	18.2188      
   10.9      	1.85303      	18.6609      
  10.95      	1.89489      	19.0824      
     11      	1.93465      	19.4828      
  11.05      	1.97227      	19.8617      
   11.1      	2.00772      	20.2186      
  11.15      	2.04095      	20.5533      
   11.2      	2.07192      	20.8652      
  11.25      	 2.1006      	 21.154      
   11.3      	2.12697      	21.4195      
  11.35      	2.15098      	21.6614      
   11.4      	2.17262      	21.8793      
  11.45      	2.19186      	 22.073      
   11.5      	2.20868      	22.2424      
  11.55      	2.22306      	22.3872      
   11.6      	2.23498      	22.5072      
  11.65      	2.24443      	22.6024      
   11.7      	2.25141      	22.6727      
  11.75      	2.25589      	22.7179      
   11.8      	2.25789      	22.7379      
  11.85      	2.25739      	22.7329      
   11.9      	 2.2544      	22.7028      
  11.95      	2.24891      	22.6476      
     12      	2.24095      	22.5673      
  12.05      	 2.2305      	22.4622      
   12.1      	 2.2176      	22.3322      
  12.15      	2.20224      	22.1776      
   12.2      	2.18445      	21.9984      
  12.25      	2.16425      	 21.795      
   12.3      	2.14166      	21.5675      
  12.35      	 2.1167      	21.3162      
   12.4      	2.08941      	21.0413      
  12.45      	 2.0598      	20.7431      
   12.5      	2.02792      	20.4221      
  12.55      	1.99381      	20.0785      
   12.6      	1.95748      	19.7127      
  12.65      	  1.919      	19.3252      
   12.7      	 1.8784      	18.9163      
  12.75      	1.83572      	18.4865      
   12.8      	1.79101      	18.0363      
  12.85      	1.74433      	17.5661      
   12.9      	1.69571      	17.0766      
  12.95      	1.64523      	16.5682      
     13      	1.59293      	16.0415      
  13.05      	1.53887      	15.4971      
   13.1      	 1.4831      	14.9355      
  13.15      	1.42571      	14.3575      
   13.2      	1.36673      	13.7636      
  13.25      	1.30625      	13.1545      
   13.3      	1.24432      	12.5309      
  13.35      	1.18102      	11.8934      
   13.4      	1.11641      	11.2428      
  13.45      	1.05057      	10.5797      
   13.5      	0.983572      	9.90501      
  13.55      	0.915485      	9.21935      
   13.6      	0.846387      	 8.5235      
  13.65      	0.776355      	7.81824      
   13.7      	0.705465      	7.10434      
  13.75      	0.633795      	 6.3826      
   13.8      	0.561425      	5.65381      
  13.85      	0.488436      	4.91877      
   13.9      	0.414906      	4.17829      
  13.95      	0.340919      	3.43321      
     14      	0.266555      	2.68432      
  14.05      	0.191896      	1.93248      
   14.1      	0.117025      	 1.1785      
  14.15      	0.0420255      	0.423216      
   14.2      	-0.0330208      	-0.332534      
  14.25      	-0.108031      	-1.08792      
   14.3      	-0.182921      	-1.8421      
  14.35      	-0.25761      	-2.59424      
   14.4      	-0.332013      	-3.34352      
  14.45      	-0.40605      	-4.08911      
   14.5      	-0.479639      	-4.83018      
  14.55      	-0.552698      	-5.56592      
   14.6      	-0.625146      	-6.2955      
  14.65      	-0.696904      	-7.01813      
   14.7      	-0.767892      	-7.73301      
  14.75      	-0.838031      	-8.43935      
   14.8      	-0.907245      	-9.13637      
  14.85      	-0.975457      	-9.82329      
   14.9      	-1.04259      	-10.4994      
  14.95      	-1.10857      	-11.1638      
     15      	-1.17333      	-11.816      
  15.05      	-1.23679      	-12.4551      
   15.1      	-1.29889      	-13.0804      
  15.15      	-1.35955      	-13.6913      
   15.2      	-1.41871      	-14.287      
  15.25      	-1.4763      	-14.867      
   15.3      	-1.53226      	-15.4306      
  15.35      	-1.58653      	-15.9771      
   15.4      	-1.63905      	-16.506      
  15.45      	-1.68975      	-17.0166      
   15.5      	-1.73859      	-17.5084      
  15.55      	-1.78551      	-17.9809      
   15.6      	-1.83046      	-18.4335      
  15.65      	-1.87338      	-18.8658      
   15.7      	-1.91424      	-19.2772      
  15.75      	-1.95298      	-19.6674      
   15.8      	-1.98956      	-20.0358      
  15.85      	-2.02395      	-20.3821      
   15.9      	-2.0561      	-20.7058      
  15.95      	-2.08598      	-21.0067      
     16      	-2.11355      	-21.2844      
  16.05      	-2.13879      	-21.5386      
   16.1      	-2.16167      	-21.769      
  16.15      	-2.18216      	-21.9753      
   16.2      	-2.20024      	-22.1574      
  16.25      	-2.21588      	-22.315      
   16.3      	-2.22909      	-22.4479      
  16.35      	-2.23982      	-22.556      
   16.4      	-2.24809      	-22.6393      
  16.45      	-2.25387      	-22.6975      
   16.5      	-2.25716      	-22.7306      
  16.55      	-2.25796      	-22.7387      
   16.6      	-2.25626      	-22.7216      
  16.65      	-2.25208      	-22.6794      
   16.7      	-2.2454      	-22.6122      
  16.75      	-2.23624      	 -22.52      
   16.8      	-2.22462      	-22.4029      
  16.85      	-2.21053      	-22.2611      
   16.9      	-2.19401      	-22.0946      
  16.95      	-2.17506      	-21.9038      
     17      	-2.15371      	-21.6888      
  17.05      	-2.12998      	-21.4498      
   17.1      	-2.10389      	-21.1871      
  17.15      	-2.07548      	-20.9011      
   17.2      	-2.04478      	-20.5919      
  17.25      	-2.01182      	 -20.26      
   17.3      	-1.97664      	-19.9057      
  17.35      	-1.93928      	-19.5294      
   17.4      	-1.89977      	-19.1316      
  17.45      	-1.85817      	-18.7126      
   17.5      	-1.81451      	-18.2729      
  17.55      	-1.76885      	-17.8131      
   17.6      	-1.72123      	-17.3336      
  17.65      	-1.67171      	-16.8349      
   17.7      	-1.62035      	-16.3176      
  17.75      	-1.56719      	-15.7824      
   17.8      	-1.51231      	-15.2296      
  17.85      	-1.45575      	-14.6601      
   17.9      	-1.39759      	-14.0744      
  17.95      	-1.33788      	-13.4731      
     18      	-1.2767      	-12.8569      
  18.05      	-1.2141      	-12.2265      
   18.1      	-1.15016      	-11.5827      
  18.15      	-1.08496      	-10.926      
   18.2      	-1.01855      	-10.2573      
  18.25      	-0.951021      	-9.57721      
   18.3      	-0.88244      	-8.88656      
  18.35      	-0.812884      	-8.1861      
   18.4      	-0.74243      	-7.4766      
  18.45      	-0.671156      	-6.75884      
   18.5      	-0.59914      	-6.03361      
  18.55      	-0.526463      	-5.30172      
   18.6      	-0.453204      	-4.56397      
  18.65      	-0.379445      	-3.82118      
   18.7      	-0.305266      	-3.07417      
  18.75      	-0.23075      	-2.32376      
   18.8      	-0.155979      	-1.57078      
  18.85      	-0.0810365      	-0.816074      
   18.9      	-0.00600398      	-0.0604628      
  18.95      	0.0690351      	0.695215      
     19      	0.143998      	1.45012      
  19.05      	0.218802      	2.20343      
   19.1      	0.293364      	2.95431      
  19.15      	0.367602      	3.70192      
   19.2      	0.441434      	4.44544      
  19.25      	0.514778      	5.18405      
   19.3      	0.587554      	5.91693      
  19.35      	0.659681      	6.64328      
   19.4      	0.731079      	7.36229      
  19.45      	0.801669      	8.07317      
   19.5      	0.871374      	8.77513      
  19.55      	0.940117      	 9.4674      
   19.6      	1.00782      	10.1492      
  19.65      	1.07441      	10.8198      
   19.7      	1.13982      	11.4785      
  19.75      	1.20396      	12.1244      
   19.8      	1.26677      	 12.757      
  19.85      	1.32819      	13.3755      
   19.9      	1.38814      	13.9792      
  19.95      	1.44655      	14.5674      
     20      	1.50337      	15.1396      
  20.05      	1.55853      	15.6951      
   20.1      	1.61196      	16.2332      
  20.15      	1.66362      	16.7534      
   20.2      	1.71343      	 17.255      
  20.25      	1.76136      	17.7377      
   20.3      	1.80734      	18.2007      
  20.35      	1.85132      	18.6436      
   20.4      	1.89325      	19.0659      
  20.45      	 1.9331      	19.4672      
   20.5      	1.97081      	19.8469      
  20.55      	2.00634      	20.2048      
   20.6      	2.03966      	20.5403      
  20.65      	2.07072      	20.8531      
   20.7      	 2.0995      	21.1429      
  20.75      	2.12596      	21.4094      
   20.8      	2.15007      	21.6522      
  20.85      	 2.1718      	 21.871      
   20.9      	2.19114      	22.0657      
  20.95      	2.20805      	22.2361      
     21      	2.22253      	22.3819      
  21.05      	2.23455      	22.5029      
   21.1      	 2.2441      	22.5991      
  21.15      	2.25117      	22.6703      
   21.2      	2.25576      	22.7165      
  21.25      	2.25786      	22.7376      
   21.3      	2.25746      	22.7336      
  21.35      	2.25456      	22.7045      
   21.4      	2.24918      	22.6503      
  21.45      	2.24131      	 22.571      
   21.5      	2.23097      	22.4669      
  21.55      	2.21816      	22.3379      
   21.6      	 2.2029      	22.1842      
  21.65      	2.18521      	22.0061      
   21.7      	2.16511      	21.8036      
  21.75      	2.14261      	 21.577      
   21.8      	2.11775      	21.3267      
  21.85      	2.09054      	21.0527      
   21.9      	2.06103      	20.7555      
  21.95      	2.02924      	20.4354      
     22      	1.99521      	20.0927      
  22.05      	1.95898      	19.7278      
   22.1      	1.92058      	19.3411      
  22.15      	1.88006      	18.9331      
   22.2      	1.83746      	18.5041      
  22.25      	1.79284      	18.0547      
   22.3      	1.74623      	17.5853      
  22.35      	 1.6977      	17.0966      
   22.4      	1.64728      	16.5889      
  22.45      	1.59505      	16.0629      
   22.5      	1.54106      	15.5192      
  22.55      	1.48537      	14.9583      
   22.6      	1.42803      	14.3809      
  22.65      	1.36912      	13.7876      
   22.7      	1.30869      	13.1791      
  22.75      	1.24682      	12.5561      
   22.8      	1.18357      	11.9191      
  22.85      	1.11902      	 11.269      
   22.9      	1.05323      	10.6065      
  22.95      	0.986273      	9.93221      
     23      	0.918229      	9.24697      
  23.05      	0.84917      	8.55152      
   23.1      	0.779173      	7.84662      
  23.15      	0.708316      	7.13306      
   23.2      	0.636676      	6.41161      
  23.25      	0.564333      	5.68308      
   23.3      	0.491366      	4.94828      
  23.35      	0.417857      	4.20801      
   23.4      	0.343886      	3.46309      
  23.45      	0.269535      	2.71434      
   23.5      	0.194887      	 1.9626      
  23.55      	0.120023      	1.20869      
   23.6      	0.045027      	0.453442      
  23.65      	-0.0300191      	-0.302306      
   23.7      	-0.105032      	-1.05772      
  23.75      	-0.179929      	-1.81196      
   23.8      	-0.254627      	-2.56421      
  23.85      	-0.329044      	-3.31362      
   23.9      	-0.403097      	-4.05937      
  23.95      	-0.476705      	-4.80064      
     24      	-0.549787      	-5.5366      
  24.05      	-0.622261      	-6.26645      
   24.1      	-0.694048      	-6.98937      
  24.15      	-0.765068      	-7.70458      
   24.2      	-0.835243      	-8.41127      
  24.25      	-0.904495      	-9.10868      
   24.3      	-0.972749      	-9.79602      
  24.35      	-1.03993      	-10.4725      
   24.4      	-1.10596      	-11.1375      
  24.45      	-1.17077      	-11.7901      
   24.5      	-1.23428      	-12.4298      
  24.55      	-1.29643      	-13.0557      
   24.6      	-1.35715      	-13.6671      
  24.65      	-1.41637      	-14.2635      
   24.7      	-1.47403      	-14.8441      
  24.75      	-1.53006      	-15.4084      
   24.8      	-1.58439      	-15.9556      
  24.85      	-1.63698      	-16.4851      
   24.9      	-1.68776      	-16.9965      
  24.95      	-1.73668      	-17.4891      
     25      	-1.78367      	-17.9624      
  25.05      	-1.8287      	-18.4158      
   25.1      	-1.87171      	-18.8489      
  25.15      	-1.91264      	-19.2612      
   25.2      	-1.95147      	-19.6522      
  25.25      	-1.98814      	-20.0215      
   25.3      	-2.02262      	-20.3686      
  25.35      	-2.05486      	-20.6933      
   25.4      	-2.08483      	-20.9951      
  25.45      	-2.11249      	-21.2737      
   25.5      	-2.13783      	-21.5289      
  25.55      	-2.1608      	-21.7602      
   25.6      	-2.18138      	-21.9675      
  25.65      	-2.19956      	-22.1506      
   25.7      	-2.21531      	-22.3091      
  25.75      	-2.2286      	-22.4431      
   25.8      	-2.23944      	-22.5522      
  25.85      	-2.24781      	-22.6364      
   25.9      	-2.25369      	-22.6956      
  25.95      	-2.25708      	-22.7298      
     26      	-2.25798      	-22.7388      
  26.05      	-2.25638      	-22.7228      
   26.1      	-2.25229      	-22.6816      
  26.15      	-2.24571      	-22.6153      
   26.2      	-2.23666      	-22.5241      
  26.25      	-2.22513      	-22.408      
   26.3      	-2.21114      	-22.2672      
  26.35      	-2.19471      	-22.1018      
   26.4      	-2.17586      	-21.9119      
  26.45      	-2.15461      	-21.6978      
   26.5      	-2.13097      	-21.4598      
  26.55      	-2.10498      	-21.1981      
   26.6      	-2.07666      	-20.9129      
  26.65      	-2.04606      	-20.6047      
   26.7      	-2.01319      	-20.2737      
  26.75      	-1.97809      	-19.9203      
   26.8      	-1.94081      	-19.5449      
  26.85      	-1.90139      	-19.1479      
   26.9      	-1.85987      	-18.7297      
  26.95      	-1.81629      	-18.2909      
     27      	-1.77071      	-17.8318      
  27.05      	-1.72317      	-17.3531      
   27.1      	-1.67373      	-16.8552      
  27.15      	-1.62244      	-16.3387      
   27.2      	-1.56935      	-15.8041      
  27.25      	-1.51454      	-15.2521      
   27.3      	-1.45805      	-14.6832      
  27.35      	-1.39995      	-14.0981      
   27.4      	-1.3403      	-13.4974      
  27.45      	-1.27917      	-12.8818      
   27.5      	-1.21663      	-12.252      
  27.55      	-1.15275      	-11.6087      
   27.6      	-1.08759      	-10.9525      
  27.65      	-1.02123      	-10.2842      
   27.7      	-0.953743      	-9.60462      
  27.75      	-0.885202      	-8.91438      
   27.8      	-0.815684      	-8.2143      
  27.85      	-0.745264      	-7.50514      
   27.9      	-0.674021      	-6.7877      
  27.95      	-0.602034      	-6.06275      
     28      	-0.529382      	-5.33111      
  28.05      	-0.456144      	-4.59358      
   28.1      	-0.382404      	-3.85097      
  28.15      	-0.30824      	-3.10412      
   28.2      	-0.233736      	-2.35383      
  28.25      	-0.158974      	-1.60094      
   28.3      	-0.0840365      	-0.846285      
  28.35      	-0.00900596      	-0.0906941      
   28.4      	0.0660345      	0.664997      
  28.45      	0.141002      	1.41995      
   28.5      	0.215814      	2.17334      
  28.55      	0.290387      	2.92433      
   28.6      	0.36464      	3.67209      
  28.65      	0.43849      	4.41579      
   28.7      	0.511855      	5.15461      
  28.75      	0.584655      	5.88774      
   28.8      	0.656809      	6.61436      
  28.85      	0.728238      	7.33368      
   28.9      	0.798862      	 8.0449      
  28.95      	0.868604      	8.74723      
     29      	0.937386      	 9.4399      
  29.05      	1.00513      	10.1221      
   29.1      	1.07177      	10.7932      
  29.15      	1.13722      	11.4523      
   29.2      	1.20142      	12.0988      
  29.25      	1.26429      	 12.732      
   29.3      	1.32576      	 13.351      
  29.35      	1.38577      	13.9553      
   29.4      	1.44425      	14.5442      
  29.45      	1.50113      	15.1171      
   29.5      	1.55635      	15.6732      
  29.55      	1.60986      	 16.212      
   29.6      	1.66159      	16.7329      
  29.65      	1.71148      	17.2353      
   29.7      	1.75948      	17.7187      
  29.75      	1.80553      	18.1825      
   29.8      	 1.8496      	18.6263      
  29.85      	1.89162      	19.0494      
   29.9      	1.93155      	19.4515      
  29.95      	1.96934      	19.8322      
     30      	2.00496      	20.1909      
  30.05      	2.03837      	20.5273      
   30.1      	2.06953      	20.8411      
  30.15      	2.09839      	21.1318      
   30.2      	2.12495      	21.3992      
  30.25      	2.14915      	21.6429      
   30.3      	2.17098      	21.8627      
  30.35      	2.19041      	22.0584      
   30.4      	2.20742      	22.2297      
  30.45      	  2.222      	22.3765      
   30.5      	2.23411      	22.4985      
  30.55      	2.24377      	22.5957      
   30.6      	2.25094      	 22.668      
  30.65      	2.25563      	22.7152      
   30.7      	2.25782      	22.7373      
  30.75      	2.25752      	22.7342      
   30.8      	2.25473      	22.7061      
  30.85      	2.24944      	22.6529      
   30.9      	2.24168      	22.5747      
  30.95      	2.23143      	22.4715      
     31      	2.21872      	22.3435      
  31.05      	2.20356      	22.1908      
   31.1      	2.18597      	22.0137      
  31.15      	2.16596      	21.8122      
   31.2      	2.14356      	21.5866      
  31.25      	2.11879      	21.3371      
   31.3      	2.09168      	21.0641      
  31.35      	2.06226      	20.7678      
   31.4      	2.03056      	20.4486      
  31.45      	1.99662      	20.1068      
   31.5      	1.96047      	19.7428      
  31.55      	1.92216      	 19.357      
   31.6      	1.88172      	18.9498      
  31.65      	1.83921      	18.5216      
   31.7      	1.79466      	 18.073      
  31.75      	1.74813      	17.6045      
   31.8      	1.69967      	17.1165      
  31.85      	1.64934      	16.6096      
   31.9      	1.59718      	16.0843      
  31.95      	1.54325      	15.5413      
     32      	1.48763      	14.9811      
  32.05      	1.43036      	14.4043      
   32.1      	 1.3715      	13.8117      
  32.15      	1.31114      	13.2038      
   32.2      	1.24932      	12.5813      
  32.25      	1.18613      	11.9449      
   32.3      	1.12163      	11.2953      
  32.35      	1.05588      	10.6332      
   32.4      	0.988973      	 9.9594      
  32.45      	0.92097      	9.27458      
   32.5      	0.851951      	8.57953      
  32.55      	0.78199      	7.87499      
   32.6      	0.711165      	7.16176      
  32.65      	0.639555      	6.44061      
   32.7      	0.567239      	5.71235      
  32.75      	0.494296      	4.97778      
   32.8      	0.420807      	4.23771      
  32.85      	0.346853      	3.49296      
   32.9      	0.272516      	2.74436      
  32.95      	0.197878      	1.99272      
     33      	0.123021      	1.23888      
  33.05      	0.0480283      	0.483667      
   33.1      	-0.0270173      	-0.272077      
  33.15      	-0.102033      	-1.02752      
   33.2      	-0.176936      	-1.78183      
  33.25      	-0.251644      	-2.53417      
   33.3      	-0.326073      	-3.28371      
  33.35      	-0.400143      	-4.02962      
   33.4      	-0.47377      	-4.77108      
  33.45      	-0.546875      	-5.50727      
   33.5      	-0.619375      	-6.23738      
  33.55      	-0.69119      	-6.9606      
   33.6      	-0.762243      	-7.67613      
  33.65      	-0.832453      	-8.38318      
   33.7      	-0.901744      	-9.08097      
  33.75      	-0.970039      	-9.76873      
   33.8      	-1.03726      	-10.4457      
  33.85      	-1.10334      	-11.1111      
   33.9      	-1.1682      	-11.7643      
  33.95      	-1.23177      	-12.4044      
     34      	-1.29397      	-13.0309      
  34.05      	-1.35475      	-13.643      
   34.1      	-1.41403      	 -14.24      
  34.15      	-1.47175      	-14.8212      
   34.2      	-1.52785      	-15.3861      
  34.25      	-1.58225      	-15.934      
   34.3      	-1.63491      	-16.4643      
  34.35      	-1.68577      	-16.9764      
   34.4      	-1.73476      	-17.4698      
  34.45      	-1.78183      	-17.9438      
   34.5      	-1.82694      	-18.3981      
  34.55      	-1.87002      	-18.832      
   34.6      	-1.91105      	-19.2451      
  34.65      	-1.94996      	-19.637      
   34.7      	-1.98672      	-20.0071      
  34.75      	-2.02128      	-20.3552      
   34.8      	-2.05361      	-20.6808      
  34.85      	-2.08367      	-20.9835      
   34.9      	-2.11143      	-21.2631      
  34.95      	-2.13686      	-21.5191      
     35      	-2.15993      	-21.7514      
  35.05      	-2.18061      	-21.9597      
   35.1      	-2.19888      	-22.1437      
  35.15      	-2.21472      	-22.3033      
   35.2      	-2.22812      	-22.4382      
  35.25      	-2.23906      	-22.5483      
   35.3      	-2.24752      	-22.6335      
  35.35      	-2.2535      	-22.6937      
   35.4      	-2.25699      	-22.7289      
  35.45      	-2.25799      	-22.7389      
   35.5      	-2.25649      	-22.7239      
  35.55      	-2.2525      	-22.6837      
