# Sensor: Sensor Rotor      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:36:58      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	     11      	     12      	     13      	     14      	     15      	     16      	     17      	     18      	     19      	     20      	      
Time [s]      	Power (aero)      [    k W      ]      	Torque (aero)      [   k Nm      ]      	Thrust (aero)      [    k N      ]      	    RPM      [    rpm      ]      	    TSR      [             ]      	Demanded collective pitch angle      [      °      ]      	Power coef. (CP)      [      %      ]      	Thrust coef. (CT)      [      %      ]      	Tip speed      [    m/s      ]      	1P (one revolution)      [      s      ]      	nP (blade passing)      [      s      ]      	Azimuth angle      [      °      ]      	Rotation per timestep      [      °      ]      	Wind speed at hub, magnitude      [    m/s      ]      	Wind speed at hub     .x      [    m/s      ]      	Wind speed at hub     .y      [    m/s      ]      	Wind speed at hub     .z      [    m/s      ]      	Wind angle at hub      [      °      ]      	Yaw angle      [      °      ]      
   24.5      	14840.7      	24922.1      	896.177      	5.68645      	3.59847      	21.0905      	6.60014      	7.97118      	71.9694      	10.5514      	3.51713      	174.934      	1.70594      	     20      	      0      	    -20      	      0      	      0      	      0      
  24.55      	  14826      	24861.5      	894.594      	5.69465      	3.60366      	 21.056      	6.59359      	7.95709      	72.0732      	10.5362      	3.51207      	176.639      	 1.7084      	     20      	      0      	    -20      	      0      	      0      	      0      
   24.6      	  14854      	24871.7      	894.249      	5.70305      	3.60897      	21.0217      	6.60603      	7.95402      	72.1795      	10.5207      	3.50689      	178.346      	1.71092      	     20      	      0      	    -20      	      0      	      0      	      0      
  24.65      	14928.9      	24959.6      	895.717      	5.71166      	3.61442      	20.9866      	6.63938      	7.96709      	72.2884      	10.5048      	3.50161      	180.056      	 1.7135      	     20      	      0      	    -20      	      0      	      0      	      0      
   24.7      	15041.7      	25109.5      	899.218      	5.72045      	3.61998      	20.9513      	6.68952      	7.99822      	72.3997      	10.4887      	3.49623      	181.768      	1.71614      	     20      	      0      	    -20      	      0      	      0      	      0      
  24.75      	15172.9      	  25289      	904.307      	5.72939      	3.62564      	20.9161      	6.74789      	8.04349      	72.5128      	10.4723      	3.49077      	183.483      	1.71882      	     20      	      0      	    -20      	      0      	      0      	      0      
   24.8      	15301.7      	25463.6      	910.119      	5.73842      	3.63136      	 20.881      	6.80517      	8.09519      	72.6271      	10.4558      	3.48528      	  185.2      	1.72153      	     20      	      0      	    -20      	      0      	      0      	      0      
  24.85      	15410.6      	25604.3      	915.762      	5.74748      	3.63709      	20.8462      	6.85359      	8.14538      	72.7417      	10.4394      	3.47979      	186.921      	1.72424      	     20      	      0      	    -20      	      0      	      0      	      0      
   24.9      	15489.7      	25695.8      	920.536      	5.75644      	3.64276      	20.8116      	6.88878      	8.18784      	72.8552      	10.4231      	3.47437      	188.643      	1.72693      	     20      	      0      	    -20      	      0      	      0      	      0      
  24.95      	15539.5      	  25739      	924.083      	5.76522      	3.64831      	20.7772      	 6.9109      	8.21939      	72.9663      	10.4072      	3.46908      	190.369      	1.72957      	     20      	      0      	    -20      	      0      	      0      	      0      
     25      	15566.9      	25746.1      	 926.46      	5.77382      	3.65375      	20.7431      	6.92311      	8.24053      	73.0751      	10.3917      	3.46391      	192.097      	1.73214      	     20      	      0      	    -20      	      0      	      0      	      0      
  25.05      	15581.3      	25732.1      	927.982      	5.78229      	3.65911      	20.7091      	 6.9295      	8.25407      	73.1823      	10.3765      	3.45884      	193.828      	1.73469      	     20      	      0      	    -20      	      0      	      0      	      0      
   25.1      	15592.3      	25712.9      	929.023      	5.79067      	3.66442      	20.6755      	6.93438      	8.26333      	73.2883      	10.3615      	3.45383      	195.562      	 1.7372      	     20      	      0      	    -20      	      0      	      0      	      0      
  25.15      	15607.3      	  25701      	929.975      	5.79894      	3.66965      	20.6421      	6.94105      	 8.2718      	 73.393      	10.3467      	3.44891      	197.297      	1.73968      	     20      	      0      	    -20      	      0      	      0      	      0      
   25.2      	15631.3      	25704.2      	931.149      	5.80714      	3.67484      	20.6089      	6.95175      	8.28224      	73.4969      	10.3321      	3.44403      	199.036      	1.74214      	     20      	      0      	    -20      	      0      	      0      	      0      
  25.25      	15666.4      	25725.5      	 932.75      	5.81536      	3.68004      	20.5759      	6.96735      	8.29648      	73.6008      	10.3175      	3.43917      	200.777      	1.74461      	     20      	      0      	    -20      	      0      	      0      	      0      
   25.3      	  15712      	25763.9      	934.869      	5.82361      	3.68527      	20.5432      	6.98765      	8.31532      	73.7053      	10.3029      	3.43429      	 202.52      	1.74708      	     20      	      0      	    -20      	      0      	      0      	      0      
  25.35      	15766.9      	  25817      	937.488      	5.83193      	3.69053      	20.5105      	7.01206      	8.33863      	73.8105      	10.2882      	 3.4294      	204.266      	1.74958      	     20      	      0      	    -20      	      0      	      0      	      0      
   25.4      	15828.2      	25880.1      	940.565      	5.84033      	3.69584      	20.4774      	7.03931      	8.36599      	73.9169      	10.2734      	3.42446      	206.014      	 1.7521      	     20      	      0      	    -20      	      0      	      0      	      0      
  25.45      	15890.5      	25943.9      	943.985      	 5.8489      	3.70127      	20.4444      	7.06703      	8.39642      	74.0253      	10.2583      	3.41945      	207.765      	1.75467      	     20      	      0      	    -20      	      0      	      0      	      0      
   25.5      	15950.2      	26002.1      	947.495      	5.85772      	3.70685      	20.4116      	7.09356      	8.42763      	 74.137      	10.2429      	 3.4143      	209.519      	1.75732      	     20      	      0      	    -20      	      0      	      0      	      0      
  25.55      	16010.9      	26060.4      	950.893      	5.86686      	3.71263      	 20.379      	7.12057      	8.45786      	74.2527      	10.2269      	3.40898      	211.275      	1.76006      	     20      	      0      	    -20      	      0      	      0      	      0      
   25.6      	16073.6      	26120.1      	 954.35      	5.87638      	3.71866      	20.3467      	7.14845      	 8.4886      	74.3731      	10.2104      	3.40346      	213.033      	1.76291      	     20      	      0      	    -20      	      0      	      0      	      0      
  25.65      	16127.9      	26164.2      	 957.88      	 5.8863      	3.72494      	20.3146      	7.17262      	   8.52      	74.4987      	10.1932      	3.39772      	214.795      	1.76589      	     20      	      0      	    -20      	      0      	      0      	      0      
   25.7      	16172.6      	26190.7      	960.979      	5.89662      	3.73147      	20.2827      	7.19247      	8.54757      	74.6294      	10.1753      	3.39177      	216.559      	1.76899      	     20      	      0      	    -20      	      0      	      0      	      0      
  25.75      	16209.6      	26203.3      	 963.61      	5.90726      	 3.7382      	20.2512      	7.20891      	8.57097      	 74.764      	 10.157      	3.38566      	218.327      	1.77218      	     20      	      0      	    -20      	      0      	      0      	      0      
   25.8      	16241.1      	26206.5      	965.878      	5.91802      	3.74501      	20.2198      	7.22293      	8.59114      	74.9001      	10.1385      	3.37951      	220.097      	 1.7754      	     20      	      0      	    -20      	      0      	      0      	      0      
  25.85      	16268.5      	26203.7      	967.901      	5.92865      	3.75173      	20.1887      	7.23511      	8.60914      	75.0347      	10.1203      	3.37345      	221.871      	1.77859      	     20      	      0      	    -20      	      0      	      0      	      0      
   25.9      	16293.5      	26198.3      	969.755      	5.93899      	3.75828      	20.1579      	7.24624      	8.62563      	75.1656      	10.1027      	3.36757      	223.648      	 1.7817      	     20      	      0      	    -20      	      0      	      0      	      0      
  25.95      	16317.3      	26192.3      	971.529      	5.94904      	3.76464      	20.1273      	7.25684      	 8.6414      	75.2928      	10.0857      	3.36189      	225.428      	1.78471      	     20      	      0      	    -20      	      0      	      0      	      0      
     26      	16341.1      	26187.7      	973.266      	5.95876      	3.77079      	 20.097      	7.26742      	8.65686      	75.4158      	10.0692      	 3.3564      	227.211      	1.78763      	     20      	      0      	    -20      	      0      	      0      	      0      
  26.05      	  16365      	26184.8      	975.021      	5.96812      	3.77671      	 20.067      	7.27802      	8.67246      	75.5342      	10.0534      	3.35114      	228.998      	1.79044      	     20      	      0      	    -20      	      0      	      0      	      0      
   26.1      	16390.1      	26185.3      	  976.8      	5.97718      	3.78244      	20.0372      	7.28921      	8.68829      	75.6489      	10.0382      	3.34606      	230.787      	1.79315      	     20      	      0      	    -20      	      0      	      0      	      0      
  26.15      	16416.9      	26189.3      	978.657      	5.98602      	3.78804      	20.0076      	7.30112      	8.70481      	75.7607      	10.0234      	3.34112      	232.578      	 1.7958      	     20      	      0      	    -20      	      0      	      0      	      0      
   26.2      	16444.9      	26196.2      	980.606      	5.99467      	3.79352      	19.9782      	 7.3136      	8.72215      	75.8703      	10.0089      	3.33629      	234.373      	 1.7984      	     20      	      0      	    -20      	      0      	      0      	      0      
  26.25      	16473.5      	26204.2      	982.622      	6.00325      	3.79894      	 19.949      	7.32629      	8.74007      	75.9788      	9.99459      	3.33153      	 236.17      	1.80097      	     20      	      0      	    -20      	      0      	      0      	      0      
   26.3      	16503.6      	26214.4      	984.655      	6.01189      	3.80441      	19.9201      	7.33969      	8.75816      	76.0882      	9.98022      	3.32674      	 237.97      	1.80357      	     20      	      0      	    -20      	      0      	      0      	      0      
  26.35      	16535.6      	26226.2      	986.736      	6.02081      	3.81006      	19.8914      	 7.3539      	8.77666      	76.2011      	9.96543      	3.32181      	239.772      	1.80624      	     20      	      0      	    -20      	      0      	      0      	      0      
   26.4      	16569.9      	  26240      	988.858      	6.03017      	3.81598      	 19.863      	7.36919      	8.79554      	76.3195      	9.94997      	3.31666      	241.577      	1.80905      	     20      	      0      	    -20      	      0      	      0      	      0      
  26.45      	16605.8      	26254.1      	991.036      	6.03997      	3.82218      	19.8349      	7.38515      	8.81492      	76.4436      	9.93382      	3.31127      	243.384      	1.81199      	     20      	      0      	    -20      	      0      	      0      	      0      
   26.5      	16643.3      	  26269      	993.229      	6.05016      	3.82863      	 19.807      	7.40182      	8.83442      	76.5726      	9.91709      	 3.3057      	245.195      	1.81505      	     20      	      0      	    -20      	      0      	      0      	      0      
  26.55      	16681.6      	  26284      	995.457      	6.06063      	3.83526      	19.7793      	7.41885      	8.85424      	76.7051      	9.89996      	3.29999      	247.008      	1.81819      	     20      	      0      	    -20      	      0      	      0      	      0      
   26.6      	  16721      	  26300      	997.692      	6.07124      	3.84197      	19.7519      	7.43637      	8.87412      	76.8394      	9.88265      	3.29422      	248.825      	1.82137      	     20      	      0      	    -20      	      0      	      0      	      0      
  26.65      	16760.6      	26316.3      	999.966      	6.08185      	3.84868      	19.7248      	7.45398      	8.89434      	76.9736      	9.86542      	3.28847      	250.645      	1.82456      	     20      	      0      	    -20      	      0      	      0      	      0      
   26.7      	16800.7      	26333.8      	1002.25      	6.09234      	3.85532      	19.6979      	7.47181      	8.91464      	77.1065      	9.84843      	3.28281      	252.468      	 1.8277      	     20      	      0      	    -20      	      0      	      0      	      0      
  26.75      	16840.8      	26352.1      	1004.56      	6.10267      	3.86186      	19.6713      	7.48965      	8.93524      	77.2372      	9.83176      	3.27725      	254.294      	 1.8308      	     20      	      0      	    -20      	      0      	      0      	      0      
   26.8      	16881.8      	26372.4      	 1006.9      	6.11281      	3.86828      	19.6449      	 7.5079      	8.95598      	77.3655      	9.81545      	3.27182      	256.123      	1.83384      	     20      	      0      	    -20      	      0      	      0      	      0      
  26.85      	16922.7      	26393.5      	1009.28      	6.12271      	3.87454      	19.6188      	7.52606      	 8.9772      	77.4908      	9.79958      	3.26653      	257.956      	1.83681      	     20      	      0      	    -20      	      0      	      0      	      0      
   26.9      	16963.8      	26416.2      	1011.67      	6.13231      	3.88061      	 19.593      	7.54436      	8.99847      	77.6123      	9.78424      	3.26141      	259.791      	1.83969      	     20      	      0      	    -20      	      0      	      0      	      0      
  26.95      	17004.2      	  26439      	1014.11      	6.14162      	3.88651      	19.5674      	7.56232      	9.02012      	77.7301      	9.76941      	3.25647      	261.629      	1.84249      	     20      	      0      	    -20      	      0      	      0      	      0      
     27      	17043.2      	26460.4      	1016.53      	 6.1507      	3.89225      	 19.542      	7.57964      	9.04169      	 77.845      	9.75499      	3.25166      	 263.47      	1.84521      	     20      	      0      	    -20      	      0      	      0      	      0      
  27.05      	17075.9      	26472.9      	1018.92      	6.15962      	 3.8979      	19.5169      	7.59422      	9.06296      	77.9579      	9.74086      	3.24695      	265.314      	1.84789      	     20      	      0      	    -20      	      0      	      0      	      0      
   27.1      	17098.8      	26469.9      	1021.11      	6.16857      	3.90356      	 19.492      	7.60437      	9.08244      	78.0712      	9.72673      	3.24224      	267.161      	1.85057      	     20      	      0      	    -20      	      0      	      0      	      0      
  27.15      	  17120      	26463.4      	1022.92      	6.17773      	3.90936      	19.4666      	7.61381      	9.09847      	78.1872      	 9.7123      	3.23743      	 269.01      	1.85332      	     20      	      0      	    -20      	      0      	      0      	      0      
   27.2      	17158.2      	26481.8      	1024.61      	6.18723      	3.91537      	19.4413      	7.63082      	9.11358      	78.3074      	9.69739      	3.23246      	270.862      	1.85617      	     20      	      0      	    -20      	      0      	      0      	      0      
  27.25      	17205.8      	  26513      	1026.97      	6.19709      	3.92161      	19.4162      	7.65199      	9.13456      	78.4322      	9.68196      	3.22732      	272.717      	1.85913      	     20      	      0      	    -20      	      0      	      0      	      0      
   27.3      	17250.1      	26537.6      	1029.67      	 6.2073      	3.92807      	19.3913      	7.67169      	9.15852      	78.5614      	9.66604      	3.22201      	274.574      	1.86219      	     20      	      0      	    -20      	      0      	      0      	      0      
  27.35      	17287.3      	26549.8      	1032.18      	6.21781      	3.93472      	19.3667      	7.68822      	9.18089      	78.6944      	9.64969      	3.21656      	276.435      	1.86534      	     20      	      0      	    -20      	      0      	      0      	      0      
   27.4      	17316.8      	26549.3      	1034.37      	6.22853      	 3.9415      	19.3424      	7.70134      	9.20036      	  78.83      	 9.6331      	3.21103      	278.299      	1.86856      	     20      	      0      	    -20      	      0      	      0      	      0      
  27.45      	17336.1      	  26533      	1036.22      	6.23933      	3.94834      	19.3183      	7.70994      	9.21683      	78.9668      	9.61642      	3.20547      	280.166      	 1.8718      	     20      	      0      	    -20      	      0      	      0      	      0      
   27.5      	17343.2      	26497.9      	1037.63      	6.25013      	3.95517      	19.2945      	7.71307      	9.22933      	79.1034      	9.59981      	3.19994      	282.036      	1.87504      	     20      	      0      	    -20      	      0      	      0      	      0      
  27.55      	17335.9      	26441.5      	1038.49      	6.26083      	3.96194      	19.2709      	7.70983      	9.23703      	79.2389      	9.58339      	3.19446      	283.909      	1.87825      	     20      	      0      	    -20      	      0      	      0      	      0      
   27.6      	17314.3      	26364.1      	1038.73      	6.27137      	3.96862      	19.2477      	7.70022      	 9.2391      	79.3723      	9.56728      	3.18909      	285.786      	1.88141      	     20      	      0      	    -20      	      0      	      0      	      0      
  27.65      	17277.7      	26265.6      	1038.31      	6.28161      	3.97509      	19.2247      	7.68395      	9.23543      	79.5018      	 9.5517      	 3.1839      	287.666      	1.88448      	     20      	      0      	    -20      	      0      	      0      	      0      
   27.7      	17228.5      	26150.3      	1037.22      	6.29134      	3.98125      	 19.202      	7.66207      	9.22569      	 79.625      	9.53692      	3.17897      	289.549      	 1.8874      	     20      	      0      	    -20      	      0      	      0      	      0      
  27.75      	17173.3      	26028.4      	1035.53      	6.30053      	3.98707      	19.1795      	7.63752      	9.21071      	79.7414      	  9.523      	3.17433      	291.435      	1.89016      	     20      	      0      	    -20      	      0      	      0      	      0      
   27.8      	  17125      	  25919      	1033.52      	6.30933      	3.99264      	19.1573      	7.61604      	 9.1928      	79.8528      	9.50972      	3.16991      	293.323      	 1.8928      	     20      	      0      	    -20      	      0      	      0      	      0      
  27.85      	17102.5      	25849.7      	1031.71      	6.31793      	3.99808      	19.1354      	7.60603      	 9.1767      	79.9616      	9.49678      	3.16559      	295.215      	1.89538      	     20      	      0      	    -20      	      0      	      0      	      0      
   27.9      	17127.2      	25852.1      	1030.91      	6.32648      	4.00348      	19.1138      	7.61702      	9.16958      	80.0697      	9.48395      	3.16132      	297.109      	1.89794      	     20      	      0      	    -20      	      0      	      0      	      0      
  27.95      	17214.7      	25948.6      	1032.07      	6.33516      	4.00898      	19.0924      	7.65594      	9.17989      	80.1796      	9.47096      	3.15699      	299.006      	1.90055      	     20      	      0      	    -20      	      0      	      0      	      0      
     28      	17365.1      	26137.9      	1035.88      	 6.3442      	 4.0147      	19.0713      	7.72282      	 9.2138      	 80.294      	9.45746      	3.15249      	300.905      	1.90326      	     20      	      0      	    -20      	      0      	      0      	      0      
  28.05      	17558.1      	26388.8      	 1042.3      	6.35374      	4.02074      	19.0504      	7.80865      	9.27087      	80.4148      	9.44325      	3.14775      	302.807      	1.90612      	     20      	      0      	    -20      	      0      	      0      	      0      
   28.1      	17762.6      	26653.9      	1050.41      	6.36379      	 4.0271      	19.0298      	7.89958      	9.34301      	80.5419      	9.42835      	3.14278      	304.711      	1.90914      	     20      	      0      	    -20      	      0      	      0      	      0      
  28.15      	17945.4      	26883.8      	1058.88      	6.37434      	4.03377      	19.0095      	7.98091      	9.41838      	80.6755      	9.41274      	3.13758      	306.619      	 1.9123      	     20      	      0      	    -20      	      0      	      0      	      0      
   28.2      	18089.1      	  27052      	1066.37      	6.38542      	4.04079      	18.9894      	8.04481      	9.48498      	80.8157      	 9.3964      	3.13213      	 308.53      	1.91563      	     20      	      0      	    -20      	      0      	      0      	      0      
  28.25      	18190.3      	27154.2      	 1072.2      	6.39698      	 4.0481      	18.9694      	8.08981      	9.53682      	 80.962      	9.37943      	3.12648      	310.444      	1.91909      	     20      	      0      	    -20      	      0      	      0      	      0      
   28.3      	18256.4      	27202.3      	 1076.3      	6.40887      	4.05562      	18.9497      	8.11922      	9.57328      	81.1124      	9.36203      	3.12068      	312.361      	1.92266      	     20      	      0      	    -20      	      0      	      0      	      0      
  28.35      	18299.8      	27215.8      	1079.01      	6.42089      	4.06323      	18.9302      	 8.1385      	9.59741      	81.2646      	 9.3445      	3.11483      	314.282      	1.92627      	     20      	      0      	    -20      	      0      	      0      	      0      
   28.4      	18333.1      	27214.7      	1080.86      	6.43286      	 4.0708      	 18.911      	8.15333      	9.61385      	81.4161      	9.32712      	3.10904      	316.206      	1.92986      	     20      	      0      	    -20      	      0      	      0      	      0      
  28.45      	18369.6      	27219.2      	1082.36      	6.44461      	4.07824      	 18.892      	8.16956      	9.62719      	81.5648      	9.31011      	3.10337      	318.135      	1.93338      	     20      	      0      	    -20      	      0      	      0      	      0      
   28.5      	18415.1      	27238.6      	1084.07      	6.45596      	4.08543      	18.8732      	8.18979      	9.64242      	81.7085      	9.29373      	3.09791      	320.066      	1.93679      	     20      	      0      	    -20      	      0      	      0      	      0      
  28.55      	18471.2      	27275.9      	1086.23      	6.46679      	4.09227      	18.8548      	8.21476      	9.66166      	81.8455      	9.27818      	3.09273      	322.001      	1.94004      	     20      	      0      	    -20      	      0      	      0      	      0      
   28.6      	18538.3      	27331.2      	1088.92      	6.47712      	4.09882      	18.8366      	8.24456      	9.68556      	81.9764      	9.26337      	3.08779      	 323.94      	1.94314      	     20      	      0      	    -20      	      0      	      0      	      0      
  28.65      	18614.6      	27401.2      	1092.15      	6.48718      	4.10518      	18.8187      	8.27851      	9.71431      	82.1036      	9.24902      	3.08301      	325.881      	1.94615      	     20      	      0      	    -20      	      0      	      0      	      0      
   28.7      	18695.3      	27478.2      	1095.85      	6.49705      	4.11143      	 18.801      	8.31441      	9.74721      	82.2285      	9.23496      	3.07832      	327.826      	1.94912      	     20      	      0      	    -20      	      0      	      0      	      0      
  28.75      	18775.4      	27554.6      	1099.79      	 6.5068      	4.11759      	18.7836      	8.35003      	9.78228      	82.3519      	9.22113      	3.07371      	329.773      	1.95204      	     20      	      0      	    -20      	      0      	      0      	      0      
   28.8      	18859.9      	  27637      	1103.77      	6.51659      	4.12379      	18.7664      	8.38762      	9.81762      	82.4758      	9.20727      	3.06909      	331.724      	1.95498      	     20      	      0      	    -20      	      0      	      0      	      0      
  28.85      	18943.2      	27715.7      	1107.99      	6.52677      	4.13024      	18.7495      	8.42464      	9.85518      	82.6047      	 9.1929      	 3.0643      	333.678      	1.95803      	     20      	      0      	    -20      	      0      	      0      	      0      
   28.9      	19011.5      	27769.3      	1112.14      	6.53767      	4.13713      	18.7329      	8.45502      	9.89208      	82.7426      	9.17759      	 3.0592      	335.634      	 1.9613      	     20      	      0      	    -20      	      0      	      0      	      0      
  28.95      	19065.3      	27797.8      	1115.55      	6.54944      	4.14458      	18.7165      	8.47894      	9.92242      	82.8915      	9.16109      	 3.0537      	337.594      	1.96483      	     20      	      0      	    -20      	      0      	      0      	      0      
     29      	19106.9      	27804.5      	1118.25      	6.56214      	4.15262      	18.7004      	8.49743      	9.94646      	83.0523      	9.14336      	3.04779      	339.557      	1.96864      	     20      	      0      	    -20      	      0      	      0      	      0      
  29.05      	19139.1      	  27794      	1120.35      	6.57568      	4.16118      	18.6846      	8.51176      	9.96508      	83.2236      	9.12454      	3.04151      	341.523      	 1.9727      	     20      	      0      	    -20      	      0      	      0      	      0      
   29.1      	19162.5      	27768.8      	1121.97      	 6.5897      	4.17006      	18.6689      	8.52217      	9.97953      	83.4011      	9.10512      	3.03504      	343.494      	1.97691      	     20      	      0      	    -20      	      0      	      0      	      0      
  29.15      	19179.4      	27733.9      	1123.17      	6.60383      	  4.179      	18.6536      	8.52971      	9.99022      	  83.58      	9.08563      	3.02854      	345.469      	1.98115      	     20      	      0      	    -20      	      0      	      0      	      0      
   29.2      	19191.4      	27692.6      	1124.09      	6.61781      	4.18784      	18.6385      	8.53504      	9.99841      	83.7569      	9.06645      	3.02215      	347.448      	1.98534      	     20      	      0      	    -20      	      0      	      0      	      0      
  29.25      	19200.1      	27648.7      	1124.83      	6.63132      	4.19639      	18.6237      	 8.5389      	10.0049      	83.9279      	9.04797      	3.01599      	349.431      	 1.9894      	     20      	      0      	    -20      	      0      	      0      	      0      
   29.3      	19203.5      	27600.1      	1125.48      	6.64416      	4.20452      	18.6091      	8.54041      	10.0108      	84.0904      	9.03049      	3.01016      	351.419      	1.99325      	     20      	      0      	    -20      	      0      	      0      	      0      
  29.35      	19203.1      	27549.3      	1125.97      	6.65629      	4.21219      	18.5949      	8.54024      	10.0151      	84.2439      	9.01404      	3.00468      	 353.41      	1.99689      	     20      	      0      	    -20      	      0      	      0      	      0      
   29.4      	19198.4      	27495.6      	1126.37      	6.66765      	4.21938      	18.5809      	8.53814      	10.0187      	84.3877      	8.99868      	2.99956      	355.405      	2.00029      	     20      	      0      	    -20      	      0      	      0      	      0      
  29.45      	19191.2      	27441.9      	1126.66      	6.67821      	4.22607      	18.5671      	8.53496      	10.0212      	84.5214      	8.98444      	2.99481      	357.404      	2.00346      	     20      	      0      	    -20      	      0      	      0      	      0      
   29.5      	19179.1      	27384.2      	 1126.9      	6.68805      	4.23229      	18.5537      	8.52955      	10.0234      	84.6459      	8.97123      	2.99041      	359.405      	2.00641      	     20      	      0      	    -20      	      0      	      0      	      0      
  29.55      	19164.3      	27325.1      	1126.97      	6.69734      	4.23817      	18.5405      	8.52296      	 10.024      	84.7635      	8.95878      	2.98626      	1.41039      	 2.0092      	     20      	      0      	    -20      	      0      	      0      	      0      
   29.6      	19147.3      	27263.8      	1126.95      	6.70645      	4.24394      	18.5276      	8.51543      	10.0238      	84.8787      	8.94662      	2.98221      	 3.4182      	2.01193      	     20      	      0      	    -20      	      0      	      0      	      0      
  29.65      	19130.9      	27202.7      	1126.83      	6.71577      	4.24984      	 18.515      	8.50814      	10.0227      	84.9968      	8.93419      	2.97806      	5.42876      	2.01473      	     20      	      0      	    -20      	      0      	      0      	      0      
   29.7      	19113.2      	  27138      	1126.68      	6.72557      	4.25603      	18.5026      	8.50028      	10.0214      	85.1207      	8.92118      	2.97373      	7.44209      	2.01767      	     20      	      0      	    -20      	      0      	      0      	      0      
  29.75      	19095.6      	27071.1      	 1126.4      	6.73593      	4.26259      	18.4905      	8.49242      	10.0189      	85.2519      	8.90746      	2.96915      	9.45829      	2.02078      	     20      	      0      	    -20      	      0      	      0      	      0      
   29.8      	19075.8      	  26999      	1126.05      	6.74696      	4.26957      	18.4786      	8.48364      	10.0158      	85.3914      	 8.8929      	 2.9643      	11.4775      	2.02409      	     20      	      0      	    -20      	      0      	      0      	      0      
  29.85      	19055.5      	26923.6      	1125.53      	6.75862      	4.27695      	 18.467      	8.47459      	10.0111      	 85.539      	8.87756      	2.95919      	   13.5      	2.02758      	     20      	      0      	    -20      	      0      	      0      	      0      
   29.9      	19031.8      	26842.4      	1124.91      	6.77066      	4.28457      	18.4556      	8.46406      	10.0057      	85.6914      	8.86177      	2.95392      	15.5258      	 2.0312      	     20      	      0      	    -20      	      0      	      0      	      0      
  29.95      	19006.4      	26758.6      	1124.11      	6.78279      	4.29225      	18.4444      	8.45278      	9.99857      	 85.845      	8.84591      	2.94864      	17.5552      	2.03484      	     20      	      0      	    -20      	      0      	      0      	      0      
     30      	18976.8      	26669.4      	1123.24      	6.79488      	 4.2999      	18.4333      	 8.4396      	9.99078      	85.9979      	8.83018      	2.94339      	19.5882      	2.03846      	     20      	      0      	    -20      	      0      	      0      	      0      
  30.05      	18943.5      	26576.1      	1122.19      	6.80677      	4.30742      	18.4224      	 8.4248      	9.98148      	86.1485      	8.81475      	2.93825      	21.6249      	2.04203      	     20      	      0      	    -20      	      0      	      0      	      0      
   30.1      	18900.8      	26471.7      	1121.01      	6.81819      	4.31465      	18.4118      	8.40579      	9.97099      	 86.293      	8.79998      	2.93333      	23.6651      	2.04546      	     20      	      0      	    -20      	      0      	      0      	      0      
  30.15      	18845.4      	26352.9      	1119.48      	6.82887      	4.32141      	18.4014      	8.38116      	 9.9574      	86.4282      	8.78622      	2.92874      	25.7088      	2.04866      	     20      	      0      	    -20      	      0      	      0      	      0      
   30.2      	18768.2      	26207.3      	1117.55      	6.83867      	4.32761      	18.3913      	8.34683      	9.94018      	86.5522      	8.77363      	2.92454      	27.7559      	 2.0516      	     20      	      0      	    -20      	      0      	      0      	      0      
  30.25      	18694.4      	26070.3      	1114.78      	6.84756      	4.33323      	18.3814      	8.31399      	9.91561      	86.6646      	8.76225      	2.92075      	 29.806      	2.05427      	     20      	      0      	    -20      	      0      	      0      	      0      
   30.3      	18636.1      	25958.6      	1112.18      	 6.8556      	4.33832      	18.3718      	8.28808      	9.89242      	86.7665      	8.75196      	2.91732      	 31.859      	2.05668      	     20      	      0      	    -20      	      0      	      0      	      0      
  30.35      	18580.7      	25853.3      	1110.23      	6.86303      	4.34303      	18.3624      	8.26342      	9.87507      	86.8605      	8.74249      	2.91416      	33.9145      	2.05891      	     20      	      0      	    -20      	      0      	      0      	      0      
   30.4      	18515.1      	25735.4      	 1108.4      	6.87014      	4.34752      	18.3533      	8.23424      	9.85882      	86.9504      	8.73345      	2.91115      	35.9722      	2.06104      	     20      	      0      	    -20      	      0      	      0      	      0      
  30.45      	18440.6      	25605.5      	1106.13      	6.87723      	4.35201      	18.3443      	8.20115      	9.83862      	87.0401      	8.72445      	2.90815      	38.0322      	2.06317      	     20      	      0      	    -20      	      0      	      0      	      0      
   30.5      	18353.6      	25457.7      	1103.45      	6.88452      	4.35662      	18.3356      	8.16242      	9.81481      	87.1324      	8.71521      	2.90507      	40.0943      	2.06535      	     20      	      0      	    -20      	      0      	      0      	      0      
  30.55      	18252.8      	25290.1      	1100.17      	6.89208      	4.36141      	18.3271      	 8.1176      	9.78559      	87.2282      	8.70564      	2.90188      	42.1586      	2.06762      	     20      	      0      	    -20      	      0      	      0      	      0      
   30.6      	18132.7      	25095.1      	1096.22      	6.89994      	4.36638      	18.3189      	8.06419      	9.75047      	87.3276      	8.69573      	2.89858      	44.2251      	2.06998      	     20      	      0      	    -20      	      0      	      0      	      0      
