# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:16      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
    2.9      	1209.23      	12693.6      	1071.92      	12645.3      	  12645      	24.2011      	-4.45019      	-0.387902      	270.228      
   2.95      	1297.17      	12876.5      	1421.07      	12794.6      	12794.7      	24.1011      	-4.42955      	-0.38969      	282.335      
      3      	1285.65      	13030.8      	1754.89      	12908.5      	  12909      	24.0011      	-4.40194      	-0.387826      	293.312      
   3.05      	1286.61      	13183.3      	2163.95      	13000.5      	13001.5      	23.9012      	-4.36771      	-0.384753      	 305.87      
    3.1      	1361.42      	13328.3      	2623.06      	13063.3      	13064.7      	23.8012      	-4.32757      	-0.38155      	317.556      
   3.15      	1302.84      	13451.5      	 3110.4      	13082.1      	  13084      	23.7012      	-4.28208      	-0.37836      	329.041      
    3.2      	1393.57      	13571.4      	3605.89      	13078.2      	13080.6      	23.6012      	-4.23142      	-0.375114      	341.111      
   3.25      	1359.79      	13665.7      	4083.01      	13035.5      	13038.5      	23.5012      	-4.17588      	-0.371514      	352.054      
    3.3      	1391.96      	13773.9      	4597.23      	12977.4      	12980.9      	23.4012      	-4.11679      	-0.369262      	364.157      
   3.35      	1427.88      	13862.4      	5087.73      	12887.6      	12891.7      	23.3013      	-4.05374      	-0.368824      	374.543      
    3.4      	1396.71      	13965.5      	5622.71      	12775.4      	  12780      	23.2013      	-3.98604      	-0.369825      	 385.43      
   3.45      	1473.15      	14075.9      	6175.74      	12639.7      	12644.9      	23.1013      	-3.91441      	-0.371065      	396.037      
    3.5      	1434.89      	14175.1      	6709.16      	12476.8      	12482.6      	23.0013      	-3.84024      	-0.371505      	405.633      
   3.55      	1484.48      	14315.7      	7277.01      	  12317      	12323.5      	22.9013      	-3.76378      	-0.371444      	416.372      
    3.6      	1491.51      	14439.3      	7810.96      	  12132      	  12139      	22.8014      	-3.68361      	-0.370007      	425.812      
   3.65      	1486.36      	14577.2      	8359.17      	11928.7      	11936.4      	22.7014      	-3.59969      	-0.367095      	 435.73      
    3.7      	1536.79      	  14712      	8902.45      	11697.9      	11706.1      	22.6014      	-3.51346      	-0.36273      	444.969      
   3.75      	1507.58      	14847.3      	9458.11      	11428.4      	11437.3      	22.5014      	-3.42566      	-0.357533      	453.544      
    3.8      	1555.84      	  15012      	10043.2      	11139.4      	  11149      	22.4014      	-3.33549      	-0.352507      	462.282      
   3.85      	 1549.2      	15156.8      	10602.1      	10811.5      	10821.6      	22.3015      	-3.24256      	-0.346689      	469.369      
    3.9      	1557.89      	15338.7      	11195.1      	10463.1      	  10474      	22.2015      	 -3.148      	-0.339796      	476.628      
   3.95      	1588.96      	15527.5      	11777.4      	10094.4      	10105.9      	22.1015      	-3.0521      	-0.331689      	482.613      
      4      	1565.81      	15715.7      	12344.8      	9698.31      	9710.38      	22.0015      	-2.95473      	-0.322159      	487.981      
   4.05      	1608.37      	15901.9      	12885.8      	9287.87      	9300.53      	21.9015      	-2.8561      	-0.311683      	492.742      
    4.1      	1589.36      	16074.4      	13396.8      	8850.01      	8863.23      	21.8015      	-2.75702      	-0.300698      	495.953      
   4.15      	1608.17      	16283.1      	13933.2      	8389.55      	8403.34      	21.7016      	-2.65888      	-0.289639      	498.765      
    4.2      	1618.05      	16459.7      	  14424      	7888.14      	7902.45      	21.6016      	-2.56235      	-0.277901      	499.722      
   4.25      	1605.43      	16622.3      	  14884      	7354.81      	7369.64      	21.5016      	-2.46826      	-0.264962      	499.843      
    4.3      	1634.28      	16778.2      	15312.9      	6806.07      	6821.41      	21.4016      	-2.37809      	-0.250117      	499.686      
   4.35      	1612.98      	16904.4      	15691.1      	6230.98      	6246.86      	21.3016      	-2.29268      	-0.232363      	499.357      
    4.4      	1632.41      	17023.2      	16037.5      	5643.04      	5659.54      	21.2017      	-2.21094      	-0.21136      	 500.57      
   4.45      	1628.19      	17107.6      	16324.3      	5042.15      	5059.35      	21.1017      	-2.13081      	-0.186765      	503.483      
    4.5      	1623.69      	17208.3      	16599.7      	4448.46      	4466.48      	21.0017      	-2.05064      	-0.159052      	509.338      
   4.55      	1640.15      	17332.9      	16872.3      	3865.55      	3884.48      	20.9017      	-1.96813      	-0.12869      	517.318      
    4.6      	1622.13      	17506.1      	17168.2      	3297.67      	3317.54      	20.8017      	-1.88074      	-0.096089      	 526.38      
   4.65      	 1639.9      	17778.7      	17537.5      	2763.87      	2784.66      	20.7018      	-1.78758      	-0.0623273      	535.775      
    4.7      	1628.81      	18145.3      	17979.9      	2249.21      	2270.85      	20.6018      	-1.69006      	-0.0284609      	543.867      
   4.75      	1630.56      	18653.1      	18544.8      	1750.98      	1773.39      	20.5018      	-1.59043      	0.00394581      	550.716      
    4.8      	1637.73      	19300.9      	19233.2      	1262.29      	 1285.4      	20.4018      	-1.48939      	0.0334078      	556.205      
   4.85      	1626.33      	20069.8      	20027.7      	780.207      	803.987      	20.3018      	-1.38714      	0.0586953      	560.961      
    4.9      	1642.91      	20920.7      	20890.8      	307.814      	332.237      	20.2018      	-1.28418      	0.0789753      	565.442      
   4.95      	1632.29      	21780.3      	21751.5      	-155.839      	-130.795      	20.1019      	-1.18018      	0.0943602      	569.615      
      5      	1640.55      	22611.8      	  22575      	-598.075      	-572.422      	20.0019      	-1.07405      	0.105573      	573.966      
   5.05      	1640.31      	23360.4      	23308.6      	-1021.05      	-994.819      	19.9019      	-0.965028      	 0.1137      	 578.02      
    5.1      	1633.24      	24016.8      	23945.1      	-1415.04      	-1388.27      	19.8019      	-0.853739      	0.118985      	581.982      
   5.15      	1640.37      	24599.8      	24504.8      	-1780.42      	-1753.14      	19.7019      	-0.741445      	0.121038      	585.771      
    5.2      	1626.74      	25118.4      	24997.2      	-2129.49      	-2101.73      	 19.602      	-0.629376      	0.119557      	589.154      
   5.25      	 1630.4      	25599.4      	25448.6      	-2471.93      	-2443.72      	 19.502      	-0.519002      	0.114294      	591.885      
    5.3      	1622.19      	26056.2      	25870.5      	-2830.19      	-2801.57      	 19.402      	-0.411899      	0.10549      	593.649      
   5.35      	1616.31      	26513.5      	26287.2      	-3205.41      	-3176.39      	 19.302      	-0.309121      	0.0937594      	594.655      
    5.4      	 1617.1      	26974.2      	26701.2      	-3596.85      	-3567.45      	 19.202      	-0.210392      	0.0807095      	594.966      
   5.45      	1604.36      	  27425      	27099.2      	-4000.65      	-3970.87      	19.1021      	-0.114897      	0.0685588      	594.786      
    5.5      	1605.82      	27867.4      	27485.4      	-4398.75      	-4368.6      	19.0021      	-0.0221748      	0.059202      	594.562      
   5.55      	1593.82      	28290.3      	27850.9      	-4778.57      	-4748.05      	18.9021      	0.0680187      	0.0542361      	594.752      
    5.6      	1588.08      	28687.9      	28192.5      	-5128.9      	-5098.02      	18.8021      	0.155793      	0.0545998      	595.624      
   5.65      	1581.92      	29062.8      	28512.1      	-5458.63      	-5427.37      	18.7021      	0.241031      	0.0605697      	597.084      
    5.7      	1569.09      	  29428      	28822.7      	-5771.72      	-5740.06      	18.6022      	0.32314      	0.0712789      	599.254      
   5.75      	 1566.7      	29796.1      	29136.5      	-6073.65      	-6041.6      	18.5022      	0.401565      	0.0847955      	601.814      
    5.8      	1553.04      	30166.8      	29449.9      	-6381.33      	-6348.88      	18.4022      	0.476151      	0.0989833      	604.271      
   5.85      	1548.34      	30547.2      	29768.2      	-6702.61      	-6669.77      	18.3022      	0.54693      	0.111987      	606.269      
    5.9      	1539.48      	30939.9      	30092.1      	-7045.92      	-7012.7      	18.2022      	0.614165      	0.122883      	  607.7      
   5.95      	1530.54      	31344.1      	30421.5      	-7405.78      	-7372.17      	18.1022      	0.678436      	0.131459      	608.722      
      6      	1526.89      	31755.4      	30755.6      	-7766.76      	-7732.77      	18.0023      	0.740861      	0.138046      	609.581      
   6.05      	1515.76      	  32164      	31089.7      	-8107.81      	-8073.46      	17.9023      	0.802728      	0.143417      	610.725      
    6.1      	1511.45      	32565.4      	31425.7      	-8406.71      	  -8372      	17.8023      	0.864752      	0.14862      	612.369      
   6.15      	 1501.3      	  32953      	31757.6      	-8663.5      	-8628.46      	17.7023      	0.927093      	0.154768      	614.554      
    6.2      	1492.16      	33325.2      	32082.3      	-8885.49      	-8850.13      	17.6023      	0.989754      	0.162209      	617.077      
   6.25      	1484.32      	33685.9      	32401.1      	-9084.12      	-9048.46      	17.5024      	1.05277      	0.170484      	619.774      
    6.3      	1471.54      	34041.3      	32717.9      	-9269.42      	-9233.46      	17.4024      	1.11603      	0.17857      	622.702      
   6.35      	1464.82      	  34401      	33039.6      	-9452.11      	-9415.84      	17.3024      	1.17921      	0.18533      	625.733      
    6.4      	1452.87      	34771.8      	33370.6      	-9641.82      	-9605.24      	17.2024      	1.24225      	0.190237      	628.914      
   6.45      	1444.59      	35151.3      	33710.2      	-9832.31      	-9795.4      	17.1024      	1.30517      	0.193239      	632.148      
    6.5      	1435.64      	35526.9      	34048.6      	-10012.1      	-9974.92      	17.0025      	1.36778      	0.19463      	635.321      
   6.55      	1424.95      	35891.6      	34382.5      	-10168.4      	-10130.9      	16.9025      	1.43006      	0.194747      	638.337      
    6.6      	1417.68      	  36241      	34712.8      	-10282.5      	-10244.8      	16.8025      	1.49229      	0.193697      	 641.29      
   6.65      	1405.38      	36567.3      	35035.5      	-10340.9      	-10302.9      	16.7025      	1.55461      	0.191171      	645.003      
    6.7      	 1396.2      	36872.2      	35353.5      	-10338.9      	-10300.7      	16.6025      	 1.6172      	0.186015      	649.422      
   6.75      	1384.41      	37164.6      	35672.9      	-10285.9      	-10247.7      	16.5025      	1.68037      	0.176675      	654.079      
    6.8      	1372.78      	37451.2      	35997.1      	-10193.2      	-10154.9      	16.4026      	1.74394      	0.162091      	658.637      
   6.85      	1362.64      	37731.7      	36322.7      	-10069.7      	-10031.3      	16.3026      	1.80736      	0.141834      	662.792      
    6.9      	1349.96      	38006.6      	  36647      	-9924.77      	-9886.31      	16.2026      	1.87058      	0.115434      	666.435      
   6.95      	 1340.6      	38278.9      	36971.7      	-9763.3      	-9724.87      	16.1026      	1.93412      	0.0824302      	669.476      
      7      	1329.35      	38549.7      	37298.1      	-9583.05      	-9544.67      	16.0026      	1.99844      	0.0434969      	672.241      
   7.05      	1319.45      	38820.9      	37630.1      	-9375.3      	-9337.01      	15.9027      	2.06363      	0.000390775      	675.015      
    7.1      	1309.94      	39091.7      	  37968      	-9131.78      	-9093.58      	15.8027      	2.12974      	-0.0450299      	678.139      
   7.15      	 1298.9      	39364.2      	  38314      	-8849.95      	-8811.87      	15.7027      	2.19715      	-0.0913363      	681.803      
    7.2      	1290.16      	39640.4      	38669.6      	-8527.19      	-8489.23      	15.6027      	2.26634      	-0.137451      	686.064      
   7.25      	   1279      	39920.4      	39033.9      	-8162.05      	-8124.22      	15.5027      	2.33753      	-0.182638      	690.963      
    7.3      	1269.48      	40213.9      	  39414      	-7762.53      	-7724.85      	15.4028      	2.41065      	-0.226877      	696.435      
   7.35      	1259.99      	40528.6      	39812.3      	-7351.34      	-7313.8      	15.3028      	2.48569      	-0.270781      	702.228      
    7.4      	1250.96      	40868.6      	40228.9      	-6950.43      	-6913.03      	15.2028      	2.56291      	-0.315211      	708.049      
   7.45      	1244.32      	41243.2      	40672.6      	-6564.65      	-6527.36      	15.1028      	2.64264      	-0.360858      	713.962      
    7.5      	 1237.3      	41662.9      	41155.8      	-6185.89      	-6148.69      	15.0028      	2.72519      	-0.407962      	720.311      
   7.55      	   1233      	42115.6      	41668.5      	-5800.89      	-5764.05      	15.0972      	2.80521      	-0.455147      	720.386      
    7.6      	1226.66      	42545.8      	42155.6      	-5400.15      	-5363.68      	15.1971      	2.87155      	-0.499103      	720.706      
   7.65      	1220.29      	42904.1      	42567.6      	-4979.87      	-4943.72      	15.2971      	2.92278      	-0.539027      	722.614      
    7.7      	1213.97      	43170.5      	42884.3      	-4540.91      	-4505.05      	15.3971      	2.96532      	-0.578312      	725.335      
   7.75      	1206.65      	43319.7      	43080.2      	-4078.34      	-4042.73      	15.4971      	 2.9977      	-0.618788      	729.829      
    7.8      	1200.77      	43279.2      	  43084      	-3578.25      	-3542.89      	15.5971      	3.01383      	-0.658636      	734.993      
   7.85      	1190.54      	42975.4      	42819.6      	-3056.2      	-3021.11      	 15.697      	3.01327      	-0.697415      	739.988      
    7.9      	1179.34      	42471.8      	42348.8      	-2544.62      	-2509.86      	 15.797      	2.99837      	-0.73834      	743.601      
   7.95      	1171.05      	41966.8      	41871.2      	-2033.56      	-1999.11      	 15.897      	2.96833      	-0.784382      	 747.74      
      8      	1167.53      	41537.1      	41464.1      	-1494.55      	-1460.43      	 15.997      	2.92187      	-0.834578      	751.893      
   8.05      	1165.82      	41094.4      	  41038      	-932.943      	-899.208      	 16.097      	2.86006      	-0.885196      	755.246      
    8.1      	1160.97      	40583.4      	40536.4      	-352.982      	-319.715      	16.1969      	2.78466      	-0.933272      	757.132      
   8.15      	1157.47      	40028.2      	39982.2      	273.632      	306.379      	16.2969      	2.69687      	-0.977896      	 758.81      
    8.2      	1154.38      	39453.4      	39396.8      	971.186      	1003.36      	16.3969      	2.59934      	-1.01872      	760.794      
   8.25      	1153.51      	38866.4      	38783.8      	1725.41      	   1757      	16.4969      	2.49607      	-1.05547      	763.864      
    8.3      	1154.83      	38266.6      	38141.2      	2496.97      	2527.98      	16.5969      	2.38765      	-1.08825      	 767.23      
   8.35      	1158.56      	37661.3      	37476.3      	3262.34      	3292.78      	16.6968      	2.27023      	-1.11743      	770.808      
    8.4      	1165.16      	37076.9      	36815.7      	4016.96      	4046.83      	16.7968      	2.14304      	-1.14448      	774.086      
   8.45      	1173.55      	36547.4      	36196.9      	4734.36      	4763.67      	16.8968      	2.01149      	-1.17143      	776.818      
    8.5      	1183.58      	36065.8      	35614.1      	5419.66      	 5448.4      	16.9968      	1.87884      	-1.19827      	778.724      
   8.55      	1194.04      	35593.5      	35024.7      	6101.51      	6129.69      	17.0968      	1.74273      	-1.22314      	780.457      
    8.6      	1203.71      	35103.4      	  34395      	6809.98      	6837.56      	17.1968      	1.60313      	-1.24513      	782.249      
   8.65      	1215.04      	34607.4      	33729.8      	7563.14      	7590.12      	17.2967      	1.46465      	-1.26523      	784.644      
    8.7      	1227.34      	34117.8      	33037.4      	 8358.5      	8384.84      	17.3967      	1.32834      	-1.28446      	787.286      
   8.75      	1241.45      	33646.3      	32325.7      	9193.22      	9218.89      	17.4967      	1.19055      	-1.30386      	790.264      
    8.8      	1255.88      	33188.9      	31591.7      	10047.2      	10072.2      	17.5967      	1.04993      	 -1.326      	792.888      
   8.85      	1270.32      	32728.4      	30829.5      	10874.8      	10899.1      	17.6967      	0.908027      	-1.35381      	794.482      
    8.9      	1285.76      	32251.9      	30037.7      	  11644      	11667.5      	17.7966      	0.764304      	-1.38808      	794.349      
   8.95      	1301.31      	31776.4      	29234.2      	12363.3      	12386.1      	17.8966      	0.616759      	-1.42748      	792.759      
      9      	1319.27      	31301.5      	28417.4      	13041.4      	13063.4      	17.9966      	0.465565      	-1.46968      	789.978      
   9.05      	1338.56      	30797.7      	27556.5      	13677.5      	13698.8      	18.0966      	0.312151      	-1.5114      	786.588      
    9.1      	1359.23      	30273.3      	26648.7      	14295.4      	14315.9      	18.1966      	0.156267      	-1.54879      	782.879      
   9.15      	 1381.7      	29807.2      	25757.6      	14938.1      	14957.9      	18.2965      	-0.00315971      	-1.57839      	779.765      
    9.2      	1405.75      	29412.5      	24897.1      	15602.9      	15621.9      	18.3965      	-0.164917      	-1.59859      	777.072      
   9.25      	1430.72      	29045.6      	24031.1      	16262.1      	16280.4      	18.4965      	-0.326572      	-1.60973      	774.553      
    9.3      	 1455.4      	28705.1      	23158.8      	16912.7      	16930.3      	18.5965      	-0.488542      	-1.61268      	772.293      
   9.35      	1480.44      	28405.2      	22304.8      	17544.6      	17561.5      	18.6965      	-0.65284      	-1.60883      	770.263      
    9.4      	 1505.5      	28109.7      	21454.1      	18122.1      	18138.4      	18.7965      	-0.818601      	-1.60085      	767.572      
   9.45      	1530.16      	27793.3      	20591.7      	18629.5      	18645.1      	18.8964      	-0.983534      	-1.59171      	764.034      
    9.5      	 1554.3      	27465.6      	19722.8      	19080.2      	19095.2      	18.9964      	-1.14884      	-1.58338      	759.411      
   9.55      	1577.58      	27131.3      	18849.2      	19482.6      	19496.9      	19.0964      	-1.31728      	-1.57643      	753.824      
    9.6      	1600.59      	  26775      	17947.3      	  19840      	19853.7      	19.1964      	-1.48814      	-1.57021      	 747.13      
   9.65      	1624.06      	  26407      	17011.7      	20170.1      	20183.2      	19.2964      	-1.65951      	-1.5638      	739.837      
    9.7      	1647.41      	  26049      	16051.9      	20490.6      	  20503      	19.3963      	-1.83287      	-1.55616      	 731.88      
   9.75      	1670.89      	25708.1      	15083.7      	20794.9      	20806.7      	19.4963      	-2.01006      	-1.54588      	723.383      
    9.8      	1693.43      	25370.6      	14110.4      	21063.7      	21074.8      	19.5963      	-2.18947      	-1.53166      	713.934      
   9.85      	1716.96      	  25021      	13138.5      	21274.5      	  21285      	19.6963      	-2.36942      	-1.51267      	703.534      
    9.9      	1740.24      	24661.1      	  12196      	21416.5      	21426.3      	19.7963      	-2.55116      	-1.48807      	 691.87      
   9.95      	1763.48      	24295.6      	11302.7      	  21490      	21499.2      	19.8962      	-2.73487      	-1.45707      	679.535      
     10      	1785.96      	23906.8      	10435.3      	21493.9      	21502.5      	19.9962      	-2.91757      	-1.41877      	666.621      
  10.05      	1808.54      	23487.4      	9570.75      	21434.9      	  21443      	20.0962      	-3.09735      	-1.37178      	654.111      
   10.1      	 1830.2      	  23066      	 8701.6      	21348.6      	21356.3      	20.1962      	-3.27548      	-1.31507      	642.382      
  10.15      	1850.72      	22664.7      	 7803.3      	  21267      	21274.3      	20.2962      	-3.45291      	-1.24937      	632.211      
   10.2      	1871.02      	22283.7      	6855.83      	21191.6      	21198.5      	20.3962      	-3.62893      	-1.17715      	622.821      
  10.25      	1891.35      	21921.2      	5881.07      	21107.1      	21113.8      	20.4961      	-3.80408      	-1.10156      	613.843      
   10.3      	1910.51      	21578.7      	4917.74      	21001.1      	21007.4      	20.5961      	-3.9812      	 -1.026      	604.578      
  10.35      	1928.92      	21253.5      	3977.68      	20868.8      	20874.8      	20.6961      	-4.16259      	-0.954218      	593.592      
