# Sensor: Sensor Generator      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:20      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	      
Time [s]      	Power (electrical)      [    k W      ]      	 Torque      [     Nm      ]      	Torque on main shaft      [   k Nm      ]      	Torque diff. on main shaft      [   k Nm      ]      	    RPM      [    rpm      ]      	Filtered RPM      [    rpm      ]      	Electricity production      [   k Wh      ]      	 Region      [             ]      
  221.5      	625.743      	1.19516e+06      	1195.16      	57.3548      	4.99969      	4.99969      	 31.696      	      0      
 221.55      	625.667      	1.19501e+06      	1195.01      	57.7264      	4.99969      	4.99969      	31.7047      	      0      
  221.6      	625.595      	1.19487e+06      	1194.87      	58.0945      	4.99971      	4.99971      	31.7134      	      0      
 221.65      	625.528      	1.19473e+06      	1194.73      	58.4105      	4.99975      	4.99975      	31.7221      	      0      
  221.7      	625.465      	1.1946e+06      	 1194.6      	58.6745      	 4.9998      	 4.9998      	31.7308      	      0      
 221.75      	625.405      	1.19447e+06      	1194.47      	58.8146      	4.99986      	4.99986      	31.7395      	      0      
  221.8      	625.348      	1.19435e+06      	1194.35      	58.8083      	4.99992      	4.99992      	31.7482      	      0      
 221.85      	625.294      	1.19423e+06      	1194.23      	58.5216      	4.99997      	4.99997      	31.7568      	      0      
  221.9      	625.242      	1.19412e+06      	1194.12      	57.8453      	      5      	      5      	31.7655      	      0      
 221.95      	625.192      	1.19402e+06      	1194.02      	56.6343      	5.00002      	5.00002      	31.7742      	      0      
    222      	625.143      	1.19393e+06      	1193.93      	55.9068      	5.00003      	5.00003      	31.7829      	      0      
 222.05      	625.096      	1.19384e+06      	1193.84      	55.8876      	5.00002      	5.00002      	31.7916      	      0      
  222.1      	625.052      	1.19376e+06      	1193.76      	56.1411      	4.99999      	4.99999      	31.8002      	      0      
 222.15      	 625.01      	1.19369e+06      	1193.69      	56.2538      	4.99997      	4.99997      	31.8089      	      0      
  222.2      	624.971      	1.19362e+06      	1193.62      	56.1187      	4.99994      	4.99994      	31.8176      	      0      
 222.25      	624.935      	1.19356e+06      	1193.56      	 55.675      	4.99992      	4.99992      	31.8263      	      0      
  222.3      	624.904      	1.1935e+06      	 1193.5      	54.8487      	4.99991      	4.99991      	 31.835      	      0      
 222.35      	624.876      	1.19344e+06      	1193.44      	53.5766      	4.99992      	4.99992      	31.8436      	      0      
  222.4      	624.853      	1.19339e+06      	1193.39      	51.8192      	4.99994      	4.99994      	31.8523      	      0      
 222.45      	624.833      	1.19335e+06      	1193.35      	49.5222      	4.99998      	4.99998      	 31.861      	      0      
  222.5      	624.817      	1.19331e+06      	1193.31      	46.6098      	5.00002      	5.00002      	31.8697      	      0      
 222.55      	624.803      	1.19327e+06      	1193.27      	42.9966      	5.00006      	5.00006      	31.8784      	      0      
  222.6      	624.792      	1.19324e+06      	1193.24      	38.6343      	5.00009      	5.00009      	 31.887      	      0      
 222.65      	624.781      	1.19322e+06      	1193.22      	33.5292      	5.00012      	5.00012      	31.8957      	      0      
  222.7      	624.772      	1.1932e+06      	 1193.2      	27.7865      	5.00013      	5.00013      	31.9044      	      0      
 222.75      	624.763      	1.19318e+06      	1193.18      	21.7057      	5.00012      	5.00012      	31.9131      	      0      
  222.8      	624.754      	1.19317e+06      	1193.17      	15.8156      	5.00009      	5.00009      	31.9217      	      0      
 222.85      	624.745      	1.19316e+06      	1193.16      	10.7385      	5.00004      	5.00004      	31.9304      	      0      
  222.9      	624.736      	1.19316e+06      	1193.16      	7.41724      	4.99998      	4.99998      	31.9391      	      0      
 222.95      	624.728      	1.19316e+06      	1193.16      	6.60373      	4.99992      	4.99992      	31.9478      	      0      
    223      	 624.72      	1.19316e+06      	1193.16      	8.68537      	4.99985      	4.99985      	31.9565      	      0      
 223.05      	624.713      	1.19316e+06      	1193.16      	13.5543      	 4.9998      	 4.9998      	31.9651      	      0      
  223.1      	624.708      	1.19316e+06      	1193.16      	20.4526      	4.99976      	4.99976      	31.9738      	      0      
 223.15      	624.705      	1.19316e+06      	1193.16      	28.2326      	4.99973      	4.99973      	31.9825      	      0      
  223.2      	624.702      	1.19316e+06      	1193.16      	35.6995      	4.99972      	4.99972      	31.9912      	      0      
 223.25      	624.701      	1.19316e+06      	1193.16      	41.9313      	4.99972      	4.99972      	31.9998      	      0      
  223.3      	  624.7      	1.19315e+06      	1193.15      	  46.45      	4.99973      	4.99973      	32.0085      	      0      
 223.35      	624.699      	1.19315e+06      	1193.15      	49.1858      	4.99974      	4.99974      	32.0172      	      0      
  223.4      	624.697      	1.19314e+06      	1193.14      	50.4457      	4.99975      	4.99975      	32.0259      	      0      
 223.45      	624.693      	1.19314e+06      	1193.14      	 50.649      	4.99975      	4.99975      	32.0345      	      0      
  223.5      	624.688      	1.19313e+06      	1193.13      	50.3174      	4.99973      	4.99973      	32.0432      	      0      
 223.55      	 624.68      	1.19312e+06      	1193.12      	49.8632      	 4.9997      	 4.9997      	32.0519      	      0      
  223.6      	624.669      	1.19311e+06      	1193.11      	49.6797      	4.99966      	4.99966      	32.0606      	      0      
 223.65      	624.656      	1.1931e+06      	 1193.1      	50.0286      	 4.9996      	 4.9996      	32.0692      	      0      
  223.7      	624.642      	1.19309e+06      	1193.09      	51.0792      	4.99954      	4.99954      	32.0779      	      0      
 223.75      	624.627      	1.19307e+06      	1193.07      	52.8557      	4.99949      	4.99949      	32.0866      	      0      
  223.8      	624.611      	1.19305e+06      	1193.05      	55.3026      	4.99944      	4.99944      	32.0953      	      0      
 223.85      	624.595      	1.19303e+06      	1193.03      	58.2436      	4.99941      	4.99941      	32.1039      	      0      
  223.9      	 624.58      	1.193e+06      	   1193      	61.4723      	 4.9994      	 4.9994      	32.1126      	      0      
 223.95      	624.566      	1.19297e+06      	1192.97      	 64.767      	4.99941      	4.99941      	32.1213      	      0      
    224      	624.553      	1.19294e+06      	1192.94      	67.9881      	4.99945      	4.99945      	  32.13      	      0      
 224.05      	624.541      	1.1929e+06      	 1192.9      	71.4303      	4.99951      	4.99951      	32.1386      	      0      
  224.1      	624.532      	1.19287e+06      	1192.87      	74.9955      	4.99959      	4.99959      	32.1473      	      0      
 224.15      	624.524      	1.19283e+06      	1192.83      	77.9726      	4.99968      	4.99968      	 32.156      	      0      
  224.2      	624.517      	1.19279e+06      	1192.79      	80.3208      	4.99978      	4.99978      	32.1647      	      0      
 224.25      	624.511      	1.19276e+06      	1192.76      	82.1646      	4.99987      	4.99987      	32.1733      	      0      
  224.3      	624.505      	1.19273e+06      	1192.73      	83.6049      	4.99996      	4.99996      	 32.182      	      0      
 224.35      	624.501      	1.1927e+06      	 1192.7      	84.6979      	5.00004      	5.00004      	32.1907      	      0      
  224.4      	624.497      	1.19268e+06      	1192.68      	85.5357      	5.00009      	5.00009      	32.1994      	      0      
 224.45      	624.493      	1.19266e+06      	1192.66      	86.1465      	5.00013      	5.00013      	 32.208      	      0      
  224.5      	624.491      	1.19265e+06      	1192.65      	86.5958      	5.00016      	5.00016      	32.2167      	      0      
 224.55      	624.491      	1.19265e+06      	1192.65      	86.8861      	5.00018      	5.00018      	32.2254      	      0      
  224.6      	624.493      	1.19265e+06      	1192.65      	87.0753      	5.00019      	5.00019      	32.2341      	      0      
 224.65      	624.499      	1.19266e+06      	1192.66      	87.1749      	5.00021      	5.00021      	32.2427      	      0      
  224.7      	624.509      	1.19267e+06      	1192.67      	87.1906      	5.00024      	5.00024      	32.2514      	      0      
 224.75      	624.524      	1.19268e+06      	1192.68      	87.0826      	5.00028      	5.00028      	32.2601      	      0      
  224.8      	624.543      	1.19271e+06      	1192.71      	86.8447      	5.00034      	5.00034      	32.2687      	      0      
 224.85      	624.568      	1.19274e+06      	1192.74      	 86.452      	5.00042      	5.00042      	32.2774      	      0      
  224.9      	624.597      	1.19277e+06      	1192.77      	85.9421      	5.00051      	5.00051      	32.2861      	      0      
 224.95      	624.631      	1.19281e+06      	1192.81      	85.3167      	5.00061      	5.00061      	32.2948      	      0      
    225      	 624.67      	1.19286e+06      	1192.86      	84.6188      	5.00071      	5.00071      	32.3035      	      0      
 225.05      	624.713      	1.19292e+06      	1192.92      	83.8511      	 5.0008      	 5.0008      	32.3121      	      0      
  225.1      	624.759      	1.19299e+06      	1192.99      	83.0516      	5.00089      	5.00089      	32.3208      	      0      
 225.15      	624.807      	1.19307e+06      	1193.07      	82.2004      	5.00096      	5.00096      	32.3295      	      0      
  225.2      	624.858      	1.19315e+06      	1193.15      	81.3439      	  5.001      	  5.001      	32.3382      	      0      
 225.25      	624.912      	1.19325e+06      	1193.25      	80.4649      	5.00103      	5.00103      	32.3468      	      0      
  225.3      	624.969      	1.19335e+06      	1193.35      	79.5857      	5.00105      	5.00105      	32.3555      	      0      
 225.35      	625.029      	1.19346e+06      	1193.46      	78.6883      	5.00106      	5.00106      	32.3642      	      0      
  225.4      	625.093      	1.19358e+06      	1193.58      	77.7844      	5.00107      	5.00107      	32.3729      	      0      
 225.45      	625.161      	1.19371e+06      	1193.71      	76.8466      	5.00108      	5.00108      	32.3816      	      0      
  225.5      	625.234      	1.19385e+06      	1193.85      	75.9022      	 5.0011      	 5.0011      	32.3902      	      0      
 225.55      	625.312      	1.19399e+06      	1193.99      	 74.914      	5.00114      	5.00114      	32.3989      	      0      
  225.6      	625.394      	1.19413e+06      	1194.13      	73.9002      	5.00119      	5.00119      	32.4076      	      0      
 225.65      	625.481      	1.19428e+06      	1194.28      	72.8137      	5.00125      	5.00125      	32.4163      	      0      
  225.7      	625.573      	1.19444e+06      	1194.44      	71.6538      	5.00132      	5.00132      	 32.425      	      0      
 225.75      	625.669      	1.1946e+06      	 1194.6      	70.3503      	 5.0014      	 5.0014      	32.4337      	      0      
  225.8      	625.767      	1.19477e+06      	1194.77      	68.8852      	5.00148      	5.00148      	32.4424      	      0      
 225.85      	625.868      	1.19495e+06      	1194.95      	67.1247      	5.00155      	5.00155      	32.4511      	      0      
  225.9      	625.971      	1.19513e+06      	1195.13      	64.9604      	 5.0016      	 5.0016      	32.4598      	      0      
 225.95      	626.074      	1.19532e+06      	1195.32      	62.2492      	5.00163      	5.00163      	32.4685      	      0      
    226      	626.179      	1.19552e+06      	1195.52      	60.0185      	5.00165      	5.00165      	32.4772      	      0      
 226.05      	626.284      	1.19572e+06      	1195.72      	58.4905      	5.00164      	5.00164      	32.4859      	      0      
  226.1      	 626.39      	1.19593e+06      	1195.93      	57.2332      	5.00163      	5.00163      	32.4946      	      0      
 226.15      	626.497      	1.19614e+06      	1196.14      	 55.833      	5.00161      	5.00161      	32.5033      	      0      
  226.2      	626.606      	1.19635e+06      	1196.35      	54.1866      	5.00158      	5.00158      	 32.512      	      0      
 226.25      	626.715      	1.19656e+06      	1196.56      	52.2361      	5.00156      	5.00156      	32.5207      	      0      
  226.3      	626.827      	1.19678e+06      	1196.78      	49.9075      	5.00155      	5.00155      	32.5294      	      0      
 226.35      	626.941      	1.197e+06      	   1197      	47.1411      	5.00155      	5.00155      	32.5381      	      0      
  226.4      	627.056      	1.19721e+06      	1197.21      	43.8997      	5.00157      	5.00157      	32.5468      	      0      
 226.45      	627.172      	1.19743e+06      	1197.43      	 40.133      	5.00159      	5.00159      	32.5555      	      0      
  226.5      	627.289      	1.19765e+06      	1197.65      	35.7662      	5.00162      	5.00162      	32.5642      	      0      
 226.55      	627.405      	1.19786e+06      	1197.86      	30.7156      	5.00165      	5.00165      	32.5729      	      0      
  226.6      	 627.52      	1.19808e+06      	1198.08      	24.9336      	5.00167      	5.00167      	32.5816      	      0      
 226.65      	627.633      	1.19829e+06      	1198.29      	18.4289      	5.00167      	5.00167      	32.5904      	      0      
  226.7      	627.743      	1.1985e+06      	 1198.5      	 11.309      	5.00166      	5.00166      	32.5991      	      0      
 226.75      	 627.85      	1.19872e+06      	1198.72      	3.87459      	5.00163      	5.00163      	32.6078      	      0      
  226.8      	627.954      	1.19893e+06      	1198.93      	-3.34056      	5.00158      	5.00158      	32.6165      	      0      
 226.85      	628.053      	1.19913e+06      	1199.13      	-9.69652      	 5.0015      	 5.0015      	32.6252      	      0      
  226.9      	628.148      	1.19933e+06      	1199.33      	 -14.27      	5.00142      	5.00142      	 32.634      	      0      
 226.95      	628.238      	1.19953e+06      	1199.53      	-16.3119      	5.00132      	5.00132      	32.6427      	      0      
    227      	628.326      	1.19972e+06      	1199.72      	  -15.4      	5.00122      	5.00122      	32.6514      	      0      
 227.05      	 628.41      	1.1999e+06      	 1199.9      	-11.6757      	5.00113      	5.00113      	32.6601      	      0      
  227.1      	 628.49      	1.20008e+06      	1200.08      	-5.89014      	5.00105      	5.00105      	32.6689      	      0      
 227.15      	628.567      	1.20024e+06      	1200.24      	0.787199      	5.00099      	5.00099      	32.6776      	      0      
  227.2      	628.641      	1.20039e+06      	1200.39      	7.17131      	5.00094      	5.00094      	32.6863      	      0      
 227.25      	628.711      	1.20053e+06      	1200.53      	12.3469      	 5.0009      	 5.0009      	32.6951      	      0      
  227.3      	628.775      	1.20067e+06      	1200.67      	15.8431      	5.00086      	5.00086      	32.7038      	      0      
 227.35      	628.835      	1.20079e+06      	1200.79      	17.5979      	5.00083      	5.00083      	32.7125      	      0      
  227.4      	628.888      	1.2009e+06      	 1200.9      	17.9215      	5.00079      	5.00079      	32.7213      	      0      
 227.45      	628.934      	1.201e+06      	   1201      	17.2373      	5.00074      	5.00074      	  32.73      	      0      
  227.5      	628.973      	1.20109e+06      	1201.09      	16.0709      	5.00068      	5.00068      	32.7387      	      0      
 227.55      	629.003      	1.20116e+06      	1201.16      	14.8351      	 5.0006      	 5.0006      	32.7475      	      0      
  227.6      	629.026      	1.20123e+06      	1201.23      	13.9223      	 5.0005      	 5.0005      	32.7562      	      0      
 227.65      	629.041      	1.20128e+06      	1201.28      	13.5918      	5.00039      	5.00039      	32.7649      	      0      
  227.7      	629.048      	1.20133e+06      	1201.33      	14.0125      	5.00028      	5.00028      	32.7737      	      0      
 227.75      	629.049      	1.20135e+06      	1201.35      	15.2143      	5.00017      	5.00017      	32.7824      	      0      
  227.8      	629.044      	1.20137e+06      	1201.37      	17.1386      	5.00007      	5.00007      	32.7912      	      0      
 227.85      	629.033      	1.20137e+06      	1201.37      	19.6066      	4.99998      	4.99998      	32.7999      	      0      
  227.9      	629.017      	1.20135e+06      	1201.35      	 22.411      	4.99992      	4.99992      	32.8086      	      0      
 227.95      	628.997      	1.20133e+06      	1201.33      	25.3402      	4.99987      	4.99987      	32.8174      	      0      
    228      	628.971      	1.20128e+06      	1201.28      	28.2494      	4.99985      	4.99985      	32.8261      	      0      
 228.05      	628.942      	1.20123e+06      	1201.23      	 31.431      	4.99985      	4.99985      	32.8348      	      0      
  228.1      	628.909      	1.20116e+06      	1201.16      	 34.787      	4.99987      	4.99987      	32.8436      	      0      
 228.15      	628.872      	1.20108e+06      	1201.08      	37.6028      	 4.9999      	 4.9999      	32.8523      	      0      
  228.2      	 628.83      	1.20099e+06      	1200.99      	 39.847      	4.99994      	4.99994      	 32.861      	      0      
 228.25      	628.784      	1.2009e+06      	 1200.9      	41.6475      	4.99997      	4.99997      	32.8698      	      0      
  228.3      	628.733      	1.20079e+06      	1200.79      	43.1008      	      5      	      5      	32.8785      	      0      
 228.35      	628.678      	1.20068e+06      	1200.68      	44.2666      	5.00001      	5.00001      	32.8872      	      0      
  228.4      	628.617      	1.20057e+06      	1200.57      	45.2309      	5.00001      	5.00001      	 32.896      	      0      
 228.45      	628.552      	1.20045e+06      	1200.45      	46.0264      	4.99999      	4.99999      	32.9047      	      0      
  228.5      	628.483      	1.20033e+06      	1200.33      	46.7134      	4.99995      	4.99995      	32.9134      	      0      
 228.55      	628.411      	1.2002e+06      	 1200.2      	47.2996      	4.99991      	4.99991      	32.9222      	      0      
  228.6      	628.336      	1.20007e+06      	1200.07      	47.8348      	4.99986      	4.99986      	32.9309      	      0      
 228.65      	 628.26      	1.19993e+06      	1199.93      	48.3306      	4.99982      	4.99982      	32.9396      	      0      
  228.7      	628.184      	1.19979e+06      	1199.79      	48.7988      	4.99979      	4.99979      	32.9483      	      0      
 228.75      	628.107      	1.19965e+06      	1199.65      	49.1923      	4.99978      	4.99978      	32.9571      	      0      
  228.8      	628.031      	1.1995e+06      	 1199.5      	49.5074      	4.99978      	4.99978      	32.9658      	      0      
 228.85      	627.955      	1.19935e+06      	1199.35      	49.7157      	 4.9998      	 4.9998      	32.9745      	      0      
  228.9      	 627.88      	1.1992e+06      	 1199.2      	49.8584      	4.99983      	4.99983      	32.9832      	      0      
 228.95      	627.806      	1.19905e+06      	1199.05      	49.9361      	4.99988      	4.99988      	32.9919      	      0      
    229      	627.733      	1.1989e+06      	 1198.9      	49.9885      	4.99992      	4.99992      	33.0007      	      0      
 229.05      	627.659      	1.19875e+06      	1198.75      	50.0167      	4.99997      	4.99997      	33.0094      	      0      
  229.1      	627.585      	1.1986e+06      	 1198.6      	50.0598      	      5      	      5      	33.0181      	      0      
 229.15      	 627.51      	1.19845e+06      	1198.45      	 50.096      	5.00001      	5.00001      	33.0268      	      0      
  229.2      	627.434      	1.19831e+06      	1198.31      	50.1697      	5.00001      	5.00001      	33.0355      	      0      
 229.25      	627.358      	1.19817e+06      	1198.17      	50.2589      	4.99999      	4.99999      	33.0442      	      0      
  229.3      	627.282      	1.19803e+06      	1198.03      	 50.391      	4.99996      	4.99996      	33.0529      	      0      
 229.35      	627.207      	1.19789e+06      	1197.89      	 50.541      	4.99993      	4.99993      	33.0617      	      0      
  229.4      	627.133      	1.19776e+06      	1197.76      	50.7201      	4.99989      	4.99989      	33.0704      	      0      
 229.45      	 627.06      	1.19763e+06      	1197.63      	 50.902      	4.99986      	4.99986      	33.0791      	      0      
  229.5      	 626.99      	1.1975e+06      	 1197.5      	51.1103      	4.99984      	4.99984      	33.0878      	      0      
 229.55      	626.923      	1.19737e+06      	1197.37      	 51.304      	4.99984      	4.99984      	33.0965      	      0      
  229.6      	626.858      	1.19725e+06      	1197.25      	51.5025      	4.99985      	4.99985      	33.1052      	      0      
 229.65      	626.797      	1.19712e+06      	1197.12      	 51.659      	4.99988      	4.99988      	33.1139      	      0      
  229.7      	626.739      	1.197e+06      	   1197      	51.7722      	4.99992      	4.99992      	33.1226      	      0      
 229.75      	626.684      	1.19689e+06      	1196.89      	51.7664      	4.99997      	4.99997      	33.1313      	      0      
  229.8      	626.631      	1.19677e+06      	1196.77      	51.6255      	5.00001      	5.00001      	  33.14      	      0      
 229.85      	626.579      	1.19666e+06      	1196.66      	 51.213      	5.00005      	5.00005      	33.1487      	      0      
  229.9      	626.528      	1.19656e+06      	1196.56      	50.4168      	5.00008      	5.00008      	33.1574      	      0      
 229.95      	626.477      	1.19646e+06      	1196.46      	49.1026      	5.00009      	5.00009      	33.1661      	      0      
    230      	626.427      	1.19637e+06      	1196.37      	48.2924      	5.00008      	5.00008      	33.1748      	      0      
 230.05      	626.379      	1.19628e+06      	1196.28      	48.1981      	5.00006      	5.00006      	33.1835      	      0      
  230.1      	626.331      	1.1962e+06      	 1196.2      	48.3798      	5.00002      	5.00002      	33.1922      	      0      
 230.15      	626.284      	1.19612e+06      	1196.12      	48.4296      	4.99998      	4.99998      	33.2009      	      0      
  230.2      	 626.24      	1.19604e+06      	1196.04      	48.2448      	4.99995      	4.99995      	33.2096      	      0      
 230.25      	626.198      	1.19597e+06      	1195.97      	47.7642      	4.99991      	4.99991      	33.2183      	      0      
  230.3      	626.159      	1.1959e+06      	 1195.9      	 46.911      	4.99989      	4.99989      	 33.227      	      0      
 230.35      	626.123      	1.19583e+06      	1195.83      	 45.623      	4.99989      	4.99989      	33.2357      	      0      
  230.4      	 626.09      	1.19577e+06      	1195.77      	43.8605      	 4.9999      	 4.9999      	33.2444      	      0      
 230.45      	 626.06      	1.1957e+06      	 1195.7      	 41.571      	4.99992      	4.99992      	33.2531      	      0      
  230.5      	626.032      	1.19564e+06      	1195.64      	38.6787      	4.99995      	4.99995      	33.2618      	      0      
 230.55      	626.005      	1.19559e+06      	1195.59      	35.0971      	4.99998      	4.99998      	33.2705      	      0      
  230.6      	 625.98      	1.19553e+06      	1195.53      	 30.778      	5.00001      	5.00001      	33.2792      	      0      
 230.65      	625.955      	1.19548e+06      	1195.48      	25.7281      	5.00002      	5.00002      	33.2879      	      0      
  230.7      	 625.93      	1.19543e+06      	1195.43      	20.0541      	5.00001      	5.00001      	33.2966      	      0      
 230.75      	625.904      	1.19539e+06      	1195.39      	14.0532      	4.99999      	4.99999      	33.3053      	      0      
  230.8      	625.878      	1.19535e+06      	1195.35      	8.26041      	4.99995      	4.99995      	 33.314      	      0      
 230.85      	 625.85      	1.19531e+06      	1195.31      	3.31109      	 4.9999      	 4.9999      	33.3226      	      0      
  230.9      	625.822      	1.19527e+06      	1195.27      	0.125364      	4.99983      	4.99983      	33.3313      	      0      
 230.95      	625.793      	1.19524e+06      	1195.24      	-0.538187      	4.99975      	4.99975      	  33.34      	      0      
    231      	625.765      	1.1952e+06      	 1195.2      	1.70362      	4.99967      	4.99967      	33.3487      	      0      
 231.05      	625.736      	1.19516e+06      	1195.16      	6.73683      	4.99961      	4.99961      	33.3574      	      0      
  231.1      	625.709      	1.19512e+06      	1195.12      	13.7983      	4.99955      	4.99955      	33.3661      	      0      
 231.15      	625.682      	1.19508e+06      	1195.08      	21.7398      	4.99951      	4.99951      	33.3748      	      0      
  231.2      	625.656      	1.19504e+06      	1195.04      	29.3687      	4.99949      	4.99949      	33.3835      	      0      
 231.25      	 625.63      	1.19499e+06      	1194.99      	35.7677      	4.99948      	4.99948      	33.3922      	      0      
  231.3      	625.604      	1.19494e+06      	1194.94      	40.4622      	4.99948      	4.99948      	33.4009      	      0      
 231.35      	625.576      	1.19489e+06      	1194.89      	43.3851      	4.99949      	4.99949      	33.4096      	      0      
  231.4      	625.548      	1.19483e+06      	1194.83      	44.8452      	4.99949      	4.99949      	33.4182      	      0      
 231.45      	625.517      	1.19478e+06      	1194.78      	45.2636      	4.99948      	4.99948      	33.4269      	      0      
  231.5      	625.484      	1.19472e+06      	1194.72      	45.1559      	4.99945      	4.99945      	33.4356      	      0      
 231.55      	625.448      	1.19466e+06      	1194.66      	44.9369      	4.99942      	4.99942      	33.4443      	      0      
  231.6      	625.409      	1.1946e+06      	 1194.6      	44.9991      	4.99936      	4.99936      	 33.453      	      0      
 231.65      	625.368      	1.19453e+06      	1194.53      	45.6021      	 4.9993      	 4.9993      	33.4617      	      0      
  231.7      	625.324      	1.19446e+06      	1194.46      	46.9117      	4.99923      	4.99923      	33.4704      	      0      
 231.75      	 625.28      	1.19439e+06      	1194.39      	48.9549      	4.99917      	4.99917      	 33.479      	      0      
  231.8      	625.234      	1.19432e+06      	1194.32      	51.6725      	4.99912      	4.99912      	33.4877      	      0      
 231.85      	625.189      	1.19424e+06      	1194.24      	54.8869      	4.99908      	4.99908      	33.4964      	      0      
  231.9      	625.143      	1.19416e+06      	1194.16      	58.3909      	4.99907      	4.99907      	33.5051      	      0      
 231.95      	625.099      	1.19407e+06      	1194.07      	61.9709      	4.99908      	4.99908      	33.5138      	      0      
    232      	625.056      	1.19398e+06      	1193.98      	65.4808      	4.99911      	4.99911      	33.5225      	      0      
 232.05      	625.014      	1.19389e+06      	1193.89      	69.2154      	4.99916      	4.99916      	33.5311      	      0      
  232.1      	624.974      	1.19379e+06      	1193.79      	73.0741      	4.99924      	4.99924      	33.5398      	      0      
 232.15      	624.935      	1.1937e+06      	 1193.7      	76.3444      	4.99933      	4.99933      	33.5485      	      0      
  232.2      	624.898      	1.19361e+06      	1193.61      	78.9885      	4.99942      	4.99942      	33.5572      	      0      
 232.25      	624.862      	1.19351e+06      	1193.51      	81.1332      	4.99952      	4.99952      	33.5659      	      0      
  232.3      	624.827      	1.19343e+06      	1193.43      	82.8755      	 4.9996      	 4.9996      	33.5745      	      0      
 232.35      	624.793      	1.19334e+06      	1193.34      	84.2723      	4.99968      	4.99968      	33.5832      	      0      
  232.4      	624.759      	1.19327e+06      	1193.27      	85.4137      	4.99973      	4.99973      	33.5919      	      0      
 232.45      	624.726      	1.19319e+06      	1193.19      	86.3282      	4.99977      	4.99977      	33.6006      	      0      
  232.5      	624.695      	1.19313e+06      	1193.13      	87.0804      	4.99979      	4.99979      	33.6092      	      0      
 232.55      	624.666      	1.19307e+06      	1193.07      	87.6756      	4.99981      	4.99981      	33.6179      	      0      
  232.6      	624.641      	1.19302e+06      	1193.02      	88.1665      	4.99983      	4.99983      	33.6266      	      0      
 232.65      	624.619      	1.19297e+06      	1192.97      	88.5649      	4.99985      	4.99985      	33.6353      	      0      
  232.7      	624.601      	1.19293e+06      	1192.93      	88.8802      	4.99988      	4.99988      	33.6439      	      0      
 232.75      	624.589      	1.1929e+06      	 1192.9      	89.0678      	4.99993      	4.99993      	33.6526      	      0      
  232.8      	624.583      	1.19287e+06      	1192.87      	89.1239      	4.99999      	4.99999      	33.6613      	      0      
 232.85      	624.582      	1.19285e+06      	1192.85      	89.0213      	5.00007      	5.00007      	  33.67      	      0      
  232.9      	624.586      	1.19283e+06      	1192.83      	88.7974      	5.00016      	5.00016      	33.6786      	      0      
 232.95      	624.596      	1.19283e+06      	1192.83      	 88.457      	5.00026      	5.00026      	33.6873      	      0      
    233      	624.611      	1.19283e+06      	1192.83      	 88.039      	5.00037      	5.00037      	 33.696      	      0      
 233.05      	624.631      	1.19285e+06      	1192.85      	87.5462      	5.00047      	5.00047      	33.7047      	      0      
  233.1      	624.655      	1.19287e+06      	1192.87      	87.0163      	5.00056      	5.00056      	33.7133      	      0      
 233.15      	624.682      	1.1929e+06      	 1192.9      	86.4297      	5.00063      	5.00063      	 33.722      	      0      
  233.2      	624.713      	1.19295e+06      	1192.95      	85.8313      	5.00069      	5.00069      	33.7307      	      0      
 233.25      	624.747      	1.19301e+06      	1193.01      	 85.202      	5.00072      	5.00072      	33.7394      	      0      
  233.3      	624.785      	1.19307e+06      	1193.07      	84.5685      	5.00075      	5.00075      	 33.748      	      0      
 233.35      	624.827      	1.19315e+06      	1193.15      	83.9085      	5.00076      	5.00076      	33.7567      	      0      
  233.4      	624.875      	1.19324e+06      	1193.24      	83.2341      	5.00078      	5.00078      	33.7654      	      0      
 233.45      	624.927      	1.19333e+06      	1193.33      	82.5203      	 5.0008      	 5.0008      	33.7741      	      0      
  233.5      	624.985      	1.19344e+06      	1193.44      	81.7915      	5.00083      	5.00083      	33.7828      	      0      
 233.55      	625.048      	1.19355e+06      	1193.55      	81.0087      	5.00087      	5.00087      	33.7914      	      0      
  233.6      	625.118      	1.19367e+06      	1193.67      	80.1914      	5.00093      	5.00093      	33.8001      	      0      
 233.65      	625.194      	1.19379e+06      	1193.79      	79.2943      	  5.001      	  5.001      	33.8088      	      0      
  233.7      	625.275      	1.19393e+06      	1193.93      	78.3166      	5.00109      	5.00109      	33.8175      	      0      
 233.75      	 625.36      	1.19407e+06      	1194.07      	77.1832      	5.00117      	5.00117      	33.8262      	      0      
  233.8      	 625.45      	1.19422e+06      	1194.22      	75.8814      	5.00126      	5.00126      	33.8349      	      0      
 233.85      	625.544      	1.19438e+06      	1194.38      	74.2714      	5.00134      	5.00134      	33.8436      	      0      
  233.9      	 625.64      	1.19455e+06      	1194.55      	72.2472      	 5.0014      	 5.0014      	33.8522      	      0      
 233.95      	625.738      	1.19473e+06      	1194.73      	69.6695      	5.00144      	5.00144      	33.8609      	      0      
    234      	625.838      	1.19491e+06      	1194.91      	67.5683      	5.00147      	5.00147      	33.8696      	      0      
 234.05      	 625.94      	1.1951e+06      	 1195.1      	66.1568      	5.00148      	5.00148      	33.8783      	      0      
