# Sensor: Sensor Sea      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:20      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      
Time [s]      	Surface elevation (origin)      [      m      ]      	Dynamic pressure (origin)      [   k Pa      ]      
 105.55      	0.335596      	 3.3796      
  105.6      	0.319247      	3.21497      
 105.65      	0.302465      	3.04596      
  105.7      	0.285271      	 2.8728      
 105.75      	0.267688      	2.69574      
  105.8      	0.249741      	2.51501      
 105.85      	0.231454      	2.33085      
  105.9      	0.212852      	2.14352      
 105.95      	0.193961      	1.95327      
    106      	0.174805      	1.76037      
 106.05      	0.155412      	1.56507      
  106.1      	0.135807      	1.36764      
 106.15      	0.116017      	1.16834      
  106.2      	0.0960694      	0.967462      
 106.25      	0.0759909      	0.765263      
  106.3      	0.055809      	0.562022      
 106.35      	0.0355511      	0.358016      
  106.4      	0.0152448      	0.153522      
 106.45      	-0.00508219      	-0.0511799      
  106.5      	-0.0254023      	-0.255812      
 106.55      	-0.0456878      	-0.460097      
  106.6      	-0.0659112      	-0.663755      
 106.65      	-0.0860448      	-0.86651      
  106.7      	-0.106061      	-1.06809      
 106.75      	-0.125933      	-1.26821      
  106.8      	-0.145634      	-1.4666      
 106.85      	-0.165137      	 -1.663      
  106.9      	-0.184415      	-1.85714      
 106.95      	-0.203441      	-2.04875      
    107      	-0.222191      	-2.23757      
 107.05      	-0.240639      	-2.42334      
  107.1      	-0.258759      	-2.60582      
 107.15      	-0.276526      	-2.78474      
  107.2      	-0.293918      	-2.95988      
 107.25      	-0.310909      	-3.13099      
  107.3      	-0.327477      	-3.29784      
 107.35      	-0.3436      	-3.4602      
  107.4      	-0.359254      	-3.61785      
 107.45      	-0.37442      	-3.77058      
  107.5      	-0.389076      	-3.91817      
 107.55      	-0.403203      	-4.06044      
  107.6      	-0.416781      	-4.19717      
 107.65      	-0.429791      	-4.32819      
  107.7      	-0.442217      	-4.45332      
 107.75      	-0.454041      	-4.57239      
  107.8      	-0.465246      	-4.68524      
 107.85      	-0.475819      	-4.79171      
  107.9      	-0.485744      	-4.89166      
 107.95      	-0.495008      	-4.98495      
    108      	-0.503598      	-5.07145      
 108.05      	-0.511502      	-5.15106      
  108.1      	-0.51871      	-5.22365      
 108.15      	-0.525213      	-5.28913      
  108.2      	 -0.531      	-5.34741      
 108.25      	-0.536065      	-5.39842      
  108.3      	-0.5404      	-5.44207      
 108.35      	 -0.544      	-5.47832      
  108.4      	-0.546859      	-5.50712      
 108.45      	-0.548974      	-5.52841      
  108.5      	-0.550342      	-5.54219      
 108.55      	-0.55096      	-5.54842      
  108.6      	-0.550829      	-5.5471      
 108.65      	-0.549948      	-5.53822      
  108.7      	-0.548319      	-5.52182      
 108.75      	-0.545943      	-5.49789      
  108.8      	-0.542824      	-5.46648      
 108.85      	-0.538966      	-5.42763      
  108.9      	-0.534375      	-5.3814      
 108.95      	-0.529057      	-5.32784      
    109      	-0.523018      	-5.26702      
 109.05      	-0.516267      	-5.19904      
  109.1      	-0.508814      	-5.12399      
 109.15      	-0.500668      	-5.04196      
  109.2      	-0.491841      	-4.95306      
 109.25      	-0.482345      	-4.85743      
  109.3      	-0.472192      	-4.75518      
 109.35      	-0.461396      	-4.64646      
  109.4      	-0.449972      	-4.53142      
 109.45      	-0.437936      	-4.41021      
  109.5      	-0.425303      	 -4.283      
 109.55      	-0.412092      	-4.14995      
  109.6      	-0.39832      	-4.01126      
 109.65      	-0.384006      	-3.86711      
  109.7      	-0.369169      	-3.7177      
 109.75      	-0.35383      	-3.56322      
  109.8      	-0.338009      	-3.4039      
 109.85      	-0.321728      	-3.23994      
  109.9      	-0.305009      	-3.07158      
 109.95      	-0.287875      	-2.89903      
    110      	-0.270349      	-2.72254      
 110.05      	-0.252455      	-2.54234      
  110.1      	-0.234218      	-2.35868      
 110.15      	-0.215662      	-2.17181      
  110.2      	-0.196812      	-1.98199      
 110.25      	-0.177695      	-1.78946      
  110.3      	-0.158335      	-1.59451      
 110.35      	-0.13876      	-1.39738      
  110.4      	-0.118996      	-1.19835      
 110.45      	-0.0990706      	-0.997685      
  110.5      	-0.0790099      	-0.795666      
 110.55      	-0.0588418      	-0.592563      
  110.6      	-0.0385935      	-0.388654      
 110.65      	-0.0182928      	-0.184216      
  110.7      	0.0020329      	0.0204722      
 110.75      	0.0223558      	0.225133      
  110.8      	0.0426483      	0.429487      
 110.85      	0.0628827      	0.633257      
  110.9      	0.0830315      	0.836165      
 110.95      	0.103067      	1.03793      
    111      	0.122963      	1.23829      
 111.05      	0.142691      	1.43696      
  111.1      	0.162225      	1.63368      
 111.15      	0.181538      	1.82817      
  111.2      	0.200604      	2.02018      
 111.25      	0.219397      	2.20943      
  111.3      	0.237892      	2.39568      
 111.35      	0.256062      	2.57866      
  111.4      	0.273885      	2.75814      
 111.45      	0.291334      	2.93386      
  111.5      	0.308387      	3.10559      
 111.55      	0.32502      	 3.2731      
  111.6      	0.341211      	3.43614      
 111.65      	0.356937      	3.59451      
  111.7      	0.372177      	3.74799      
 111.75      	0.386911      	3.89637      
  111.8      	0.401119      	4.03944      
 111.85      	0.41478      	4.17702      
  111.9      	0.427877      	4.30891      
 111.95      	0.440391      	4.43494      
    112      	0.452306      	4.55493      
 112.05      	0.463606      	4.66872      
  112.1      	0.474274      	4.77615      
 112.15      	0.484297      	4.87709      
  112.2      	0.493661      	4.97138      
 112.25      	0.502352      	5.05891      
  112.3      	0.510361      	5.13956      
 112.35      	0.517674      	5.21321      
  112.4      	0.524283      	5.27976      
 112.45      	0.530178      	5.33913      
  112.5      	0.535352      	5.39123      
 112.55      	0.539797      	  5.436      
  112.6      	0.543507      	5.47336      
 112.65      	0.546478      	5.50327      
  112.7      	0.548704      	 5.5257      
 112.75      	0.550184      	 5.5406      
  112.8      	0.550915      	5.54797      
 112.85      	0.550897      	5.54778      
  112.9      	0.550128      	5.54004      
 112.95      	0.548611      	5.52476      
    113      	0.546347      	5.50196      
 113.05      	0.543339      	5.47167      
  113.1      	0.539592      	5.43393      
 113.15      	0.53511      	 5.3888      
  113.2      	 0.5299      	5.33634      
 113.25      	0.523969      	5.27661      
  113.3      	0.517325      	5.20969      
 113.35      	0.509977      	5.13569      
  113.4      	0.501934      	 5.0547      
 113.45      	0.493208      	4.96683      
  113.5      	0.483811      	 4.8722      
 113.55      	0.473756      	4.77093      
  113.6      	0.463056      	4.66318      
 113.65      	0.451725      	4.54907      
  113.7      	0.43978      	4.42878      
 113.75      	0.427236      	4.30245      
  113.8      	0.41411      	4.17027      
 113.85      	0.400421      	4.03242      
  113.9      	0.386187      	3.88908      
 113.95      	0.371427      	3.74044      
    114      	0.356162      	3.58671      
 114.05      	0.340412      	 3.4281      
  114.1      	0.324199      	3.26482      
 114.15      	0.307544      	3.09711      
  114.2      	0.290471      	2.92517      
 114.25      	0.273002      	2.74925      
  114.3      	0.255162      	 2.5696      
 114.35      	0.236975      	2.38644      
  114.4      	0.218465      	2.20004      
 114.45      	0.199657      	2.01064      
  114.5      	0.180578      	 1.8185      
 114.55      	0.161253      	1.62389      
  114.6      	0.141709      	1.42707      
 114.65      	0.121972      	1.22831      
  114.7      	0.102069      	1.02788      
 114.75      	0.0820266      	0.826044      
  114.8      	0.0618728      	0.623087      
 114.85      	0.0416348      	0.419281      
  114.9      	0.0213402      	0.214905      
 114.95      	0.00101645      	0.0102361      
    115      	-0.0193086      	-0.194447      
 115.05      	-0.0396074      	-0.398865      
  115.1      	-0.0598523      	-0.60274      
 115.15      	-0.0800158      	-0.805795      
  115.2      	-0.10007      	-1.00775      
 115.25      	-0.119989      	-1.20834      
  115.3      	-0.139744      	-1.40728      
 115.35      	-0.159308      	-1.60431      
  115.4      	-0.178656      	-1.79915      
 115.45      	-0.197761      	-1.99154      
  115.5      	-0.216597      	-2.18123      
 115.55      	-0.235138      	-2.36794      
  115.6      	-0.253358      	-2.55143      
 115.65      	-0.271234      	-2.73145      
  115.7      	-0.288741      	-2.90775      
 115.75      	-0.305855      	-3.0801      
  115.8      	-0.322553      	-3.24825      
 115.85      	-0.338811      	-3.41198      
  115.9      	-0.354608      	-3.57107      
 115.95      	-0.369923      	-3.72529      
    116      	-0.384734      	-3.87445      
 116.05      	-0.399022      	-4.01833      
  116.1      	-0.412766      	-4.15674      
 116.15      	-0.425949      	-4.2895      
  116.2      	-0.438552      	-4.41641      
 116.25      	-0.450558      	-4.53732      
  116.3      	-0.461951      	-4.65205      
 116.35      	-0.472715      	-4.76045      
  116.4      	-0.482835      	-4.86237      
 116.45      	-0.492299      	-4.95767      
  116.5      	-0.501092      	-5.04622      
 116.55      	-0.509203      	-5.12791      
  116.6      	-0.516622      	-5.20261      
 116.65      	-0.523337      	-5.27024      
  116.7      	-0.52934      	-5.33069      
 116.75      	-0.534622      	-5.38388      
  116.8      	-0.539177      	-5.42975      
 116.85      	-0.542998      	-5.46823      
  116.9      	-0.546079      	-5.49926      
 116.95      	-0.548418      	-5.52281      
    117      	-0.55001      	-5.53885      
 117.05      	-0.550854      	-5.54734      
  117.1      	-0.550947      	-5.54829      
 117.15      	-0.550291      	-5.54168      
  117.2      	-0.548886      	-5.52753      
 117.25      	-0.546734      	-5.50586      
  117.3      	-0.543837      	-5.47669      
 117.35      	-0.540201      	-5.44007      
  117.4      	-0.535829      	-5.39604      
 117.45      	-0.530728      	-5.34467      
  117.5      	-0.524905      	-5.28603      
 117.55      	-0.518367      	-5.22019      
  117.6      	-0.511123      	-5.14724      
 117.65      	-0.503184      	-5.06729      
  117.7      	-0.49456      	-4.98044      
 117.75      	-0.485263      	-4.88682      
  117.8      	-0.475306      	-4.78654      
 117.85      	-0.464701      	-4.67975      
  117.9      	-0.453464      	-4.56659      
 117.95      	-0.44161      	-4.44721      
    118      	-0.429155      	-4.32178      
 118.05      	-0.416115      	-4.19047      
  118.1      	-0.40251      	-4.05345      
 118.15      	-0.388356      	-3.91092      
  118.2      	-0.373674      	-3.76306      
 118.25      	-0.358483      	-3.61009      
  118.3      	-0.342804      	-3.45219      
 118.35      	-0.326659      	-3.2896      
  118.4      	-0.310069      	-3.12254      
 118.45      	-0.293057      	-2.95122      
  118.5      	-0.275647      	-2.77589      
 118.55      	-0.257861      	-2.59677      
  118.6      	-0.239724      	-2.41413      
 118.65      	-0.221261      	-2.22819      
  118.7      	-0.202496      	-2.03923      
 118.75      	-0.183456      	-1.84749      
  118.8      	-0.164167      	-1.65323      
 118.85      	-0.144654      	-1.45673      
  118.9      	-0.124944      	-1.25824      
 118.95      	-0.105064      	-1.05804      
    119      	-0.0850407      	-0.856398      
 119.05      	-0.0649019      	-0.653591      
  119.1      	-0.0446748      	-0.449895      
 119.15      	-0.0243869      	-0.245587      
  119.2      	-0.00406577      	-0.0409441      
 119.25      	0.0162609      	0.163754      
  119.3      	0.0365654      	0.36823      
 119.35      	0.0568201      	0.572204      
  119.4      	0.0769975      	 0.7754      
 119.45      	0.0970701      	0.97754      
  119.5      	0.117011      	1.17835      
 119.55      	0.136792      	1.37756      
  119.6      	0.156387      	1.57489      
 119.65      	0.175769      	1.77007      
  119.7      	0.194912      	1.96285      
 119.75      	0.21379      	2.15296      
  119.8      	0.232376      	2.34013      
 119.85      	0.250647      	2.52413      
  119.9      	0.268576      	2.70468      
 119.95      	0.28614      	2.88156      
    120      	0.303314      	3.05451      
 120.05      	0.320075      	 3.2233      
  120.1      	0.336401      	3.38771      
 120.15      	0.352269      	3.54751      
  120.2      	0.367657      	3.70248      
 120.25      	0.382545      	 3.8524      
  120.3      	0.396913      	3.99709      
 120.35      	0.41074      	4.13634      
  120.4      	0.424008      	4.26995      
 120.45      	0.436699      	4.39776      
  120.5      	0.448796      	4.51957      
 120.55      	0.460281      	4.63524      
  120.6      	0.471141      	 4.7446      
 120.65      	0.481359      	 4.8475      
  120.7      	0.490922      	 4.9438      
 120.75      	0.499816      	5.03337      
  120.8      	0.508031      	 5.1161      
 120.85      	0.515554      	5.19186      
  120.9      	0.522375      	5.26055      
 120.95      	0.528485      	5.32208      
    121      	0.533876      	5.37637      
 121.05      	0.53854      	5.42334      
  121.1      	0.542471      	5.46293      
 121.15      	0.545664      	5.49509      
  121.2      	0.548115      	5.51976      
 121.25      	0.549819      	5.53692      
  121.3      	0.550775      	5.54655      
 121.35      	0.550981      	5.54863      
  121.4      	0.550437      	5.54315      
 121.45      	0.549144      	5.53013      
  121.5      	0.547104      	5.50958      
 121.55      	0.544319      	5.48154      
  121.6      	0.540793      	5.44603      
 121.65      	0.536532      	5.40311      
  121.7      	0.531539      	5.35284      
 121.75      	0.525824      	5.29528      
  121.8      	0.519393      	5.23052      
 121.85      	0.512254      	5.15863      
  121.9      	0.504419      	5.07973      
 121.95      	0.495897      	4.99391      
    122      	 0.4867      	4.90129      
 122.05      	0.476841      	  4.802      
  122.1      	0.466332      	4.69618      
 122.15      	0.455189      	4.58396      
  122.2      	0.443427      	4.46551      
 122.25      	0.431061      	4.34097      
  122.3      	0.418108      	4.21053      
 122.35      	0.404586      	4.07436      
  122.4      	0.390513      	3.93264      
 122.45      	0.375909      	3.78557      
  122.5      	0.360793      	3.63335      
 122.55      	0.345187      	3.47618      
  122.6      	0.32911      	3.31428      
 122.65      	0.312585      	3.14787      
  122.7      	0.295635      	2.97718      
 122.75      	0.278283      	2.80243      
  122.8      	0.260552      	2.62387      
 122.85      	0.242466      	2.44174      
  122.9      	0.22405      	2.25628      
 122.95      	0.205329      	2.06776      
    123      	0.186329      	1.87642      
 123.05      	0.167075      	1.68252      
  123.1      	0.147594      	1.48634      
 123.15      	0.127912      	1.28813      
  123.2      	0.108055      	1.08817      
 123.25      	0.0880522      	0.886725      
  123.3      	0.067929      	0.684076      
 123.35      	0.0477134      	0.480495      
  123.4      	0.0274329      	0.276261      
 123.45      	0.00711497      	0.0716509      
  123.5      	-0.0132126      	-0.133057      
 123.55      	-0.0335222      	-0.337584      
  123.6      	-0.0537862      	-0.541651      
 123.65      	-0.0739769      	-0.744981      
  123.7      	-0.094067      	-0.947297      
 123.75      	-0.114029      	-1.14832      
  123.8      	-0.133836      	-1.34779      
 123.85      	-0.153461      	-1.54542      
  123.9      	-0.172876      	-1.74094      
 123.95      	-0.192057      	-1.9341      
    124      	-0.210976      	-2.12462      
 124.05      	-0.229608      	-2.31225      
  124.1      	-0.247927      	-2.49674      
 124.15      	-0.265909      	-2.67783      
  124.2      	-0.283529      	-2.85527      
 124.25      	-0.300764      	-3.02882      
  124.3      	-0.317588      	-3.19826      
 124.35      	-0.333981      	-3.36334      
  124.4      	-0.349919      	-3.52384      
 124.45      	-0.365381      	-3.67955      
  124.5      	-0.380345      	-3.83024      
 124.55      	-0.394792      	-3.97573      
  124.6      	-0.408701      	-4.1158      
 124.65      	-0.422054      	-4.25028      
  124.7      	-0.434833      	-4.37896      
 124.75      	-0.44702      	-4.50169      
  124.8      	-0.458598      	-4.61829      
 124.85      	-0.469552      	-4.7286      
  124.9      	-0.479867      	-4.83248      
 124.95      	-0.489529      	-4.92978      
    125      	-0.498525      	-5.02037      
 125.05      	-0.506842      	-5.10413      
  125.1      	-0.51447      	-5.18094      
 125.15      	-0.521397      	-5.2507      
  125.2      	-0.527614      	-5.31331      
 125.25      	-0.533113      	-5.36869      
  125.3      	-0.537887      	-5.41676      
 125.35      	-0.541929      	-5.45747      
  125.4      	-0.545233      	-5.49074      
 125.45      	-0.547795      	-5.51654      
  125.5      	-0.549611      	-5.53483      
 125.55      	-0.550679      	-5.54559      
  125.6      	-0.550998      	-5.5488      
 125.65      	-0.550567      	-5.54445      
  125.7      	-0.549386      	-5.53256      
 125.75      	-0.547458      	-5.51315      
  125.8      	-0.544784      	-5.48622      
 125.85      	-0.541369      	-5.45183      
  125.9      	-0.537218      	-5.41002      
 125.95      	-0.532335      	-5.36085      
    126      	-0.526727      	-5.30438      
 126.05      	-0.520403      	-5.24069      
  126.1      	-0.51337      	-5.16986      
 126.15      	-0.505638      	-5.09201      
  126.2      	-0.497219      	-5.00722      
 126.25      	-0.488122      	-4.91561      
  126.3      	-0.478361      	-4.81731      
 126.35      	-0.46795      	-4.71246      
  126.4      	-0.456901      	-4.6012      
 126.45      	-0.44523      	-4.48367      
  126.5      	-0.432953      	-4.36003      
 126.55      	-0.420087      	-4.23047      
  126.6      	-0.40665      	-4.09514      
 126.65      	-0.392658      	-3.95425      
  126.7      	-0.378133      	-3.80797      
 126.75      	-0.363093      	-3.6565      
  126.8      	-0.347558      	-3.50007      
 126.85      	-0.33155      	-3.33886      
  126.9      	-0.315092      	-3.17311      
 126.95      	-0.298204      	-3.00305      
    127      	-0.28091      	-2.82889      
 127.05      	-0.263235      	-2.65089      
  127.1      	-0.2452      	-2.46928      
 127.15      	-0.226832      	-2.2843      
  127.2      	-0.208156      	-2.09622      
 127.25      	-0.189196      	-1.90529      
  127.3      	-0.169978      	-1.71176      
 127.35      	-0.150529      	-1.5159      
  127.4      	-0.130876      	-1.31798      
 127.45      	-0.111044      	-1.11826      
  127.5      	-0.091061      	-0.917025      
 127.55      	-0.0709541      	-0.714539      
  127.6      	-0.0507506      	-0.511081      
 127.65      	-0.030478      	-0.306927      
  127.7      	-0.0101639      	-0.102355      
 127.75      	0.0101639      	0.102355      
  127.8      	0.030478      	0.306927      
 127.85      	0.0507506      	0.511081      
  127.9      	0.0709541      	0.714539      
 127.95      	0.091061      	0.917025      
    128      	0.111044      	1.11826      
 128.05      	0.130876      	1.31798      
  128.1      	0.150529      	 1.5159      
 128.15      	0.169978      	1.71176      
  128.2      	0.189196      	1.90529      
 128.25      	0.208156      	2.09622      
  128.3      	0.226832      	 2.2843      
 128.35      	 0.2452      	2.46928      
  128.4      	0.263235      	2.65089      
 128.45      	0.28091      	2.82889      
  128.5      	0.298204      	3.00305      
 128.55      	0.315092      	3.17311      
  128.6      	0.33155      	3.33886      
 128.65      	0.347558      	3.50007      
  128.7      	0.363093      	 3.6565      
 128.75      	0.378133      	3.80797      
  128.8      	0.392658      	3.95425      
 128.85      	0.40665      	4.09514      
  128.9      	0.420087      	4.23047      
 128.95      	0.432953      	4.36003      
    129      	0.44523      	4.48367      
 129.05      	0.456901      	 4.6012      
  129.1      	0.46795      	4.71246      
 129.15      	0.478361      	4.81731      
  129.2      	0.488122      	4.91561      
 129.25      	0.497219      	5.00722      
  129.3      	0.505638      	5.09201      
 129.35      	0.51337      	5.16986      
  129.4      	0.520403      	5.24069      
 129.45      	0.526727      	5.30438      
  129.5      	0.532335      	5.36085      
 129.55      	0.537218      	5.41002      
  129.6      	0.541369      	5.45183      
 129.65      	0.544784      	5.48622      
  129.7      	0.547458      	5.51315      
 129.75      	0.549386      	5.53256      
  129.8      	0.550567      	5.54445      
 129.85      	0.550998      	 5.5488      
  129.9      	0.550679      	5.54559      
 129.95      	0.549611      	5.53483      
    130      	0.547795      	5.51654      
 130.05      	0.545233      	5.49074      
  130.1      	0.541929      	5.45747      
 130.15      	0.537887      	5.41676      
  130.2      	0.533113      	5.36869      
 130.25      	0.527614      	5.31331      
  130.3      	0.521397      	 5.2507      
 130.35      	0.51447      	5.18094      
  130.4      	0.506842      	5.10413      
 130.45      	0.498525      	5.02037      
  130.5      	0.489529      	4.92978      
 130.55      	0.479867      	4.83248      
  130.6      	0.469552      	 4.7286      
 130.65      	0.458598      	4.61829      
  130.7      	0.44702      	4.50169      
 130.75      	0.434833      	4.37896      
  130.8      	0.422054      	4.25028      
 130.85      	0.408701      	 4.1158      
  130.9      	0.394792      	3.97573      
 130.95      	0.380345      	3.83024      
    131      	0.365381      	3.67955      
 131.05      	0.349919      	3.52384      
  131.1      	0.333981      	3.36334      
 131.15      	0.317588      	3.19826      
  131.2      	0.300764      	3.02882      
 131.25      	0.283529      	2.85527      
  131.3      	0.265909      	2.67783      
 131.35      	0.247927      	2.49674      
  131.4      	0.229608      	2.31225      
 131.45      	0.210976      	2.12462      
  131.5      	0.192057      	 1.9341      
 131.55      	0.172876      	1.74094      
  131.6      	0.153461      	1.54542      
 131.65      	0.133836      	1.34779      
  131.7      	0.114029      	1.14832      
 131.75      	0.094067      	0.947297      
  131.8      	0.0739769      	0.744981      
 131.85      	0.0537862      	0.541651      
  131.9      	0.0335222      	0.337584      
 131.95      	0.0132126      	0.133057      
    132      	-0.00711497      	-0.0716509      
 132.05      	-0.0274329      	-0.276261      
  132.1      	-0.0477134      	-0.480495      
 132.15      	-0.067929      	-0.684076      
  132.2      	-0.0880522      	-0.886725      
 132.25      	-0.108055      	-1.08817      
  132.3      	-0.127912      	-1.28813      
 132.35      	-0.147594      	-1.48634      
  132.4      	-0.167075      	-1.68252      
 132.45      	-0.186329      	-1.87642      
  132.5      	-0.205329      	-2.06776      
 132.55      	-0.22405      	-2.25628      
  132.6      	-0.242466      	-2.44174      
 132.65      	-0.260552      	-2.62387      
  132.7      	-0.278283      	-2.80243      
 132.75      	-0.295635      	-2.97718      
  132.8      	-0.312585      	-3.14787      
 132.85      	-0.32911      	-3.31428      
  132.9      	-0.345187      	-3.47618      
 132.95      	-0.360793      	-3.63335      
    133      	-0.375909      	-3.78557      
 133.05      	-0.390513      	-3.93264      
  133.1      	-0.404586      	-4.07436      
 133.15      	-0.418108      	-4.21053      
  133.2      	-0.431061      	-4.34097      
 133.25      	-0.443427      	-4.46551      
  133.3      	-0.455189      	-4.58396      
 133.35      	-0.466332      	-4.69618      
  133.4      	-0.476841      	 -4.802      
 133.45      	-0.4867      	-4.90129      
  133.5      	-0.495897      	-4.99391      
 133.55      	-0.504419      	-5.07973      
  133.6      	-0.512254      	-5.15863      
 133.65      	-0.519393      	-5.23052      
  133.7      	-0.525824      	-5.29528      
 133.75      	-0.531539      	-5.35284      
  133.8      	-0.536532      	-5.40311      
 133.85      	-0.540793      	-5.44603      
  133.9      	-0.544319      	-5.48154      
 133.95      	-0.547104      	-5.50958      
    134      	-0.549144      	-5.53013      
 134.05      	-0.550437      	-5.54315      
  134.1      	-0.550981      	-5.54863      
 134.15      	-0.550775      	-5.54655      
  134.2      	-0.549819      	-5.53692      
 134.25      	-0.548115      	-5.51976      
  134.3      	-0.545664      	-5.49509      
 134.35      	-0.542471      	-5.46293      
  134.4      	-0.53854      	-5.42334      
 134.45      	-0.533876      	-5.37637      
  134.5      	-0.528485      	-5.32208      
 134.55      	-0.522375      	-5.26055      
  134.6      	-0.515554      	-5.19186      
 134.65      	-0.508031      	-5.1161      
  134.7      	-0.499816      	-5.03337      
 134.75      	-0.490922      	-4.9438      
  134.8      	-0.481359      	-4.8475      
 134.85      	-0.471141      	-4.7446      
  134.9      	-0.460281      	-4.63524      
 134.95      	-0.448796      	-4.51957      
    135      	-0.436699      	-4.39776      
 135.05      	-0.424008      	-4.26995      
  135.1      	-0.41074      	-4.13634      
 135.15      	-0.396913      	-3.99709      
  135.2      	-0.382545      	-3.8524      
 135.25      	-0.367657      	-3.70248      
  135.3      	-0.352269      	-3.54751      
 135.35      	-0.336401      	-3.38771      
  135.4      	-0.320075      	-3.2233      
 135.45      	-0.303314      	-3.05451      
  135.5      	-0.28614      	-2.88156      
 135.55      	-0.268576      	-2.70468      
  135.6      	-0.250647      	-2.52413      
 135.65      	-0.232376      	-2.34013      
  135.7      	-0.21379      	-2.15296      
 135.75      	-0.194912      	-1.96285      
  135.8      	-0.175769      	-1.77007      
 135.85      	-0.156387      	-1.57489      
  135.9      	-0.136792      	-1.37756      
 135.95      	-0.117011      	-1.17835      
    136      	-0.0970701      	-0.97754      
 136.05      	-0.0769975      	-0.7754      
  136.1      	-0.0568201      	-0.572204      
 136.15      	-0.0365654      	-0.36823      
  136.2      	-0.0162609      	-0.163754      
 136.25      	0.00406577      	0.0409441      
  136.3      	0.0243869      	0.245587      
 136.35      	0.0446748      	0.449895      
  136.4      	0.0649019      	0.653591      
 136.45      	0.0850407      	0.856398      
  136.5      	0.105064      	1.05804      
 136.55      	0.124944      	1.25824      
  136.6      	0.144654      	1.45673      
 136.65      	0.164167      	1.65323      
  136.7      	0.183456      	1.84749      
 136.75      	0.202496      	2.03923      
  136.8      	0.221261      	2.22819      
 136.85      	0.239724      	2.41413      
  136.9      	0.257861      	2.59677      
 136.95      	0.275647      	2.77589      
    137      	0.293057      	2.95122      
 137.05      	0.310069      	3.12254      
  137.1      	0.326659      	 3.2896      
 137.15      	0.342804      	3.45219      
  137.2      	0.358483      	3.61009      
 137.25      	0.373674      	3.76306      
  137.3      	0.388356      	3.91092      
 137.35      	0.40251      	4.05345      
  137.4      	0.416115      	4.19047      
 137.45      	0.429155      	4.32178      
  137.5      	0.44161      	4.44721      
 137.55      	0.453464      	4.56659      
  137.6      	0.464701      	4.67975      
 137.65      	0.475306      	4.78654      
  137.7      	0.485263      	4.88682      
 137.75      	0.49456      	4.98044      
  137.8      	0.503184      	5.06729      
 137.85      	0.511123      	5.14724      
  137.9      	0.518367      	5.22019      
 137.95      	0.524905      	5.28603      
    138      	0.530728      	5.34467      
 138.05      	0.535829      	5.39604      
  138.1      	0.540201      	5.44007      
 138.15      	0.543837      	5.47669      
  138.2      	0.546734      	5.50586      
 138.25      	0.548886      	5.52753      
  138.3      	0.550291      	5.54168      
 138.35      	0.550947      	5.54829      
  138.4      	0.550854      	5.54734      
 138.45      	0.55001      	5.53885      
  138.5      	0.548418      	5.52281      
 138.55      	0.546079      	5.49926      
  138.6      	0.542998      	5.46823      
 138.65      	0.539177      	5.42975      
  138.7      	0.534622      	5.38388      
 138.75      	0.52934      	5.33069      
  138.8      	0.523337      	5.27024      
 138.85      	0.516622      	5.20261      
  138.9      	0.509203      	5.12791      
 138.95      	0.501092      	5.04622      
    139      	0.492299      	4.95767      
 139.05      	0.482835      	4.86237      
  139.1      	0.472715      	4.76045      
 139.15      	0.461951      	4.65205      
  139.2      	0.450558      	4.53732      
 139.25      	0.438552      	4.41641      
  139.3      	0.425949      	 4.2895      
 139.35      	0.412766      	4.15674      
  139.4      	0.399022      	4.01833      
 139.45      	0.384734      	3.87445      
  139.5      	0.369923      	3.72529      
 139.55      	0.354608      	3.57107      
  139.6      	0.338811      	3.41198      
 139.65      	0.322553      	3.24825      
  139.7      	0.305855      	 3.0801      
 139.75      	0.288741      	2.90775      
  139.8      	0.271234      	2.73145      
 139.85      	0.253358      	2.55143      
  139.9      	0.235138      	2.36794      
 139.95      	0.216597      	2.18123      
    140      	0.197761      	1.99154      
 140.05      	0.178656      	1.79915      
  140.1      	0.159308      	1.60431      
 140.15      	0.139744      	1.40728      
  140.2      	0.119989      	1.20834      
 140.25      	0.10007      	1.00775      
  140.3      	0.0800158      	0.805795      
 140.35      	0.0598523      	0.60274      
  140.4      	0.0396074      	0.398865      
 140.45      	0.0193086      	0.194447      
  140.5      	-0.00101645      	-0.0102361      
 140.55      	-0.0213402      	-0.214905      
  140.6      	-0.0416348      	-0.419281      
 140.65      	-0.0618728      	-0.623087      
  140.7      	-0.0820266      	-0.826044      
 140.75      	-0.102069      	-1.02788      
  140.8      	-0.121972      	-1.22831      
 140.85      	-0.141709      	-1.42707      
  140.9      	-0.161253      	-1.62389      
 140.95      	-0.180578      	-1.8185      
    141      	-0.199657      	-2.01064      
 141.05      	-0.218465      	-2.20004      
  141.1      	-0.236975      	-2.38644      
 141.15      	-0.255162      	-2.5696      
  141.2      	-0.273002      	-2.74925      
 141.25      	-0.290471      	-2.92517      
  141.3      	-0.307544      	-3.09711      
 141.35      	-0.324199      	-3.26482      
  141.4      	-0.340412      	-3.4281      
 141.45      	-0.356162      	-3.58671      
  141.5      	-0.371427      	-3.74044      
 141.55      	-0.386187      	-3.88908      
  141.6      	-0.400421      	-4.03242      
