# Sensor: Sensor Generator      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:01      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	      
Time [s]      	Power (electrical)      [    k W      ]      	 Torque      [     Nm      ]      	Torque on main shaft      [   k Nm      ]      	Torque diff. on main shaft      [   k Nm      ]      	    RPM      [    rpm      ]      	Filtered RPM      [    rpm      ]      	Electricity production      [   k Wh      ]      	 Region      [             ]      
----------	----------	----------	----------	----------	----------	----------	----------	----------      
    Min      	  15507 [306.15s]      	1.96063e+07 [125.9s]      	19606.3 [125.9s]      	-704.342 [305.2s]      	7.54711 [240s]      	7.54711 [240s]      	419.012 [100.05s]      	      0 [100.05s]      
    Max      	15561.8 [153.95s]      	1.9624e+07 [100.05s]      	  19624 [100.05s]      	618.461 [181.95s]      	7.57272 [116.95s]      	7.57272 [116.95s]      	3007.68 [700.05s]      	      0 [100.05s]      
   Mean      	  15532      	1.9619e+07      	  19619      	188.879      	7.56002      	7.56002      	1713.35      	      0      
Standard deviation      	12.3745      	   6162      	  6.162      	286.295      	0.00595412      	0.00595412      	747.375      	      0      
----------	----------	----------	----------	----------	----------	----------	----------	----------      
      0      	13756.6      	1.87665e+07      	18766.5      	-18766.5      	      7      	      7      	0.191064      	      0      
   0.05      	13756.6      	1.87665e+07      	18766.5      	-18766.6      	      7      	      7      	0.191064      	      0      
    0.1      	13590.6      	1.85415e+07      	18541.5      	-18542.3      	6.99944      	6.99944      	0.379822      	      0      
   0.15      	13595.1      	1.85415e+07      	18541.5      	-18544.2      	7.00176      	7.00176      	0.568642      	      0      
    0.2      	13567.4      	1.85415e+07      	18541.5      	-18547.9      	6.98754      	6.98754      	0.757079      	      0      
   0.25      	13563.6      	1.85414e+07      	18541.4      	-18553.4      	6.98564      	6.98564      	0.945462      	      0      
    0.3      	13550.8      	1.8541e+07      	  18541      	-18561.3      	6.97918      	6.97918      	1.13367      	      0      
   0.35      	13546.1      	1.85404e+07      	18540.4      	-18571.3      	6.97696      	6.97696      	1.32181      	      0      
    0.4      	13553.1      	1.85396e+07      	18539.6      	-18583.6      	6.98086      	6.98086      	1.51005      	      0      
   0.45      	13541.1      	1.85386e+07      	18538.6      	-18598.4      	6.97507      	6.97507      	1.69812      	      0      
    0.5      	  13558      	1.85374e+07      	18537.4      	-18613.8      	6.98421      	6.98421      	1.88642      	      0      
   0.55      	13707.6      	1.87624e+07      	18762.4      	-18857.8      	6.97663      	6.97663      	2.07681      	      0      
    0.6      	13864.2      	1.89874e+07      	18987.4      	-19099.7      	6.97269      	6.97269      	2.26936      	      0      
   0.65      	14031.5      	1.92124e+07      	19212.4      	-19340.9      	6.97419      	6.97419      	2.46425      	      0      
    0.7      	14195.4      	1.94374e+07      	19437.4      	-19578.5      	  6.974      	  6.974      	 2.6614      	      0      
   0.75      	14355.8      	1.9624e+07      	  19624      	 -19772      	6.98568      	6.98568      	2.86079      	      0      
    0.8      	14349.2      	1.9624e+07      	  19624      	-19775.1      	6.98247      	6.98247      	3.06008      	      0      
   0.85      	14350.1      	1.9624e+07      	  19624      	-19766.2      	6.98291      	6.98291      	3.25939      	      0      
    0.9      	14351.8      	1.9624e+07      	  19624      	-19749.7      	6.98376      	6.98376      	3.45872      	      0      
   0.95      	14346.6      	1.9624e+07      	  19624      	-19718.4      	6.98121      	6.98121      	3.65798      	      0      
      1      	14351.4      	1.9624e+07      	  19624      	-19674.4      	6.98354      	6.98354      	 3.8573      	      0      
   1.05      	  14333      	1.9624e+07      	  19624      	-19624.1      	 6.9746      	 6.9746      	4.05637      	      0      
    1.1      	14349.4      	1.9624e+07      	  19624      	-19563.8      	6.98261      	6.98261      	4.25567      	      0      
   1.15      	14343.3      	1.9624e+07      	  19624      	-19508.1      	 6.9796      	 6.9796      	4.45488      	      0      
    1.2      	14350.8      	1.9624e+07      	  19624      	-19445.7      	6.98326      	6.98326      	 4.6542      	      0      
   1.25      	14350.9      	1.9624e+07      	  19624      	-19385.2      	6.98331      	6.98331      	4.85352      	      0      
    1.3      	  14336      	1.9624e+07      	  19624      	-19328.7      	6.97608      	6.97608      	5.05263      	      0      
   1.35      	14338.1      	1.9624e+07      	  19624      	-19274.3      	 6.9771      	 6.9771      	5.25177      	      0      
    1.4      	  14320      	1.9624e+07      	  19624      	-19234.7      	6.96831      	6.96831      	5.45066      	      0      
   1.45      	  14303      	1.9624e+07      	  19624      	-19194.1      	6.96003      	6.96003      	5.64931      	      0      
    1.5      	14294.3      	1.9624e+07      	  19624      	-19157.6      	6.95578      	6.95578      	5.84784      	      0      
   1.55      	14278.5      	1.9624e+07      	  19624      	 -19113      	6.94807      	6.94807      	6.04615      	      0      
    1.6      	14279.9      	1.9624e+07      	  19624      	-19057.5      	6.94878      	6.94878      	6.24449      	      0      
   1.65      	14253.6      	1.9624e+07      	  19624      	-19005.3      	  6.936      	  6.936      	6.44245      	      0      
    1.7      	  14234      	1.9624e+07      	  19624      	-18940.5      	6.92644      	6.92644      	6.64015      	      0      
   1.75      	14212.9      	1.9624e+07      	  19624      	-18877.8      	6.91619      	6.91619      	6.83755      	      0      
    1.8      	14196.4      	1.9624e+07      	  19624      	-18793.1      	6.90812      	6.90812      	7.03472      	      0      
   1.85      	14189.9      	1.9624e+07      	  19624      	-18686.6      	6.90496      	6.90496      	 7.2318      	      0      
    1.9      	14173.5      	1.9624e+07      	  19624      	-18557.4      	  6.897      	  6.897      	7.42866      	      0      
   1.95      	14166.8      	1.9624e+07      	  19624      	 -18394      	6.89371      	6.89371      	7.62542      	      0      
      2      	14147.5      	1.9624e+07      	  19624      	-18212.4      	6.88433      	6.88433      	7.82191      	      0      
   2.05      	14123.9      	1.9624e+07      	  19624      	-17991.9      	6.87286      	6.87286      	8.01808      	      0      
    2.1      	  14103      	1.9624e+07      	  19624      	-17734.2      	6.86267      	6.86267      	8.21395      	      0      
   2.15      	14077.5      	1.9624e+07      	  19624      	-17441.1      	6.85027      	6.85027      	8.40947      	      0      
    2.2      	14073.1      	1.9624e+07      	  19624      	-17105.2      	6.84815      	6.84815      	8.60493      	      0      
   2.25      	14060.3      	1.9624e+07      	  19624      	-16754.6      	6.84191      	6.84191      	8.80021      	      0      
    2.3      	14048.5      	1.9624e+07      	  19624      	-16363.5      	6.83618      	6.83618      	8.99533      	      0      
   2.35      	14030.1      	1.9624e+07      	  19624      	-15964.2      	6.82723      	6.82723      	9.19019      	      0      
    2.4      	14011.5      	1.9624e+07      	  19624      	-15540.2      	6.81814      	6.81814      	 9.3848      	      0      
   2.45      	13995.5      	1.9624e+07      	  19624      	-15098.3      	6.81037      	6.81037      	9.57918      	      0      
    2.5      	  13978      	1.9624e+07      	  19624      	-14662.4      	6.80185      	6.80185      	9.77332      	      0      
   2.55      	13962.1      	1.9624e+07      	  19624      	-14226.6      	6.79412      	6.79412      	9.96724      	      0      
    2.6      	13953.4      	1.9624e+07      	  19624      	-13819.5      	6.78991      	6.78991      	 10.161      	      0      
   2.65      	13939.2      	1.9624e+07      	  19624      	-13419.6      	  6.783      	  6.783      	10.3546      	      0      
    2.7      	13929.3      	1.9624e+07      	  19624      	-13021.3      	6.77815      	6.77815      	10.5481      	      0      
   2.75      	13906.5      	1.9624e+07      	  19624      	-12635.2      	6.76705      	6.76705      	10.7412      	      0      
    2.8      	13892.3      	1.9624e+07      	  19624      	 -12240      	6.76015      	6.76015      	10.9342      	      0      
   2.85      	13871.2      	1.9624e+07      	  19624      	-11874.2      	 6.7499      	 6.7499      	11.1268      	      0      
    2.9      	13858.7      	1.9624e+07      	  19624      	-11499.3      	 6.7438      	 6.7438      	11.3193      	      0      
   2.95      	13843.1      	1.9624e+07      	  19624      	-11128.6      	6.73622      	6.73622      	11.5116      	      0      
      3      	13830.9      	1.9624e+07      	  19624      	-10748.7      	6.73028      	6.73028      	11.7037      	      0      
   3.05      	13818.1      	1.9624e+07      	  19624      	-10354.8      	6.72407      	6.72407      	11.8956      	      0      
    3.1      	13802.4      	1.9624e+07      	  19624      	-9965.85      	6.71643      	6.71643      	12.0873      	      0      
   3.15      	13780.3      	1.9624e+07      	  19624      	-9562.17      	6.70567      	6.70567      	12.2787      	      0      
    3.2      	13762.9      	1.9624e+07      	  19624      	-9159.35      	 6.6972      	 6.6972      	12.4699      	      0      
   3.25      	13745.1      	1.9624e+07      	  19624      	-8747.94      	6.68853      	6.68853      	12.6608      	      0      
    3.3      	13737.8      	1.9624e+07      	  19624      	-8325.21      	6.68496      	6.68496      	12.8516      	      0      
   3.35      	13724.3      	1.9624e+07      	  19624      	-7907.17      	6.67839      	6.67839      	13.0422      	      0      
    3.4      	13716.7      	1.9624e+07      	  19624      	-7479.06      	6.67469      	6.67469      	13.2327      	      0      
   3.45      	13701.8      	1.9624e+07      	  19624      	-7063.18      	6.66744      	6.66744      	 13.423      	      0      
    3.5      	13689.6      	1.9624e+07      	  19624      	-6637.54      	 6.6615      	 6.6615      	13.6131      	      0      
   3.55      	13673.5      	1.9624e+07      	  19624      	-6214.68      	6.65371      	6.65371      	 13.803      	      0      
    3.6      	  13662      	1.9624e+07      	  19624      	-5803.27      	6.64808      	6.64808      	13.9928      	      0      
   3.65      	13653.3      	1.9624e+07      	  19624      	-5409.49      	6.64387      	6.64387      	14.1824      	      0      
    3.7      	13647.4      	1.9624e+07      	  19624      	-5019.56      	6.64099      	6.64099      	 14.372      	      0      
   3.75      	13639.9      	1.9624e+07      	  19624      	-4620.53      	6.63733      	6.63733      	14.5614      	      0      
    3.8      	13632.1      	1.9624e+07      	  19624      	-4224.89      	6.63352      	6.63352      	14.7507      	      0      
   3.85      	13619.5      	1.9624e+07      	  19624      	-3839.03      	6.62739      	6.62739      	14.9399      	      0      
    3.9      	13611.4      	1.9624e+07      	  19624      	-3463.16      	6.62347      	6.62347      	15.1289      	      0      
   3.95      	13599.4      	1.9624e+07      	  19624      	-3107.28      	6.61765      	6.61765      	15.3178      	      0      
      4      	  13595      	1.9624e+07      	  19624      	-2766.57      	6.61551      	6.61551      	15.5066      	      0      
   4.05      	13590.6      	1.9624e+07      	  19624      	-2453.84      	6.61337      	6.61337      	15.6954      	      0      
    4.1      	13589.9      	1.9624e+07      	  19624      	-2159.14      	6.61302      	6.61302      	15.8841      	      0      
   4.15      	13586.2      	1.9624e+07      	  19624      	-1888.03      	6.61119      	6.61119      	16.0728      	      0      
    4.2      	  13581      	1.9624e+07      	  19624      	-1634.54      	6.60867      	6.60867      	16.2615      	      0      
   4.25      	13575.3      	1.9624e+07      	  19624      	-1399.64      	6.60591      	6.60591      	  16.45      	      0      
    4.3      	13571.4      	1.9624e+07      	  19624      	  -1166      	6.60402      	6.60402      	16.6385      	      0      
   4.35      	13568.7      	1.9624e+07      	  19624      	-912.646      	6.60269      	6.60269      	 16.827      	      0      
    4.4      	13570.4      	1.9624e+07      	  19624      	-609.582      	 6.6035      	 6.6035      	17.0154      	      0      
   4.45      	13571.2      	1.9624e+07      	  19624      	-247.491      	6.60391      	6.60391      	17.2039      	      0      
    4.5      	13574.9      	1.9624e+07      	  19624      	174.805      	 6.6057      	 6.6057      	17.3925      	      0      
   4.55      	13573.2      	1.9624e+07      	  19624      	 625.61      	6.60489      	6.60489      	 17.581      	      0      
    4.6      	13573.5      	1.9624e+07      	  19624      	1070.72      	6.60503      	6.60503      	17.7695      	      0      
   4.65      	13572.9      	1.9624e+07      	  19624      	1467.56      	6.60472      	6.60472      	 17.958      	      0      
    4.7      	13576.5      	1.9624e+07      	  19624      	1811.35      	6.60651      	6.60651      	18.1466      	      0      
   4.75      	13582.2      	1.9624e+07      	  19624      	2102.46      	6.60926      	6.60926      	18.3352      	      0      
    4.8      	13589.7      	1.9624e+07      	  19624      	2360.64      	6.61289      	6.61289      	 18.524      	      0      
   4.85      	13597.5      	1.9624e+07      	  19624      	2595.57      	 6.6167      	 6.6167      	18.7128      	      0      
    4.9      	13605.9      	1.9624e+07      	  19624      	2828.96      	6.62079      	6.62079      	18.9018      	      0      
   4.95      	13611.6      	1.9624e+07      	  19624      	3067.75      	6.62355      	6.62355      	19.0908      	      0      
      5      	  13619      	1.9624e+07      	  19624      	3322.16      	6.62718      	6.62718      	  19.28      	      0      
   5.05      	13626.7      	1.9624e+07      	  19624      	   2890      	 6.6309      	 6.6309      	19.4693      	      0      
    5.1      	13638.8      	1.9624e+07      	  19624      	 2633.7      	6.63678      	6.63678      	19.6587      	      0      
   5.15      	13649.6      	1.9624e+07      	  19624      	2619.46      	6.64208      	6.64208      	19.8483      	      0      
    5.2      	13660.5      	1.9624e+07      	  19624      	2756.15      	6.64736      	6.64736      	 20.038      	      0      
   5.25      	13667.9      	1.9624e+07      	  19624      	2917.02      	6.65096      	6.65096      	20.2278      	      0      
    5.3      	13674.8      	1.9624e+07      	  19624      	3140.04      	6.65431      	6.65431      	20.4177      	      0      
   5.35      	13682.8      	1.9624e+07      	  19624      	3350.94      	6.65819      	6.65819      	20.6078      	      0      
    5.4      	13695.3      	1.9624e+07      	  19624      	3571.93      	6.66429      	6.66429      	 20.798      	      0      
   5.45      	13709.5      	1.9624e+07      	  19624      	3684.42      	6.67119      	6.67119      	20.9884      	      0      
    5.5      	13722.9      	1.9624e+07      	  19624      	3764.79      	6.67772      	6.67772      	 21.179      	      0      
   5.55      	13736.1      	1.9624e+07      	  19624      	3738.84      	6.68413      	6.68413      	21.3698      	      0      
    5.6      	13754.1      	1.9624e+07      	  19624      	3720.94      	6.69292      	6.69292      	21.5608      	      0      
   5.65      	13770.6      	1.9624e+07      	  19624      	 3596.5      	6.70094      	6.70094      	21.7521      	      0      
    5.7      	13785.1      	1.9624e+07      	  19624      	3474.88      	6.70797      	6.70797      	21.9435      	      0      
   5.75      	  13798      	1.9624e+07      	  19624      	3225.83      	6.71429      	6.71429      	22.1352      	      0      
    5.8      	13813.2      	1.9624e+07      	  19624      	3011.41      	6.72169      	6.72169      	 22.327      	      0      
   5.85      	  13828      	1.9624e+07      	  19624      	2723.93      	6.72887      	6.72887      	22.5191      	      0      
    5.9      	13841.8      	1.9624e+07      	  19624      	2534.06      	 6.7356      	 6.7356      	22.7113      	      0      
   5.95      	13852.8      	1.9624e+07      	  19624      	2261.49      	6.74094      	6.74094      	22.9037      	      0      
      6      	13861.6      	1.9624e+07      	  19624      	2056.46      	 6.7452      	 6.7452      	23.0962      	      0      
   6.05      	13866.5      	1.9624e+07      	  19624      	1750.36      	6.74758      	6.74758      	23.2888      	      0      
    6.1      	13867.7      	1.9624e+07      	  19624      	1554.59      	6.74819      	6.74819      	23.4814      	      0      
   6.15      	13866.7      	1.9624e+07      	  19624      	1267.65      	 6.7477      	 6.7477      	 23.674      	      0      
    6.2      	13867.7      	1.9624e+07      	  19624      	1076.56      	6.74819      	6.74819      	23.8666      	      0      
   6.25      	13869.7      	1.9624e+07      	  19624      	761.673      	6.74917      	6.74917      	24.0593      	      0      
    6.3      	13871.5      	1.9624e+07      	  19624      	559.176      	6.75004      	6.75004      	24.2519      	      0      
   6.35      	13870.8      	1.9624e+07      	  19624      	245.363      	 6.7497      	 6.7497      	24.4446      	      0      
    6.4      	13871.6      	1.9624e+07      	  19624      	54.7259      	 6.7501      	 6.7501      	24.6372      	      0      
   6.45      	13873.5      	1.9624e+07      	  19624      	 -259.4      	6.75101      	6.75101      	24.8299      	      0      
    6.5      	13874.8      	1.9624e+07      	  19624      	-447.835      	6.75163      	6.75163      	25.0226      	      0      
   6.55      	13875.5      	1.9624e+07      	  19624      	-766.961      	6.75198      	6.75198      	25.2154      	      0      
    6.6      	13878.2      	1.9624e+07      	  19624      	-963.434      	6.75329      	6.75329      	25.4081      	      0      
   6.65      	13880.8      	1.9624e+07      	  19624      	-1299.2      	6.75458      	6.75458      	25.6009      	      0      
    6.7      	13881.2      	1.9624e+07      	  19624      	-1480.91      	6.75478      	6.75478      	25.7937      	      0      
   6.75      	13877.4      	1.9624e+07      	  19624      	-1779.6      	 6.7529      	 6.7529      	25.9864      	      0      
    6.8      	13870.9      	1.9624e+07      	  19624      	-1946.07      	6.74972      	6.74972      	26.1791      	      0      
   6.85      	13862.1      	1.9624e+07      	  19624      	-2253.56      	6.74544      	6.74544      	26.3716      	      0      
    6.9      	13852.8      	1.9624e+07      	  19624      	-2426.59      	6.74094      	6.74094      	 26.564      	      0      
   6.95      	13842.2      	1.9624e+07      	  19624      	-2737.85      	6.73577      	6.73577      	26.7563      	      0      
      7      	13831.3      	1.9624e+07      	  19624      	-2930.78      	6.73049      	6.73049      	26.9484      	      0      
   7.05      	13820.1      	1.9624e+07      	  19624      	-3269.91      	6.72504      	6.72504      	27.1403      	      0      
    7.1      	13808.5      	1.9624e+07      	  19624      	-3489.01      	6.71937      	6.71937      	27.3321      	      0      
   7.15      	13795.7      	1.9624e+07      	  19624      	-3840.86      	6.71313      	6.71313      	27.5237      	      0      
    7.2      	13783.2      	1.9624e+07      	  19624      	-4078.14      	6.70705      	6.70705      	27.7151      	      0      
   7.25      	13771.9      	1.9624e+07      	  19624      	-4435.81      	6.70156      	6.70156      	27.9064      	      0      
    7.3      	13762.2      	1.9624e+07      	  19624      	-4660.24      	6.69685      	6.69685      	28.0975      	      0      
   7.35      	13752.5      	1.9624e+07      	  19624      	-4957.82      	6.69211      	6.69211      	28.2886      	      0      
    7.4      	13742.9      	1.9624e+07      	  19624      	-5095.02      	6.68745      	6.68745      	28.4794      	      0      
   7.45      	13731.7      	1.9624e+07      	  19624      	-5281.08      	6.68202      	6.68202      	28.6701      	      0      
    7.5      	13718.2      	1.9624e+07      	  19624      	-5326.57      	6.67542      	6.67542      	28.8607      	      0      
   7.55      	13702.2      	1.9624e+07      	  19624      	-5457.23      	6.66766      	6.66766      	 29.051      	      0      
    7.6      	13685.4      	1.9624e+07      	  19624      	-5516.17      	6.65949      	6.65949      	29.2411      	      0      
   7.65      	13667.5      	1.9624e+07      	  19624      	-5701.51      	6.65076      	6.65076      	29.4309      	      0      
    7.7      	13648.6      	1.9624e+07      	  19624      	-5840.26      	 6.6416      	 6.6416      	29.6205      	      0      
   7.75      	13628.8      	1.9624e+07      	  19624      	-6087.35      	6.63193      	6.63193      	29.8097      	      0      
    7.8      	13608.1      	1.9624e+07      	  19624      	-6280.95      	6.62187      	6.62187      	29.9987      	      0      
   7.85      	13586.1      	1.9624e+07      	  19624      	-6553.22      	6.61118      	6.61118      	30.1874      	      0      
    7.9      	13563.7      	1.9624e+07      	  19624      	-6760.01      	6.60024      	6.60024      	30.3758      	      0      
   7.95      	13541.1      	1.9624e+07      	  19624      	-7013.4      	6.58924      	6.58924      	30.5639      	      0      
      8      	13519.9      	1.9624e+07      	  19624      	-6823.72      	6.57895      	6.57895      	30.7517      	      0      
   8.05      	13500.1      	1.9624e+07      	  19624      	-6664.22      	6.56932      	6.56932      	30.9392      	      0      
    8.1      	13481.3      	1.9624e+07      	  19624      	-6555.45      	6.56017      	6.56017      	31.1264      	      0      
   8.15      	13462.4      	1.9624e+07      	  19624      	-6566.69      	6.55098      	6.55098      	31.3134      	      0      
    8.2      	13443.5      	1.9624e+07      	  19624      	-6569.33      	6.54177      	6.54177      	31.5001      	      0      
   8.25      	13423.8      	1.9624e+07      	  19624      	-6634.89      	6.53219      	6.53219      	31.6865      	      0      
    8.3      	13402.1      	1.9624e+07      	  19624      	-6693.55      	6.52163      	6.52163      	31.8727      	      0      
   8.35      	13377.8      	1.9624e+07      	  19624      	-6802.61      	 6.5098      	 6.5098      	32.0585      	      0      
    8.4      	13353.7      	1.9624e+07      	  19624      	-6873.28      	6.49805      	6.49805      	 32.244      	      0      
   8.45      	13331.6      	1.9624e+07      	  19624      	-6954.6      	6.48733      	6.48733      	32.4291      	      0      
    8.5      	13309.9      	1.9624e+07      	  19624      	-6991.73      	6.47676      	6.47676      	 32.614      	      0      
   8.55      	13285.3      	1.9624e+07      	  19624      	-7037.61      	6.46481      	6.46481      	32.7985      	      0      
    8.6      	13259.5      	1.9624e+07      	  19624      	-7043.43      	6.45222      	6.45222      	32.9827      	      0      
   8.65      	13234.6      	1.9624e+07      	  19624      	-7047.39      	 6.4401      	 6.4401      	33.1665      	      0      
    8.7      	13210.9      	1.9624e+07      	  19624      	-7009.14      	6.42857      	6.42857      	  33.35      	      0      
   8.75      	13187.6      	1.9624e+07      	  19624      	-6973.98      	6.41725      	6.41725      	33.5331      	      0      
    8.8      	13165.4      	1.9624e+07      	  19624      	-6922.92      	6.40643      	6.40643      	 33.716      	      0      
   8.85      	13144.5      	1.9624e+07      	  19624      	-6897.1      	6.39625      	6.39625      	33.8985      	      0      
    8.9      	13124.1      	1.9624e+07      	  19624      	-6863.69      	6.38632      	6.38632      	34.0808      	      0      
   8.95      	13102.6      	1.9624e+07      	  19624      	-6841.82      	6.37588      	6.37588      	34.2628      	      0      
      9      	13080.7      	1.9624e+07      	  19624      	-6807.11      	6.36525      	6.36525      	34.4445      	      0      
   9.05      	13060.1      	1.9624e+07      	  19624      	-6791.77      	6.35519      	6.35519      	34.6259      	      0      
    9.1      	13040.9      	1.9624e+07      	  19624      	-6775.76      	6.34586      	6.34586      	 34.807      	      0      
   9.15      	13021.7      	1.9624e+07      	  19624      	-6775.27      	6.33649      	6.33649      	34.9878      	      0      
    9.2      	13001.5      	1.9624e+07      	  19624      	-6765.18      	 6.3267      	 6.3267      	35.1684      	      0      
   9.25      	12981.1      	1.9624e+07      	  19624      	-6767.93      	6.31678      	6.31678      	35.3487      	      0      
    9.3      	12960.7      	1.9624e+07      	  19624      	-6764.31      	6.30681      	6.30681      	35.5287      	      0      
   9.35      	12938.5      	1.9624e+07      	  19624      	-6773.55      	6.29603      	6.29603      	35.7084      	      0      
    9.4      	  12915      	1.9624e+07      	  19624      	-6775.9      	6.28459      	6.28459      	35.8878      	      0      
   9.45      	12892.3      	1.9624e+07      	  19624      	-6791.71      	6.27355      	6.27355      	36.0669      	      0      
    9.5      	12871.3      	1.9624e+07      	  19624      	-6800.58      	6.26334      	6.26334      	36.2456      	      0      
   9.55      	12850.6      	1.9624e+07      	  19624      	-6821.57      	6.25327      	6.25327      	36.4241      	      0      
    9.6      	12829.3      	1.9624e+07      	  19624      	-6836.04      	6.24287      	6.24287      	36.6023      	      0      
   9.65      	12807.5      	1.9624e+07      	  19624      	-6869.53      	 6.2323      	 6.2323      	36.7802      	      0      
    9.7      	12786.1      	1.9624e+07      	  19624      	-6901.14      	6.22187      	6.22187      	36.9578      	      0      
   9.75      	12764.9      	1.9624e+07      	  19624      	-6936.16      	6.21155      	6.21155      	 37.135      	      0      
    9.8      	12743.9      	1.9624e+07      	  19624      	-6945.93      	6.20135      	6.20135      	 37.312      	      0      
   9.85      	12723.5      	1.9624e+07      	  19624      	-6965.24      	6.19141      	6.19141      	37.4888      	      0      
    9.9      	12703.9      	1.9624e+07      	  19624      	-6978.85      	6.18186      	6.18186      	37.6652      	      0      
   9.95      	12684.2      	1.9624e+07      	  19624      	-7008.63      	6.17228      	6.17228      	37.8414      	      0      
     10      	12663.3      	1.9624e+07      	  19624      	-7028.38      	6.16211      	6.16211      	38.0172      	      0      
  10.05      	  12641      	1.9624e+07      	  19624      	-7065.17      	6.15126      	6.15126      	38.1928      	      0      
   10.1      	12618.2      	1.9624e+07      	  19624      	-7096.9      	6.14017      	6.14017      	38.3681      	      0      
  10.15      	12595.4      	1.9624e+07      	  19624      	-7148.5      	6.12906      	6.12906      	 38.543      	      0      
   10.2      	12572.5      	1.9624e+07      	  19624      	-7193.89      	6.11793      	6.11793      	38.7176      	      0      
  10.25      	12549.7      	1.9624e+07      	  19624      	-7258.16      	6.10682      	6.10682      	38.8919      	      0      
   10.3      	12527.1      	1.9624e+07      	  19624      	-7315.44      	6.09584      	6.09584      	39.0659      	      0      
  10.35      	12504.2      	1.9624e+07      	  19624      	-7381.4      	6.08467      	6.08467      	39.2396      	      0      
   10.4      	12480.5      	1.9624e+07      	  19624      	-7419.44      	6.07315      	6.07315      	39.4129      	      0      
  10.45      	12456.6      	1.9624e+07      	  19624      	-7442.89      	6.06155      	6.06155      	39.5859      	      0      
   10.5      	12433.4      	1.9624e+07      	  19624      	-7411.2      	6.05025      	6.05025      	39.7586      	      0      
  10.55      	12411.1      	1.9624e+07      	  19624      	-7335.17      	6.03938      	6.03938      	 39.931      	      0      
   10.6      	12389.7      	1.9624e+07      	  19624      	-7188.99      	6.02897      	6.02897      	40.1031      	      0      
  10.65      	12368.9      	1.9624e+07      	  19624      	-7009.61      	6.01886      	6.01886      	40.2749      	      0      
   10.7      	12348.3      	1.9624e+07      	  19624      	-6800.87      	6.00883      	6.00883      	40.4464      	      0      
  10.75      	12327.3      	1.9624e+07      	  19624      	-6606.36      	5.99861      	5.99861      	40.6176      	      0      
   10.8      	  12306      	1.9624e+07      	  19624      	-6418.54      	5.98825      	5.98825      	40.7885      	      0      
  10.85      	12284.9      	1.9624e+07      	  19624      	-6262.64      	5.97796      	5.97796      	40.9591      	      0      
   10.9      	12264.3      	1.9624e+07      	  19624      	-6108.9      	5.96796      	5.96796      	41.1295      	      0      
  10.95      	12244.3      	1.9624e+07      	  19624      	-5972.13      	5.95822      	5.95822      	41.2995      	      0      
     11      	12224.6      	1.9624e+07      	  19624      	-5825.36      	5.94866      	5.94866      	41.4693      	      0      
  11.05      	12205.1      	1.9624e+07      	  19624      	-5676.85      	5.93917      	5.93917      	41.6388      	      0      
   11.1      	12185.9      	1.9624e+07      	  19624      	-5504.19      	5.92979      	5.92979      	41.8081      	      0      
  11.15      	12166.7      	1.9624e+07      	  19624      	-5318.59      	5.92045      	5.92045      	 41.977      	      0      
   11.2      	12147.7      	1.9624e+07      	  19624      	-5105.17      	5.91121      	5.91121      	42.1458      	      0      
  11.25      	12129.6      	1.9624e+07      	  19624      	-4877.48      	 5.9024      	 5.9024      	42.3142      	      0      
   11.3      	  12113      	1.9624e+07      	  19624      	-4616.13      	5.89435      	5.89435      	42.4825      	      0      
  11.35      	12097.7      	1.9624e+07      	  19624      	-4341.2      	5.88691      	5.88691      	42.6505      	      0      
   11.4      	12083.1      	1.9624e+07      	  19624      	-4061.03      	5.87977      	5.87977      	42.8183      	      0      
  11.45      	12068.8      	1.9624e+07      	  19624      	-3780.5      	5.87284      	5.87284      	42.9859      	      0      
   11.5      	12055.3      	1.9624e+07      	  19624      	-3489.62      	5.86627      	5.86627      	43.1534      	      0      
  11.55      	12042.7      	1.9624e+07      	  19624      	-3202.59      	5.86012      	5.86012      	43.3206      	      0      
   11.6      	12031.2      	1.9624e+07      	  19624      	-2914.11      	5.85452      	5.85452      	43.4877      	      0      
  11.65      	12021.1      	1.9624e+07      	  19624      	-2627.01      	5.84959      	5.84959      	43.6547      	      0      
   11.7      	12012.6      	1.9624e+07      	  19624      	-2335.41      	5.84549      	5.84549      	43.8215      	      0      
  11.75      	12005.5      	1.9624e+07      	  19624      	-2040.01      	5.84204      	5.84204      	43.9883      	      0      
   11.8      	  11999      	1.9624e+07      	  19624      	-1736.04      	5.83887      	5.83887      	44.1549      	      0      
  11.85      	11992.5      	1.9624e+07      	  19624      	-1423.94      	5.83571      	5.83571      	44.3215      	      0      
   11.9      	11986.5      	1.9624e+07      	  19624      	-1103.48      	5.83278      	5.83278      	 44.488      	      0      
  11.95      	11981.5      	1.9624e+07      	  19624      	-774.648      	5.83034      	5.83034      	44.6544      	      0      
     12      	11977.6      	1.9624e+07      	  19624      	-438.842      	5.82845      	5.82845      	44.8207      	      0      
  12.05      	11974.7      	1.9624e+07      	  19624      	-95.4085      	5.82704      	5.82704      	44.9871      	      0      
