# Sensor: Sensor Rotor      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:36:58      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	     11      	     12      	     13      	     14      	     15      	     16      	     17      	     18      	     19      	     20      	      
Time [s]      	Power (aero)      [    k W      ]      	Torque (aero)      [   k Nm      ]      	Thrust (aero)      [    k N      ]      	    RPM      [    rpm      ]      	    TSR      [             ]      	Demanded collective pitch angle      [      °      ]      	Power coef. (CP)      [      %      ]      	Thrust coef. (CT)      [      %      ]      	Tip speed      [    m/s      ]      	1P (one revolution)      [      s      ]      	nP (blade passing)      [      s      ]      	Azimuth angle      [      °      ]      	Rotation per timestep      [      °      ]      	Wind speed at hub, magnitude      [    m/s      ]      	Wind speed at hub     .x      [    m/s      ]      	Wind speed at hub     .y      [    m/s      ]      	Wind speed at hub     .z      [    m/s      ]      	Wind angle at hub      [      °      ]      	Yaw angle      [      °      ]      
    1.1      	44.0195      	60.2262      	9.90715      	 6.9796      	 6.3097      	17.8004      	0.0570755      	0.179838      	88.3358      	8.59648      	2.86549      	43.9901      	2.09388      	     14      	      0      	    -14      	      0      	      0      	      0      
   1.15      	84.8082      	115.972      	14.2432      	6.98326      	6.31301      	17.7004      	0.109962      	0.258547      	88.3821      	8.59198      	2.86399      	46.0844      	2.09498      	     14      	      0      	    -14      	      0      	      0      	      0      
    1.2      	130.408      	178.326      	18.4212      	6.98331      	6.31306      	17.6005      	0.169086      	0.334388      	88.3828      	8.59191      	2.86397      	48.1789      	2.09499      	     14      	      0      	    -14      	      0      	      0      	      0      
   1.25      	 174.52      	238.894      	22.9928      	6.97608      	6.30652      	17.5005      	0.226282      	0.417372      	88.2913      	8.60082      	2.86694      	50.2738      	2.09282      	     14      	      0      	    -14      	      0      	      0      	      0      
    1.3      	215.758      	  295.3      	27.5687      	 6.9771      	6.30744      	17.4005      	0.27975      	0.500436      	88.3042      	8.59956      	2.86652      	52.3677      	2.09313      	     14      	      0      	    -14      	      0      	      0      	      0      
   1.35      	255.249      	349.791      	32.0173      	6.96831      	6.29949      	17.3005      	0.330955      	0.581188      	88.1929      	8.61041      	2.87014      	54.4607      	2.09049      	     14      	      0      	    -14      	      0      	      0      	      0      
    1.4      	283.792      	389.368      	36.4525      	6.96003      	6.29201      	17.2005      	0.367963      	0.661699      	88.0881      	8.62065      	2.87355      	56.5525      	2.08801      	     14      	      0      	    -14      	      0      	      0      	      0      
   1.45      	313.179      	 429.95      	 40.243      	6.95578      	6.28816      	17.1005      	0.406066      	0.730504      	88.0343      	8.62592      	2.87531      	58.6418      	2.08673      	     14      	      0      	    -14      	      0      	      0      	      0      
    1.5      	 339.41      	466.478      	 44.153      	6.94807      	 6.2812      	17.0006      	0.440077      	0.801481      	87.9368      	8.63549      	 2.8785      	60.7291      	2.08442      	     14      	      0      	    -14      	      0      	      0      	      0      
   1.55      	371.863      	511.029      	47.9518      	6.94878      	6.28184      	16.9006      	0.482155      	0.870438      	87.9457      	8.63462      	2.87821      	62.8147      	2.08463      	     14      	      0      	    -14      	      0      	      0      	      0      
    1.6      	411.488      	566.526      	52.1843      	  6.936      	6.27028      	16.8006      	0.533534      	0.947267      	 87.784      	8.65052      	2.88351      	64.8992      	 2.0808      	     14      	      0      	    -14      	      0      	      0      	      0      
   1.65      	448.772      	 618.71      	  56.99      	6.92644      	6.26165      	16.7006      	0.581876      	 1.0345      	87.6631      	8.66245      	2.88748      	 66.982      	2.07793      	     14      	      0      	    -14      	      0      	      0      	      0      
    1.7      	495.031      	683.498      	61.5779      	6.91619      	6.25238      	16.6006      	0.641855      	1.11778      	87.5333      	 8.6753      	2.89177      	69.0613      	2.07486      	     14      	      0      	    -14      	      0      	      0      	      0      
   1.75      	539.862      	746.267      	66.7089      	6.90812      	6.24508      	16.5007      	0.699983      	1.21092      	87.4311      	8.68544      	2.89515      	71.1377      	2.07243      	     14      	      0      	    -14      	      0      	      0      	      0      
    1.8      	600.816      	830.907      	71.6115      	6.90496      	6.24222      	16.4007      	0.779016      	1.29992      	87.3911      	8.68941      	2.89647      	73.2114      	2.07149      	     14      	      0      	    -14      	      0      	      0      	      0      
   1.85      	677.104      	937.489      	77.5703      	  6.897      	6.23503      	16.3007      	0.87793      	1.40808      	87.2905      	8.69943      	2.89981      	75.2833      	 2.0691      	     14      	      0      	    -14      	      0      	      0      	      0      
    1.9      	770.027      	1066.66      	84.7696      	6.89371      	6.23206      	16.2007      	0.998414      	1.53877      	87.2488      	8.70358      	2.90119      	77.3536      	2.06811      	     14      	      0      	    -14      	      0      	      0      	      0      
   1.95      	886.804      	1230.09      	93.2619      	6.88433      	6.22358      	16.1007      	1.14983      	1.69292      	87.1301      	8.71545      	2.90515      	79.4222      	 2.0653      	     14      	      0      	    -14      	      0      	      0      	      0      
      2      	1016.01      	1411.67      	 103.69      	6.87286      	6.21321      	16.0008      	1.31736      	1.88222      	86.9849      	8.72999      	   2.91      	81.4889      	2.06186      	     14      	      0      	    -14      	      0      	      0      	      0      
   2.05      	1172.93      	1632.11      	115.183      	6.86267      	6.20399      	15.9008      	1.52081      	2.09085      	86.8559      	8.74296      	2.91432      	83.5525      	 2.0588      	     14      	      0      	    -14      	      0      	      0      	      0      
    2.1      	1355.73      	1889.89      	 128.84      	6.85027      	6.19278      	15.8008      	1.75784      	2.33875      	 86.699      	8.75878      	2.91959      	85.6128      	2.05508      	     14      	      0      	    -14      	      0      	      0      	      0      
   2.15      	1565.49      	2182.97      	 144.59      	6.84815      	6.19087      	15.7008      	2.02981      	2.62465      	86.6722      	8.76149      	 2.9205      	87.6698      	2.05445      	     14      	      0      	    -14      	      0      	      0      	      0      
    2.2      	1804.68      	2518.81      	162.204      	6.84191      	6.18522      	15.6008      	2.33994      	2.94438      	86.5931      	8.76949      	2.92316      	89.7246      	2.05257      	     14      	      0      	    -14      	      0      	      0      	      0      
   2.25      	2054.19      	2869.45      	182.012      	6.83618      	6.18005      	15.5008      	2.66346      	3.30395      	86.5207      	8.77683      	2.92561      	91.7781      	2.05086      	     14      	      0      	    -14      	      0      	      0      	      0      
    2.3      	2331.08      	 3260.5      	202.544      	6.82723      	6.17196      	15.4009      	3.02247      	3.67664      	86.4074      	8.78834      	2.92945      	93.8298      	2.04817      	     14      	      0      	    -14      	      0      	      0      	      0      
   2.35      	2613.12      	3659.86      	225.055      	6.81814      	6.16374      	15.3009      	3.38816      	4.08527      	86.2924      	8.80005      	2.93335      	95.8793      	2.04544      	     14      	      0      	    -14      	      0      	      0      	      0      
    2.4      	2912.49      	 4083.8      	247.954      	6.81037      	6.15672      	15.2009      	3.77632      	4.50095      	 86.194      	8.81009      	 2.9367      	97.9261      	2.04311      	     14      	      0      	    -14      	      0      	      0      	      0      
   2.45      	3223.67      	4525.79      	272.046      	6.80185      	6.14902      	15.1009      	4.17979      	4.93827      	86.0862      	8.82112      	2.94037      	99.9704      	2.04056      	     14      	      0      	    -14      	      0      	      0      	      0      
    2.5      	3530.11      	4961.65      	297.123      	6.79412      	6.14202      	15.0009      	4.57712      	5.39348      	85.9883      	8.83117      	2.94372      	102.012      	2.03824      	     14      	      0      	    -14      	      0      	      0      	      0      
   2.55      	3837.79      	5397.46      	 321.96      	6.78991      	6.13821      	 14.901      	4.97606      	5.84433      	 85.935      	8.83665      	2.94555      	104.052      	2.03697      	     14      	      0      	    -14      	      0      	      0      	      0      
    2.6      	4123.04      	5804.53      	346.829      	  6.783      	6.13197      	 14.801      	5.34592      	6.29577      	85.8476      	8.84564      	2.94855      	106.089      	 2.0349      	     14      	      0      	    -14      	      0      	      0      	      0      
   2.65      	4403.93      	6204.42      	370.328      	6.77815      	6.12758      	 14.701      	5.71012      	6.72231      	85.7862      	8.85198      	2.95066      	108.125      	2.03344      	     14      	      0      	    -14      	      0      	      0      	      0      
    2.7      	4679.03      	6602.79      	 393.48      	6.76705      	6.11755      	 14.601      	6.06681      	7.14259      	85.6457      	 8.8665      	 2.9555      	110.159      	2.03011      	     14      	      0      	    -14      	      0      	      0      	      0      
   2.75      	4947.59      	6988.89      	416.632      	6.76015      	6.11132      	 14.501      	6.41502      	7.56285      	85.5584      	8.87554      	2.95851      	112.191      	2.02805      	     14      	      0      	    -14      	      0      	      0      	      0      
    2.8      	5219.41      	7384.06      	 439.23      	 6.7499      	6.10204      	14.4011      	6.76746      	7.97304      	85.4286      	8.88903      	2.96301      	 114.22      	2.02497      	     14      	      0      	    -14      	      0      	      0      	      0      
   2.85      	5472.99      	7749.81      	462.225      	 6.7438      	6.09653      	14.3011      	7.09625      	8.39047      	85.3514      	8.89707      	2.96569      	116.247      	2.02314      	     14      	      0      	    -14      	      0      	      0      	      0      
    2.9      	 5731.3      	8124.71      	483.851      	6.73622      	6.08968      	14.2011      	7.43118      	8.78302      	85.2556      	8.90707      	2.96902      	118.271      	2.02087      	     14      	      0      	    -14      	      0      	      0      	      0      
   2.95      	5987.51      	 8495.4      	 505.95      	6.73028      	6.08432      	14.1011      	7.76337      	9.18417      	85.1804      	8.91493      	2.97164      	120.293      	2.01909      	     14      	      0      	    -14      	      0      	      0      	      0      
      3      	6249.52      	8875.36      	527.972      	6.72407      	6.07869      	14.0011      	 8.1031      	9.58393      	85.1017      	8.92317      	2.97439      	122.313      	2.01722      	     14      	      0      	    -14      	      0      	      0      	      0      
   3.05      	6519.49      	9269.29      	550.447      	6.71643      	6.07179      	13.9012      	8.45314      	 9.9919      	85.0051      	8.93332      	2.97777      	124.331      	2.01493      	     14      	      0      	    -14      	      0      	      0      	      0      
    3.1      	6782.14      	9658.19      	573.584      	6.70567      	6.06206      	13.8012      	8.79369      	10.4119      	84.8689      	8.94765      	2.98255      	126.347      	 2.0117      	     14      	      0      	    -14      	      0      	      0      	      0      
   3.15      	7056.68      	10061.9      	596.514      	 6.6972      	 6.0544      	13.7012      	9.14966      	10.8281      	84.7617      	8.95897      	2.98632      	 128.36      	2.00916      	     14      	      0      	    -14      	      0      	      0      	      0      
    3.2      	7329.69      	10464.7      	 620.11      	6.68853      	6.04657      	13.6012      	9.50364      	11.2564      	84.6519      	8.97058      	2.99019      	130.371      	2.00656      	     14      	      0      	    -14      	      0      	      0      	      0      
   3.25      	7613.79      	10876.1      	643.682      	6.68496      	6.04334      	13.5012      	  9.872      	11.6843      	84.6067      	8.97538      	2.99179      	132.379      	2.00549      	     14      	      0      	    -14      	      0      	      0      	      0      
    3.3      	7901.94      	11298.8      	667.644      	6.67839      	 6.0374      	13.4012      	10.2456      	12.1193      	84.5236      	8.98421      	2.99474      	134.385      	2.00352      	     14      	      0      	    -14      	      0      	      0      	      0      
   3.35      	8189.77      	11716.9      	692.195      	6.67469      	6.03406      	13.3013      	10.6188      	 12.565      	84.4768      	8.98918      	2.99639      	136.389      	2.00241      	     14      	      0      	    -14      	      0      	      0      	      0      
    3.4      	8479.78      	  12145      	716.587      	6.66744      	 6.0275      	13.2013      	10.9948      	13.0077      	84.3851      	8.99895      	2.99965      	138.392      	2.00023      	     14      	      0      	    -14      	      0      	      0      	      0      
   3.45      	8762.34      	12560.9      	741.405      	 6.6615      	6.02213      	13.1013      	11.3612      	13.4582      	84.3099      	9.00698      	3.00233      	140.393      	1.99845      	     14      	      0      	    -14      	      0      	      0      	      0      
    3.5      	9048.68      	12986.5      	765.624      	6.65371      	6.01509      	13.0013      	11.7325      	13.8979      	84.2113      	9.01752      	3.00584      	142.393      	1.99611      	     14      	      0      	    -14      	      0      	      0      	      0      
   3.55      	 9335.4      	13409.4      	790.274      	6.64808      	   6.01      	12.9013      	12.1042      	14.3453      	  84.14      	9.02517      	3.00839      	 144.39      	1.99442      	     14      	      0      	    -14      	      0      	      0      	      0      
    3.6      	9615.73      	13820.8      	814.912      	6.64387      	 6.0062      	12.8014      	12.4677      	14.7926      	84.0868      	9.03087      	3.01029      	146.385      	1.99316      	     14      	      0      	    -14      	      0      	      0      	      0      
   3.65      	 9885.4      	14214.6      	839.101      	6.64099      	6.00359      	12.7014      	12.8174      	15.2317      	84.0502      	 9.0348      	 3.0116      	148.379      	 1.9923      	     14      	      0      	    -14      	      0      	      0      	      0      
    3.7      	  10151      	14604.5      	862.467      	6.63733      	6.00028      	12.6014      	13.1617      	15.6558      	 84.004      	9.03978      	3.01326      	150.372      	 1.9912      	     14      	      0      	    -14      	      0      	      0      	      0      
   3.75      	10422.3      	15003.5      	885.591      	6.63352      	5.99684      	12.5014      	13.5136      	16.0755      	83.9557      	9.04497      	3.01499      	152.364      	1.99006      	     14      	      0      	    -14      	      0      	      0      	      0      
    3.8      	10687.3      	15399.2      	909.048      	6.62739      	 5.9913      	12.4014      	13.8571      	16.5013      	83.8781      	9.05334      	3.01778      	154.354      	1.98822      	     14      	      0      	    -14      	      0      	      0      	      0      
   3.85      	10948.6      	  15785      	932.326      	6.62347      	5.98776      	12.3015      	14.1959      	16.9239      	83.8286      	9.05869      	3.01956      	156.343      	1.98704      	     14      	      0      	    -14      	      0      	      0      	      0      
    3.9      	11199.5      	16160.9      	955.085      	6.61765      	5.98249      	12.2015      	14.5212      	 17.337      	83.7548      	9.06667      	3.02222      	158.331      	1.98529      	     14      	      0      	    -14      	      0      	      0      	      0      
   3.95      	11442.4      	16516.8      	977.379      	6.61551      	5.98056      	12.1015      	14.8362      	17.7417      	83.7278      	 9.0696      	 3.0232      	160.317      	1.98465      	     14      	      0      	    -14      	      0      	      0      	      0      
      4      	11674.7      	16857.5      	998.819      	6.61337      	5.97862      	12.0015      	15.1373      	18.1309      	83.7007      	9.07253      	3.02418      	162.302      	1.98401      	     14      	      0      	    -14      	      0      	      0      	      0      
   4.05      	11890.6      	17170.2      	 1019.6      	6.61302      	 5.9783      	11.9015      	15.4173      	 18.508      	83.6962      	9.07302      	3.02434      	164.286      	 1.9839      	     14      	      0      	    -14      	      0      	      0      	      0      
    4.1      	12091.3      	17464.9      	1039.12      	6.61119      	5.97665      	11.8015      	15.6776      	18.8625      	83.6731      	9.07553      	3.02518      	 166.27      	1.98336      	     14      	      0      	    -14      	      0      	      0      	      0      
   4.15      	12274.4      	  17736      	1057.81      	6.60867      	5.97437      	11.7016      	15.9149      	19.2017      	83.6412      	9.07899      	3.02633      	168.254      	 1.9826      	     14      	      0      	    -14      	      0      	      0      	      0      
    4.2      	12444.6      	17989.5      	1075.45      	6.60591      	5.97188      	11.6016      	16.1356      	19.5219      	83.6063      	9.08278      	3.02759      	170.237      	1.98177      	     14      	      0      	    -14      	      0      	      0      	      0      
   4.25      	12603.5      	18224.4      	1092.22      	6.60402      	5.97017      	11.5016      	16.3416      	19.8263      	83.5823      	9.08538      	3.02846      	172.219      	 1.9812      	     14      	      0      	    -14      	      0      	      0      	      0      
    4.3      	12762.5      	  18458      	1108.02      	6.60269      	5.96897      	11.4016      	16.5478      	20.1131      	83.5655      	9.08721      	3.02907      	174.201      	1.98081      	     14      	      0      	    -14      	      0      	      0      	      0      
   4.35      	12939.2      	18711.4      	1123.56      	 6.6035      	 5.9697      	11.3016      	 16.777      	20.3952      	83.5758      	 9.0861      	 3.0287      	176.182      	1.98105      	     14      	      0      	    -14      	      0      	      0      	      0      
    4.4      	13149.6      	19014.5      	1139.71      	6.60391      	5.97007      	11.2017      	17.0498      	20.6884      	 83.581      	9.08552      	3.02851      	178.163      	1.98117      	     14      	      0      	    -14      	      0      	      0      	      0      
   4.45      	13403.7      	19376.6      	1157.71      	 6.6057      	5.97168      	11.1017      	17.3791      	21.0151      	83.6036      	9.08307      	3.02769      	180.144      	1.98171      	     14      	      0      	    -14      	      0      	      0      	      0      
    4.5      	13694.1      	19798.9      	1177.81      	6.60489      	5.97096      	11.0017      	17.7557      	  21.38      	83.5934      	9.08418      	3.02806      	182.125      	1.98147      	     14      	      0      	    -14      	      0      	      0      	      0      
   4.55      	14006.2      	20249.7      	1200.06      	6.60503      	5.97109      	10.9017      	18.1604      	21.7839      	83.5952      	9.08398      	3.02799      	184.107      	1.98151      	     14      	      0      	    -14      	      0      	      0      	      0      
    4.6      	14313.4      	20694.8      	1223.22      	6.60472      	 5.9708      	10.8017      	18.5587      	22.2043      	83.5913      	9.08441      	3.02814      	186.088      	1.98142      	     14      	      0      	    -14      	      0      	      0      	      0      
   4.65      	14591.8      	21091.6      	1246.07      	6.60651      	5.97242      	10.7018      	18.9197      	 22.619      	83.6139      	9.08195      	3.02732      	 188.07      	1.98195      	     14      	      0      	    -14      	      0      	      0      	      0      
    4.7      	14835.9      	21435.4      	1267.05      	6.60926      	 5.9749      	10.6018      	19.2361      	     23      	83.6486      	9.07818      	3.02606      	190.051      	1.98278      	     14      	      0      	    -14      	      0      	      0      	      0      
   4.75      	15045.6      	21726.5      	1286.11      	6.61289      	5.97819      	10.5018      	19.5081      	23.3459      	83.6946      	9.07319      	 3.0244      	192.034      	1.98387      	     14      	      0      	    -14      	      0      	      0      	      0      
    4.8      	15233.2      	21984.7      	1303.34      	 6.6167      	5.98163      	10.4018      	19.7513      	23.6586      	83.7428      	9.06797      	3.02266      	194.017      	1.98501      	     14      	      0      	    -14      	      0      	      0      	      0      
   4.85      	15405.5      	22219.6      	1319.45      	6.62079      	5.98533      	10.3018      	19.9747      	23.9511      	83.7947      	9.06236      	3.02079      	196.001      	1.98624      	     14      	      0      	    -14      	      0      	      0      	      0      
    4.9      	15573.8      	  22453      	1334.74      	6.62355      	5.98783      	10.2018      	20.1929      	24.2287      	83.8296      	9.05858      	3.01953      	197.987      	1.98707      	     14      	      0      	    -14      	      0      	      0      	      0      
   4.95      	  15748      	22691.8      	1350.04      	6.62718      	5.99111      	10.1019      	20.4188      	24.5063      	83.8755      	9.05362      	3.01787      	199.974      	1.98815      	     14      	      0      	    -14      	      0      	      0      	      0      
      5      	15933.5      	22946.2      	1365.59      	 6.6309      	5.99447      	10.0019      	20.6593      	24.7886      	83.9225      	9.04855      	3.01618      	201.961      	1.98927      	     14      	      0      	    -14      	      0      	      0      	      0      
   5.05      	15647.3      	  22514      	1381.81      	6.63678      	5.99979      	10.0981      	20.2882      	25.0831      	 83.997      	9.04052      	3.01351      	 203.95      	1.99103      	     14      	      0      	    -14      	      0      	      0      	      0      
    5.1      	15481.5      	22257.7      	1358.45      	6.64208      	6.00458      	10.1981      	20.0733      	24.6591      	84.0641      	9.03332      	3.01111      	 205.94      	1.99262      	     14      	      0      	    -14      	      0      	      0      	      0      
   5.15      	15483.9      	22243.5      	1342.06      	6.64736      	6.00935      	10.2981      	20.0764      	24.3616      	84.1309      	9.02614      	3.00871      	207.932      	1.99421      	     14      	      0      	    -14      	      0      	      0      	      0      
    5.2      	15587.5      	22380.2      	1335.32      	6.65096      	 6.0126      	 10.398      	20.2107      	24.2392      	84.1764      	9.02126      	3.00709      	209.925      	1.99529      	     14      	      0      	    -14      	      0      	      0      	      0      
   5.25      	15707.5      	22541.1      	1334.47      	6.65431      	6.01563      	 10.498      	20.3662      	24.2237      	84.2189      	9.01671      	3.00557      	 211.92      	1.99629      	     14      	      0      	    -14      	      0      	      0      	      0      
    5.3      	15872.1      	22764.1      	1334.35      	6.65819      	6.01914      	 10.598      	20.5797      	24.2216      	 84.268      	9.01145      	3.00382      	213.916      	1.99746      	     14      	      0      	    -14      	      0      	      0      	      0      
   5.35      	16033.9      	  22975      	1336.75      	6.66429      	6.02466      	 10.698      	20.7894      	24.2652      	84.3452      	9.00321      	3.00107      	215.913      	1.99929      	     14      	      0      	    -14      	      0      	      0      	      0      
    5.4      	16204.8      	  23196      	1338.72      	6.67119      	 6.0309      	 10.798      	21.0111      	 24.301      	84.4325      	8.99389      	2.99796      	217.911      	2.00136      	     14      	      0      	    -14      	      0      	      0      	      0      
