# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:36:59      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
  261.8      	1612.79      	35214.5      	33805.1      	-9740.42      	-9710.36      	10.2517      	 2.4788      	-1.16965      	476.238      
 261.85      	1594.83      	35246.4      	33781.7      	-9934.89      	-9904.73      	10.2508      	2.47249      	-1.16005      	474.482      
  261.9      	1576.65      	35273.3      	33759.8      	-10103.7      	-10073.5      	10.2499      	2.46667      	-1.15125      	472.972      
 261.95      	 1557.9      	35294.5      	  33740      	-10242.8      	-10212.5      	10.2491      	2.46159      	-1.14265      	471.814      
    262      	1538.33      	35310.1      	33722.9      	-10352.6      	-10322.2      	10.2482      	2.45729      	-1.13387      	471.026      
 262.05      	1517.98      	35322.7      	33708.9      	-10441.1      	-10410.6      	10.2473      	2.45365      	-1.12483      	470.547      
  262.1      	1497.17      	35331.9      	33694.3      	 -10519      	-10488.5      	10.2464      	2.45051      	-1.1156      	470.217      
 262.15      	1476.27      	35335.1      	33674.5      	-10593.4      	-10562.8      	10.2455      	2.44779      	-1.1064      	469.844      
  262.2      	 1455.5      	35333.3      	33649.6      	 -10666      	-10635.4      	10.2446      	2.44546      	-1.09746      	469.364      
 262.25      	1434.78      	35328.5      	33623.5      	-10732.7      	-10702.1      	10.2437      	2.44333      	-1.08897      	468.932      
  262.3      	1413.92      	35319.3      	33597.4      	-10784.1      	-10753.4      	10.2429      	2.44117      	-1.08118      	469.088      
 262.35      	1392.73      	35300.8      	33569.5      	-10810.7      	-10779.9      	10.2421      	2.43909      	-1.07444      	469.746      
  262.4      	1371.26      	35270.4      	  33539      	-10806.4      	-10775.6      	10.2413      	2.43718      	-1.06921      	470.602      
 262.45      	1349.57      	35227.9      	33507.1      	-10766.7      	-10735.9      	10.2406      	2.43498      	-1.06582      	471.622      
  262.5      	1327.82      	35172.2      	33473.5      	-10688.8      	-10658.1      	10.2399      	2.43213      	-1.06468      	 472.73      
 262.55      	1306.02      	35102.2      	33437.2      	-10572.1      	-10541.4      	10.2393      	2.42886      	-1.06672      	473.843      
  262.6      	1284.09      	35021.9      	33400.7      	-10420.2      	-10389.6      	10.2387      	 2.4257      	-1.07311      	474.852      
 262.65      	1262.07      	34935.7      	33366.9      	-10237.9      	-10207.5      	10.2381      	2.42271      	-1.08457      	475.727      
  262.7      	1240.01      	34842.6      	33333.2      	-10028.2      	-9997.96      	10.2376      	2.41963      	-1.1011      	476.368      
 262.75      	1218.07      	34738.9      	33295.2      	-9792.17      	-9762.11      	 10.237      	2.41648      	-1.12246      	476.754      
  262.8      	1196.29      	  34623      	33251.1      	-9528.26      	-9498.44      	10.2365      	2.41353      	-1.14823      	476.964      
 262.85      	1174.71      	34495.4      	33202.9      	-9229.15      	-9199.62      	 10.236      	2.41094      	-1.17766      	477.233      
  262.9      	 1153.2      	34359.8      	33155.6      	-8887.65      	-8858.41      	10.2354      	2.40879      	-1.20975      	477.794      
 262.95      	1131.68      	34223.8      	33115.2      	-8505.34      	-8476.43      	10.2349      	2.40721      	-1.24356      	478.759      
    263      	1110.29      	34090.6      	  33082      	-8089.84      	-8061.27      	10.2344      	2.40623      	-1.27844      	480.012      
 263.05      	1089.03      	33960.4      	33053.4      	-7647.25      	-7619.05      	10.2338      	2.40586      	-1.31413      	481.428      
  263.1      	1068.08      	33839.8      	33034.4      	-7180.26      	-7152.43      	10.2333      	2.40625      	-1.35067      	483.067      
 263.15      	1047.68      	33739.2      	  33034      	-6691.82      	-6664.38      	10.2328      	2.40784      	-1.38835      	485.065      
  263.2      	1028.07      	33663.4      	33054.9      	-6187.39      	-6160.32      	10.2323      	2.41115      	-1.42747      	487.358      
 263.25      	1009.15      	33610.1      	33092.9      	-5672.97      	-5646.29      	10.2318      	2.41654      	-1.46821      	489.735      
  263.3      	990.537      	33570.1      	33137.1      	-5153.88      	-5127.59      	10.2313      	2.42403      	-1.5105      	491.933      
 263.35      	971.904      	33527.8      	33170.9      	-4633.56      	-4607.68      	10.2308      	2.43343      	-1.55412      	493.766      
  263.4      	953.284      	33472.5      	33184.1      	-4109.56      	-4084.12      	10.2304      	2.44437      	-1.59886      	495.324      
 263.45      	935.123      	33408.4      	33181.4      	-3574.99      	-3549.98      	10.2299      	2.45644      	-1.64469      	496.982      
  263.5      	917.895      	33344.2      	33171.4      	-3027.01      	-3002.43      	10.2295      	2.46917      	-1.69175      	498.965      
 263.55      	901.815      	33280.3      	33153.5      	-2468.43      	-2444.29      	 10.229      	2.48199      	-1.74004      	501.173      
  263.6      	886.976      	33214.5      	33124.8      	-1901.61      	-1877.91      	10.2286      	2.49407      	-1.78933      	503.461      
 263.65      	873.369      	33150.4      	33088.6      	-1326.67      	-1303.41      	10.2282      	2.50472      	-1.83924      	505.839      
  263.7      	860.915      	33094.8      	33051.2      	-745.16      	-722.341      	10.2278      	2.51379      	-1.88939      	508.352      
 263.75      	849.432      	  33050      	33014.4      	-159.786      	-137.409      	10.2273      	2.52171      	-1.93945      	510.954      
  263.8      	 838.86      	33011.7      	32973.6      	430.242      	452.175      	10.2269      	 2.5288      	-1.98916      	513.596      
 263.85      	829.353      	32973.3      	32922.1      	1028.47      	1049.96      	10.2265      	2.53483      	-2.03834      	516.311      
  263.9      	821.305      	32933.4      	32857.4      	1636.58      	1657.62      	 10.226      	2.53935      	-2.08682      	519.194      
 263.95      	815.475      	32901.4      	32789.1      	2250.91      	 2271.5      	10.2256      	2.54238      	-2.13458      	522.356      
    264      	812.444      	32895.5      	32735.3      	2864.43      	2884.59      	10.2252      	2.54432      	-2.18174      	 525.83      
 264.05      	811.969      	32928.1      	32708.9      	3476.09      	3495.84      	10.2248      	2.54556      	-2.22848      	529.547      
  264.1      	813.154      	32998.5      	32708.5      	4091.92      	4111.25      	10.2244      	2.54643      	-2.27504      	533.379      
 264.15      	815.181      	33098.2      	32725.4      	4713.83      	4732.74      	10.2241      	2.54754      	-2.32158      	537.164      
  264.2      	817.701      	33217.1      	32749.5      	5340.41      	5358.88      	10.2239      	2.54966      	-2.36811      	 540.83      
 264.25      	821.034      	33346.5      	32771.1      	5976.22      	5994.25      	10.2237      	2.55335      	-2.41464      	544.494      
  264.3      	825.706      	33482.3      	  32784      	6628.74      	6646.32      	10.2235      	2.55882      	-2.46167      	548.349      
 264.35      	831.935      	33622.7      	32784.8      	7300.78      	 7317.9      	10.2235      	2.56604      	-2.5102      	552.462      
  264.4      	839.597      	33767.1      	  32773      	 7987.6      	8004.26      	10.2235      	 2.5747      	-2.56121      	556.699      
 264.45      	848.331      	33916.8      	32751.5      	8679.61      	8695.79      	10.2235      	2.58415      	-2.61528      	560.815      
  264.5      	857.931      	34072.3      	32723.3      	9368.04      	9383.73      	10.2236      	2.59355      	-2.67261      	564.629      
 264.55      	868.489      	34229.1      	32685.3      	10047.8      	  10063      	10.2238      	2.60223      	-2.73313      	568.061      
  264.6      	880.099      	34380.3      	32630.6      	10719.4      	10734.1      	 10.224      	2.60992      	-2.79627      	571.128      
 264.65      	893.101      	34527.2      	32559.2      	11388.2      	11402.4      	10.2242      	2.61646      	-2.86091      	573.992      
  264.7      	907.935      	34682.2      	32482.3      	12059.2      	12072.9      	10.2245      	 2.6216      	-2.92561      	576.869      
 264.75      	924.614      	34858.5      	  32414      	12732.6      	12745.8      	10.2249      	2.62528      	-2.98902      	579.855      
  264.8      	942.723      	35061.9      	32361.7      	13406.4      	13419.1      	10.2252      	2.62776      	-3.05014      	 582.92      
 264.85      	961.793      	35291.8      	32326.6      	14077.6      	14089.7      	10.2257      	 2.6294      	-3.10833      	 585.99      
  264.9      	981.578      	35544.3      	  32308      	  14740      	14751.7      	10.2261      	2.63046      	-3.16322      	589.048      
 264.95      	1001.94      	35812.2      	32302.9      	15385.2      	15396.3      	10.2267      	2.63139      	-3.21477      	592.123      
    265      	1022.75      	36086.5      	32307.2      	16004.6      	16015.3      	10.2273      	2.63282      	-3.26316      	595.222      
 265.05      	1043.88      	36360.5      	32317.9      	16592.1      	16602.4      	 10.228      	2.63532      	-3.30875      	598.322      
  265.1      	1065.22      	36629.6      	32332.5      	17146.2      	17156.2      	10.2287      	2.63911      	-3.35194      	601.419      
 265.15      	 1086.7      	36890.5      	32346.9      	17670.1      	17679.7      	10.2295      	2.64407      	-3.39298      	604.539      
  265.2      	1108.16      	37139.7      	32356.9      	18166.7      	  18176      	10.2304      	2.64998      	-3.43199      	607.685      
 265.25      	1129.51      	37373.7      	32358.8      	18637.1      	  18646      	10.2313      	 2.6565      	-3.46899      	 610.82      
  265.3      	1150.87      	37591.5      	32350.8      	19083.6      	19092.3      	10.2322      	2.66322      	-3.50402      	613.932      
 265.35      	1172.36      	37793.9      	32332.9      	19508.8      	19517.2      	10.2332      	2.66967      	-3.53712      	617.021      
  265.4      	1194.08      	37981.2      	32306.1      	19912.7      	19920.8      	10.2342      	2.67543      	-3.56848      	620.019      
 265.45      	1216.01      	38153.5      	32272.5      	20292.9      	20300.8      	10.2353      	2.68015      	-3.59827      	622.795      
  265.5      	1238.03      	38311.1      	32235.9      	  20645      	20652.6      	10.2363      	2.68347      	-3.62654      	625.225      
 265.55      	1260.06      	38454.5      	32200.6      	20964.3      	20971.8      	10.2373      	2.68517      	-3.65319      	627.235      
  265.6      	1282.21      	38585.6      	32169.4      	21251.3      	21258.5      	10.2384      	 2.6852      	-3.67795      	628.839      
 265.65      	1304.54      	38707.1      	32143.3      	21510.1      	21517.1      	10.2394      	2.68373      	-3.70051      	630.122      
  265.7      	1326.97      	38821.5      	32124.2      	21743.6      	21750.4      	10.2404      	 2.6811      	-3.72046      	631.173      
 265.75      	 1349.6      	38933.7      	32117.6      	  21953      	21959.7      	10.2414      	2.67772      	-3.73735      	632.077      
  265.8      	1372.59      	39051.6      	32131.7      	22140.7      	22147.3      	10.2424      	2.67413      	-3.7508      	632.896      
 265.85      	 1395.9      	39181.5      	32172.9      	22309.7      	22316.1      	10.2434      	2.67103      	-3.7608      	633.658      
  265.9      	1419.17      	39323.2      	32241.4      	22459.3      	22465.6      	10.2444      	2.66922      	-3.76779      	634.352      
 265.95      	1441.98      	39466.7      	32329.1      	22584.4      	22590.6      	10.2453      	2.66948      	-3.77232      	634.976      
    266      	1464.01      	39597.8      	  32420      	22683.1      	22689.3      	10.2463      	2.67237      	-3.77482      	635.653      
 266.05      	1485.19      	39704.5      	  32495      	  22762      	22768.1      	10.2473      	2.67791      	-3.77573      	636.623      
  266.1      	1505.76      	39780.2      	32541.3      	22827.6      	22833.7      	10.2482      	2.68564      	-3.77571      	638.047      
 266.15      	1525.94      	39822.1      	32557.5      	22877.5      	22883.6      	10.2491      	2.69485      	-3.77544      	639.778      
  266.2      	1545.75      	39832.4      	32551.4      	22904.1      	22910.3      	  10.25      	2.70459      	-3.77537      	641.411      
 266.25      	1565.16      	39818.4      	32534.2      	22904.2      	22910.4      	10.2508      	2.71369      	-3.77575      	642.604      
  266.3      	1584.22      	39788.5      	32514.3      	22880.5      	22886.7      	10.2516      	2.72111      	-3.77695      	643.648      
 266.35      	1603.17      	39750.7      	32498.1      	22837.8      	22844.1      	10.2524      	2.72625      	-3.77914      	644.194      
  266.4      	1622.12      	39713.9      	32494.7      	22778.6      	  22785      	10.2531      	  2.729      	-3.78176      	643.833      
 266.45      	1641.09      	39684.5      	  32513      	22700.9      	22707.3      	10.2538      	2.72976      	-3.78349      	642.457      
  266.5      	1659.91      	39659.8      	32553.1      	22600.1      	22606.5      	10.2544      	2.72916      	-3.78298      	640.426      
 266.55      	1678.25      	39629.8      	32605.1      	  22472      	22478.4      	 10.255      	2.72782      	-3.77929      	638.053      
  266.6      	1695.77      	39589.4      	32662.7      	22316.5      	  22323      	10.2555      	2.72643      	-3.77176      	635.589      
 266.65      	1712.34      	  39540      	32726.8      	22134.2      	22140.7      	 10.256      	 2.7257      	-3.75992      	633.119      
  266.7      	1728.08      	39474.4      	32793.6      	21917.1      	21923.7      	10.2565      	2.72597      	-3.74355      	630.786      
 266.75      	   1743      	39381.6      	32855.9      	  21655      	21661.8      	10.2569      	2.72716      	-3.72276      	628.502      
  266.8      	1757.48      	39261.2      	32911.3      	21350.1      	21357.1      	10.2574      	2.72898      	-3.69774      	 626.49      
 266.85      	1771.88      	39117.6      	32958.4      	  21011      	21018.2      	10.2578      	2.73115      	-3.66876      	624.721      
  266.9      	1785.95      	  38954      	32998.5      	20640.9      	20648.4      	10.2582      	2.73346      	-3.63617      	623.114      
 266.95      	1799.29      	38774.4      	33035.1      	20240.1      	20247.9      	10.2586      	2.73559      	-3.6004      	 621.46      
    267      	1811.72      	38580.3      	33068.4      	19810.3      	19818.4      	10.2591      	2.73718      	-3.56186      	619.741      
 267.05      	1823.42      	38374.2      	33098.3      	19354.8      	19363.3      	10.2595      	2.73794      	-3.52103      	617.772      
  267.1      	1834.71      	  38163      	33128.6      	18879.4      	18888.3      	10.2599      	2.73786      	-3.47863      	 615.68      
 267.15      	1845.84      	37954.3      	33164.5      	18389.2      	18398.5      	10.2603      	2.73719      	-3.43547      	613.351      
  267.2      	1856.72      	37750.8      	33208.2      	17884.4      	  17894      	10.2607      	2.73632      	-3.39211      	 610.85      
 267.25      	1866.98      	37550.9      	33259.9      	17359.8      	17369.8      	10.2611      	2.73546      	-3.3487      	607.988      
  267.3      	1876.38      	37354.1      	33320.3      	16810.5      	16820.9      	10.2614      	2.73469      	-3.30511      	 604.87      
 267.35      	1884.89      	37161.9      	33388.7      	  16239      	16249.7      	10.2618      	2.73421      	-3.2612      	601.426      
  267.4      	1892.63      	36974.4      	33459.5      	15654.7      	15665.9      	10.2621      	2.73431      	-3.21683      	597.937      
 267.45      	1899.67      	36788.4      	33524.6      	15066.2      	15077.7      	10.2623      	2.73514      	-3.17184      	594.411      
  267.5      	 1906.2      	36600.8      	33578.6      	14477.1      	14489.1      	10.2626      	2.73658      	-3.12597      	 591.09      
 267.55      	1912.37      	36410.7      	33620.6      	13888.4      	13900.8      	10.2629      	2.73826      	-3.07903      	587.866      
  267.6      	1918.23      	36218.1      	33650.4      	  13300      	13312.9      	10.2631      	2.73977      	-3.03115      	584.768      
 267.65      	1923.65      	36023.7      	33668.9      	12712.4      	12725.6      	10.2634      	2.74076      	-2.98297      	581.489      
  267.7      	1928.53      	35830.4      	33679.2      	12125.2      	12138.8      	10.2636      	2.74098      	-2.93532      	    578      
 267.75      	1932.68      	35639.2      	33683.8      	11534.8      	11548.9      	10.2639      	2.74015      	-2.88882      	573.944      
  267.8      	1935.95      	35447.3      	33681.2      	10935.5      	10949.9      	10.2641      	2.73807      	-2.84372      	569.254      
 267.85      	1938.46      	35251.3      	33668.3      	10325.1      	10339.9      	10.2644      	 2.7346      	-2.80004      	563.648      
  267.9      	 1940.5      	35050.8      	33642.8      	9707.91      	   9723      	10.2646      	2.72954      	-2.75754      	557.278      
 267.95      	1942.13      	34846.6      	33604.1      	9087.51      	9102.87      	10.2648      	2.72251      	-2.71567      	549.999      
    268      	1943.09      	34638.7      	33552.4      	8463.38      	8478.98      	 10.265      	2.71271      	-2.67354      	541.978      
 268.05      	1943.08      	34425.4      	33485.7      	7834.78      	7850.61      	10.2652      	2.69893      	-2.63007      	533.319      
  268.1      	1941.84      	34201.5      	33398.8      	7201.04      	 7217.1      	10.2653      	2.67978      	-2.58431      	524.817      
 268.15      	1939.44      	33959.8      	33284.5      	6559.23      	6575.58      	10.2654      	2.65467      	-2.53563      	517.379      
  268.2      	 1936.1      	33695.9      	33138.4      	5906.83      	5923.59      	10.2654      	2.62501      	-2.48381      	512.373      
 268.25      	1932.16      	33410.5      	32960.8      	5244.33      	5261.63      	10.2654      	2.59449      	-2.42915      	 510.45      
  268.3      	1927.61      	33109.8      	32756.9      	4574.74      	4592.72      	10.2653      	2.56737      	-2.37229      	511.244      
 268.35      	1922.45      	  32807      	  32539      	3901.61      	3920.32      	10.2651      	2.54597      	-2.3137      	513.127      
  268.4      	1916.57      	32527.8      	32332.4      	3225.31      	3244.72      	10.2649      	 2.5299      	-2.25344      	514.467      
 268.45      	1910.06      	32311.8      	32176.5      	 2545.1      	2565.15      	10.2647      	2.51742      	-2.1916      	514.124      
  268.5      	1903.25      	32206.5      	32117.6      	1865.31      	1885.93      	10.2644      	2.50671      	-2.12883      	512.297      
 268.55      	1896.95      	32248.4      	32191.3      	1196.61      	1217.76      	10.2641      	 2.4962      	-2.06612      	509.807      
  268.6      	 1891.8      	32436.7      	  32397      	550.709      	 572.39      	10.2637      	2.48473      	-2.00412      	507.845      
 268.65      	1887.91      	  32720      	32684.7      	-71.002      	-48.7798      	10.2633      	2.47221      	-1.9431      	506.676      
  268.7      	1884.51      	33024.6      	32982.1      	-681.279      	-658.508      	10.2628      	 2.4597      	-1.88333      	505.933      
 268.75      	1880.52      	  33301      	33240.3      	-1291.08      	-1267.77      	10.2623      	2.44885      	-1.82536      	 505.04      
  268.8      	1875.01      	33536.2      	33446.8      	-1895.89      	-1872.04      	10.2618      	2.44122      	-1.76983      	504.048      
 268.85      	1867.62      	33734.1      	33606.5      	-2485.39      	-2461.03      	10.2611      	2.43781      	-1.7172      	 503.07      
  268.9      	1858.61      	33899.1      	  33725      	-3057.03      	-3032.16      	10.2605      	2.43868      	-1.66771      	502.196      
 268.95      	 1848.5      	34034.7      	33806.3      	-3613.7      	-3588.34      	10.2598      	2.44282      	-1.62143      	501.201      
    269      	1837.88      	34146.2      	33856.2      	-4156.99      	-4131.17      	 10.259      	 2.4487      	-1.57823      	500.005      
 269.05      	1827.04      	34244.7      	33886.4      	-4686.64      	-4660.38      	10.2582      	2.45512      	-1.53792      	498.557      
  269.1      	1816.06      	34343.8      	33911.4      	-5202.36      	-5175.68      	10.2573      	2.46161      	-1.50036      	496.995      
 269.15      	1804.55      	34451.3      	  33940      	-5702.77      	-5675.69      	10.2563      	2.46805      	-1.4654      	 495.33      
  269.2      	1791.98      	34563.9      	33970.1      	-6184.55      	-6157.09      	10.2553      	2.47423      	-1.43263      	493.579      
 269.25      	1778.17      	  34673      	33994.5      	-6643.64      	-6615.83      	10.2543      	2.47989      	-1.40141      	491.693      
  269.3      	1763.35      	  34771      	34007.4      	-7075.63      	-7047.49      	10.2532      	2.48487      	-1.37109      	489.791      
 269.35      	1747.83      	34852.1      	34005.2      	-7474.86      	-7446.42      	10.2521      	 2.4891      	-1.34123      	487.985      
  269.4      	1732.04      	34914.3      	33987.5      	-7836.96      	-7808.25      	 10.251      	2.49235      	-1.31191      	486.426      
 269.45      	1716.25      	34961.9      	33959.5      	-8164.12      	-8135.15      	10.2499      	2.49431      	-1.28362      	485.114      
  269.5      	1700.45      	35003.7      	33929.1      	-8463.87      	-8434.67      	10.2488      	 2.4947      	-1.2571      	483.986      
 269.55      	1684.31      	35047.3      	33903.3      	-8743.72      	-8714.3      	10.2477      	2.49336      	-1.23312      	482.872      
  269.6      	1667.72      	35095.6      	33883.8      	-9009.07      	-8979.46      	10.2466      	2.49035      	-1.21239      	481.617      
 269.65      	1650.61      	35147.6      	33869.5      	-9262.27      	-9232.49      	10.2456      	 2.4861      	-1.19526      	480.119      
  269.7      	1633.12      	35199.5      	33857.3      	-9501.39      	-9471.46      	10.2446      	2.48123      	-1.18147      	478.427      
 269.75      	1615.46      	35247.3      	33844.3      	-9722.49      	-9692.43      	10.2435      	2.47634      	-1.17011      	476.642      
  269.8      	 1597.7      	35290.2      	33831.2      	-9921.6      	-9891.42      	10.2426      	2.47182      	-1.16017      	474.964      
 269.85      	1579.59      	35328.3      	33820.1      	-10093.9      	-10063.6      	10.2416      	2.46798      	-1.15084      	473.575      
  269.9      	 1560.8      	35360.6      	33811.1      	-10235.8      	-10205.5      	10.2406      	2.46496      	-1.14161      	472.554      
 269.95      	1541.15      	  35388      	  33805      	-10350.1      	-10319.7      	10.2397      	2.46278      	-1.1322      	471.893      
    270      	1520.76      	35412.4      	33801.2      	-10445.8      	-10415.3      	10.2387      	2.46127      	-1.12257      	471.506      
 270.05      	1499.98      	35432.7      	33795.5      	-10532.9      	-10502.3      	10.2378      	2.46027      	-1.11285      	471.219      
  270.1      	1479.15      	35446.8      	33783.9      	-10617.2      	-10586.5      	10.2369      	2.45972      	-1.10329      	470.857      
 270.15      	1458.42      	35455.8      	33767.8      	-10698.5      	-10667.8      	10.2361      	2.45955      	-1.09412      	470.389      
  270.2      	1437.67      	35461.5      	33750.7      	-10770.9      	-10740.2      	10.2352      	2.45955      	-1.08555      	470.121      
 270.25      	1416.68      	35460.7      	33732.8      	-10824.6      	-10793.8      	10.2344      	2.45948      	-1.07783      	470.462      
  270.3      	 1395.3      	35448.8      	33711.7      	-10851.2      	-10820.4      	10.2337      	2.45949      	-1.07137      	471.197      
 270.35      	1373.63      	35424.4      	33688.3      	-10844.7      	-10813.8      	 10.233      	2.45957      	-1.0666      	472.111      
  270.4      	1351.73      	35387.4      	33663.6      	-10800.5      	-10769.6      	10.2324      	2.45924      	-1.06385      	473.197      
 270.45      	1329.77      	35335.2      	33635.6      	-10716.6      	-10685.7      	10.2318      	2.45817      	-1.06365      	474.343      
  270.5      	1307.71      	35268.1      	33604.2      	-10593.6      	-10562.9      	10.2313      	2.45673      	-1.06699      	475.452      
 270.55      	 1285.5      	35191.2      	33572.9      	-10435.9      	-10405.2      	10.2309      	 2.4554      	 -1.075      	476.448      
  270.6      	1263.15      	35107.5      	33543.2      	-10248.2      	-10217.7      	10.2304      	2.45409      	-1.0882      	477.275      
 270.65      	1240.78      	35014.9      	33511.7      	-10032.1      	-10001.8      	  10.23      	2.45255      	-1.1065      	 477.86      
  270.7      	1218.51      	34909.9      	33474.4      	-9787.97      	-9757.86      	10.2297      	2.45088      	-1.12959      	478.207      
 270.75      	 1196.4      	34791.3      	33430.2      	-9513.38      	-9483.52      	10.2293      	2.44933      	-1.15698      	478.429      
  270.8      	1174.44      	34660.6      	  33382      	-9200.64      	-9171.07      	 10.229      	2.44802      	-1.18783      	478.773      
 270.85      	1152.51      	34522.9      	33335.8      	  -8844      	-8814.74      	10.2287      	2.44703      	-1.22112      	479.456      
  270.9      	1130.57      	34384.7      	33296.1      	-8446.59      	-8417.66      	10.2284      	2.44646      	-1.25601      	 480.53      
 270.95      	1108.73      	34248.2      	33261.7      	-8016.47      	-7987.9      	10.2281      	2.44632      	-1.29195      	481.847      
    271      	1087.06      	34114.8      	33231.6      	-7559.67      	-7531.47      	10.2278      	2.44663      	-1.32876      	483.313      
 271.05      	1065.75      	33992.7      	33212.5      	-7078.54      	-7050.73      	10.2276      	2.44762      	-1.36654      	485.032      
  271.1      	1045.08      	33891.8      	33212.6      	-6576.13      	-6548.7      	10.2273      	2.44976      	-1.40558      	487.113      
 271.15      	1025.23      	  33815      	33232.8      	-6058.24      	-6031.21      	10.2271      	2.45355      	-1.44621      	489.449      
  271.2      	1005.97      	  33758      	33266.6      	-5530.82      	-5504.18      	10.2269      	2.45927      	-1.48849      	491.793      
 271.25      	986.932      	33709.9      	  33302      	-4998.98      	-4972.76      	10.2267      	2.46687      	-1.53229      	493.897      
  271.3      	967.864      	33655.5      	33322.7      	-4465.37      	-4439.58      	10.2266      	2.47611      	-1.57733      	495.631      
 271.35      	948.921      	33587.3      	33321.8      	-3925.97      	-3900.62      	10.2264      	2.48659      	-1.62344      	497.167      
  271.4      	930.615      	33512.4      	33306.8      	-3373.99      	-3349.09      	10.2263      	2.49789      	-1.67065      	498.894      
 271.45      	913.352      	33438.5      	  33285      	-2808.32      	-2783.87      	10.2262      	2.50957      	-1.7191      	500.951      
  271.5      	  897.3      	33364.2      	33254.1      	-2232.71      	-2208.7      	10.2261      	2.52095      	-1.76872      	503.185      
 271.55      	882.557      	33288.4      	33212.2      	-1649.19      	-1625.64      	 10.226      	2.53124      	-1.81921      	505.479      
  271.6      	869.097      	33216.2      	33164.1      	-1057.81      	-1034.72      	 10.226      	2.53985      	-1.87018      	 507.88      
 271.65      	856.794      	33154.1      	33115.6      	-460.51      	-437.872      	10.2259      	2.54682      	-1.92126      	510.409      
  271.7      	845.477      	33102.5      	33066.9      	140.451      	162.632      	10.2258      	2.55265      	-1.97213      	513.008      
 271.75      	835.144      	33056.1      	33012.4      	746.793      	768.514      	10.2257      	2.55756      	-2.02256      	515.641      
  271.8      	826.007      	33008.9      	32945.5      	1361.99      	1383.25      	10.2257      	2.56118      	-2.07235      	 518.36      
 271.85      	818.558      	32961.7      	32866.5      	1986.32      	2007.11      	10.2256      	2.56316      	-2.12138      	521.274      
  271.9      	813.597      	32927.3      	32788.1      	2614.46      	 2634.8      	10.2256      	2.56364      	-2.16965      	524.482      
 271.95      	811.533      	  32924      	  32729      	3240.01      	3259.91      	10.2255      	 2.5631      	-2.21731      	527.989      
    272      	811.884      	  32961      	32698.4      	3864.19      	3883.66      	10.2255      	2.56189      	-2.26456      	531.698      
 272.05      	813.704      	33034.5      	32692.2      	4492.56      	 4511.6      	10.2255      	 2.5604      	-2.31161      	535.474      
  272.1      	816.267      	33135.4      	32701.2      	5125.34      	5143.94      	10.2256      	2.55931      	-2.35856      	539.162      
 272.15      	819.386      	33253.7      	32715.2      	5762.39      	5780.54      	10.2257      	2.55942      	-2.40536      	542.737      
  272.2      	823.511      	  33382      	32725.3      	6409.66      	6427.36      	10.2259      	2.56119      	-2.45213      	 546.37      
 272.25      	829.097      	33516.9      	32726.3      	7073.76      	7090.99      	10.2262      	2.56477      	-2.49947      	550.231      
  272.3      	836.262      	  33657      	32715.5      	7755.76      	7772.53      	10.2265      	2.57011      	-2.54845      	554.333      
 272.35      	844.787      	33802.1      	32693.3      	8449.36      	8465.65      	10.2268      	 2.5768      	-2.59995      	 558.51      
  272.4      	854.305      	33953.6      	32663.2      	9144.39      	 9160.2      	10.2272      	2.58414      	-2.65447      	 562.51      
 272.45      	864.691      	  34111      	32627.4      	9832.39      	9847.71      	10.2277      	2.59132      	-2.71216      	566.167      
  272.5      	876.023      	34268.2      	32580.9      	10509.9      	10524.7      	10.2282      	 2.5978      	-2.77285      	569.424      
 272.55      	888.446      	  34419      	32517.1      	11179.1      	11193.4      	10.2287      	2.60335      	-2.83584      	572.343      
  272.6      	902.357      	34568.3      	32439.6      	11845.5      	11859.3      	10.2293      	2.60783      	-2.89991      	575.113      
 272.65      	918.102      	34729.5      	32361.1      	12513.1      	12526.4      	10.2299      	  2.611      	-2.9636      	577.928      
  272.7      	935.588      	34914.3      	32294.4      	  13182      	13194.8      	10.2306      	2.61289      	-3.02564      	580.859      
 272.75      	 954.34      	35126.5      	32245.2      	13849.5      	13861.8      	10.2312      	2.61383      	-3.08514      	583.849      
  272.8      	973.923      	35364.7      	32214.1      	  14512      	14523.8      	 10.232      	2.61413      	-3.14154      	586.828      
 272.85      	994.143      	35623.9      	32199.9      	15162.8      	15174.1      	10.2327      	 2.6141      	-3.19457      	589.803      
  272.9      	1014.85      	35895.8      	32198.9      	15793.1      	  15804      	10.2335      	2.61425      	-3.24422      	592.797      
 272.95      	1035.91      	36171.9      	  32207      	16394.9      	16405.3      	10.2344      	2.61524      	-3.29077      	 595.81      
