# Sensor: Sensor Generator      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:05      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	      
Time [s]      	Power (electrical)      [    k W      ]      	 Torque      [     Nm      ]      	Torque on main shaft      [   k Nm      ]      	Torque diff. on main shaft      [   k Nm      ]      	    RPM      [    rpm      ]      	Filtered RPM      [    rpm      ]      	Electricity production      [   k Wh      ]      	 Region      [             ]      
   1.35      	14298.2      	1.9624e+07      	  19624      	-23086.9      	6.95767      	6.95767      	 5.2482      	      0      
    1.4      	14268.3      	1.9624e+07      	  19624      	 -23341      	6.94315      	6.94315      	5.44637      	      0      
   1.45      	14236.1      	1.9624e+07      	  19624      	-23588.8      	6.92746      	6.92746      	 5.6441      	      0      
    1.5      	14213.4      	1.9624e+07      	  19624      	-23842.4      	 6.9164      	 6.9164      	 5.8415      	      0      
   1.55      	14186.8      	1.9624e+07      	  19624      	-24084.3      	6.90348      	6.90348      	6.03854      	      0      
    1.6      	14173.6      	1.9624e+07      	  19624      	-24317.9      	6.89706      	6.89706      	 6.2354      	      0      
   1.65      	14133.9      	1.9624e+07      	  19624      	-24557.6      	6.87773      	6.87773      	 6.4317      	      0      
    1.7      	14097.1      	1.9624e+07      	  19624      	 -24778      	 6.8598      	 6.8598      	 6.6275      	      0      
   1.75      	14056.1      	1.9624e+07      	  19624      	-24997.8      	6.83986      	6.83986      	6.82272      	      0      
    1.8      	14017.1      	1.9624e+07      	  19624      	-25184.4      	6.82088      	6.82088      	 7.0174      	      0      
   1.85      	13987.2      	1.9624e+07      	  19624      	-25348.5      	6.80635      	6.80635      	7.21167      	      0      
    1.9      	13949.4      	1.9624e+07      	  19624      	-25488.8      	6.78797      	6.78797      	7.40541      	      0      
   1.95      	13921.9      	1.9624e+07      	  19624      	-25587.9      	6.77459      	6.77459      	7.59877      	      0      
      2      	13885.1      	1.9624e+07      	  19624      	-25663.2      	6.75667      	6.75667      	7.79162      	      0      
   2.05      	13843.4      	1.9624e+07      	  19624      	-25678.6      	6.73637      	6.73637      	7.98389      	      0      
    2.1      	13804.5      	1.9624e+07      	  19624      	-25641.7      	6.71746      	6.71746      	8.17562      	      0      
   2.15      	13758.8      	1.9624e+07      	  19624      	-25552.4      	 6.6952      	 6.6952      	8.36672      	      0      
    2.2      	13728.6      	1.9624e+07      	  19624      	-25406.3      	6.68051      	6.68051      	8.55739      	      0      
   2.25      	13688.7      	1.9624e+07      	  19624      	-25240.7      	 6.6611      	 6.6611      	8.74751      	      0      
    2.3      	13651.7      	1.9624e+07      	  19624      	-25014.1      	6.64308      	6.64308      	8.93712      	      0      
   2.35      	13612.8      	1.9624e+07      	  19624      	-24764.4      	6.62417      	6.62417      	9.12619      	      0      
    2.4      	13573.6      	1.9624e+07      	  19624      	-24468.4      	6.60506      	6.60506      	9.31471      	      0      
   2.45      	13531.4      	1.9624e+07      	  19624      	-24141.4      	6.58456      	6.58456      	9.50264      	      0      
    2.5      	13481.6      	1.9624e+07      	  19624      	-23814.1      	6.56031      	6.56031      	9.68989      	      0      
   2.55      	13430.4      	1.9624e+07      	  19624      	-23469.8      	6.53541      	6.53541      	9.87642      	      0      
    2.6      	13388.2      	1.9624e+07      	  19624      	 -23142      	6.51485      	6.51485      	10.0624      	      0      
   2.65      	13343.1      	1.9624e+07      	  19624      	-22799.1      	6.49291      	6.49291      	10.2477      	      0      
    2.7      	13307.1      	1.9624e+07      	  19624      	-22447.2      	6.47541      	6.47541      	10.4325      	      0      
   2.75      	13260.9      	1.9624e+07      	  19624      	-22100.7      	 6.4529      	 6.4529      	10.6167      	      0      
    2.8      	13221.5      	1.9624e+07      	  19624      	-21731.1      	6.43374      	6.43374      	10.8003      	      0      
   2.85      	13172.1      	1.9624e+07      	  19624      	-21376.3      	6.40968      	6.40968      	10.9833      	      0      
    2.9      	13126.6      	1.9624e+07      	  19624      	-20988.6      	6.38757      	6.38757      	11.1656      	      0      
   2.95      	13079.6      	1.9624e+07      	  19624      	-20594.3      	6.36469      	6.36469      	11.3472      	      0      
      3      	13039.2      	1.9624e+07      	  19624      	-20184.1      	6.34504      	6.34504      	11.5283      	      0      
   3.05      	13000.5      	1.9624e+07      	  19624      	-19755.7      	6.32621      	6.32621      	11.7089      	      0      
    3.1      	12960.3      	1.9624e+07      	  19624      	-19332.4      	6.30665      	6.30665      	11.8889      	      0      
   3.15      	12912.2      	1.9624e+07      	  19624      	-18873.6      	6.28323      	6.28323      	12.0682      	      0      
    3.2      	12867.2      	1.9624e+07      	  19624      	-18402.8      	6.26135      	6.26135      	 12.247      	      0      
   3.25      	12817.7      	1.9624e+07      	  19624      	-17903.6      	6.23726      	6.23726      	 12.425      	      0      
    3.3      	12775.5      	1.9624e+07      	  19624      	-17384.3      	6.21673      	6.21673      	12.6024      	      0      
   3.35      	  12728      	1.9624e+07      	  19624      	 -16870      	 6.1936      	 6.1936      	12.7792      	      0      
    3.4      	12689.9      	1.9624e+07      	  19624      	 -16337      	6.17506      	6.17506      	12.9554      	      0      
   3.45      	12650.3      	1.9624e+07      	  19624      	-15811.8      	6.15578      	6.15578      	13.1311      	      0      
    3.5      	  12614      	1.9624e+07      	  19624      	-15263.8      	6.13813      	6.13813      	13.3063      	      0      
   3.55      	12572.8      	1.9624e+07      	  19624      	-14711.3      	6.11806      	6.11806      	 13.481      	      0      
    3.6      	12533.5      	1.9624e+07      	  19624      	 -14165      	6.09897      	6.09897      	 13.655      	      0      
   3.65      	12495.1      	1.9624e+07      	  19624      	-13625.1      	6.08027      	6.08027      	13.8286      	      0      
    3.7      	12461.1      	1.9624e+07      	  19624      	-13111.6      	6.06371      	6.06371      	14.0017      	      0      
   3.75      	12428.3      	1.9624e+07      	  19624      	-12605.4      	6.04778      	6.04778      	14.1743      	      0      
    3.8      	12400.1      	1.9624e+07      	  19624      	-12102.9      	6.03402      	6.03402      	14.3465      	      0      
   3.85      	12369.3      	1.9624e+07      	  19624      	-11596.1      	6.01903      	6.01903      	14.5183      	      0      
    3.9      	12341.3      	1.9624e+07      	  19624      	-11090.6      	6.00542      	6.00542      	14.6897      	      0      
   3.95      	12306.2      	1.9624e+07      	  19624      	-10604.1      	5.98835      	5.98835      	14.8606      	      0      
      4      	12274.7      	1.9624e+07      	  19624      	-10123.5      	5.97303      	5.97303      	15.0311      	      0      
   4.05      	12242.6      	1.9624e+07      	  19624      	-9669.5      	5.95742      	5.95742      	15.2011      	      0      
    4.1      	12215.8      	1.9624e+07      	  19624      	-9234.25      	5.94438      	5.94438      	15.3708      	      0      
   4.15      	12189.6      	1.9624e+07      	  19624      	-8824.8      	5.93158      	5.93158      	15.5401      	      0      
    4.2      	  12165      	1.9624e+07      	  19624      	-8441.06      	5.91962      	5.91962      	15.7091      	      0      
   4.25      	12140.1      	1.9624e+07      	  19624      	-8075.94      	5.90754      	5.90754      	15.8777      	      0      
    4.3      	12115.5      	1.9624e+07      	  19624      	-7733.43      	5.89557      	5.89557      	16.0459      	      0      
   4.35      	12089.3      	1.9624e+07      	  19624      	-7405.04      	5.88282      	5.88282      	16.2138      	      0      
    4.4      	12066.2      	1.9624e+07      	  19624      	-7093.96      	5.87153      	5.87153      	16.3814      	      0      
   4.45      	12043.8      	1.9624e+07      	  19624      	-6792.99      	5.86066      	5.86066      	16.5487      	      0      
    4.5      	12027.7      	1.9624e+07      	  19624      	-6481.91      	 5.8528      	 5.8528      	16.7158      	      0      
   4.55      	12009.9      	1.9624e+07      	  19624      	-6142.63      	5.84419      	5.84419      	16.8826      	      0      
    4.6      	11995.5      	1.9624e+07      	  19624      	-5752.23      	5.83714      	5.83714      	17.0492      	      0      
   4.65      	11978.4      	1.9624e+07      	  19624      	-5316.03      	5.82885      	5.82885      	17.2155      	      0      
    4.7      	11962.2      	1.9624e+07      	  19624      	-4835.52      	5.82093      	5.82093      	17.3817      	      0      
   4.75      	11945.4      	1.9624e+07      	  19624      	-4334.1      	5.81276      	5.81276      	17.5476      	      0      
    4.8      	11930.3      	1.9624e+07      	  19624      	-3844.73      	5.80541      	5.80541      	17.7133      	      0      
   4.85      	  11918      	1.9624e+07      	  19624      	-3389.1      	5.79944      	5.79944      	17.8788      	      0      
    4.9      	11909.1      	1.9624e+07      	  19624      	-2980.63      	5.79512      	5.79512      	18.0442      	      0      
   4.95      	11899.4      	1.9624e+07      	  19624      	-2614.7      	5.79037      	5.79037      	18.2095      	      0      
      5      	11890.8      	1.9624e+07      	  19624      	-2278.06      	5.78622      	5.78622      	18.3746      	      0      
   5.05      	11880.3      	1.9624e+07      	  19624      	-1961.74      	 5.7811      	 5.7811      	18.5396      	      0      
    5.1      	11872.1      	1.9624e+07      	  19624      	-1651.26      	5.77709      	5.77709      	18.7045      	      0      
   5.15      	11862.9      	1.9624e+07      	  19624      	-1341.93      	5.77265      	5.77265      	18.8693      	      0      
    5.2      	11857.4      	1.9624e+07      	  19624      	-1025.18      	5.76997      	5.76997      	 19.034      	      0      
   5.25      	11853.7      	1.9624e+07      	  19624      	-705.851      	5.76816      	5.76816      	19.1986      	      0      
    5.3      	11852.7      	1.9624e+07      	  19624      	-380.518      	5.76767      	5.76767      	19.3632      	      0      
   5.35      	11851.7      	1.9624e+07      	  19624      	-49.5436      	5.76719      	5.76719      	19.5278      	      0      
    5.4      	11850.2      	1.9624e+07      	  19624      	284.907      	5.76645      	5.76645      	19.6924      	      0      
   5.45      	11848.1      	1.9624e+07      	  19624      	616.573      	5.76545      	5.76545      	 19.857      	      0      
    5.5      	11847.5      	1.9624e+07      	  19624      	942.102      	5.76515      	5.76515      	20.0215      	      0      
   5.55      	11847.5      	1.9624e+07      	  19624      	1265.87      	5.76516      	5.76516      	20.1861      	      0      
    5.6      	  11851      	1.9624e+07      	  19624      	 1588.1      	5.76682      	5.76682      	20.3507      	      0      
   5.65      	11855.4      	1.9624e+07      	  19624      	1893.25      	5.76896      	5.76896      	20.5153      	      0      
    5.7      	11862.7      	1.9624e+07      	  19624      	2186.81      	5.77253      	5.77253      	20.6801      	      0      
   5.75      	11869.6      	1.9624e+07      	  19624      	2466.71      	5.77589      	5.77589      	20.8449      	      0      
    5.8      	11876.8      	1.9624e+07      	  19624      	2745.11      	5.77941      	5.77941      	21.0099      	      0      
   5.85      	11883.9      	1.9624e+07      	  19624      	3018.41      	5.78283      	5.78283      	 21.175      	      0      
    5.9      	11892.5      	1.9624e+07      	  19624      	3291.17      	5.78705      	5.78705      	21.3401      	      0      
   5.95      	11902.4      	1.9624e+07      	  19624      	3560.93      	5.79186      	5.79186      	21.5054      	      0      
      6      	  11914      	1.9624e+07      	  19624      	3832.04      	5.79748      	5.79748      	21.6709      	      0      
   6.05      	11926.3      	1.9624e+07      	  19624      	4102.71      	5.80348      	5.80348      	21.8366      	      0      
    6.1      	11939.2      	1.9624e+07      	  19624      	4378.29      	5.80978      	5.80978      	22.0024      	      0      
   6.15      	  11951      	1.9624e+07      	  19624      	4655.54      	5.81551      	5.81551      	22.1684      	      0      
    6.2      	11962.8      	1.9624e+07      	  19624      	4940.25      	5.82125      	5.82125      	22.3345      	      0      
   6.25      	  11974      	1.9624e+07      	  19624      	5223.06      	5.82668      	5.82668      	22.5008      	      0      
    6.3      	11987.2      	1.9624e+07      	  19624      	5510.12      	5.83309      	5.83309      	22.6673      	      0      
   6.35      	12001.7      	1.9624e+07      	  19624      	5795.35      	5.84016      	5.84016      	 22.834      	      0      
    6.4      	12018.4      	1.9624e+07      	  19624      	6086.72      	5.84829      	5.84829      	23.0009      	      0      
   6.45      	12036.2      	1.9624e+07      	  19624      	6376.54      	5.85698      	5.85698      	23.1681      	      0      
    6.5      	12055.2      	1.9624e+07      	  19624      	6671.44      	5.86619      	5.86619      	23.3355      	      0      
   6.55      	12074.2      	1.9624e+07      	  19624      	6967.73      	5.87545      	5.87545      	23.5032      	      0      
    6.6      	  12094      	1.9624e+07      	  19624      	7272.01      	5.88511      	5.88511      	23.6712      	      0      
   6.65      	12114.9      	1.9624e+07      	  19624      	7575.61      	5.89525      	5.89525      	23.8395      	      0      
    6.7      	12137.9      	1.9624e+07      	  19624      	7884.52      	5.90646      	5.90646      	 24.008      	      0      
   6.75      	12162.3      	1.9624e+07      	  19624      	8190.96      	5.91832      	5.91832      	 24.177      	      0      
    6.8      	12188.2      	1.9624e+07      	  19624      	8505.28      	5.93093      	5.93093      	24.3462      	      0      
   6.85      	12214.2      	1.9624e+07      	  19624      	8818.47      	5.94356      	5.94356      	24.5159      	      0      
    6.9      	12240.5      	1.9624e+07      	  19624      	9139.98      	5.95638      	5.95638      	24.6859      	      0      
   6.95      	12266.1      	1.9624e+07      	  19624      	9459.43      	5.96883      	5.96883      	24.8563      	      0      
      7      	12292.1      	1.9624e+07      	  19624      	9785.25      	5.98147      	5.98147      	 25.027      	      0      
   7.05      	12318.9      	1.9624e+07      	  19624      	10102.7      	 5.9945      	 5.9945      	25.1981      	      0      
    7.1      	12347.4      	1.9624e+07      	  19624      	10414.8      	6.00839      	6.00839      	25.3696      	      0      
   7.15      	12377.3      	1.9624e+07      	  19624      	10705.1      	6.02297      	6.02297      	25.5415      	      0      
    7.2      	12408.6      	1.9624e+07      	  19624      	11010.9      	6.03816      	6.03816      	25.7138      	      0      
   7.25      	12440.3      	1.9624e+07      	  19624      	11331.2      	6.05358      	6.05358      	25.8866      	      0      
    7.3      	12472.9      	1.9624e+07      	  19624      	11661.1      	6.06945      	6.06945      	26.0598      	      0      
   7.35      	12506.1      	1.9624e+07      	  19624      	11979.4      	6.08563      	6.08563      	26.2335      	      0      
    7.4      	  12541      	1.9624e+07      	  19624      	  12294      	6.10262      	6.10262      	26.4077      	      0      
   7.45      	12577.5      	1.9624e+07      	  19624      	12591.5      	6.12037      	6.12037      	26.5824      	      0      
    7.5      	12616.3      	1.9624e+07      	  19624      	12878.6      	6.13923      	6.13923      	26.7576      	      0      
   7.55      	12656.2      	1.9624e+07      	  19624      	12269.7      	6.15867      	6.15867      	26.9334      	      0      
    7.6      	12696.7      	1.9624e+07      	  19624      	11809.9      	6.17836      	6.17836      	27.1097      	      0      
   7.65      	  12736      	1.9624e+07      	  19624      	  11587      	6.19751      	6.19751      	27.2866      	      0      
    7.7      	12773.5      	1.9624e+07      	  19624      	11509.2      	6.21574      	6.21574      	 27.464      	      0      
   7.75      	  12809      	1.9624e+07      	  19624      	11443.2      	6.23304      	6.23304      	27.6419      	      0      
    7.8      	12844.5      	1.9624e+07      	  19624      	11437.3      	6.25027      	6.25027      	27.8203      	      0      
   7.85      	12882.2      	1.9624e+07      	  19624      	11448.8      	6.26865      	6.26865      	27.9993      	      0      
    7.9      	12923.8      	1.9624e+07      	  19624      	  11516      	6.28889      	6.28889      	28.1788      	      0      
   7.95      	12964.3      	1.9624e+07      	  19624      	11568.8      	6.30859      	6.30859      	28.3588      	      0      
      8      	12999.5      	1.9624e+07      	  19624      	11676.8      	 6.3257      	 6.3257      	28.5394      	      0      
   8.05      	13032.9      	1.9624e+07      	  19624      	11780.2      	6.34195      	6.34195      	28.7204      	      0      
    8.1      	13070.7      	1.9624e+07      	  19624      	11912.6      	6.36034      	6.36034      	28.9019      	      0      
   8.15      	13110.3      	1.9624e+07      	  19624      	11942.6      	6.37965      	6.37965      	 29.084      	      0      
    8.2      	13148.4      	1.9624e+07      	  19624      	11886.2      	6.39818      	6.39818      	29.2666      	      0      
   8.25      	13186.7      	1.9624e+07      	  19624      	11647.3      	6.41683      	6.41683      	29.4498      	      0      
    8.3      	  13227      	1.9624e+07      	  19624      	11339.5      	 6.4364      	 6.4364      	29.6335      	      0      
   8.35      	13267.3      	1.9624e+07      	  19624      	10940.6      	6.45605      	6.45605      	29.8177      	      0      
    8.4      	13306.7      	1.9624e+07      	  19624      	10574.8      	6.47519      	6.47519      	30.0026      	      0      
   8.45      	13344.5      	1.9624e+07      	  19624      	10151.2      	 6.4936      	 6.4936      	30.1879      	      0      
    8.5      	13381.3      	1.9624e+07      	  19624      	 9755.3      	6.51151      	6.51151      	30.3738      	      0      
   8.55      	13415.6      	1.9624e+07      	  19624      	9317.05      	 6.5282      	 6.5282      	30.5601      	      0      
    8.6      	13445.9      	1.9624e+07      	  19624      	8963.19      	6.54296      	6.54296      	30.7468      	      0      
   8.65      	13472.3      	1.9624e+07      	  19624      	8585.08      	6.55581      	6.55581      	30.9339      	      0      
    8.7      	13496.3      	1.9624e+07      	  19624      	8265.51      	6.56747      	6.56747      	31.1214      	      0      
   8.75      	13517.9      	1.9624e+07      	  19624      	7884.14      	6.57797      	6.57797      	31.3091      	      0      
    8.8      	13536.1      	1.9624e+07      	  19624      	7563.67      	6.58681      	6.58681      	31.4971      	      0      
   8.85      	13551.9      	1.9624e+07      	  19624      	 7193.1      	6.59452      	6.59452      	31.6854      	      0      
    8.9      	13568.9      	1.9624e+07      	  19624      	6870.72      	6.60279      	6.60279      	31.8738      	      0      
   8.95      	13587.1      	1.9624e+07      	  19624      	6454.65      	6.61165      	6.61165      	32.0625      	      0      
      9      	13604.8      	1.9624e+07      	  19624      	6084.41      	6.62027      	6.62027      	32.2515      	      0      
   9.05      	13623.2      	1.9624e+07      	  19624      	5621.84      	6.62921      	6.62921      	32.4407      	      0      
    9.1      	13644.3      	1.9624e+07      	  19624      	5216.98      	6.63947      	6.63947      	32.6302      	      0      
   9.15      	13666.5      	1.9624e+07      	  19624      	4724.67      	 6.6503      	 6.6503      	  32.82      	      0      
    9.2      	13688.3      	1.9624e+07      	  19624      	4308.97      	6.66088      	6.66088      	33.0101      	      0      
   9.25      	13709.1      	1.9624e+07      	  19624      	3803.02      	6.67102      	6.67102      	33.2005      	      0      
    9.3      	13728.5      	1.9624e+07      	  19624      	3374.59      	6.68045      	6.68045      	33.3912      	      0      
   9.35      	13744.9      	1.9624e+07      	  19624      	2854.19      	6.68844      	6.68844      	33.5821      	      0      
    9.4      	13757.5      	1.9624e+07      	  19624      	2432.06      	6.69459      	6.69459      	33.7732      	      0      
   9.45      	13766.2      	1.9624e+07      	  19624      	1914.64      	6.69879      	6.69879      	33.9644      	      0      
    9.5      	13771.2      	1.9624e+07      	  19624      	1490.71      	6.70121      	6.70121      	34.1557      	      0      
   9.55      	13772.6      	1.9624e+07      	  19624      	962.141      	 6.7019      	 6.7019      	34.3469      	      0      
    9.6      	13770.6      	1.9624e+07      	  19624      	544.734      	6.70092      	6.70092      	34.5382      	      0      
   9.65      	13766.1      	1.9624e+07      	  19624      	20.7079      	6.69875      	6.69875      	34.7294      	      0      
    9.7      	  13761      	1.9624e+07      	  19624      	-392.88      	6.69625      	6.69625      	34.9205      	      0      
   9.75      	13755.7      	1.9624e+07      	  19624      	-921.626      	6.69371      	6.69371      	35.1116      	      0      
    9.8      	13750.1      	1.9624e+07      	  19624      	-1332.23      	6.69095      	6.69095      	35.3025      	      0      
   9.85      	13744.7      	1.9624e+07      	  19624      	-1864.83      	6.68836      	6.68836      	35.4934      	      0      
    9.9      	13741.3      	1.9624e+07      	  19624      	-2276.89      	6.68666      	6.68666      	35.6843      	      0      
   9.95      	13738.9      	1.9624e+07      	  19624      	-2818.55      	 6.6855      	 6.6855      	35.8751      	      0      
     10      	13735.8      	1.9624e+07      	  19624      	-3238.51      	6.68402      	6.68402      	36.0659      	      0      
  10.05      	  13732      	1.9624e+07      	  19624      	-3792.38      	6.68215      	6.68215      	36.2566      	      0      
   10.1      	13727.5      	1.9624e+07      	  19624      	-4221.83      	6.67998      	6.67998      	36.4473      	      0      
  10.15      	13720.8      	1.9624e+07      	  19624      	-4792.39      	6.67671      	6.67671      	36.6378      	      0      
   10.2      	13710.5      	1.9624e+07      	  19624      	-5242.13      	6.67171      	6.67171      	36.8283      	      0      
  10.25      	13696.6      	1.9624e+07      	  19624      	-5839.35      	6.66492      	6.66492      	37.0185      	      0      
   10.3      	13679.2      	1.9624e+07      	  19624      	-6287.66      	6.65649      	6.65649      	37.2085      	      0      
  10.35      	13658.5      	1.9624e+07      	  19624      	-6849.05      	6.64641      	6.64641      	37.3982      	      0      
   10.4      	13634.5      	1.9624e+07      	  19624      	-7273.32      	 6.6347      	 6.6347      	37.5875      	      0      
  10.45      	13607.4      	1.9624e+07      	  19624      	-7832.32      	6.62155      	6.62155      	37.7765      	      0      
   10.5      	13578.8      	1.9624e+07      	  19624      	-8265.61      	6.60759      	6.60759      	37.9651      	      0      
  10.55      	13549.5      	1.9624e+07      	  19624      	-8836.1      	6.59334      	6.59334      	38.1533      	      0      
   10.6      	13519.8      	1.9624e+07      	  19624      	-9287.63      	6.57889      	6.57889      	38.3411      	      0      
  10.65      	13489.8      	1.9624e+07      	  19624      	-9875.99      	 6.5643      	 6.5643      	38.5285      	      0      
   10.7      	13460.4      	1.9624e+07      	  19624      	-10353.1      	6.54999      	6.54999      	38.7154      	      0      
  10.75      	13431.9      	1.9624e+07      	  19624      	-10961.2      	 6.5361      	 6.5361      	 38.902      	      0      
   10.8      	13403.3      	1.9624e+07      	  19624      	-11453.5      	 6.5222      	 6.5222      	39.0881      	      0      
  10.85      	13373.8      	1.9624e+07      	  19624      	-12054.4      	6.50786      	6.50786      	39.2739      	      0      
   10.9      	13343.3      	1.9624e+07      	  19624      	-12518.8      	  6.493      	  6.493      	39.4592      	      0      
  10.95      	  13311      	1.9624e+07      	  19624      	 -13049      	6.47728      	6.47728      	39.6441      	      0      
     11      	13276.1      	1.9624e+07      	  19624      	-13408.3      	6.46033      	6.46033      	39.8284      	      0      
  11.05      	13238.5      	1.9624e+07      	  19624      	-13797.1      	6.44204      	6.44204      	40.0123      	      0      
   11.1      	13198.2      	1.9624e+07      	  19624      	-14023.6      	6.42242      	6.42242      	40.1956      	      0      
  11.15      	13155.1      	1.9624e+07      	  19624      	-14309.9      	6.40144      	6.40144      	40.3783      	      0      
   11.2      	13109.6      	1.9624e+07      	  19624      	-14498.8      	6.37927      	6.37927      	40.5604      	      0      
  11.25      	  13062      	1.9624e+07      	  19624      	-14793.7      	6.35614      	6.35614      	40.7418      	      0      
   11.3      	13013.1      	1.9624e+07      	  19624      	-15032.9      	6.33232      	6.33232      	40.9226      	      0      
  11.35      	12963.3      	1.9624e+07      	  19624      	-15381.9      	 6.3081      	 6.3081      	41.1026      	      0      
   11.4      	12913.2      	1.9624e+07      	  19624      	-15669.2      	6.28373      	6.28373      	 41.282      	      0      
  11.45      	12863.2      	1.9624e+07      	  19624      	-16032.6      	6.25938      	6.25938      	41.4606      	      0      
   11.5      	12813.6      	1.9624e+07      	  19624      	 -16320      	6.23524      	6.23524      	41.6386      	      0      
  11.55      	12764.5      	1.9624e+07      	  19624      	-16656.4      	6.21135      	6.21135      	41.8159      	      0      
   11.6      	12715.4      	1.9624e+07      	  19624      	-16914.2      	6.18747      	6.18747      	41.9925      	      0      
  11.65      	  12666      	1.9624e+07      	  19624      	-17209.5      	6.16343      	6.16343      	42.1684      	      0      
   11.7      	12616.2      	1.9624e+07      	  19624      	-17437.8      	6.13918      	6.13918      	42.3436      	      0      
  11.75      	12565.5      	1.9624e+07      	  19624      	-17703.4      	6.11453      	6.11453      	42.5181      	      0      
   11.8      	12513.3      	1.9624e+07      	  19624      	-17917.4      	 6.0891      	 6.0891      	42.6919      	      0      
