# Sensor: Sensor Sea      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:05      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      
Time [s]      	Surface elevation (origin)      [      m      ]      	Dynamic pressure (origin)      [   k Pa      ]      
----------	----------	----------      
    Min      	-1.5305 [368.15s]      	-15.4128 [368.15s]      
    Max      	 1.5305 [436.55s]      	15.4128 [436.55s]      
   Mean      	-0.00622342      	-0.0626727      
Standard deviation      	1.08182      	10.8944      
----------	----------	----------      
      0      	      0      	      0      
   0.05      	0.0597364      	0.601572      
    0.1      	0.119382      	1.20223      
   0.15      	0.178845      	1.80105      
    0.2      	0.238036      	2.39713      
   0.25      	0.296864      	2.98955      
    0.3      	0.35524      	3.57742      
   0.35      	0.413074      	4.15984      
    0.4      	0.470279      	4.73592      
   0.45      	0.526767      	5.30478      
    0.5      	0.582452      	5.86556      
   0.55      	0.63725      	6.41739      
    0.6      	0.691076      	6.95945      
   0.65      	0.74385      	 7.4909      
    0.7      	0.79549      	8.01094      
   0.75      	0.845917      	8.51876      
    0.8      	0.895055      	9.01361      
   0.85      	0.94283      	9.49472      
    0.9      	0.989167      	9.96136      
   0.95      	  1.034      	10.4128      
      1      	1.07725      	10.8484      
   1.05      	1.11886      	11.2675      
    1.1      	1.15877      	11.6693      
   1.15      	1.19691      	12.0534      
    1.2      	1.23323      	12.4192      
   1.25      	1.26767      	 12.766      
    1.3      	1.30017      	13.0933      
   1.35      	 1.3307      	13.4007      
    1.4      	 1.3592      	13.6877      
   1.45      	1.38562      	13.9538      
    1.5      	1.40993      	14.1987      
   1.55      	 1.4321      	14.4219      
    1.6      	1.45208      	14.6231      
   1.65      	1.46985      	14.8021      
    1.7      	1.48538      	14.9585      
   1.75      	1.49865      	 15.092      
    1.8      	1.50963      	15.2026      
   1.85      	1.51831      	15.2901      
    1.9      	1.52468      	15.3542      
   1.95      	1.52872      	15.3949      
      2      	1.53044      	15.4122      
   2.05      	1.52982      	15.4059      
    2.1      	1.52687      	15.3762      
   2.15      	1.52159      	15.3231      
    2.2      	  1.514      	15.2466      
   2.25      	1.50409      	15.1469      
    2.3      	 1.4919      	15.0241      
   2.35      	1.47743      	14.8784      
    2.4      	1.46071      	  14.71      
   2.45      	1.44176      	14.5192      
    2.5      	1.42062      	14.3063      
   2.55      	1.39731      	14.0716      
    2.6      	1.37188      	13.8154      
   2.65      	1.34435      	13.5382      
    2.7      	1.31477      	13.2403      
   2.75      	1.28319      	12.9223      
    2.8      	1.24965      	12.5846      
   2.85      	1.21421      	12.2277      
    2.9      	1.17692      	11.8521      
   2.95      	1.13784      	11.4585      
      3      	1.09702      	11.0475      
   3.05      	1.05453      	10.6196      
    3.1      	1.01043      	10.1755      
   3.15      	0.964791      	9.71588      
    3.2      	0.917684      	9.24149      
   3.25      	0.869177      	  8.753      
    3.3      	0.819346      	8.25118      
   3.35      	0.768267      	7.73679      
    3.4      	0.716016      	 7.2106      
   3.45      	0.662674      	6.67343      
    3.5      	0.608323      	6.12608      
   3.55      	0.553044      	 5.5694      
    3.6      	0.496923      	5.00424      
   3.65      	0.440044      	4.43144      
    3.7      	0.382495      	3.85189      
   3.75      	0.324362      	3.26648      
    3.8      	0.265736      	2.67608      
   3.85      	0.206704      	 2.0816      
    3.9      	0.147358      	1.48396      
   3.95      	0.0877866      	0.88405      
      4      	0.0280817      	0.282795      
   4.05      	-0.0316661      	-0.318891      
    4.1      	-0.0913655      	-0.920092      
   4.15      	-0.150926      	-1.51989      
    4.2      	-0.210256      	-2.11737      
   4.25      	-0.269266      	-2.71163      
    4.3      	-0.327865      	-3.30175      
   4.35      	-0.385965      	-3.88684      
    4.4      	-0.443477      	-4.46601      
   4.45      	-0.500312      	-5.03837      
    4.5      	-0.556386      	-5.60305      
   4.55      	-0.611611      	-6.1592      
    4.6      	-0.665904      	-6.70595      
   4.65      	-0.719183      	-7.24249      
    4.7      	-0.771365      	-7.76799      
   4.75      	-0.822372      	-8.28166      
    4.8      	-0.872126      	-8.7827      
   4.85      	-0.92055      	-9.27035      
    4.9      	-0.967572      	-9.74388      
   4.95      	-1.01312      	-10.2026      
      5      	-1.05712      	-10.6457      
   5.05      	-1.09951      	-11.0726      
    5.1      	-1.14023      	-11.4826      
   5.15      	-1.17921      	-11.8752      
    5.2      	-1.21639      	-12.2496      
   5.25      	-1.25172      	-12.6054      
    5.3      	-1.28514      	-12.9419      
   5.35      	-1.3166      	-13.2588      
    5.4      	-1.34606      	-13.5554      
   5.45      	-1.37346      	-13.8314      
    5.5      	-1.39877      	-14.0863      
   5.55      	-1.42195      	-14.3197      
    5.6      	-1.44296      	-14.5313      
   5.65      	-1.46178      	-14.7207      
    5.7      	-1.47836      	-14.8878      
   5.75      	-1.49269      	-15.0321      
    5.8      	-1.50475      	-15.1535      
   5.85      	-1.51452      	-15.2519      
    5.9      	-1.52197      	-15.327      
   5.95      	-1.52711      	-15.3787      
      6      	-1.52992      	-15.407      
   6.05      	-1.5304      	-15.4118      
    6.1      	-1.52854      	-15.3931      
   6.15      	-1.52436      	-15.351      
    6.2      	-1.51785      	-15.2855      
   6.25      	-1.50903      	-15.1967      
    6.3      	-1.49791      	-15.0847      
   6.35      	-1.48451      	-14.9497      
    6.4      	-1.46885      	-14.792      
   6.45      	-1.45094      	-14.6117      
    6.5      	-1.43083      	-14.4091      
   6.55      	-1.40854      	-14.1846      
    6.6      	-1.38409      	-13.9384      
   6.65      	-1.35754      	-13.6711      
    6.7      	-1.32892      	-13.3829      
   6.75      	-1.29828      	-13.0742      
    6.8      	-1.26566      	-12.7457      
   6.85      	-1.2311      	-12.3978      
    6.9      	-1.19467      	-12.0309      
   6.95      	-1.15643      	-11.6457      
      7      	-1.11641      	-11.2428      
   7.05      	-1.0747      	-10.8227      
    7.1      	-1.03135      	-10.3862      
   7.15      	-0.986429      	-9.93378      
    7.2      	-0.940003      	-9.46625      
   7.25      	-0.892145      	-8.9843      
    7.3      	-0.842927      	-8.48865      
   7.35      	-0.792425      	-7.98007      
    7.4      	-0.740715      	-7.45933      
   7.45      	-0.687876      	-6.92722      
    7.5      	-0.633989      	-6.38455      
   7.55      	-0.579135      	-5.83215      
    7.6      	-0.523399      	-5.27087      
   7.65      	-0.466866      	-4.70155      
    7.7      	-0.409621      	-4.12507      
   7.75      	-0.351752      	-3.5423      
    7.8      	-0.293346      	-2.95413      
   7.85      	-0.234494      	-2.36146      
    7.9      	-0.175284      	-1.76519      
   7.95      	-0.115807      	-1.16623      
      8      	-0.0561539      	-0.565495      
   8.05      	0.00358509      	0.0361035      
    8.1      	0.0633186      	0.637646      
   8.15      	0.122956      	1.23822      
    8.2      	0.182405      	 1.8369      
   8.25      	0.241577      	2.43279      
    8.3      	0.30038      	3.02496      
   8.35      	0.358726      	3.61253      
    8.4      	0.416525      	4.19459      
   8.45      	0.473689      	4.77026      
    8.5      	0.530132      	5.33866      
   8.55      	0.585766      	5.89893      
    8.6      	0.640508      	 6.4502      
   8.65      	0.694273      	6.99164      
    8.7      	0.746981      	7.52243      
   8.75      	0.79855      	8.04176      
    8.8      	0.848902      	8.54883      
   8.85      	0.897961      	9.04287      
    8.9      	0.945651      	9.52313      
   8.95      	 0.9919      	9.98888      
      9      	1.03664      	10.4394      
   9.05      	1.07979      	 10.874      
    9.1      	1.12131      	11.2921      
   9.15      	1.16111      	11.6929      
    9.2      	1.19914      	12.0759      
   9.25      	1.23535      	12.4405      
    9.3      	1.26967      	12.7862      
   9.35      	1.30206      	13.1123      
    9.4      	1.33247      	13.4185      
   9.45      	1.36084      	13.7043      
    9.5      	1.38714      	13.9691      
   9.55      	1.41132      	14.2127      
    9.6      	1.43336      	14.4346      
   9.65      	1.45321      	14.6345      
    9.7      	1.47085      	14.8121      
   9.75      	1.48624      	14.9671      
    9.8      	1.49937      	15.0993      
   9.85      	1.51021      	15.2085      
    9.9      	1.51876      	15.2946      
   9.95      	1.52499      	15.3573      
     10      	1.52889      	15.3966      
  10.05      	1.53046      	15.4125      
   10.1      	1.52971      	15.4048      
  10.15      	1.52662      	15.3737      
   10.2      	 1.5212      	15.3192      
  10.25      	1.51347      	15.2413      
   10.3      	1.50343      	15.1402      
  10.35      	1.49109      	 15.016      
   10.4      	1.47649      	14.8689      
  10.45      	1.45964      	14.6992      
   10.5      	1.44056      	14.5071      
  10.55      	1.41928      	14.2928      
   10.6      	1.39585      	14.0568      
  10.65      	1.37028      	13.7994      
   10.7      	1.34263      	13.5209      
  10.75      	1.31293      	13.2218      
   10.8      	1.28123      	12.9026      
  10.85      	1.24758      	12.5637      
   10.9      	1.21203      	12.2056      
  10.95      	1.17463      	 11.829      
     11      	1.13544      	11.4343      
  11.05      	1.09451      	11.0223      
   11.1      	1.05193      	10.5934      
  11.15      	1.00773      	10.1483      
   11.2      	0.962006      	9.68783      
  11.25      	0.914812      	9.21257      
   11.3      	0.866224      	8.72326      
  11.35      	0.816316      	8.22067      
   11.4      	0.765164      	7.70554      
  11.45      	0.712846      	7.17867      
   11.5      	0.659441      	6.64087      
  11.55      	0.605031      	6.09294      
   11.6      	 0.5497      	5.53572      
  11.65      	0.493531      	4.97007      
   11.7      	0.436609      	4.39685      
  11.75      	0.379022      	3.81692      
   11.8      	0.320858      	3.23118      
  11.85      	0.262204      	2.64052      
   11.9      	0.203151      	2.04583      
  11.95      	0.143789      	1.44802      
     12      	0.0842071      	0.848004      
  12.05      	0.0244971      	0.246697      
   12.1      	-0.0352503      	-0.354986      
  12.15      	-0.094944      	-0.956128      
   12.2      	-0.154493      	-1.55581      
  12.25      	-0.213806      	-2.15313      
   12.3      	-0.272794      	-2.74716      
  12.35      	-0.331366      	-3.33701      
   12.4      	-0.389433      	-3.92177      
  12.45      	-0.446907      	-4.50055      
   12.5      	-0.503699      	-5.07248      
  12.55      	-0.559724      	-5.63667      
   12.6      	-0.614896      	-6.19228      
  12.65      	-0.66913      	-6.73844      
   12.7      	-0.722345      	-7.27434      
  12.75      	-0.774459      	-7.79915      
   12.8      	-0.825393      	-8.31208      
  12.85      	-0.875069      	-8.81234      
   12.9      	-0.923412      	-9.29917      
  12.95      	-0.970347      	-9.77183      
     13      	-1.0158      	-10.2296      
  13.05      	-1.05971      	-10.6718      
   13.1      	-1.10201      	-11.0977      
  13.15      	-1.14262      	-11.5067      
   13.2      	-1.18149      	-11.8982      
  13.25      	-1.21856      	-12.2715      
   13.3      	-1.25378      	-12.6261      
  13.35      	-1.28708      	-12.9615      
   13.4      	-1.31843      	-13.2771      
  13.45      	-1.34776      	-13.5725      
   13.5      	-1.37504      	-13.8473      
  13.55      	-1.40022      	-14.1009      
   13.6      	-1.42327      	-14.333      
  13.65      	-1.44415      	-14.5433      
   13.7      	-1.46284      	-14.7314      
  13.75      	-1.47929      	-14.8971      
   13.8      	-1.49348      	 -15.04      
  13.85      	-1.5054      	-15.1601      
   13.9      	-1.51503      	-15.257      
  13.95      	-1.52235      	-15.3307      
     14      	-1.52734      	-15.381      
  14.05      	-1.53001      	-15.4079      
   14.1      	-1.53035      	-15.4113      
  14.15      	-1.52836      	-15.3913      
   14.2      	-1.52404      	-15.3477      
  14.25      	-1.51739      	-15.2808      
   14.3      	-1.50843      	-15.1906      
  14.35      	-1.49717      	-15.0772      
   14.4      	-1.48364      	-14.9409      
  14.45      	-1.46784      	-14.7818      
   14.5      	-1.4498      	-14.6001      
  14.55      	-1.42955      	-14.3962      
   14.6      	-1.40713      	-14.1704      
  14.65      	-1.38256      	-13.923      
   14.7      	-1.35588      	-13.6544      
  14.75      	-1.32714      	-13.3649      
   14.8      	-1.29638      	-13.0551      
  14.85      	-1.26364      	-12.7254      
   14.9      	-1.22897      	-12.3763      
  14.95      	-1.19243      	-12.0083      
     15      	-1.15407      	-11.622      
  15.05      	-1.11396      	-11.2181      
   15.1      	-1.07215      	-10.797      
  15.15      	-1.0287      	-10.3595      
   15.2      	-0.983685      	-9.90615      
  15.25      	-0.937171      	-9.43773      
   15.3      	-0.889229      	-8.95494      
  15.35      	-0.839932      	-8.4585      
   15.4      	-0.789355      	-7.94916      
  15.45      	-0.737575      	-7.42771      
   15.5      	-0.684671      	-6.89495      
  15.55      	-0.630724      	-6.35167      
   15.6      	-0.575815      	-5.79872      
  15.65      	-0.520029      	-5.23693      
   15.7      	-0.46345      	-4.66715      
  15.75      	-0.406165      	-4.09027      
   15.8      	-0.348262      	-3.50715      
  15.85      	-0.289827      	-2.91869      
   15.9      	-0.23095      	-2.32577      
  15.95      	-0.171722      	-1.72932      
     16      	-0.112232      	-1.13023      
  16.05      	-0.052571      	-0.529414      
   16.1      	0.00717016      	0.0722067      
  16.15      	0.0669004      	0.673717      
   16.2      	0.126529      	 1.2742      
  16.25      	0.185964      	1.87274      
   16.3      	0.245116      	2.46843      
  16.35      	0.303895      	3.06036      
   16.4      	0.36221      	3.64762      
  16.45      	0.419974      	4.22932      
   16.5      	0.477097      	4.80458      
  16.55      	0.533493      	5.37252      
   16.6      	0.589077      	5.93226      
  16.65      	0.643762      	6.48297      
   16.7      	0.697466      	 7.0238      
  16.75      	0.750108      	7.55392      
   16.8      	0.801606      	8.07254      
  16.85      	0.851883      	8.57885      
   16.9      	0.900862      	9.07208      
  16.95      	0.948467      	9.55149      
     17      	0.994628      	10.0163      
  17.05      	1.03927      	10.4659      
   17.1      	1.08233      	10.8996      
  17.15      	1.12374      	11.3166      
   17.2      	1.16344      	11.7164      
  17.25      	1.20137      	12.0983      
   17.3      	1.23746      	12.4618      
  17.35      	1.27167      	12.8063      
   17.4      	1.30394      	13.1313      
  17.45      	1.33423      	13.4363      
   17.5      	1.36248      	13.7207      
  17.55      	1.38865      	13.9843      
   17.6      	1.41271      	14.2266      
  17.65      	1.43461      	14.4472      
   17.7      	1.45433      	14.6458      
  17.75      	1.47183      	 14.822      
   17.8      	1.48709      	14.9757      
  17.85      	1.50009      	15.1065      
   17.9      	1.51079      	15.2144      
  17.95      	 1.5192      	 15.299      
     18      	1.52529      	15.3603      
  18.05      	1.52905      	15.3982      
   18.1      	1.53048      	15.4127      
  18.15      	1.52959      	15.4036      
   18.2      	1.52636      	15.3711      
  18.25      	 1.5208      	15.3152      
   18.3      	1.51293      	15.2359      
  18.35      	1.50275      	15.1334      
   18.4      	1.49028      	15.0078      
  18.45      	1.47554      	14.8594      
   18.5      	1.45855      	14.6883      
  18.55      	1.43934      	14.4948      
   18.6      	1.41794      	14.2793      
  18.65      	1.39437      	 14.042      
   18.7      	1.36868      	13.7832      
  18.75      	1.34091      	13.5035      
   18.8      	1.31109      	13.2032      
  18.85      	1.27927      	12.8828      
   18.9      	 1.2455      	12.5427      
  18.95      	1.20983      	12.1836      
     19      	1.17232      	11.8058      
  19.05      	1.13303      	11.4101      
   19.1      	1.09201      	 10.997      
  19.15      	1.04932      	10.5671      
   19.2      	1.00503      	10.1211      
  19.25      	0.959215      	9.65972      
   19.3      	0.911935      	 9.1836      
  19.35      	0.863266      	8.69348      
   19.4      	0.813281      	8.19011      
  19.45      	0.762057      	7.67425      
   19.5      	0.709671      	7.14671      
  19.55      	0.656204      	6.60827      
   19.6      	0.601737      	6.05976      
  19.65      	0.546352      	5.50201      
   19.7      	0.490136      	4.93589      
  19.75      	0.433172      	4.36223      
   19.8      	0.375548      	3.78194      
  19.85      	0.317352      	3.19587      
   19.9      	0.258672      	2.60494      
  19.95      	0.199598      	2.01004      
     20      	0.140219      	1.41207      
  20.05      	0.0806273      	0.811953      
   20.1      	0.0209124      	0.210597      
  20.15      	-0.0388343      	-0.391079      
   20.2      	-0.0985219      	-0.99216      
  20.25      	-0.158059      	-1.59173      
   20.3      	-0.217356      	-2.18887      
  20.35      	-0.276321      	-2.78268      
   20.4      	-0.334865      	-3.37224      
  20.45      	-0.392899      	-3.95667      
   20.5      	-0.450334      	-4.53507      
  20.55      	-0.507083      	-5.10655      
   20.6      	-0.563059      	-5.67026      
  20.65      	-0.618177      	-6.22532      
   20.7      	-0.672353      	-6.77089      
  20.75      	-0.725504      	-7.30615      
   20.8      	-0.77755      	-7.83027      
  20.85      	-0.82841      	-8.34246      
   20.9      	-0.878008      	-8.84194      
  20.95      	-0.926268      	-9.32794      
     21      	-0.973117      	-9.79972      
  21.05      	-1.01848      	-10.2566      
   21.1      	-1.0623      	-10.6978      
  21.15      	-1.10449      	-11.1227      
   21.2      	 -1.145      	-11.5307      
  21.25      	-1.18377      	-11.9211      
   21.3      	-1.22073      	-12.2933      
  21.35      	-1.25583      	-12.6468      
   21.4      	-1.28902      	-12.981      
  21.45      	-1.32024      	-13.2954      
   21.5      	-1.34945      	-13.5896      
  21.55      	-1.37661      	-13.8631      
   21.6      	-1.40167      	-14.1154      
  21.65      	-1.42459      	-14.3462      
   21.7      	-1.44534      	-14.5552      
  21.75      	-1.46389      	-14.742      
   21.8      	-1.4802      	-14.9063      
  21.85      	-1.49426      	-15.0479      
   21.9      	-1.50605      	-15.1666      
  21.95      	-1.51553      	-15.2621      
     22      	-1.52271      	-15.3344      
  22.05      	-1.52757      	-15.3833      
   22.1      	-1.5301      	-15.4088      
  22.15      	-1.5303      	-15.4108      
   22.2      	-1.52817      	-15.3893      
  22.25      	-1.5237      	-15.3444      
   22.3      	-1.51692      	-15.276      
  22.35      	-1.50782      	-15.1844      
   22.4      	-1.49643      	-15.0697      
  22.45      	-1.48275      	-14.932      
   22.5      	-1.46682      	-14.7715      
  22.55      	-1.44865      	-14.5885      
   22.6      	-1.42827      	-14.3833      
  22.65      	-1.40572      	-14.1562      
   22.7      	-1.38102      	-13.9075      
  22.75      	-1.35422      	-13.6376      
   22.8      	-1.32535      	-13.3469      
  22.85      	-1.29447      	-13.0359      
   22.9      	-1.26161      	-12.705      
  22.95      	-1.22683      	-12.3547      
     23      	-1.19018      	-11.9856      
  23.05      	-1.15172      	-11.5983      
   23.1      	-1.1115      	-11.1933      
  23.15      	-1.06958      	-10.7712      
   23.2      	-1.02604      	-10.3327      
  23.25      	-0.980935      	-9.87846      
   23.3      	-0.934334      	-9.40916      
  23.35      	-0.886309      	-8.92553      
   23.4      	-0.836933      	-8.42829      
  23.45      	-0.786282      	-7.91821      
   23.5      	-0.734432      	-7.39606      
  23.55      	-0.681463      	-6.86264      
   23.6      	-0.627456      	-6.31876      
  23.65      	-0.572492      	-5.76525      
   23.7      	-0.516656      	-5.20296      
  23.75      	-0.460032      	-4.63273      
   23.8      	-0.402708      	-4.05545      
  23.85      	-0.34477      	-3.47198      
   23.9      	-0.286306      	-2.88323      
  23.95      	-0.227406      	-2.29008      
     24      	-0.168159      	-1.69344      
  24.05      	-0.108656      	-1.09422      
   24.1      	-0.0489879      	-0.49333      
  24.15      	0.0107552      	0.10831      
   24.2      	0.0704819      	0.709784      
  24.25      	0.130101      	1.31018      
   24.3      	0.189522      	1.90857      
  24.35      	0.248654      	2.50406      
   24.4      	0.307408      	3.09573      
  24.45      	0.365692      	3.68269      
   24.5      	0.42342      	4.26403      
  24.55      	0.480502      	4.83887      
   24.6      	0.536852      	5.40634      
  24.65      	0.592384      	5.96557      
   24.7      	0.647013      	6.51571      
  24.75      	0.700656      	7.05592      
   24.8      	0.753231      	7.58537      
  24.85      	0.804658      	8.10327      
   24.9      	0.854859      	8.60882      
  24.95      	0.903757      	9.10124      
     25      	0.951278      	 9.5798      
  25.05      	0.99735      	10.0438      
   25.1      	 1.0419      	10.4924      
  25.15      	1.08486      	10.9251      
   25.2      	1.12617      	11.3411      
  25.25      	1.16577      	11.7398      
   25.3      	1.20359      	12.1206      
  25.35      	1.23957      	 12.483      
   25.4      	1.27366      	12.8264      
  25.45      	1.30582      	13.1502      
   25.5      	1.33598      	13.4539      
  25.55      	1.36411      	13.7372      
   25.6      	1.39015      	13.9995      
  25.65      	1.41408      	14.2405      
   25.7      	1.43586      	14.4597      
  25.75      	1.45544      	 14.657      
   25.8      	1.47281      	14.8319      
  25.85      	1.48794      	14.9842      
   25.9      	1.50079      	15.1137      
  25.95      	1.51136      	15.2201      
     26      	1.51963      	15.3033      
  26.05      	1.52558      	15.3632      
   26.1      	 1.5292      	15.3998      
  26.15      	 1.5305      	15.4128      
   26.2      	1.52946      	15.4023      
  26.25      	1.52609      	15.3684      
   26.3      	 1.5204      	15.3111      
  26.35      	1.51238      	15.2304      
   26.4      	1.50207      	15.1265      
  26.45      	1.48946      	14.9995      
   26.5      	1.47459      	14.8497      
  26.55      	1.45746      	14.6773      
   26.6      	1.43812      	14.4825      
  26.65      	1.41658      	14.2656      
   26.7      	1.39289      	 14.027      
  26.75      	1.36707      	 13.767      
   26.8      	1.33917      	13.4861      
  26.85      	1.30923      	13.1846      
   26.9      	 1.2773      	12.8629      
  26.95      	1.24341      	12.5217      
     27      	1.20763      	12.1614      
  27.05      	1.17002      	11.7826      
   27.1      	1.13061      	11.3858      
  27.15      	1.08949      	10.9717      
   27.2      	1.04671      	10.5408      
  27.25      	1.00233      	10.0939      
   27.3      	0.956419      	9.63156      
  27.35      	0.909054      	9.15458      
   27.4      	0.860303      	8.66364      
  27.45      	0.810242      	 8.1595      
   27.5      	0.758946      	7.64292      
  27.55      	0.706493      	 7.1147      
   27.6      	0.652963      	6.57563      
  27.65      	0.598439      	6.02655      
   27.7      	0.543002      	5.46828      
  27.75      	0.486738      	4.90167      
   27.8      	0.429732      	 4.3276      
  27.85      	0.372071      	3.74693      
   27.9      	0.313844      	3.16055      
  27.95      	0.255137      	2.56935      
     28      	0.196043      	1.97424      
  28.05      	0.136649      	1.37612      
   28.1      	0.0770469      	0.775897      
  28.15      	0.0173276      	0.174497      
   28.2      	-0.0424182      	-0.42717      
  28.25      	-0.102099      	-1.02819      
   28.3      	-0.161625      	-1.62763      
  28.35      	-0.220904      	-2.2246      
   28.4      	-0.279847      	-2.81818      
  28.45      	-0.338363      	-3.40746      
   28.5      	-0.396363      	-3.99155      
  28.55      	-0.453759      	-4.56956      
   28.6      	-0.510464      	-5.1406      
  28.65      	-0.566391      	-5.70381      
   28.7      	-0.621455      	-6.25833      
  28.75      	-0.675572      	-6.80331      
   28.8      	-0.728659      	-7.33792      
  28.85      	-0.780635      	-7.86135      
   28.9      	-0.831422      	-8.3728      
  28.95      	-0.880942      	-8.87149      
     29      	-0.92912      	-9.35665      
  29.05      	-0.975881      	-9.82756      
   29.1      	-1.02116      	-10.2835      
  29.15      	-1.06487      	-10.7238      
   29.2      	-1.10697      	-11.1477      
  29.25      	-1.14738      	-11.5546      
   29.3      	-1.18604      	-11.9439      
  29.35      	-1.22289      	-12.315      
   29.4      	-1.25788      	-12.6674      
  29.45      	-1.29095      	-13.0004      
   29.5      	-1.32205      	-13.3137      
  29.55      	-1.35114      	-13.6066      
   29.6      	-1.37817      	-13.8788      
  29.65      	-1.4031      	-14.1299      
   29.7      	-1.42589      	-14.3594      
  29.75      	-1.44651      	-14.567      
   29.8      	-1.46493      	-14.7525      
  29.85      	-1.48111      	-14.9154      
   29.9      	-1.49503      	-15.0557      
  29.95      	-1.50668      	-15.1729      
     30      	-1.51603      	-15.2671      
  30.05      	-1.52307      	-15.338      
   30.1      	-1.52779      	-15.3855      
  30.15      	-1.53018      	-15.4096      
   30.2      	-1.53024      	-15.4102      
  30.25      	-1.52796      	-15.3873      
   30.3      	-1.52336      	-15.3409      
  30.35      	-1.51644      	-15.2712      
   30.4      	-1.5072      	-15.1782      
  30.45      	-1.49567      	-15.0621      
   30.5      	-1.48186      	-14.923      
  30.55      	-1.46579      	-14.7612      
   30.6      	-1.44749      	-14.5768      
  30.65      	-1.42698      	-14.3703      
   30.7      	-1.40429      	-14.1419      
  30.75      	-1.37947      	-13.8919      
   30.8      	-1.35254      	-13.6207      
  30.85      	-1.32356      	-13.3288      
   30.9      	-1.29255      	-13.0166      
  30.95      	-1.25958      	-12.6845      
     31      	-1.22468      	-12.3331      
  31.05      	-1.18792      	-11.9629      
   31.1      	-1.14935      	-11.5745      
  31.15      	-1.10903      	-11.1684      
   31.2      	-1.06702      	-10.7453      
  31.25      	-1.02338      	-10.3059      
   31.3      	-0.978181      	-9.85072      
  31.35      	-0.931492      	-9.38054      
   31.4      	-0.883384      	-8.89607      
  31.45      	-0.833929      	-8.39804      
   31.5      	-0.783204      	-7.88721      
  31.55      	-0.731285      	-7.36436      
   31.6      	-0.678251      	-6.83029      
  31.65      	-0.624184      	-6.28581      
   31.7      	-0.569166      	-5.73175      
  31.75      	-0.51328      	-5.16896      
   31.8      	-0.456612      	-4.59829      
  31.85      	-0.399248      	-4.02061      
   31.9      	-0.341276      	-3.4368      
  31.95      	-0.282783      	-2.84775      
     32      	-0.22386      	-2.25437      
  32.05      	-0.164595      	-1.65755      
   32.1      	-0.10508      	-1.0582      
  32.15      	-0.0454045      	-0.457244      
   32.2      	0.0143402      	0.144412      
  32.25      	0.074063      	0.745848      
   32.3      	0.133673      	1.34615      
  32.35      	0.193079      	1.94439      
   32.4      	0.252191      	2.53968      
  32.45      	0.310919      	3.13109      
   32.5      	0.369173      	3.71773      
  32.55      	0.426864      	4.29871      
   32.6      	0.483905      	4.87314      
  32.65      	0.540208      	5.44014      
   32.7      	0.595688      	5.99884      
  32.75      	0.65026      	6.54841      
   32.8      	0.703841      	  7.088      
  32.85      	0.75635      	7.61678      
   32.9      	0.807706      	8.13396      
  32.95      	0.857831      	8.63874      
     33      	0.906648      	9.13036      
  33.05      	0.954084      	9.60806      
   33.1      	1.00007      	10.0711      
  33.15      	1.04452      	10.5188      
   33.2      	1.08739      	10.9505      
  33.25      	 1.1286      	11.3655      
   33.3      	1.16809      	11.7632      
  33.35      	 1.2058      	12.1429      
   33.4      	1.24167      	12.5042      
  33.45      	1.27565      	12.8463      
   33.5      	1.30768      	13.1689      
  33.55      	1.33772      	13.4715      
   33.6      	1.36573      	13.7535      
  33.65      	1.39165      	14.0145      
   33.7      	1.41545      	14.2542      
  33.75      	 1.4371      	14.4722      
   33.8      	1.45655      	14.6681      
  33.85      	1.47378      	14.8417      
   33.9      	1.48877      	14.9926      
  33.95      	1.50149      	15.1207      
     34      	1.51192      	15.2257      
  34.05      	1.52005      	15.3076      
   34.1      	1.52586      	15.3661      
  34.15      	1.52935      	15.4012      
   34.2      	 1.5305      	15.4128      
  34.25      	1.52932      	 15.401      
   34.3      	1.52581      	15.3656      
  34.35      	1.51998      	15.3069      
   34.4      	1.51183      	15.2248      
  34.45      	1.50138      	15.1195      
   34.5      	1.48863      	14.9912      
  34.55      	1.47362      	  14.84      
   34.6      	1.45637      	14.6663      
  34.65      	1.43689      	14.4701      
   34.7      	1.41522      	14.2519      
  34.75      	 1.3914      	 14.012      
   34.8      	1.36546      	13.7508      
  34.85      	1.33743      	13.4686      
   34.9      	1.30737      	13.1658      
  34.95      	1.27532      	 12.843      
     35      	1.24132      	12.5006      
  35.05      	1.20543      	12.1392      
   35.1      	 1.1677      	11.7593      
  35.15      	 1.1282      	11.3614      
   35.2      	1.08697      	10.9463      
  35.25      	1.04409      	10.5144      
   35.3      	0.999614      	10.0666      
  35.35      	0.953617      	9.60335      
   35.4      	0.906167      	9.12551      
  35.45      	0.857336      	8.63376      
   35.5      	0.807198      	8.12885      
  35.55      	0.75583      	7.61155      
   35.6      	0.703311      	7.08265      
  35.65      	0.649719      	6.54296      
   35.7      	0.595137      	 5.9933      
  35.75      	0.539649      	5.43451      
   35.8      	0.483338      	4.86743      
  35.85      	0.42629      	4.29293      
   35.9      	0.368593      	3.71189      
  35.95      	0.310334      	 3.1252      
     36      	0.251602      	2.53374      
  36.05      	0.192486      	1.93842      
   36.1      	0.133078      	1.34015      
  36.15      	0.0734662      	0.739837      
   36.2      	0.0137427      	0.138395      
