# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:03      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
 110.55      	958.946      	25647.6      	20990.3      	14696.9      	14709.4      	15.6219      	-0.38086      	-1.59817      	605.755      
  110.6      	981.028      	25994.8      	  20932      	15374.7      	15386.6      	15.6222      	-0.391727      	-1.65333      	 607.88      
 110.65      	1003.49      	26349.2      	20883.6      	16029.9      	16041.3      	15.6224      	-0.400632      	-1.70693      	610.101      
  110.7      	1026.04      	26701.5      	20841.4      	16655.5      	16666.4      	15.6227      	-0.407465      	-1.75932      	 612.36      
 110.75      	1048.53      	27046.8      	20801.6      	17251.7      	17262.1      	15.6229      	-0.412299      	-1.8106      	614.656      
  110.8      	 1070.9      	27380.8      	20758.2      	17821.6      	17831.5      	15.6232      	-0.415395      	-1.86061      	617.014      
 110.85      	1093.07      	27699.5      	20707.3      	  18365      	18374.6      	15.6235      	-0.417209      	-1.90901      	  619.4      
  110.9      	1115.17      	28000.9      	20648.3      	18881.2      	18890.4      	15.6238      	-0.418259      	-1.95548      	621.797      
 110.95      	1137.28      	28282.5      	20580.8      	19368.5      	19377.3      	 15.624      	-0.419025      	-1.99963      	624.167      
    111      	1159.47      	28542.6      	20507.2      	19822.7      	19831.2      	15.6243      	-0.419959      	-2.04103      	626.401      
 111.05      	1181.82      	28781.5      	20433.4      	  20240      	20248.2      	15.6245      	-0.421508      	-2.07933      	628.379      
  111.1      	1204.21      	28997.7      	20363.5      	20615.7      	20623.6      	15.6247      	-0.424017      	-2.11413      	630.014      
 111.15      	1226.35      	29186.4      	  20299      	20943.1      	20950.7      	15.6249      	-0.427638      	-2.14488      	631.246      
  111.2      	1248.32      	29345.5      	20242.7      	21218.2      	21225.6      	 15.625      	-0.432362      	-2.17088      	632.116      
 111.25      	 1270.4      	29478.7      	20199.8      	21442.7      	21449.9      	15.6251      	-0.438021      	-2.19138      	632.741      
  111.3      	1292.66      	29592.2      	20175.4      	21621.2      	21628.3      	15.6252      	-0.444211      	-2.20581      	633.284      
 111.35      	1315.21      	29693.4      	20175.8      	21759.1      	  21766      	15.6252      	-0.450291      	-2.21385      	633.887      
  111.4      	1338.08      	29790.2      	20207.5      	21861.6      	21868.5      	15.6252      	-0.455499      	-2.21544      	634.642      
 111.45      	1361.18      	29889.4      	20274.3      	  21935      	21941.9      	15.6252      	-0.459061      	-2.21081      	635.638      
  111.5      	1384.26      	29992.7      	20372.3      	21984.9      	21991.8      	15.6252      	-0.460247      	-2.20075      	636.996      
 111.55      	1406.94      	30093.4      	20487.9      	22014.7      	22021.7      	15.6252      	-0.458425      	-2.18661      	  638.8      
  111.6      	1428.94      	  30181      	  20602      	  22028      	  22035      	15.6251      	-0.453253      	-2.17007      	641.148      
 111.65      	1450.29      	30248.1      	20696.2      	22031.4      	22038.5      	 15.625      	-0.445007      	-2.15294      	644.093      
  111.7      	1471.13      	30289.5      	20759.2      	22028.8      	22036.1      	15.6249      	-0.434615      	-2.13708      	647.463      
 111.75      	1491.59      	30301.6      	20789.8      	22016.4      	22023.8      	15.6248      	-0.423331      	-2.12427      	650.805      
  111.8      	1511.71      	  30286      	  20795      	21989.9      	21997.5      	15.6247      	-0.412486      	-2.11591      	653.566      
 111.85      	1531.51      	30249.8      	20784.4      	21950.1      	21957.8      	15.6245      	-0.403361      	-2.11275      	655.288      
  111.9      	1551.11      	30203.7      	20768.9      	21901.1      	21908.9      	15.6242      	-0.396715      	-2.11489      	656.333      
 111.95      	1570.74      	30159.8      	20758.2      	21850.7      	21858.5      	 15.624      	-0.392747      	-2.12171      	 656.65      
    112      	1590.45      	30129.3      	  20760      	21807.1      	21814.9      	15.6237      	-0.391367      	-2.13177      	 655.78      
 112.05      	1610.21      	30117.7      	20782.1      	21769.9      	21777.7      	15.6234      	-0.391959      	-2.14298      	 653.73      
  112.1      	1629.92      	30119.9      	20827.1      	  21730      	21737.7      	 15.623      	-0.393425      	-2.15321      	 650.95      
 112.15      	1649.26      	30122.6      	20885.6      	21677.4      	  21685      	15.6226      	-0.394777      	-2.16073      	647.904      
  112.2      	 1667.9      	30116.3      	20949.3      	21607.1      	21614.6      	15.6221      	-0.395234      	-2.16438      	644.967      
 112.25      	1685.61      	30098.9      	21017.5      	21516.3      	21523.8      	15.6217      	-0.394104      	-2.16349      	642.394      
  112.3      	1702.47      	30058.9      	21086.3      	21392.7      	21400.3      	15.6212      	-0.390949      	-2.1578      	640.293      
 112.35      	1718.45      	29981.7      	21149.9      	21220.8      	21228.4      	15.6207      	-0.38584      	-2.14714      	638.445      
  112.4      	1733.85      	29868.9      	21209.5      	21001.1      	21008.8      	15.6202      	-0.379328      	-2.13151      	636.934      
 112.45      	1749.02      	29727.8      	21266.1      	20741.9      	20749.9      	15.6198      	-0.372033      	-2.11118      	635.765      
  112.5      	1763.64      	29559.4      	21319.9      	20443.8      	  20452      	15.6193      	-0.364261      	-2.08667      	634.717      
 112.55      	1777.43      	29366.7      	21374.4      	20106.2      	20114.7      	15.6188      	-0.356221      	-2.05833      	633.567      
  112.6      	 1790.3      	29155.9      	  21432      	19734.7      	19743.5      	15.6184      	-0.348317      	-2.02635      	632.295      
 112.65      	1802.43      	28931.3      	21493.6      	19332.9      	  19342      	 15.618      	-0.340944      	-1.99111      	 630.78      
  112.7      	1813.89      	  28694      	21561.9      	18898.2      	18907.6      	15.6176      	-0.334058      	-1.95324      	629.035      
 112.75      	1824.81      	  28447      	21640.5      	18429.1      	18438.8      	15.6171      	-0.327215      	-1.91332      	626.941      
  112.8      	 1835.2      	28195.7      	21732.2      	  17928      	17938.2      	15.6167      	-0.320081      	-1.87164      	624.557      
 112.85      	1844.83      	27940.7      	21838.1      	17391.9      	17402.5      	15.6163      	-0.312627      	-1.82818      	 621.87      
  112.9      	1853.63      	  27678      	21956.9      	16812.6      	16823.6      	15.6159      	-0.304733      	-1.78263      	618.959      
 112.95      	1861.58      	27409.2      	  22085      	16192.7      	16204.2      	15.6154      	-0.296037      	-1.7345      	615.879      
    113      	1868.83      	27139.9      	22216.4      	15546.3      	15558.2      	 15.615      	-0.286335      	-1.68323      	612.965      
 113.05      	1875.55      	26872.6      	22343.5      	14885.5      	14897.9      	15.6146      	-0.275795      	-1.62857      	610.381      
  113.1      	1881.96      	26606.8      	22458.4      	14219.9      	14232.9      	15.6142      	-0.264688      	-1.5706      	608.335      
 113.15      	1888.24      	26343.1      	22557.2      	  13557      	13570.6      	15.6138      	-0.253301      	-1.50971      	606.727      
  113.2      	1894.36      	26083.4      	22641.4      	12898.2      	12912.3      	15.6134      	-0.242173      	-1.44673      	605.385      
 113.25      	1900.11      	25829.5      	22714.4      	  12242      	12256.7      	 15.613      	-0.232054      	-1.38315      	603.883      
  113.3      	1905.37      	25583.9      	22778.4      	11589.8      	  11605      	15.6127      	-0.223456      	-1.32087      	601.985      
 113.35      	1909.99      	25346.9      	22833.3      	  10943      	10958.7      	15.6124      	-0.216562      	-1.26163      	599.289      
  113.4      	1913.84      	25113.6      	22875.1      	10298.9      	10315.1      	15.6121      	-0.211578      	-1.20664      	595.521      
 113.45      	1916.97      	24881.2      	22901.8      	9655.68      	9672.26      	15.6118      	-0.208822      	-1.1565      	590.398      
  113.5      	1919.71      	24651.8      	  22914      	9017.34      	9034.25      	15.6115      	-0.208432      	-1.11122      	583.988      
 113.55      	1921.92      	24423.6      	22908.7      	8388.51      	8405.69      	15.6113      	-0.210483      	-1.07029      	576.227      
  113.6      	1923.19      	  24190      	22878.9      	7770.82      	7788.19      	15.6111      	-0.215448      	-1.03271      	567.242      
 113.65      	1923.34      	23946.4      	22820.5      	7165.77      	7183.29      	15.6108      	-0.224241      	-0.997054      	 557.38      
  113.7      	 1922.2      	  23688      	22728.7      	 6575.5      	6593.15      	15.6106      	-0.237725      	-0.961704      	547.577      
 113.75      	1919.78      	  23406      	22596.9      	5995.68      	6013.51      	15.6104      	-0.256042      	-0.925191      	538.836      
  113.8      	1916.29      	23094.6      	22422.4      	5417.32      	5435.43      	15.6101      	-0.277896      	-0.886469      	532.529      
 113.85      	1912.11      	22759.4      	22211.5      	4838.54      	4857.07      	15.6099      	-0.30033      	-0.845049      	529.511      
  113.9      	1907.37      	22416.1      	21979.5      	4263.21      	4282.29      	15.6096      	-0.319948      	-0.80073      	 529.67      
 113.95      	1902.01      	22088.9      	21750.8      	3691.92      	3711.64      	15.6093      	-0.334437      	-0.753321      	531.632      
    114      	1896.02      	21815.2      	21563.7      	3119.78      	3140.13      	 15.609      	-0.343132      	-0.702704      	533.682      
 114.05      	1889.59      	21643.7      	21466.8      	2541.16      	2562.11      	15.6088      	-0.347181      	-0.648901      	534.563      
  114.1      	1883.01      	21620.2      	21504.3      	1956.26      	1977.75      	15.6085      	-0.348759      	-0.592225      	534.134      
 114.15      	1876.86      	21765.2      	21694.6      	1372.16      	1394.16      	15.6082      	-0.34961      	-0.533444      	532.943      
  114.2      	1871.53      	22060.3      	22018.5      	795.913      	818.412      	 15.608      	-0.350377      	-0.473512      	531.831      
 114.25      	1867.04      	22450.6      	22421.7      	225.132      	248.145      	15.6077      	-0.350714      	-0.413158      	531.169      
  114.3      	 1862.8      	22867.9      	22837.2      	-350.289      	-326.736      	15.6074      	-0.349643      	-0.352818      	531.023      
 114.35      	1858.02      	23262.8      	23215.7      	-935.853      	-911.733      	15.6072      	-0.345834      	-0.292969      	531.234      
  114.4      	1851.89      	23613.6      	23535.5      	-1528.91      	-1504.21      	15.6069      	-0.337867      	-0.234485      	531.734      
 114.45      	1843.99      	23915.5      	23792.2      	-2125.31      	-2100.01      	15.6067      	-0.324943      	-0.178372      	532.387      
  114.5      	1834.57      	24173.7      	23991.3      	-2719.85      	-2693.95      	15.6064      	-0.307698      	-0.125122      	533.104      
 114.55      	1824.19      	24398.5      	24144.2      	-3308.2      	-3281.71      	15.6061      	-0.287804      	-0.0746765      	533.755      
  114.6      	1813.45      	24600.9      	24261.7      	-3894.34      	-3867.28      	15.6059      	-0.266938      	-0.0268455      	534.155      
 114.65      	1802.64      	24792.3      	24354.3      	-4483.86      	-4456.25      	15.6056      	-0.24626      	0.0184827      	534.066      
  114.7      	1791.74      	24985.7      	24436.3      	-5072.14      	-5043.99      	15.6053      	-0.226441      	0.0614185      	533.593      
 114.75      	1780.36      	25186.9      	24516.6      	-5646.52      	-5617.86      	15.6049      	-0.207913      	0.102304      	532.959      
  114.8      	1768.03      	25389.2      	24592.4      	-6195.56      	-6166.4      	15.6046      	-0.190942      	0.141763      	532.322      
 114.85      	1754.58      	25581.5      	24655.4      	-6714.22      	-6684.59      	15.6043      	-0.175701      	0.180461      	531.686      
  114.9      	1740.25      	25755.4      	24699.5      	-7199.24      	-7169.18      	 15.604      	-0.16234      	0.218851      	531.095      
 114.95      	1725.29      	25904.4      	24722.9      	-7640.1      	-7609.64      	15.6037      	-0.150906      	0.256883      	530.666      
    115      	1710.02      	26025.6      	24727.9      	-8025.74      	-7994.93      	15.6034      	-0.141551      	0.293734      	530.506      
 115.05      	1694.61      	26122.9      	24720.1      	-8358.99      	-8327.87      	15.6031      	-0.134639      	0.327976      	530.449      
  115.1      	1678.99      	26206.2      	24707.8      	-8651.31      	-8619.92      	15.6029      	-0.130427      	0.358078      	530.209      
 115.15      	 1662.8      	26284.4      	24698.4      	-8911.35      	-8879.75      	15.6027      	-0.128871      	0.382743      	529.515      
  115.2      	1646.09      	26359.9      	24693.1      	-9146.13      	-9114.37      	15.6025      	-0.129681      	0.400976      	528.166      
 115.25      	1628.92      	26431.8      	24690.4      	-9358.48      	-9326.61      	15.6024      	-0.132267      	0.412284      	526.112      
  115.3      	1611.32      	26495.6      	24688.6      	-9542.19      	-9510.26      	15.6023      	-0.135731      	0.417049      	523.539      
 115.35      	1593.35      	26543.9      	24682.2      	-9692.06      	-9660.12      	15.6022      	-0.139161      	0.416544      	520.629      
  115.4      	1574.98      	26575.5      	24669.6      	-9810.01      	-9778.09      	15.6022      	-0.141968      	0.412465      	517.581      
 115.45      	1556.07      	  26593      	24654.4      	-9895.63      	-9863.76      	15.6022      	-0.143882      	0.406461      	514.678      
  115.5      	1536.39      	26596.6      	24637.8      	-9946.98      	-9915.18      	15.6022      	-0.144712      	0.399897      	512.151      
 115.55      	1515.81      	26589.1      	24619.9      	-9971.09      	-9939.37      	15.6022      	-0.144319      	0.393796      	510.053      
  115.6      	1494.37      	26575.9      	24601.5      	-9981.58      	-9949.92      	15.6022      	-0.14282      	0.388932      	508.368      
 115.65      	1472.41      	  26560      	24580.7      	-9990.65      	-9959.04      	15.6023      	-0.140587      	0.38591      	507.013      
  115.7      	1450.39      	26542.5      	  24555      	-10007.8      	-9976.23      	15.6024      	-0.137991      	0.385093      	505.803      
 115.75      	1428.58      	26526.8      	24525.4      	-10038.9      	-10007.3      	15.6025      	-0.135303      	0.386553      	 504.61      
  115.8      	1406.89      	26515.6      	24496.1      	-10080.8      	-10049.3      	15.6026      	-0.132858      	0.390163      	503.628      
 115.85      	1385.04      	26506.5      	24469.5      	-10121.6      	-10090.1      	15.6028      	-0.131011      	0.395647      	503.558      
  115.9      	1362.88      	26495.5      	24445.7      	-10150.3      	-10118.7      	 15.603      	-0.1297      	 0.4025      	504.326      
 115.95      	1340.55      	26479.6      	24424.3      	-10160.3      	-10128.6      	15.6032      	-0.128802      	0.410052      	 505.54      
    116      	   1318      	26454.8      	24403.4      	 -10146      	-10114.3      	15.6035      	-0.128665      	0.417757      	507.071      
 116.05      	1295.41      	26415.9      	24379.3      	-10102.6      	-10070.8      	15.6038      	-0.1297      	0.425002      	508.737      
  116.1      	1272.83      	  26362      	24351.1      	-10029.7      	-9997.92      	15.6042      	-0.131756      	0.430501      	510.398      
 116.15      	1250.09      	26297.1      	24321.4      	-9930.67      	-9898.95      	15.6046      	-0.134331      	0.432452      	511.896      
  116.2      	1227.26      	26222.5      	  24291      	-9807.22      	-9775.57      	 15.605      	-0.137381      	0.429552      	513.156      
 116.25      	1204.45      	26133.8      	  24255      	-9658.79      	-9627.24      	15.6054      	-0.141304      	0.421398      	514.062      
  116.3      	1181.88      	  26030      	24210.7      	-9488.04      	-9456.64      	15.6058      	-0.146198      	0.408039      	514.619      
 116.35      	1159.57      	25912.9      	24159.9      	-9295.47      	-9264.24      	15.6062      	-0.151743      	0.389801      	514.925      
  116.4      	1137.59      	  25779      	24102.6      	-9069.23      	-9038.2      	15.6067      	-0.157672      	0.367397      	 515.21      
 116.45      	1115.75      	25625.3      	24040.3      	-8795.34      	-8764.56      	15.6071      	-0.163836      	0.341763      	515.698      
  116.5      	1093.81      	25459.8      	23980.7      	-8471.64      	-8441.14      	15.6075      	-0.170023      	0.313834      	516.571      
 116.55      	1071.87      	25289.6      	23927.7      	-8104.21      	-8074.01      	 15.608      	-0.175952      	0.284382      	517.793      
  116.6      	1049.98      	  25117      	23879.8      	-7698.78      	-7668.9      	15.6084      	-0.181356      	0.25372      	519.261      
 116.65      	1028.35      	  24949      	23842.2      	-7256.42      	-7226.89      	15.6088      	-0.186001      	0.221565      	521.032      
  116.7      	1007.09      	24795.4      	23823.1      	-6776.6      	-6747.43      	15.6092      	-0.189502      	0.187235      	523.225      
 116.75      	 986.26      	24658.1      	23820.7      	-6264.36      	-6235.57      	15.6096      	-0.191311      	0.149987      	525.667      
  116.8      	 965.72      	24531.9      	23825.1      	-5729.56      	-5701.17      	  15.61      	-0.191188      	0.109301      	528.008      
 116.85      	945.348      	24409.4      	  23825      	-5179.55      	-5151.6      	15.6105      	-0.189439      	0.0649056      	529.993      
  116.9      	925.128      	24279.6      	23807.9      	-4617.66      	-4590.17      	15.6109      	-0.186533      	0.016666      	531.509      
 116.95      	905.147      	24134.3      	23764.8      	-4042.89      	-4015.9      	15.6113      	-0.182853      	-0.0354764      	532.601      
    117      	885.691      	23976.7      	23698.8      	-3449.84      	-3423.38      	15.6117      	-0.178849      	-0.0915206      	533.513      
 117.05      	867.177      	23814.9      	23617.2      	-2834.65      	-2808.72      	15.6121      	-0.175168      	-0.151291      	534.434      
  117.1      	849.867      	23652.9      	23521.9      	-2200.85      	-2175.48      	15.6125      	-0.172549      	-0.214158      	535.336      
 117.15      	833.854      	23492.2      	23412.4      	-1555.71      	-1530.92      	15.6129      	-0.171589      	-0.279007      	536.136      
  117.2      	819.045      	23337.9      	23292.1      	-903.796      	-879.592      	15.6133      	-0.172575      	-0.344556      	 536.87      
 117.25      	805.385      	  23196      	23166.5      	-247.726      	-224.108      	15.6136      	-0.17546      	-0.409622      	537.658      
  117.3      	792.824      	23068.4      	23036.6      	408.618      	431.654      	 15.614      	-0.179962      	-0.473183      	538.578      
 117.35      	781.456      	22952.9      	22900.5      	1058.47      	1080.94      	15.6143      	-0.185829      	-0.534308      	539.652      
  117.4      	771.644      	22848.7      	22757.8      	1694.41      	1716.34      	15.6145      	-0.193112      	-0.592071      	540.949      
 117.45      	763.908      	  22760      	  22614      	2315.26      	2336.67      	15.6148      	-0.202032      	-0.645681      	542.666      
  117.5      	758.885      	22697.9      	22481.2      	2921.56      	2942.49      	 15.615      	-0.212522      	-0.694743      	544.963      
 117.55      	756.691      	22676.1      	22375.2      	3508.27      	3528.77      	15.6152      	-0.224042      	-0.739222      	547.794      
  117.6      	756.752      	22700.2      	22303.4      	4075.97      	4096.08      	15.6155      	-0.235916      	-0.779202      	551.037      
 117.65      	 758.26      	22765.8      	22261.1      	4634.34      	4654.08      	15.6157      	-0.247626      	-0.814918      	554.669      
  117.7      	760.709      	22863.8      	22239.3      	5187.95      	5207.34      	15.6159      	-0.258618      	-0.846989      	558.633      
 117.75      	763.937      	  22982      	22225.6      	5739.57      	5758.62      	15.6162      	-0.268164      	-0.876464      	562.876      
  117.8      	768.311      	23110.5      	22207.6      	6297.91      	6316.63      	15.6164      	-0.275568      	-0.904777      	567.448      
 117.85      	774.164      	  23245      	22178.6      	6868.95      	6887.34      	15.6167      	-0.280712      	-0.933733      	572.327      
  117.9      	781.551      	23383.7      	22135.6      	7453.06      	7471.12      	 15.617      	-0.284384      	-0.965307      	577.324      
 117.95      	790.356      	  23524      	22076.3      	8046.82      	8064.53      	15.6173      	-0.287602      	-1.00126      	582.136      
    118      	 800.17      	23663.1      	21999.4      	8643.17      	 8660.5      	15.6176      	-0.291066      	-1.04281      	586.376      
 118.05      	810.843      	23799.8      	21905.7      	9236.68      	9253.59      	15.6179      	-0.295506      	-1.0905      	589.795      
  118.1      	822.742      	23936.2      	21796.1      	 9829.6      	9846.06      	15.6182      	-0.301684      	-1.14413      	592.419      
 118.15      	836.188      	24075.7      	21670.1      	10430.8      	10446.7      	15.6185      	-0.309876      	-1.20272      	594.466      
  118.2      	851.437      	24224.1      	21529.1      	11048.6      	11064.1      	15.6188      	-0.319896      	-1.26474      	596.187      
 118.25      	868.584      	24392.1      	21381.6      	11686.6      	11701.6      	15.6191      	-0.33156      	-1.32842      	597.774      
  118.3      	887.427      	24593.8      	21242.3      	12345.3      	12359.7      	15.6194      	-0.344671      	-1.39205      	599.359      
 118.35      	907.651      	24838.9      	  21121      	13025.7      	13039.5      	15.6197      	-0.358694      	-1.45436      	601.052      
  118.4      	928.841      	25125.6      	21019.1      	13722.1      	13735.3      	  15.62      	-0.372863      	-1.51469      	602.874      
 118.45      	950.598      	25444.5      	20935.7      	14419.5      	14432.1      	15.6203      	-0.386475      	-1.57283      	604.767      
  118.5      	972.765      	25786.5      	20869.6      	15106.5      	15118.6      	15.6206      	-0.398933      	-1.62881      	606.741      
 118.55      	 995.38      	  26143      	20817.2      	15776.8      	15788.4      	15.6209      	-0.409686      	-1.68289      	608.856      
  118.6      	1018.28      	26503.2      	20774.6      	16420.8      	16431.8      	15.6212      	-0.418293      	-1.73546      	611.062      
 118.65      	1041.19      	26858.7      	20738.7      	17032.4      	17042.9      	15.6215      	-0.42455      	-1.78688      	 613.28      
  118.7      	1063.96      	27205.8      	20704.4      	17615.1      	17625.2      	15.6219      	-0.428638      	-1.83718      	615.538      
 118.75      	1086.49      	27540.6      	20666.1      	18171.5      	18181.2      	15.6222      	-0.431008      	-1.88609      	 617.86      
  118.8      	1108.82      	27858.2      	20620.5      	18699.8      	18709.1      	15.6226      	-0.43211      	-1.93331      	620.219      
 118.85      	 1131.1      	28156.8      	20566.4      	19199.9      	19208.8      	15.6229      	-0.432365      	-1.97848      	622.592      
  118.9      	1153.34      	28435.3      	20505.5      	19669.7      	19678.2      	15.6232      	-0.432266      	-2.02122      	624.904      
 118.95      	 1175.6      	28692.2      	20441.6      	20104.6      	20112.9      	15.6236      	-0.432329      	-2.06113      	627.043      
    119      	1198.01      	28927.2      	20378.3      	20501.7      	20509.6      	15.6239      	-0.43298      	-2.09785      	 628.93      
 119.05      	1220.38      	29137.9      	  20319      	20855.9      	20863.6      	15.6241      	-0.434485      	-2.13096      	630.477      
  119.1      	1242.39      	29319.6      	20266.7      	21159.4      	21166.9      	15.6244      	-0.436979      	-2.15986      	631.611      
 119.15      	1264.22      	29471.7      	20224.5      	21409.7      	21416.9      	15.6246      	-0.440463      	-2.18385      	632.389      
  119.2      	1286.19      	29599.3      	20197.1      	21610.6      	21617.7      	15.6248      	-0.444687      	-2.20222      	632.981      
 119.25      	1308.38      	29709.4      	20189.9      	21767.8      	21774.7      	15.6249      	-0.449153      	-2.21449      	633.561      
  119.3      	1330.77      	29808.6      	20208.7      	21885.6      	21892.5      	 15.625      	-0.453246      	-2.22042      	634.222      
 119.35      	1353.44      	29904.8      	20259.9      	21969.2      	  21976      	15.6251      	-0.45623      	-2.21997      	 635.05      
  119.4      	1376.31      	30004.9      	20346.4      	22025.6      	22032.4      	15.6252      	-0.457289      	-2.21349      	636.176      
 119.45      	1399.01      	30108.5      	20461.1      	22060.4      	22067.3      	15.6253      	-0.455727      	-2.20195      	637.698      
  119.5      	1421.15      	30206.4      	20588.1      	22075.8      	22082.7      	15.6253      	-0.451029      	-2.18681      	639.678      
 119.55      	1442.59      	30289.1      	20707.8      	22076.8      	22083.8      	15.6253      	-0.442994      	-2.16981      	642.238      
  119.6      	1463.39      	30350.3      	20802.8      	22071.3      	22078.4      	15.6253      	-0.432066      	-2.15276      	645.403      
 119.65      	1483.72      	30384.5      	20864.6      	22059.9      	22067.2      	15.6253      	-0.419339      	-2.13752      	648.906      
  119.7      	1503.65      	30388.6      	20895.1      	22036.4      	22043.8      	15.6252      	-0.406149      	-2.1258      	652.222      
 119.75      	1523.21      	30366.5      	20902.1      	21999.1      	22006.7      	15.6251      	-0.393809      	-2.11882      	654.805      
  119.8      	1542.51      	30327.2      	  20895      	21951.6      	21959.4      	 15.625      	-0.383515      	-2.11721      	656.371      
 119.85      	1561.65      	  30281      	20884.7      	21897.5      	21905.3      	15.6249      	-0.375934      	-2.12087      	657.408      
  119.9      	1580.82      	30239.9      	20880.8      	21844.4      	21852.3      	15.6247      	-0.371153      	-2.12895      	657.511      
 119.95      	1600.03      	30214.9      	20890.7      	21800.3      	21808.2      	15.6244      	-0.368888      	-2.13981      	656.397      
    120      	1619.35      	30208.4      	  20921      	21762.3      	21770.1      	15.6242      	-0.368476      	-2.15129      	654.193      
 120.05      	1638.58      	30212.7      	20971.2      	21719.8      	21727.6      	15.6238      	-0.368909      	-2.16134      	651.433      
  120.1      	1657.34      	30215.2      	21032.2      	21664.3      	21671.9      	15.6235      	-0.369159      	-2.1684      	648.475      
 120.15      	1675.27      	30208.7      	21097.4      	21591.6      	21599.2      	15.6231      	-0.368371      	-2.17146      	645.692      
  120.2      	1692.26      	30187.9      	21164.7      	21496.5      	21504.1      	15.6227      	-0.365998      	-2.16996      	643.294      
 120.25      	1708.48      	  30140      	  21229      	21365.2      	21372.9      	15.6223      	-0.361824      	-2.16367      	641.373      
  120.3      	1723.85      	  30055      	21287.9      	21186.1      	21193.8      	15.6219      	-0.355999      	-2.15246      	639.668      
 120.35      	1738.79      	29936.6      	21342.5      	20962.3      	20970.2      	15.6214      	-0.34904      	-2.13638      	 638.34      
  120.4      	1753.47      	29789.4      	21392.2      	20700.2      	20708.3      	 15.621      	-0.341556      	-2.1158      	637.242      
 120.45      	1767.57      	29616.1      	21439.4      	20400.5      	20408.8      	15.6206      	-0.333879      	-2.0912      	 636.25      
  120.5      	1780.81      	29421.6      	21488.2      	20064.9      	20073.5      	15.6202      	-0.326244      	-2.06288      	635.105      
 120.55      	1793.16      	29209.1      	21539.1      	19696.4      	19705.3      	15.6198      	-0.319009      	 -2.031      	633.813      
  120.6      	1804.82      	28981.7      	21593.7      	19296.5      	19305.7      	15.6194      	-0.31246      	-1.99604      	632.192      
 120.65      	1815.88      	28743.1      	21655.7      	18865.3      	18874.9      	 15.619      	-0.306474      	-1.95864      	630.383      
  120.7      	 1826.5      	  28497      	21728.3      	18402.7      	18412.6      	15.6186      	-0.30062      	-1.91932      	628.196      
 120.75      	1836.54      	28245.7      	21814.3      	17906.9      	17917.1      	15.6182      	-0.294554      	-1.87828      	625.733      
  120.8      	1845.78      	27988.8      	21914.3      	17373.3      	17383.9      	15.6178      	-0.288211      	-1.8354      	622.879      
 120.85      	1854.22      	27724.5      	22026.6      	16797.8      	16808.8      	15.6174      	-0.281468      	-1.79028      	619.886      
  120.9      	1861.88      	27454.6      	22146.7      	16185.1      	16196.6      	 15.617      	-0.273999      	-1.74242      	 616.74      
 120.95      	 1868.9      	27183.8      	22268.5      	15548.2      	15560.2      	15.6166      	-0.265591      	-1.69132      	613.838      
    121      	1875.45      	26914.4      	22384.1      	14899.8      	14912.3      	15.6162      	-0.256379      	-1.63677      	611.249      
 121.05      	1881.78      	26646.1      	22486.5      	14248.9      	  14262      	15.6158      	-0.24668      	-1.57891      	609.261      
  121.1      	1888.01      	  26379      	22572.8      	13600.7      	13614.3      	15.6154      	-0.236909      	-1.51823      	607.608      
 121.15      	1894.06      	26115.1      	22645.2      	12955.6      	12969.7      	 15.615      	-0.227611      	-1.45572      	606.183      
  121.2      	1899.75      	25857.3      	22707.4      	12313.3      	  12328      	15.6146      	-0.219405      	-1.39299      	604.464      
 121.25      	1904.97      	  25608      	  22762      	11674.9      	11690.1      	15.6143      	-0.212747      	-1.33194      	 602.31      
  121.3      	 1909.5      	25365.8      	22807.9      	11039.5      	11055.1      	15.6139      	-0.207868      	-1.27421      	599.191      
 121.35      	1913.26      	25125.8      	22840.5      	  10405      	10421.1      	15.6136      	-0.204941      	-1.22084      	594.988      
  121.4      	 1916.4      	24886.4      	22858.2      	9771.76      	9788.18      	15.6133      	-0.204184      	-1.17225      	 589.37      
 121.45      	1919.18      	24649.5      	22861.6      	9143.41      	9160.13      	15.6131      	-0.205733      	-1.12834      	582.515      
  121.5      	1921.35      	24412.8      	22847.3      	8523.83      	8540.78      	15.6128      	-0.209762      	-1.08846      	574.263      
 121.55      	1922.58      	24170.2      	22808.7      	7915.05      	7932.19      	15.6125      	-0.216806      	-1.05148      	564.931      
  121.6      	1922.63      	23916.6      	22740.6      	7318.98      	7336.25      	15.6123      	-0.227785      	-1.0159      	 554.88      
 121.65      	1921.35      	23646.3      	22638.5      	6735.27      	6752.67      	 15.612      	-0.243475      	-0.980157      	545.208      
