# Sensor: Sensor Rotor      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:36:58      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	     11      	     12      	     13      	     14      	     15      	     16      	     17      	     18      	     19      	     20      	      
Time [s]      	Power (aero)      [    k W      ]      	Torque (aero)      [   k Nm      ]      	Thrust (aero)      [    k N      ]      	    RPM      [    rpm      ]      	    TSR      [             ]      	Demanded collective pitch angle      [      °      ]      	Power coef. (CP)      [      %      ]      	Thrust coef. (CT)      [      %      ]      	Tip speed      [    m/s      ]      	1P (one revolution)      [      s      ]      	nP (blade passing)      [      s      ]      	Azimuth angle      [      °      ]      	Rotation per timestep      [      °      ]      	Wind speed at hub, magnitude      [    m/s      ]      	Wind speed at hub     .x      [    m/s      ]      	Wind speed at hub     .y      [    m/s      ]      	Wind speed at hub     .z      [    m/s      ]      	Wind angle at hub      [      °      ]      	Yaw angle      [      °      ]      
   0.65      	0.0137334      	0.0188033      	 1.3162      	6.97452      	5.51697      	18.7002      	1.1929e-05      	0.0182924      	88.2715      	8.60275      	2.86758      	25.1425      	2.09235      	     16      	      0      	    -16      	      0      	      0      	      0      
    0.7      	14.4053      	  19.69      	2.36237      	6.98634      	5.52632      	18.6003      	0.0125127      	0.032832      	88.4211      	8.58819      	2.86273      	27.2348      	 2.0959      	     16      	      0      	    -16      	      0      	      0      	      0      
   0.75      	 37.055      	50.6707      	3.89268      	 6.9833      	5.52391      	18.5003      	0.0321866      	 0.0541      	88.3826      	8.59193      	2.86398      	29.3289      	2.09499      	     16      	      0      	    -16      	      0      	      0      	      0      
    0.8      	65.8034      	89.9745      	6.05329      	6.98394      	5.52442      	18.4003      	0.057158      	0.0841279      	88.3907      	8.59114      	2.86371      	31.4244      	2.09518      	     16      	      0      	    -16      	      0      	      0      	      0      
   0.85      	107.901      	147.513      	8.69004      	6.98503      	5.52528      	18.3003      	0.0937249      	0.120773      	88.4045      	 8.5898      	2.86327      	33.5195      	2.09551      	     16      	      0      	    -16      	      0      	      0      	      0      
    0.9      	159.091      	217.565      	12.2588      	6.98277      	 5.5235      	18.2003      	0.138189      	0.170372      	 88.376      	8.59257      	2.86419      	35.6148      	2.09483      	     16      	      0      	    -16      	      0      	      0      	      0      
   0.95      	225.267      	307.946      	16.4776      	6.98547      	5.52563      	18.1004      	0.195671      	0.229004      	88.4101      	8.58926      	2.86309      	  37.71      	2.09564      	     16      	      0      	    -16      	      0      	      0      	      0      
      1      	304.182      	 416.33      	21.6748      	6.97697      	5.51891      	18.0004      	0.264218      	0.301233      	88.3025      	8.59973      	2.86658      	39.8052      	2.09309      	     16      	      0      	    -16      	      0      	      0      	      0      
   1.05      	391.029      	534.544      	27.7328      	 6.9855      	5.52566      	17.9004      	0.339655      	0.385427      	88.4105      	8.58922      	2.86307      	41.8996      	2.09565      	     16      	      0      	    -16      	      0      	      0      	      0      
    1.1      	487.932      	667.238      	34.2899      	6.98313      	5.52378      	17.8004      	0.423826      	0.476557      	88.3805      	8.59214      	2.86405      	 43.994      	2.09494      	     16      	      0      	    -16      	      0      	      0      	      0      
   1.15      	583.569      	797.516      	 41.557      	6.98753      	5.52726      	17.7004      	0.506898      	0.577554      	88.4362      	8.58672      	2.86224      	46.0893      	2.09626      	     16      	      0      	    -16      	      0      	      0      	      0      
    1.2      	686.385      	  937.9      	48.8538      	6.98848      	5.52801      	17.6005      	0.596206      	0.678964      	88.4482      	8.58556      	2.86185      	48.1849      	2.09654      	     16      	      0      	    -16      	      0      	      0      	      0      
   1.25      	787.981      	1077.68      	 56.695      	 6.9823      	5.52312      	17.5005      	0.684454      	0.787941      	  88.37      	8.59316      	2.86439      	50.2813      	2.09469      	     16      	      0      	    -16      	      0      	      0      	      0      
    1.3      	 887.64      	1213.59      	64.6727      	6.98453      	5.52489      	17.4005      	0.771019      	0.898814      	88.3982      	8.59042      	2.86347      	52.3769      	2.09536      	     16      	      0      	    -16      	      0      	      0      	      0      
   1.35      	985.287      	1348.52      	72.6288      	6.97711      	5.51902      	17.3005      	0.855837      	1.00939      	88.3043      	8.59955      	2.86652      	54.4719      	2.09313      	     16      	      0      	    -16      	      0      	      0      	      0      
    1.4      	1071.49      	1467.93      	80.6852      	6.97034      	5.51366      	17.2005      	0.930712      	1.12135      	88.2186      	8.60791      	 2.8693      	56.5661      	 2.0911      	     16      	      0      	    -16      	      0      	      0      	      0      
   1.45      	1160.76      	1590.83      	88.2428      	6.96772      	5.51159      	17.1005      	1.00826      	1.22639      	88.1855      	8.61113      	2.87038      	58.6583      	2.09032      	     16      	      0      	    -16      	      0      	      0      	      0      
    1.5      	1248.35      	1712.33      	96.0694      	6.96176      	5.50688      	17.0006      	1.08434      	1.33516      	88.1101      	 8.6185      	2.87283      	 60.749      	2.08853      	     16      	      0      	    -16      	      0      	      0      	      0      
   1.55      	 1346.6      	1846.42      	103.989      	6.96434      	5.50891      	16.9006      	1.16968      	1.44523      	88.1426      	8.61532      	2.87177      	62.8384      	 2.0893      	     16      	      0      	    -16      	      0      	      0      	      0      
    1.6      	1453.98      	1996.75      	112.532      	6.95356      	5.50039      	16.8006      	1.26295      	1.56396      	88.0062      	8.62867      	2.87622      	64.9273      	2.08607      	     16      	      0      	    -16      	      0      	      0      	      0      
   1.65      	1561.15      	2146.21      	121.857      	6.94616      	5.49454      	16.7006      	1.35604      	1.69355      	87.9126      	8.63787      	2.87929      	 67.015      	2.08385      	     16      	      0      	    -16      	      0      	      0      	      0      
    1.7      	1680.08      	2312.36      	131.156      	6.93821      	5.48825      	16.6006      	1.45935      	 1.8228      	 87.812      	8.64776      	2.88259      	69.0999      	2.08146      	     16      	      0      	    -16      	      0      	      0      	      0      
   1.75      	1798.67      	2477.59      	141.139      	6.93256      	5.48378      	16.5007      	1.56236      	1.96153      	87.7405      	8.65481      	2.88494      	71.1826      	2.07977      	     16      	      0      	    -16      	      0      	      0      	      0      
    1.8      	1936.76      	2668.03      	151.042      	6.93198      	5.48332      	16.4007      	 1.6823      	2.09917      	87.7331      	8.65554      	2.88518      	73.2632      	2.07959      	     16      	      0      	    -16      	      0      	      0      	      0      
   1.85      	2091.73      	2883.69      	162.046      	6.92674      	5.47918      	16.3007      	1.81692      	 2.2521      	87.6669      	8.66208      	2.88736      	75.3429      	2.07802      	     16      	      0      	    -16      	      0      	      0      	      0      
    1.9      	2267.06      	3125.58      	174.331      	6.92633      	5.47885      	16.2007      	 1.9692      	2.42283      	87.6616      	 8.6626      	2.88753      	77.4217      	 2.0779      	     16      	      0      	    -16      	      0      	      0      	      0      
   1.95      	2468.84      	 3406.9      	187.946      	6.91999      	5.47384      	16.1007      	2.14448      	2.61205      	87.5814      	8.67053      	2.89018      	79.4997      	  2.076      	     16      	      0      	    -16      	      0      	      0      	      0      
      2      	2684.96      	3709.57      	  203.5      	6.91171      	5.46729      	16.0008      	 2.3322      	2.82822      	87.4766      	8.68092      	2.89364      	81.5766      	2.07351      	     16      	      0      	    -16      	      0      	      0      	      0      
   2.05      	2933.06      	4056.35      	220.177      	6.90488      	5.46189      	15.9008      	2.54771      	   3.06      	87.3902      	 8.6895      	 2.8965      	83.6514      	2.07147      	     16      	      0      	    -16      	      0      	      0      	      0      
    2.1      	3210.68      	4446.01      	238.992      	6.89601      	5.45487      	15.8008      	2.78885      	3.32149      	87.2779      	8.70068      	2.90023      	85.7239      	 2.0688      	     16      	      0      	    -16      	      0      	      0      	      0      
   2.15      	 3521.4      	4875.14      	259.918      	6.89762      	5.45614      	15.7008      	3.05875      	3.61231      	87.2983      	8.69865      	2.89955      	 87.794      	2.06929      	     16      	      0      	    -16      	      0      	      0      	      0      
    2.2      	3864.82      	5352.41      	282.694      	6.89528      	5.45429      	15.6008      	3.35705      	3.92885      	87.2686      	8.70161      	2.90054      	 89.863      	2.06858      	     16      	      0      	    -16      	      0      	      0      	      0      
   2.25      	4219.25      	5844.62      	307.658      	6.89367      	5.45302      	15.5008      	3.66492      	4.27579      	87.2483      	8.70363      	2.90121      	 91.932      	 2.0681      	     16      	      0      	    -16      	      0      	      0      	      0      
    2.3      	4602.97      	6380.36      	333.322      	6.88913      	5.44942      	15.4009      	3.99822      	4.63247      	87.1908      	8.70937      	2.90312      	94.0003      	2.06674      	     16      	      0      	    -16      	      0      	      0      	      0      
   2.35      	4990.36      	6921.79      	360.887      	 6.8847      	5.44592      	15.3009      	4.33471      	5.01557      	87.1347      	8.71498      	2.90499      	96.0677      	2.06541      	     16      	      0      	    -16      	      0      	      0      	      0      
    2.4      	5396.53      	7488.29      	388.775      	6.88182      	5.44364      	15.2009      	4.68752      	5.40314      	87.0983      	8.71862      	2.90621      	98.1338      	2.06455      	     16      	      0      	    -16      	      0      	      0      	      0      
   2.45      	5813.85      	8071.34      	417.796      	6.87843      	5.44097      	15.1009      	5.05001      	5.80648      	87.0554      	8.72292      	2.90764      	100.199      	2.06353      	     16      	      0      	    -16      	      0      	      0      	      0      
    2.5      	6223.76      	8643.39      	447.725      	6.87607      	5.43909      	15.0009      	5.40607      	6.22244      	87.0255      	8.72592      	2.90864      	102.263      	2.06282      	     16      	      0      	    -16      	      0      	      0      	      0      
   2.55      	 6633.9      	9211.15      	477.347      	6.87743      	5.44017      	 14.901      	5.76232      	6.63412      	87.0427      	8.72419      	2.90806      	104.326      	2.06323      	     16      	      0      	    -16      	      0      	      0      	      0      
    2.6      	7016.34      	9743.88      	506.914      	6.87622      	5.43921      	 14.801      	6.09452      	7.04503      	87.0274      	8.72572      	2.90857      	106.389      	2.06287      	     16      	      0      	    -16      	      0      	      0      	      0      
   2.65      	7392.35      	10264.5      	535.116      	6.87729      	5.44006      	 14.701      	6.42113      	7.43697      	 87.041      	8.72436      	2.90812      	108.452      	2.06319      	     16      	      0      	    -16      	      0      	      0      	      0      
    2.7      	7758.61      	10780.8      	 562.88      	 6.8723      	5.43611      	 14.601      	6.73926      	7.82285      	86.9778      	 8.7307      	2.91023      	110.515      	2.06169      	     16      	      0      	    -16      	      0      	      0      	      0      
   2.75      	8117.41      	11280.4      	590.627      	6.87173      	5.43567      	 14.501      	7.05093      	8.20847      	86.9707      	8.73142      	2.91047      	112.578      	2.06152      	     16      	      0      	    -16      	      0      	      0      	      0      
    2.8      	8476.39      	11785.7      	617.774      	6.86796      	5.43268      	14.4011      	7.36274      	8.58575      	86.9229      	8.73622      	2.91207      	114.639      	2.06039      	     16      	      0      	    -16      	      0      	      0      	      0      
   2.85      	8816.22      	12257.3      	645.192      	6.86846      	5.43308      	14.3011      	7.65793      	 8.9668      	86.9292      	8.73558      	2.91186      	  116.7      	2.06054      	     16      	      0      	    -16      	      0      	      0      	      0      
    2.9      	9159.01      	12735.4      	671.317      	6.86762      	5.43241      	14.2011      	7.95568      	9.32988      	86.9186      	8.73665      	2.91222      	118.761      	2.06029      	     16      	      0      	    -16      	      0      	      0      	      0      
   2.95      	9498.84      	13206.2      	697.791      	6.86853      	5.43313      	14.1011      	8.25086      	9.69781      	86.9301      	8.73549      	2.91183      	120.821      	2.06056      	     16      	      0      	    -16      	      0      	      0      	      0      
      3      	9845.02      	  13686      	724.133      	 6.8693      	5.43374      	14.0011      	8.55156      	10.0639      	86.9399      	8.73451      	 2.9115      	122.881      	2.06079      	     16      	      0      	    -16      	      0      	      0      	      0      
   3.05      	10198.6      	14178.6      	750.913      	6.86878      	5.43333      	13.9012      	8.85869      	10.4361      	86.9333      	8.73517      	2.91172      	124.942      	2.06064      	     16      	      0      	    -16      	      0      	      0      	      0      
    3.1      	10542.3      	14663.9      	778.283      	6.86528      	5.43056      	13.8012      	9.15725      	10.8165      	 86.889      	8.73963      	2.91321      	127.003      	2.05958      	     16      	      0      	    -16      	      0      	      0      	      0      
   3.15      	10899.2      	15162.5      	805.431      	6.86428      	5.42977      	13.7012      	9.46725      	11.1938      	86.8764      	 8.7409      	2.91363      	129.063      	2.05929      	     16      	      0      	    -16      	      0      	      0      	      0      
    3.2      	11252.6      	15656.6      	 833.15      	6.86319      	 5.4289      	13.6012      	9.77417      	 11.579      	86.8625      	8.74229      	 2.9141      	131.122      	2.05896      	     16      	      0      	    -16      	      0      	      0      	      0      
   3.25      	11619.7      	16157.7      	860.734      	 6.8673      	5.43216      	13.5012      	10.0931      	11.9624      	86.9146      	8.73705      	2.91235      	133.182      	2.06019      	     16      	      0      	    -16      	      0      	      0      	      0      
    3.3      	11989.7      	16669.3      	888.631      	6.86852      	5.43312      	13.4012      	10.4145      	12.3501      	86.9299      	8.73551      	2.91184      	135.241      	2.06056      	     16      	      0      	    -16      	      0      	      0      	      0      
   3.35      	12360.6      	17174.2      	917.077      	6.87278      	5.43649      	13.3013      	10.7366      	12.7454      	86.9839      	8.73009      	2.91003      	137.301      	2.06183      	     16      	      0      	    -16      	      0      	      0      	      0      
    3.4      	12730.3      	17685.7      	945.343      	6.87363      	5.43716      	13.2013      	11.0577      	13.1383      	86.9946      	8.72902      	2.90967      	139.363      	2.06209      	     16      	      0      	    -16      	      0      	      0      	      0      
   3.45      	13091.2      	18181.1      	 973.88      	 6.8759      	5.43896      	13.1013      	11.3712      	13.5349      	87.0233      	8.72613      	2.90871      	141.425      	2.06277      	     16      	      0      	    -16      	      0      	      0      	      0      
    3.5      	13454.7      	18684.3      	1001.76      	6.87652      	5.43945      	13.0013      	 11.687      	13.9224      	87.0313      	8.72534      	2.90845      	143.487      	2.06296      	     16      	      0      	    -16      	      0      	      0      	      0      
   3.55      	13816.6      	19178.8      	1030.01      	6.87943      	5.44176      	12.9013      	12.0014      	14.3149      	87.0681      	8.72165      	2.90722      	 145.55      	2.06383      	     16      	      0      	    -16      	      0      	      0      	      0      
    3.6      	14166.9      	19652.4      	1058.08      	6.88384      	5.44524      	12.8014      	12.3056      	14.7051      	87.1238      	8.71607      	2.90536      	147.613      	2.06515      	     16      	      0      	    -16      	      0      	      0      	      0      
   3.65      	14512.5      	20115.1      	1085.41      	6.88957      	5.44977      	12.7014      	12.6058      	15.0849      	87.1964      	8.70882      	2.90294      	149.678      	2.06687      	     16      	      0      	    -16      	      0      	      0      	      0      
    3.7      	14858.5      	20579.6      	1112.24      	6.89462      	5.45376      	12.6014      	12.9064      	15.4578      	87.2602      	8.70244      	2.90081      	151.744      	2.06838      	     16      	      0      	    -16      	      0      	      0      	      0      
   3.75      	15205.7      	  21045      	1139.08      	6.89968      	5.45777      	12.5014      	13.2079      	15.8309      	87.3244      	8.69605      	2.89868      	153.811      	 2.0699      	     16      	      0      	    -16      	      0      	      0      	      0      
    3.8      	15540.8      	21499.9      	1165.95      	6.90252      	5.46001      	12.4014      	 13.499      	16.2043      	87.3602      	8.69248      	2.89749      	155.881      	2.07076      	     16      	      0      	    -16      	      0      	      0      	      0      
   3.85      	15869.8      	21938.8      	1192.44      	6.90765      	5.46407      	12.3015      	13.7848      	16.5724      	87.4252      	8.68603      	2.89534      	157.951      	2.07229      	     16      	      0      	    -16      	      0      	      0      	      0      
    3.9      	16182.7      	22360.8      	1218.25      	6.91091      	5.46665      	12.2015      	14.0566      	 16.931      	87.4665      	8.68192      	2.89397      	160.022      	2.07327      	     16      	      0      	    -16      	      0      	      0      	      0      
   3.95      	16484.5      	22754.6      	 1243.4      	6.91795      	5.47222      	12.1015      	14.3187      	17.2806      	87.5556      	8.67309      	2.89103      	162.095      	2.07539      	     16      	      0      	    -16      	      0      	      0      	      0      
      4      	16768.2      	23122.7      	1267.49      	6.92501      	5.47781      	12.0015      	14.5652      	17.6154      	87.6449      	8.66425      	2.88808      	 164.17      	 2.0775      	     16      	      0      	    -16      	      0      	      0      	      0      
   4.05      	17028.2      	23451.4      	1290.57      	6.93382      	5.48478      	11.9015      	 14.791      	17.9362      	87.7564      	8.65324      	2.88441      	166.246      	2.08015      	     16      	      0      	    -16      	      0      	      0      	      0      
    4.1      	17265.2      	23752.3      	1312.09      	6.94124      	5.49065      	11.8015      	14.9968      	18.2353      	87.8504      	8.64398      	2.88133      	168.325      	2.08237      	     16      	      0      	    -16      	      0      	      0      	      0      
   4.15      	17477.8      	24021.2      	1332.46      	6.94808      	5.49606      	11.7016      	15.1816      	18.5183      	87.9369      	8.63548      	2.87849      	170.406      	2.08442      	     16      	      0      	    -16      	      0      	      0      	      0      
    4.2      	17678.7      	  24274      	1351.49      	6.95473      	5.50132      	11.6016      	 15.356      	18.7828      	88.0211      	8.62722      	2.87574      	 172.49      	2.08642      	     16      	      0      	    -16      	      0      	      0      	      0      
   4.25      	17881.2      	24525.5      	1369.68      	6.96226      	5.50727      	11.5016      	15.5319      	19.0357      	88.1164      	8.61789      	2.87263      	174.575      	2.08868      	     16      	      0      	    -16      	      0      	      0      	      0      
    4.3      	18117.8      	  24821      	1387.51      	6.97039      	 5.5137      	11.4016      	15.7374      	19.2835      	88.2193      	8.60784      	2.86928      	176.662      	2.09112      	     16      	      0      	    -16      	      0      	      0      	      0      
   4.35      	18422.8      	25201.1      	1406.71      	6.98082      	5.52195      	11.3016      	16.0023      	19.5502      	88.3513      	8.59498      	2.86499      	178.752      	2.09425      	     16      	      0      	    -16      	      0      	      0      	      0      
    4.4      	18805.1      	25686.9      	 1428.8      	6.99094      	5.52996      	11.2017      	16.3344      	19.8573      	88.4794      	8.58253      	2.86084      	180.845      	2.09728      	     16      	      0      	    -16      	      0      	      0      	      0      
   4.45      	19244.5      	26243.3      	1454.58      	7.00259      	5.53917      	11.1017      	16.7161      	20.2156      	88.6267      	8.56826      	2.85609      	182.941      	2.10078      	     16      	      0      	    -16      	      0      	      0      	      0      
    4.5      	19689.8      	26815.1      	1482.66      	7.01184      	5.54649      	11.0017      	17.1029      	20.6058      	88.7439      	8.55695      	2.85232      	 185.04      	2.10355      	     16      	      0      	    -16      	      0      	      0      	      0      
   4.55      	20107.2      	27342.9      	1511.14      	7.02227      	5.55474      	10.9017      	17.4655      	21.0017      	88.8759      	8.54424      	2.84808      	187.142      	2.10668      	     16      	      0      	    -16      	      0      	      0      	      0      
    4.6      	20471.1      	27798.2      	 1538.1      	7.03228      	5.56266      	10.8017      	17.7816      	21.3763      	89.0026      	8.53208      	2.84403      	189.247      	2.10968      	     16      	      0      	    -16      	      0      	      0      	      0      
   4.65      	20778.4      	28167.3      	1562.69      	7.04429      	5.57216      	10.7018      	18.0484      	21.7181      	89.1546      	8.51754      	2.83918      	191.355      	2.11329      	     16      	      0      	    -16      	      0      	      0      	      0      
    4.7      	21044.6      	28475.8      	1584.47      	7.05726      	5.58242      	10.6018      	18.2797      	22.0207      	89.3187      	8.50188      	2.83396      	193.467      	2.11718      	     16      	      0      	    -16      	      0      	      0      	      0      
   4.75      	21283.7      	  28742      	1604.32      	7.07135      	5.59357      	10.5018      	18.4874      	22.2966      	 89.497      	8.48494      	2.82831      	195.582      	2.12141      	     16      	      0      	    -16      	      0      	      0      	      0      
    4.8      	21517.1      	28997.7      	1622.88      	7.08583      	5.60502      	10.4018      	18.6901      	22.5545      	89.6803      	 8.4676      	2.82253      	197.701      	2.12575      	     16      	      0      	    -16      	      0      	      0      	      0      
   4.85      	21750.9      	  29252      	1641.19      	7.10059      	5.61669      	10.3018      	18.8933      	22.8091      	89.8671      	8.45001      	2.81667      	199.825      	2.13018      	     16      	      0      	    -16      	      0      	      0      	      0      
    4.9      	21995.8      	29526.3      	1659.49      	7.11382      	5.62716      	10.2018      	19.1059      	23.0634      	90.0345      	8.43429      	2.81143      	201.953      	2.13415      	     16      	      0      	    -16      	      0      	      0      	      0      
   4.95      	22258.2      	29819.5      	1678.54      	7.12789      	5.63829      	10.1019      	19.3338      	23.3282      	90.2126      	8.41764      	2.80588      	204.085      	2.13837      	     16      	      0      	    -16      	      0      	      0      	      0      
      5      	22540.5      	30138.1      	1698.31      	7.14199      	5.64945      	10.0019      	19.5791      	 23.603      	90.3911      	8.40102      	2.80034      	206.221      	 2.1426      	     16      	      0      	    -16      	      0      	      0      	      0      
   5.05      	22211.9      	29631.5      	1719.12      	7.15821      	5.66228      	10.0981      	19.2937      	23.8921      	90.5964      	8.38198      	2.79399      	208.362      	2.14746      	     16      	      0      	    -16      	      0      	      0      	      0      
    5.1      	22053.6      	29356.7      	1694.26      	7.17371      	5.67453      	10.1981      	19.1562      	23.5467      	90.7925      	8.36387      	2.78796      	210.507      	2.15211      	     16      	      0      	    -16      	      0      	      0      	      0      
   5.15      	22134.2      	29400.6      	 1678.1      	7.18915      	5.68675      	10.2981      	19.2261      	23.3221      	 90.988      	8.34591      	2.78197      	212.657      	2.15675      	     16      	      0      	    -16      	      0      	      0      	      0      
    5.2      	22337.2      	29613.6      	1673.91      	7.20291      	5.69763      	 10.398      	19.4025      	23.2637      	91.1621      	8.32997      	2.77666      	214.811      	2.16087      	     16      	      0      	    -16      	      0      	      0      	      0      
   5.25      	22529.6      	29812.2      	1675.88      	7.21659      	5.70845      	 10.498      	19.5696      	23.2912      	91.3352      	8.31418      	2.77139      	 216.97      	2.16498      	     16      	      0      	    -16      	      0      	      0      	      0      
    5.3      	22774.6      	30075.4      	1677.09      	7.23121      	5.72002      	 10.598      	19.7824      	 23.308      	91.5203      	8.29736      	2.76579      	219.133      	2.16936      	     16      	      0      	    -16      	      0      	      0      	      0      
   5.35      	23012.7      	  30317      	1680.89      	7.24856      	5.73374      	 10.698      	19.9892      	23.3609      	91.7399      	8.27751      	2.75917      	  221.3      	2.17457      	     16      	      0      	    -16      	      0      	      0      	      0      
    5.4      	23264.1      	30571.9      	   1684      	7.26667      	5.74806      	 10.798      	20.2076      	 23.404      	 91.969      	8.25688      	2.75229      	223.472      	   2.18      	     16      	      0      	    -16      	      0      	      0      	      0      
   5.45      	23403.1      	30680.7      	 1687.8      	7.28417      	5.76191      	10.8979      	20.3284      	23.4568      	92.1905      	8.23705      	2.74568      	225.649      	2.18525      	     16      	      0      	    -16      	      0      	      0      	      0      
