# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:36:59      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
    0.2      	 1570.4      	413.124      	412.488      	 11.214      	11.5795      	19.6001      	-3.5524      	-0.87695      	8.62513      
   0.25      	324.758      	985.772      	984.414      	-27.0543      	-26.6024      	19.5001      	-3.45682      	-0.891762      	9.77088      
    0.3      	1765.48      	1372.59      	1369.96      	58.4257      	58.9987      	19.4001      	-3.3582      	-0.904866      	14.4114      
   0.35      	559.653      	 1810.6      	1808.82      	-8.81511      	-8.28299      	19.3001      	-3.26504      	-0.919493      	12.0076      
    0.4      	1203.42      	2461.18      	2458.03      	 60.453      	61.1985      	19.2002      	-3.1783      	-0.940791      	18.4102      
   0.45      	1252.93      	2944.38      	 2940.6      	73.8113      	74.5026      	19.1002      	-3.08888      	-0.961601      	17.4603      
    0.5      	584.642      	3718.68      	3714.93      	35.0755      	35.8379      	19.0002      	-2.99486      	-0.979982      	18.2464      
   0.55      	1624.06      	4272.71      	4266.07      	146.595      	147.452      	18.9002      	-2.90455      	-1.00139      	22.8573      
    0.6      	534.045      	4761.33      	4755.54      	108.414      	109.068      	18.8002      	-2.82407      	-1.02231      	17.3559      
   0.65      	1359.05      	5116.32      	5105.81      	238.832      	239.803      	18.7002      	-2.76125      	-1.03632      	27.4842      
    0.7      	1004.96      	5002.27      	4992.17      	229.944      	230.707      	18.6003      	-2.71517      	-1.04372      	22.5181      
   0.75      	823.896      	5189.64      	5177.75      	267.148      	268.131      	18.5003      	-2.68358      	-1.05052      	 28.379      
    0.8      	 1439.5      	5214.17      	5194.45      	 390.86      	391.903      	18.4003      	-2.66795      	-1.06044      	32.4335      
   0.85      	587.552      	5248.59      	5225.36      	436.323      	437.184      	18.3003      	-2.67078      	-1.06953      	 29.276      
    0.9      	1414.82      	5291.07      	5249.96      	615.923      	617.004      	18.2003      	-2.69658      	-1.07223      	38.2332      
   0.95      	821.636      	5047.77      	   4998      	671.748      	672.557      	18.1004      	-2.74707      	-1.06885      	33.2062      
      1      	1038.12      	4890.42      	4814.42      	 831.73      	832.698      	18.0004      	-2.8213      	-1.06411      	40.3467      
   1.05      	1200.52      	4422.93      	4306.05      	991.499      	  992.4      	17.9004      	-2.90593      	-1.05949      	42.2871      
    1.1      	738.926      	4140.92      	3987.22      	1103.33      	 1104.1      	17.8004      	-2.98845      	-1.05682      	41.5231      
   1.15      	1318.78      	3944.17      	3704.25      	1343.98      	1344.94      	17.7004      	-3.06775      	-1.05456      	 51.302      
    1.2      	794.141      	3497.37      	3181.12      	1445.85      	1446.55      	17.6005      	-3.14608      	-1.05324      	47.4265      
   1.25      	1104.25      	3253.32      	2783.22      	1679.15      	1680.13      	17.5005      	-3.22661      	-1.05362      	59.0081      
    1.3      	1074.71      	2864.48      	2156.54      	1881.97      	 1882.9      	17.4005      	-3.30444      	-1.05201      	62.2723      
   1.35      	829.304      	2682.74      	1687.33      	2083.26      	2084.24      	17.3005      	-3.37383      	-1.05022      	67.8671      
    1.4      	1255.35      	2780.34      	 1353.6      	2426.61      	2427.72      	17.2005      	-3.43281      	-1.05304      	78.2346      
   1.45      	774.876      	 2940.2      	1183.67      	2689.83      	 2690.6      	17.1005      	-3.47979      	-1.06369      	76.5116      
    1.5      	1169.13      	3341.32      	1348.14      	3055.46      	3056.37      	17.0006      	-3.51468      	-1.0805      	87.4858      
   1.55      	 960.03      	3638.37      	1393.16      	 3359.4      	   3360      	16.9006      	-3.53685      	-1.10004      	86.9465      
    1.6      	947.879      	4020.21      	1615.55      	3679.46      	3680.02      	16.8006      	-3.54481      	-1.12394      	93.2349      
   1.65      	1161.22      	4499.11      	1903.95      	4074.31      	4074.81      	16.7006      	-3.53275      	-1.15431      	100.536      
    1.7      	832.313      	4952.03      	2225.73      	 4421.4      	4421.66      	16.6006      	-3.49656      	-1.19102      	102.534      
   1.75      	1184.35      	 5546.4      	2691.86      	4846.62      	4846.96      	16.5007      	-3.43646      	-1.2299      	 113.62      
    1.8      	917.852      	6072.85      	3110.84      	 5212.5      	5212.63      	16.4007      	-3.35755      	-1.27093      	116.762      
   1.85      	1050.89      	6700.92      	3647.87      	5617.27      	5617.49      	16.3007      	-3.27052      	-1.31646      	127.657      
    1.9      	1091.72      	7319.45      	4113.95      	6049.68      	6049.91      	16.2007      	-3.17941      	-1.36381      	137.226      
   1.95      	934.284      	7931.23      	4614.42      	6445.91      	6446.11      	16.1007      	-3.08344      	-1.41245      	145.384      
      2      	1177.37      	8685.48      	5237.07      	6923.39      	 6923.7      	16.0008      	-2.98424      	-1.46097      	158.196      
   2.05      	 960.28      	9405.69      	5865.26      	7346.65      	7346.82      	15.9008      	-2.88596      	-1.51033      	164.095      
    2.1      	1123.73      	10199.5      	6515.31      	7840.13      	7840.37      	15.8008      	-2.7924      	-1.56175      	176.739      
   2.15      	1091.26      	10903.7      	7048.96      	   8311      	 8311.2      	15.7008      	-2.70347      	-1.61288      	185.993      
    2.2      	1034.02      	11576.3      	7561.66      	8756.94      	8757.22      	15.6008      	-2.6181      	-1.66431      	197.492      
   2.25      	1202.89      	12214.4      	8020.03      	9203.51      	9203.93      	15.5008      	-2.53453      	-1.7164      	210.499      
    2.3      	1028.57      	12805.1      	8443.38      	 9617.5      	9617.98      	15.4009      	-2.45137      	-1.7699      	220.859      
   2.35      	1210.44      	13434.8      	 8896.6      	10056.7      	10057.4      	15.3009      	-2.36811      	-1.82327      	235.369      
    2.4      	1124.56      	13995.5      	9265.52      	10478.5      	10479.3      	15.2009      	-2.2861      	-1.87293      	247.055      
   2.45      	1154.54      	14519.8      	9589.73      	10891.2      	10892.2      	15.1009      	-2.20916      	-1.9186      	261.083      
    2.5      	1239.52      	15048.1      	9914.04      	11309.1      	11310.3      	15.0009      	-2.13728      	-1.96126      	274.665      
   2.55      	1131.98      	15580.1      	10299.9      	11677.6      	  11679      	 14.901      	-2.06725      	-2.00301      	286.881      
    2.6      	1293.23      	16123.1      	10720.5      	12029.8      	12031.4      	 14.801      	-1.99597      	-2.04262      	299.765      
   2.65      	 1193.3      	16664.4      	11190.8      	12334.3      	12336.1      	 14.701      	-1.92244      	-2.07951      	 310.06      
    2.7      	1280.22      	17249.5      	11727.2      	12635.3      	12637.4      	 14.601      	-1.84802      	-2.11486      	322.401      
   2.75      	1297.14      	17778.1      	12225.2      	12892.2      	12894.5      	 14.501      	-1.77181      	-2.14688      	333.276      
    2.8      	1262.04      	18295.4      	12732.4      	13121.7      	13124.3      	14.4011      	-1.69093      	-2.17508      	345.269      
   2.85      	1370.62      	18812.4      	  13258      	13329.2      	13332.1      	14.3011      	-1.60373      	-2.19996      	 357.35      
    2.9      	1297.04      	19350.4      	13851.4      	13493.6      	13496.8      	14.2011      	-1.51086      	-2.22318      	367.935      
   2.95      	1388.81      	  19928      	14505.1      	13644.8      	13648.4      	14.1011      	-1.4132      	-2.24613      	380.309      
      3      	1380.55      	20464.1      	15135.6      	13751.4      	13755.3      	14.0011      	-1.31063      	-2.26727      	390.691      
   3.05      	1383.65      	21020.5      	  15810      	13829.9      	13834.3      	13.9012      	-1.20368      	-2.2867      	402.554      
    3.1      	1460.95      	21574.2      	16496.5      	13878.9      	13883.7      	13.8012      	-1.09294      	-2.30444      	413.499      
   3.15      	1404.06      	22123.2      	17201.6      	13885.1      	13890.3      	13.7012      	-0.978235      	-2.3211      	423.887      
    3.2      	1496.68      	22675.3      	17910.2      	13877.6      	13883.4      	13.6012      	-0.858818      	-2.33732      	434.861      
   3.25      	1465.74      	23200.8      	18609.6      	13823.9      	13830.1      	13.5012      	-0.735225      	-2.35241      	444.342      
    3.3      	1501.32      	23751.4      	19346.6      	13744.6      	13751.4      	13.4012      	-0.609413      	-2.36678      	455.106      
   3.35      	1540.89      	24272.4      	20066.1      	13620.5      	13627.8      	13.3013      	-0.481479      	-2.38028      	464.083      
    3.4      	1512.69      	24829.8      	20830.7      	13473.9      	13481.7      	13.2013      	-0.350066      	-2.39266      	473.537      
   3.45      	1591.04      	25392.9      	21595.3      	13315.9      	13324.3      	13.1013      	-0.214943      	-2.40298      	482.949      
    3.5      	1554.91      	25922.8      	22326.4      	13127.3      	13136.2      	13.0013      	-0.077803      	-2.41047      	491.057      
   3.55      	1606.12      	26488.6      	23087.2      	12936.6      	12946.1      	12.9013      	0.0600442      	-2.41598      	500.288      
    3.6      	1615.63      	27026.6      	  23826      	  12705      	12715.1      	12.8014      	0.19952      	-2.41983      	507.827      
   3.65      	1613.03      	27580.1      	24584.6      	12443.2      	12453.8      	12.7014      	0.341596      	-2.4232      	515.395      
    3.7      	1665.59      	28136.1      	25348.1      	12149.4      	12160.6      	12.6014      	0.485558      	-2.42655      	522.082      
   3.75      	1639.02      	28706.5      	26130.7      	11817.9      	11829.6      	12.5014      	0.630461      	-2.42969      	 527.71      
    3.8      	 1688.7      	29302.8      	26931.7      	11474.6      	  11487      	12.4014      	0.776797      	-2.43242      	533.565      
   3.85      	1683.44      	29845.7      	27677.9      	11087.9      	11100.8      	12.3015      	0.924719      	-2.4333      	537.412      
    3.9      	   1693      	  30395      	28422.9      	10684.5      	  10698      	12.2015      	1.07335      	-2.4324      	541.259      
   3.95      	1725.11      	30944.6      	29159.4      	  10265      	  10279      	12.1015      	1.22228      	-2.43012      	 543.96      
      4      	1704.01      	  31493      	29891.2      	9814.35      	9828.82      	12.0015      	1.37118      	-2.42644      	545.711      
   4.05      	1747.79      	  32034      	30607.4      	9341.89      	9356.86      	11.9015      	1.51974      	-2.42144      	546.701      
    4.1      	1731.11      	32549.4      	31294.6      	8828.37      	8843.79      	11.8015      	1.66682      	-2.41465      	545.953      
   4.15      	1751.22      	33078.5      	31986.3      	8295.22      	 8311.1      	11.7016      	1.81015      	-2.40557      	544.811      
    4.2      	1762.29      	33562.1      	32623.7      	 7731.7      	7748.01      	11.6016      	1.94826      	-2.39315      	542.251      
   4.25      	1750.87      	34003.9      	33209.2      	7142.66      	 7159.4      	11.5016      	2.08037      	-2.37704      	539.283      
    4.3      	1780.17      	34418.7      	33754.9      	6541.22      	6558.44      	11.4016      	2.20562      	-2.35725      	 537.11      
   4.35      	1760.94      	34797.9      	34254.8      	5913.27      	5931.06      	11.3016      	2.32429      	-2.33402      	536.364      
    4.4      	 1781.5      	35164.1      	34728.1      	5279.71      	5298.19      	11.2017      	2.43973      	-2.30837      	538.435      
   4.45      	 1779.1      	35504.3      	35161.7      	4642.25      	4661.52      	11.1017      	2.55684      	-2.28112      	542.336      
    4.5      	1775.53      	35846.4      	35581.9      	4021.16      	4041.25      	11.0017      	2.67813      	-2.25328      	547.508      
   4.55      	1791.55      	36194.3      	35994.3      	3413.58      	3434.44      	10.9017      	2.80342      	-2.22513      	551.907      
    4.6      	1773.25      	36577.5      	36430.2      	2810.68      	2832.22      	10.8017      	 2.9314      	-2.19682      	554.302      
   4.65      	1790.04      	37063.2      	36956.9      	2224.43      	2246.56      	10.7018      	3.06093      	-2.16956      	554.909      
    4.7      	1780.01      	37673.5      	37597.6      	1642.84      	1665.49      	10.6018      	3.19051      	-2.14468      	553.952      
   4.75      	 1783.3      	38425.7      	38369.9      	1077.33      	1100.45      	10.5018      	3.31838      	-2.1232      	552.676      
    4.8      	1792.94      	39285.7      	39240.7      	530.413      	554.014      	10.4018      	3.44449      	-2.1048      	551.647      
   4.85      	1784.43      	40179.4      	40137.3      	-4.0009      	20.0736      	10.3018      	3.56984      	-2.08836      	 550.86      
    4.9      	1801.56      	41036.8      	40990.5      	-526.604      	-502.079      	10.2018      	3.69529      	-2.07294      	549.807      
   4.95      	 1791.2      	  41820      	41763.8      	-1033.8      	-1008.86      	10.1019      	3.82174      	-2.05803      	548.396      
      5      	1797.55      	42537.6      	42466.8      	-1506.51      	-1481.17      	10.0019      	   3.95      	-2.04388      	547.116      
   5.05      	1795.16      	  43178      	43089.1      	-1956.5      	-1931.07      	10.0981      	4.07559      	-2.03015      	539.539      
    5.1      	1785.66      	  43728      	43617.4      	-2396.01      	-2370.47      	10.1981      	4.18756      	-2.01601      	532.481      
   5.15      	1789.69      	44192.7      	44056.7      	-2832.12      	-2806.4      	10.2981      	4.28173      	-2.00236      	 526.99      
    5.2      	1775.31      	44587.3      	44421.9      	-3268.06      	-3242.12      	 10.398      	4.36226      	-1.99216      	 522.67      
   5.25      	1777.66      	44908.5      	44709.8      	-3703.94      	-3677.71      	 10.498      	4.42972      	-1.98639      	519.775      
    5.3      	1768.99      	45108.8      	44871.7      	-4150.04      	-4123.5      	 10.598      	4.48024      	-1.98228      	517.158      
   5.35      	1760.44      	45115.8      	  44835      	-4600.23      	-4573.42      	 10.698      	4.51263      	-1.97692      	513.725      
    5.4      	1754.41      	44917.2      	44587.1      	-5048.89      	-5021.89      	 10.798      	4.52925      	-1.96928      	508.334      
   5.45      	1735.02      	44621.1      	44238.8      	-5475.76      	-5448.57      	10.8979      	4.53162      	-1.95927      	503.221      
    5.5      	1730.51      	44351.3      	43917.1      	-5864.5      	-5837.09      	10.9979      	4.51956      	-1.94578      	499.959      
   5.55      	1715.35      	44103.2      	43616.4      	-6230.76      	-6203.06      	11.0979      	4.49264      	-1.92624      	498.515      
    5.6      	1704.87      	43797.8      	43257.6      	-6573.09      	-6545.14      	11.1979      	4.45019      	-1.89925      	496.851      
   5.65      	1693.58      	43425.3      	42830.2      	-6897.89      	-6869.72      	11.2979      	4.39188      	-1.8657      	494.716      
    5.7      	1677.13      	43060.4      	42407.4      	-7220.31      	-7191.9      	11.3979      	4.31946      	-1.8271      	493.196      
   5.75      	1670.74      	42737.3      	42022.2      	-7549.74      	-7521.04      	11.4978      	4.23736      	-1.7842      	492.899      
    5.8      	1653.42      	42417.4      	41634.2      	-7891.52      	-7862.5      	11.5978      	 4.1491      	-1.73778      	492.781      
   5.85      	1643.09      	42070.3      	41213.5      	-8238.37      	-8209.04      	11.6978      	4.05384      	-1.68931      	492.433      
    5.9      	1629.16      	41707.4      	40774.1      	-8576.9      	-8547.25      	11.7978      	3.95027      	-1.63958      	492.275      
   5.95      	1613.54      	41343.8      	40335.9      	  -8887      	-8857.03      	11.8978      	3.84142      	-1.5882      	492.927      
      6      	1602.09      	40979.5      	39901.8      	-9158.99      	-9128.71      	11.9977      	3.73116      	-1.53528      	 494.15      
   6.05      	1582.36      	40599.7      	39459.1      	-9386.31      	-9355.75      	12.0977      	  3.619      	-1.48268      	495.862      
    6.1      	1569.14      	40193.9      	38998.5      	-9566.58      	-9535.78      	12.1977      	3.50292      	-1.43249      	497.437      
   6.15      	1550.28      	39760.2      	38514.4      	-9718.24      	-9687.24      	12.2977      	3.38399      	-1.38533      	498.598      
    6.2      	1532.27      	39322.7      	38026.6      	-9861.52      	-9830.37      	12.3977      	3.26446      	-1.34187      	 499.19      
   6.25      	1516.22      	38907.2      	37558.4      	-10009.8      	-9978.48      	12.4976      	 3.1446      	-1.30333      	 499.77      
    6.3      	1496.15      	38508.8      	37106.5      	-10156.8      	-10125.4      	12.5976      	3.02394      	-1.27012      	500.323      
   6.35      	1481.83      	38099.7      	36644.5      	-10293.8      	-10262.2      	12.6976      	 2.9033      	-1.24064      	500.207      
    6.4      	1461.37      	37672.2      	36166.3      	 -10414      	-10382.3      	12.7976      	2.78366      	-1.21191      	499.435      
   6.45      	1443.71      	37242.3      	35693.3      	-10502.3      	-10470.5      	12.8976      	2.66474      	-1.18197      	 499.27      
    6.5      	1425.36      	36816.4      	35237.3      	-10543.6      	-10511.8      	12.9975      	2.54628      	-1.15065      	500.277      
   6.55      	1404.36      	36375.4      	34781.7      	-10528.3      	-10496.4      	13.0975      	2.42946      	-1.11849      	502.001      
    6.6      	1385.26      	35915.1      	34321.4      	-10461.5      	-10429.6      	13.1975      	2.31511      	-1.08593      	503.927      
   6.65      	1361.57      	35459.7      	33877.8      	-10355.6      	-10323.7      	13.2975      	2.20201      	-1.05379      	506.326      
    6.7      	 1341.6      	35024.7      	  33465      	-10219.3      	-10187.4      	13.3975      	 2.0891      	-1.02422      	 509.12      
   6.75      	1319.34      	34590.7      	33059.2      	-10063.1      	-10031.3      	13.4975      	1.97774      	-0.999955      	511.526      
    6.8      	1296.52      	  34145      	32647.2      	-9886.91      	-9855.18      	13.5974      	1.86947      	-0.982695      	 512.99      
   6.85      	1275.64      	33693.6      	  32237      	-9685.15      	-9653.58      	13.6974      	1.76323      	-0.972809      	513.736      
    6.9      	1252.33      	33246.4      	31839.6      	-9453.72      	-9422.36      	13.7974      	1.65781      	-0.970241      	514.189      
   6.95      	1232.12      	32796.3      	31449.8      	-9184.95      	-9153.84      	13.8974      	1.55457      	-0.974815      	514.296      
      7      	1208.97      	32328.5      	31053.8      	-8871.09      	-8840.3      	13.9974      	1.45517      	-0.985721      	 513.98      
   7.05      	1186.46      	31850.1      	30659.5      	-8507.39      	-8476.98      	14.0973      	1.35894      	-1.00145      	513.539      
    7.1      	1164.64      	  31381      	  30286      	-8094.51      	-8064.49      	14.1973      	1.26483      	-1.02021      	513.468      
   7.15      	1140.91      	30916.3      	29924.5      	-7640.5      	-7610.91      	14.2973      	1.17361      	-1.04076      	513.566      
    7.2      	1119.19      	30442.9      	29554.9      	-7166.67      	-7137.56      	14.3973      	1.08629      	-1.06275      	513.236      
   7.25      	1095.33      	29978.3      	29189.2      	-6694.02      	-6665.38      	14.4973      	1.00242      	-1.08577      	512.729      
    7.3      	1074.21      	29555.5      	28861.1      	-6222.96      	-6194.78      	14.5972      	0.921313      	-1.10903      	512.736      
   7.35      	1052.88      	  29169      	28565.5      	-5747.53      	-5719.77      	14.6972      	0.843605      	-1.13193      	 513.27      
    7.4      	1030.67      	28792.3      	  28275      	-5267.2      	-5239.88      	14.7972      	0.770164      	-1.15434      	513.866      
   7.45      	1009.59      	28417.1      	27981.5      	-4776.95      	-4750.07      	14.8972      	0.700455      	-1.17608      	  514.5      
    7.5      	 986.98      	28039.1      	27681.5      	-4267.48      	-4241.05      	14.9972      	0.63321      	-1.19667      	515.328      
   7.55      	965.531      	27643.6      	27359.5      	-3733.88      	-3707.92      	15.0972      	0.567914      	-1.21629      	516.222      
    7.6      	942.832      	27219.5      	27003.5      	-3172.46      	-3146.99      	15.1971      	0.504401      	-1.23683      	517.021      
   7.65      	 920.87      	26778.9      	26623.5      	-2585.8      	-2560.86      	15.2971      	0.441536      	-1.26095      	517.728      
    7.7      	900.771      	26338.7      	  26234      	-1983.96      	-1959.57      	15.3971      	0.377652      	-1.29032      	518.209      
   7.75      	880.421      	25897.7      	25831.4      	-1378.43      	-1354.62      	15.4971      	0.31191      	-1.32541      	518.045      
    7.8      	862.347      	25450.9      	25409.9      	-773.736      	-750.545      	15.5971      	0.24412      	-1.36623      	516.967      
   7.85      	844.141      	24997.3      	24967.8      	-167.555      	-145.019      	 15.697      	0.17373      	-1.41235      	515.106      
    7.9      	827.522      	24535.5      	24502.9      	450.803      	472.647      	 15.797      	0.100342      	-1.46225      	512.655      
   7.95      	811.532      	24063.6      	24010.8      	1089.92      	1111.04      	 15.897      	0.0244854      	-1.51351      	509.899      
      8      	795.761      	23580.5      	23487.7      	1751.55      	1771.92      	 15.997      	-0.0535244      	-1.56401      	507.081      
   8.05      	782.258      	23091.2      	22935.1      	2437.21      	2456.83      	 16.097      	-0.134525      	-1.61255      	504.537      
    8.1      	769.553      	22608.3      	22361.6      	3146.05      	3164.91      	16.1969      	-0.219231      	-1.65837      	502.471      
   8.15      	    760      	22149.9      	21783.9      	3864.14      	3882.25      	16.2969      	-0.307278      	-1.70086      	500.837      
    8.2      	752.202      	21725.8      	21212.6      	4575.48      	4592.85      	16.3969      	-0.398288      	-1.73992      	499.342      
   8.25      	745.946      	21337.3      	20649.5      	5274.94      	5291.59      	16.4969      	-0.492592      	-1.77615      	497.775      
    8.3      	741.164      	20980.9      	20090.5      	5963.26      	5979.17      	16.5969      	-0.590265      	-1.81053      	495.973      
   8.35      	736.325      	20645.1      	19524.4      	6637.25      	6652.43      	16.6968      	-0.690376      	-1.84372      	493.776      
    8.4      	733.337      	  20323      	18940.2      	7305.63      	7320.07      	16.7968      	-0.791966      	-1.87605      	491.255      
   8.45      	731.574      	20019.3      	18335.3      	7982.12      	7995.82      	16.8968      	-0.895225      	-1.90801      	 488.68      
    8.5      	731.678      	19738.2      	17705.4      	8676.65      	8689.58      	16.9968      	-1.00092      	-1.94047      	486.122      
   8.55      	 733.48      	19476.4      	17040.1      	9390.45      	9402.59      	17.0968      	-1.10925      	-1.97434      	483.421      
    8.6      	735.809      	19232.5      	16337.7      	10111.1      	10122.4      	17.1968      	-1.22033      	-2.0101      	480.168      
   8.65      	739.665      	19013.5      	15609.7      	10824.2      	10834.7      	17.2967      	-1.33519      	-2.04808      	476.094      
    8.7      	743.961      	18819.6      	14861.4      	11518.5      	11528.1      	17.3967      	-1.45514      	-2.08851      	471.032      
   8.75      	 749.92      	18641.5      	14085.3      	12186.8      	12195.5      	17.4967      	-1.58028      	 -2.131      	464.955      
    8.8      	757.325      	  18476      	  13281      	12823.2      	  12831      	17.5939      	-1.70998      	-2.17406      	458.116      
   8.85      	766.783      	18342.8      	12472.7      	13430.9      	  13438      	17.5945      	-1.84131      	-2.21575      	456.427      
    8.9      	778.723      	18272.2      	11696.3      	14021.6      	14028.1      	17.5957      	-1.96919      	-2.25461      	453.863      
   8.95      	791.802      	18273.3      	  10957      	14609.1      	14614.9      	17.5966      	-2.09215      	-2.28883      	450.573      
      9      	806.452      	  18337      	10244.2      	15195.5      	15200.6      	17.5971      	-2.21238      	-2.31601      	447.083      
   9.05      	822.065      	18461.9      	9573.55      	  15774      	15778.4      	17.5972      	-2.3296      	-2.33535      	443.923      
    9.1      	838.934      	18656.8      	8985.19      	  16340      	16343.7      	 17.597      	-2.44118      	-2.34849      	440.632      
   9.15      	857.034      	18924.3      	8517.57      	16889.4      	16892.5      	17.5965      	-2.54619      	-2.35792      	437.164      
    9.2      	875.198      	19240.9      	8163.46      	17414.2      	17416.6      	17.5955      	-2.64545      	-2.36559      	433.632      
   9.25      	893.587      	19549.5      	7845.87      	17897.6      	17899.4      	17.5942      	-2.73911      	-2.37273      	430.334      
    9.3      	911.752      	19813.1      	7498.31      	18331.6      	18332.8      	17.5925      	-2.82679      	-2.3805      	427.017      
   9.35      	929.201      	20048.5      	7137.49      	18727.5      	18728.2      	17.5903      	-2.90842      	-2.39039      	423.837      
    9.4      	945.677      	20284.1      	6806.28      	19101.1      	19101.3      	17.5877      	-2.98414      	-2.40334      	420.404      
   9.45      	962.261      	20522.2      	6496.01      	19460.5      	19460.2      	17.5847      	-3.05412      	-2.41886      	416.928      
    9.5      	979.533      	20752.9      	6169.16      	19808.6      	19807.8      	17.5813      	-3.11945      	-2.43579      	413.312      
   9.55      	996.632      	20983.4      	5822.51      	20153.6      	20152.4      	17.5774      	-3.18232      	-2.45345      	409.885      
    9.6      	1014.11      	21224.8      	5488.17      	20497.6      	20495.8      	 17.573      	-3.24423      	-2.47154      	406.339      
   9.65      	1031.64      	21468.1      	5176.93      	20829.4      	20827.2      	17.5681      	-3.30436      	-2.48945      	402.607      
    9.7      	1049.02      	21697.1      	   4881      	21136.1      	21133.4      	17.5628      	-3.3615      	-2.50626      	398.255      
   9.75      	1066.18      	21903.3      	4604.26      	21409.3      	21406.1      	17.5569      	-3.41654      	-2.52154      	 393.72      
    9.8      	1082.63      	22085.3      	4351.21      	21648.1      	21644.5      	17.5505      	-3.47087      	 -2.535      	388.892      
   9.85      	1099.36      	22241.2      	4122.88      	21851.6      	21847.6      	17.5436      	-3.52356      	-2.54581      	384.259      
    9.9      	1116.35      	22374.1      	3931.56      	  22022      	22017.6      	17.5362      	-3.57265      	-2.55298      	379.488      
   9.95      	1133.66      	22491.2      	3793.53      	22165.2      	22160.5      	17.5283      	-3.6175      	-2.55604      	375.098      
     10      	1150.92      	22601.4      	3705.13      	22291.9      	22286.9      	17.5198      	-3.6583      	 -2.555      	371.109      
  10.05      	1167.66      	  22714      	3650.98      	  22415      	22409.8      	17.5108      	-3.69419      	-2.5502      	368.258      
   10.1      	1184.71      	22830.3      	 3626.5      	22536.9      	22531.5      	17.5012      	-3.72379      	-2.54251      	366.106      
  10.15      	1201.34      	22943.4      	3631.01      	22650.8      	22645.1      	17.4911      	-3.7466      	-2.5335      	364.787      
   10.2      	1217.05      	23045.8      	3658.09      	22750.1      	22744.3      	17.4805      	-3.76294      	-2.52524      	363.551      
  10.25      	1231.52      	  23127      	3695.83      	22826.3      	22820.4      	17.4693      	-3.77306      	-2.51951      	362.738      
   10.3      	1245.45      	23177.5      	3729.65      	  22872      	  22866      	17.4575      	-3.77746      	-2.51723      	361.637      
  10.35      	1259.03      	23198.7      	 3760.6      	22888.4      	22882.3      	17.4451      	-3.77729      	-2.51863      	360.464      
   10.4      	1271.54      	23195.9      	3803.27      	22878.6      	22872.4      	17.4321      	-3.77385      	-2.52346      	 358.53      
