# Sensor: Sensor Generator      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:27      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	      
Time [s]      	Power (electrical)      [    k W      ]      	 Torque      [     Nm      ]      	Torque on main shaft      [   k Nm      ]      	Torque diff. on main shaft      [   k Nm      ]      	    RPM      [    rpm      ]      	Filtered RPM      [    rpm      ]      	Electricity production      [   k Wh      ]      	 Region      [             ]      
    1.1      	 4943.5      	9.45089e+06      	9450.89      	-9105.11      	4.99497      	4.99497      	1.51135      	      0      
   1.15      	4940.51      	9.4499e+06      	 9449.9      	-9058.99      	4.99248      	4.99248      	1.57997      	      0      
    1.2      	4940.38      	9.44891e+06      	9448.91      	-9011.17      	4.99286      	4.99286      	1.64859      	      0      
   1.25      	 4937.3      	9.4479e+06      	 9447.9      	-8963.77      	4.99029      	4.99029      	1.71716      	      0      
    1.3      	4929.75      	9.44685e+06      	9446.85      	-8918.21      	4.98322      	4.98322      	1.78563      	      0      
   1.35      	4929.29      	9.44569e+06      	9445.69      	-8872.89      	4.98336      	4.98336      	1.85409      	      0      
    1.4      	4925.07      	9.44441e+06      	9444.41      	-8832.48      	4.97976      	4.97976      	 1.9225      	      0      
   1.45      	4924.46      	9.44299e+06      	9442.99      	-8794.73      	 4.9799      	 4.9799      	1.99089      	      0      
    1.5      	4924.79      	9.44144e+06      	9441.44      	-8761.6      	4.98105      	4.98105      	2.05929      	      0      
   1.55      	4921.66      	9.43977e+06      	9439.76      	-8732.63      	4.97876      	4.97876      	2.12765      	      0      
    1.6      	4921.85      	9.43798e+06      	9437.98      	-8705.32      	4.97991      	4.97991      	2.19601      	      0      
   1.65      	4915.17      	9.43607e+06      	9436.07      	-8683.71      	4.97415      	4.97415      	2.26427      	      0      
    1.7      	4912.12      	9.434e+06      	   9434      	-8662.98      	4.97215      	4.97215      	 2.3325      	      0      
   1.75      	4909.48      	9.43176e+06      	9431.76      	-8646.71      	4.97066      	4.97066      	2.40069      	      0      
    1.8      	4907.31      	9.42935e+06      	9429.35      	-8629.62      	4.96973      	4.96973      	2.46884      	      0      
   1.85      	4905.25      	9.42675e+06      	9426.75      	-8610.18      	4.96901      	4.96901      	2.53697      	      0      
    1.9      	4899.62      	9.42398e+06      	9423.98      	-8586.48      	4.96477      	4.96477      	2.60502      	      0      
   1.95      	4894.59      	9.421e+06      	   9421      	-8555.05      	4.96124      	4.96124      	  2.673      	      0      
      2      	4886.03      	9.41778e+06      	9417.78      	-8517.32      	4.95427      	4.95427      	2.74086      	      0      
   2.05      	4878.59      	9.41426e+06      	9414.26      	-8471.48      	4.94857      	4.94857      	2.80862      	      0      
    2.1      	4871.67      	9.41039e+06      	9410.39      	-8415.97      	4.94358      	4.94358      	2.87628      	      0      
   2.15      	4865.19      	9.40614e+06      	9406.14      	-8351.67      	4.93923      	4.93923      	2.94386      	      0      
    2.2      	4861.68      	9.40149e+06      	9401.49      	-8275.32      	4.93811      	4.93811      	3.01138      	      0      
   2.25      	4854.95      	9.39645e+06      	9396.45      	-8192.07      	4.93392      	4.93392      	3.07881      	      0      
    2.3      	4848.52      	9.391e+06      	   9391      	-8099.49      	4.93025      	4.93025      	3.14615      	      0      
   2.35      	4840.37      	9.38513e+06      	9385.13      	-8003.96      	4.92504      	4.92504      	3.21338      	      0      
    2.4      	4833.26      	9.37881e+06      	9378.81      	-7903.69      	4.92112      	4.92112      	3.28051      	      0      
   2.45      	4827.33      	9.37204e+06      	9372.04      	-7799.63      	4.91863      	4.91863      	3.34755      	      0      
    2.5      	4821.33      	9.36483e+06      	9364.83      	-7692.77      	 4.9163      	 4.9163      	3.41451      	      0      
   2.55      	4815.28      	9.35719e+06      	9357.19      	-7584.12      	4.91414      	4.91414      	3.48139      	      0      
    2.6      	4808.34      	9.34913e+06      	9349.13      	  -7477      	4.91129      	4.91129      	3.54818      	      0      
   2.65      	4798.66      	9.34064e+06      	9340.64      	-7373.59      	4.90586      	4.90586      	3.61482      	      0      
    2.7      	4787.88      	9.33172e+06      	9331.72      	-7273.27      	4.89951      	4.89951      	3.68132      	      0      
   2.75      	4775.06      	9.32232e+06      	9322.32      	-7179.31      	4.89132      	4.89132      	3.74764      	      0      
    2.8      	4764.74      	9.31239e+06      	9312.39      	-7086.74      	4.88595      	4.88595      	3.81382      	      0      
   2.85      	4753.45      	9.30192e+06      	9301.92      	-7000.66      	4.87986      	4.87986      	3.87984      	      0      
    2.9      	 4743.8      	9.29088e+06      	9290.88      	-6917.76      	4.87574      	4.87574      	3.94573      	      0      
   2.95      	4731.81      	9.27927e+06      	9279.27      	-6840.18      	 4.8695      	 4.8695      	4.01145      	      0      
      3      	4719.31      	9.26707e+06      	9267.07      	-6764.83      	4.86304      	4.86304      	4.07699      	      0      
   3.05      	4706.63      	9.25426e+06      	9254.26      	-6688.66      	4.85669      	4.85669      	4.14236      	      0      
    3.1      	4693.53      	9.24083e+06      	9240.83      	-6611.47      	 4.8502      	 4.8502      	4.20755      	      0      
   3.15      	4681.13      	9.22676e+06      	9226.76      	-6530.99      	4.84477      	4.84477      	4.27256      	      0      
    3.2      	4670.25      	9.21205e+06      	9212.05      	-6449.47      	4.84122      	4.84122      	4.33743      	      0      
   3.25      	4658.63      	9.19672e+06      	9196.72      	-6368.42      	4.83723      	4.83723      	4.40213      	      0      
    3.3      	 4647.1      	9.18078e+06      	9180.78      	-6284.86      	4.83363      	4.83363      	4.46668      	      0      
   3.35      	4631.95      	9.16426e+06      	9164.26      	-6199.96      	4.82656      	4.82656      	4.53101      	      0      
    3.4      	4616.82      	9.14714e+06      	9147.14      	-6109.54      	 4.8198      	 4.8198      	4.59513      	      0      
   3.45      	4599.98      	9.1294e+06      	 9129.4      	-6018.37      	4.81155      	4.81155      	4.65902      	      0      
    3.5      	4584.27      	9.11102e+06      	9111.02      	-5924.06      	4.80479      	4.80479      	4.72269      	      0      
   3.55      	4568.12      	9.09198e+06      	9091.98      	-5828.55      	 4.7979      	 4.7979      	4.78614      	      0      
    3.6      	4551.99      	9.07227e+06      	9072.27      	-5732.37      	4.79134      	4.79134      	4.84936      	      0      
   3.65      	 4535.1      	9.05189e+06      	9051.89      	-5633.9      	4.78431      	4.78431      	4.91235      	      0      
    3.7      	4517.25      	9.03083e+06      	9030.83      	-5534.51      	4.77659      	4.77659      	4.97508      	      0      
   3.75      	4498.52      	9.00907e+06      	9009.07      	-5433.6      	4.76827      	4.76827      	5.03756      	      0      
    3.8      	   4480      	8.98661e+06      	8986.61      	-5333.31      	4.76051      	4.76051      	5.09979      	      0      
   3.85      	4461.94      	8.96342e+06      	8963.42      	-5234.3      	4.75358      	4.75358      	5.16176      	      0      
    3.9      	4446.16      	8.93951e+06      	8939.51      	-5134.44      	4.74944      	4.74944      	5.22351      	      0      
   3.95      	4429.41      	8.91492e+06      	8914.92      	-5035.6      	 4.7446      	 4.7446      	5.28503      	      0      
      4      	4412.86      	8.88967e+06      	8889.67      	-4934.99      	4.74029      	4.74029      	5.34632      	      0      
   4.05      	4394.45      	8.8638e+06      	 8863.8      	-4835.55      	4.73431      	4.73431      	5.40735      	      0      
    4.1      	4375.63      	8.83732e+06      	8837.32      	-4735.74      	4.72815      	4.72815      	5.46813      	      0      
   4.15      	4356.04      	8.81025e+06      	8810.25      	-4635.95      	4.72145      	4.72145      	5.52863      	      0      
    4.2      	4336.46      	8.78258e+06      	8782.58      	-4537.05      	4.71503      	4.71503      	5.58886      	      0      
   4.25      	4317.09      	8.75433e+06      	8754.33      	-4438.01      	4.70912      	4.70912      	5.64881      	      0      
    4.3      	4297.76      	8.72551e+06      	8725.51      	-4341.57      	4.70352      	4.70352      	5.70851      	      0      
   4.35      	4277.45      	8.69613e+06      	8696.13      	-4246.88      	 4.6971      	 4.6971      	5.76791      	      0      
    4.4      	4256.24      	8.66622e+06      	8666.22      	-4154.17      	4.68995      	4.68995      	5.82703      	      0      
   4.45      	 4233.8      	8.63576e+06      	8635.76      	-4063.99      	4.68167      	4.68167      	5.88583      	      0      
    4.5      	4212.12      	8.60474e+06      	8604.74      	-3975.42      	4.67449      	4.67449      	5.94433      	      0      
   4.55      	4190.85      	8.57318e+06      	8573.18      	-3889.49      	  4.668      	  4.668      	6.00254      	      0      
    4.6      	4171.07      	8.54108e+06      	8541.08      	-3804.52      	4.66343      	4.66343      	6.06047      	      0      
   4.65      	4151.22      	8.50847e+06      	8508.47      	-3722.35      	4.65903      	4.65903      	6.11813      	      0      
    4.7      	4131.65      	8.4754e+06      	 8475.4      	-3642.58      	4.65516      	4.65516      	6.17551      	      0      
   4.75      	4111.45      	8.44189e+06      	8441.89      	-3563.94      	4.65078      	4.65078      	6.23261      	      0      
    4.8      	4090.65      	8.40799e+06      	8407.99      	-3486.28      	4.64592      	4.64592      	6.28943      	      0      
   4.85      	4069.49      	8.37373e+06      	8373.73      	-3409.16      	4.64079      	4.64079      	6.34595      	      0      
    4.9      	4048.84      	8.33912e+06      	8339.12      	-3334.12      	4.63641      	4.63641      	6.40218      	      0      
   4.95      	4028.43      	8.3042e+06      	 8304.2      	-3261.4      	4.63244      	4.63244      	6.45813      	      0      
      5      	 4008.2      	8.269e+06      	   8269      	-3191.19      	 4.6288      	 4.6288      	 6.5138      	      0      
   5.05      	3986.84      	8.23355e+06      	8233.55      	-3124.53      	4.62395      	4.62395      	6.56918      	      0      
    5.1      	3964.78      	8.19787e+06      	8197.87      	-3061.64      	4.61838      	4.61838      	6.62424      	      0      
   5.15      	3941.88      	8.16197e+06      	8161.97      	-3002.98      	4.61189      	4.61189      	6.67899      	      0      
    5.2      	3919.24      	8.12585e+06      	8125.85      	-2945.83      	 4.6058      	 4.6058      	6.73343      	      0      
   5.25      	3896.94      	8.08952e+06      	8089.52      	-2890.76      	4.60015      	4.60015      	6.78755      	      0      
    5.3      	3875.59      	8.05297e+06      	8052.97      	-2838.97      	4.59571      	4.59571      	6.84138      	      0      
   5.35      	3854.83      	8.01624e+06      	8016.24      	-2790.94      	4.59204      	4.59204      	6.89492      	      0      
    5.4      	3834.33      	7.97935e+06      	7979.35      	-2746.11      	4.58874      	4.58874      	6.94817      	      0      
   5.45      	3813.42      	7.94233e+06      	7942.33      	-2703.39      	4.58499      	4.58499      	7.00113      	      0      
    5.5      	 3792.3      	7.90521e+06      	7905.21      	-2662.33      	4.58101      	4.58101      	7.05381      	      0      
   5.55      	 3771.3      	7.86802e+06      	7868.02      	-2623.1      	4.57717      	4.57717      	7.10618      	      0      
    5.6      	3751.08      	7.83078e+06      	7830.78      	-2585.02      	4.57429      	4.57429      	7.15828      	      0      
   5.65      	3731.12      	7.79351e+06      	7793.51      	-2548.04      	 4.5717      	 4.5717      	 7.2101      	      0      
    5.7      	3711.36      	7.75626e+06      	7756.26      	-2512.25      	4.56933      	4.56933      	7.26165      	      0      
   5.75      	3690.98      	7.71905e+06      	7719.05      	-2478.63      	4.56614      	4.56614      	7.31291      	      0      
    5.8      	3670.02      	7.6819e+06      	 7681.9      	-2446.98      	4.56217      	4.56217      	7.36389      	      0      
   5.85      	3648.37      	7.64483e+06      	7644.83      	-2417.26      	4.55724      	4.55724      	7.41456      	      0      
    5.9      	3626.53      	7.60783e+06      	7607.83      	-2389.48      	  4.552      	  4.552      	7.46493      	      0      
   5.95      	3605.02      	7.5709e+06      	 7570.9      	-2364.16      	4.54707      	4.54707      	  7.515      	      0      
      6      	3584.28      	7.53403e+06      	7534.03      	-2340.8      	4.54303      	4.54303      	7.56478      	      0      
   6.05      	3564.02      	7.49723e+06      	7497.23      	-2318.37      	4.53953      	4.53953      	7.61428      	      0      
    6.1      	3543.88      	7.46051e+06      	7460.51      	-2295.15      	4.53609      	4.53609      	 7.6635      	      0      
   6.15      	3523.51      	7.42388e+06      	7423.88      	-2269.13      	4.53228      	4.53228      	7.71244      	      0      
    6.2      	3503.33      	7.38735e+06      	7387.35      	-2237.8      	 4.5286      	 4.5286      	7.76109      	      0      
   6.25      	3483.46      	7.35092e+06      	7350.92      	-2199.24      	4.52522      	4.52522      	7.80948      	      0      
    6.3      	 3464.3      	7.31462e+06      	7314.62      	-2152.59      	4.52267      	4.52267      	7.85759      	      0      
   6.35      	3445.65      	7.27845e+06      	7278.45      	-2099.09      	4.52068      	4.52068      	7.90545      	      0      
    6.4      	3427.44      	7.24245e+06      	7242.45      	  -2041      	4.51914      	4.51914      	7.95305      	      0      
   6.45      	3409.09      	7.20664e+06      	7206.64      	-1981.25      	4.51728      	4.51728      	 8.0004      	      0      
    6.5      	3390.23      	7.17104e+06      	7171.04      	-1921.96      	4.51459      	4.51459      	8.04749      	      0      
   6.55      	3370.83      	7.13566e+06      	7135.66      	-1865.17      	4.51102      	4.51102      	 8.0943      	      0      
    6.6      	3351.34      	7.1005e+06      	 7100.5      	-1812.56      	4.50714      	4.50714      	8.14085      	      0      
   6.65      	3332.14      	7.06555e+06      	7065.55      	-1764.82      	4.50348      	4.50348      	8.18713      	      0      
    6.7      	3313.47      	7.03081e+06      	7030.81      	-1721.31      	4.50038      	4.50038      	8.23315      	      0      
   6.75      	3295.02      	6.99627e+06      	6996.27      	-1681.48      	4.49741      	4.49741      	8.27891      	      0      
    6.8      	3276.68      	6.96195e+06      	6961.95      	-1644.54      	4.49444      	4.49444      	8.32442      	      0      
   6.85      	3258.29      	6.92783e+06      	6927.83      	-1609.22      	4.49121      	4.49121      	8.36968      	      0      
    6.9      	3240.02      	6.89393e+06      	6893.93      	-1573.89      	  4.488      	  4.488      	8.41468      	      0      
   6.95      	3222.04      	6.86023e+06      	6860.23      	-1537.49      	4.48501      	4.48501      	8.45943      	      0      
      7      	3204.72      	6.82674e+06      	6826.74      	-1499.4      	4.48278      	4.48278      	8.50394      	      0      
   7.05      	3188.15      	6.79347e+06      	6793.47      	-1459.37      	4.48144      	4.48144      	8.54822      	      0      
    7.1      	3172.12      	6.76043e+06      	6760.43      	-1417.17      	 4.4807      	 4.4807      	8.59228      	      0      
   7.15      	3156.09      	6.72765e+06      	6727.65      	-1372.79      	4.47979      	4.47979      	8.63611      	      0      
    7.2      	3139.79      	6.69515e+06      	6695.15      	-1326.68      	4.47829      	4.47829      	8.67972      	      0      
   7.25      	3123.21      	6.66294e+06      	6662.94      	-1279.49      	4.47617      	4.47617      	 8.7231      	      0      
    7.3      	3106.63      	6.63101e+06      	6631.01      	-1231.75      	4.47385      	4.47385      	8.76624      	      0      
   7.35      	3090.23      	6.59937e+06      	6599.37      	-1184.11      	4.47156      	4.47156      	8.80916      	      0      
    7.4      	3074.14      	6.56802e+06      	6568.02      	-1137.14      	4.46952      	4.46952      	8.85186      	      0      
   7.45      	3058.25      	6.53695e+06      	6536.95      	-1090.7      	4.46755      	4.46755      	8.89434      	      0      
    7.5      	3042.45      	6.50617e+06      	6506.17      	-1045.31      	4.46549      	4.46549      	8.93659      	      0      
   7.55      	3026.53      	6.47567e+06      	6475.67      	-1002.25      	4.46306      	4.46306      	8.97863      	      0      
    7.6      	3010.61      	6.44544e+06      	6445.44      	-961.284      	4.46039      	4.46039      	9.02044      	      0      
   7.65      	2994.95      	6.41548e+06      	6415.48      	-922.063      	4.45792      	4.45792      	9.06204      	      0      
    7.7      	2979.96      	6.38577e+06      	6385.77      	-884.461      	4.45623      	4.45623      	9.10343      	      0      
   7.75      	2965.68      	6.35633e+06      	6356.33      	-847.992      	4.45542      	4.45542      	9.14462      	      0      
    7.8      	2951.91      	6.32716e+06      	6327.15      	-812.281      	4.45519      	4.45519      	9.18561      	      0      
   7.85      	2938.31      	6.29827e+06      	6298.27      	-777.098      	4.45501      	4.45501      	9.22642      	      0      
    7.9      	 2924.7      	6.26969e+06      	6269.69      	-742.263      	4.45459      	4.45459      	9.26705      	      0      
   7.95      	   2911      	6.24142e+06      	6241.42      	-707.394      	4.45379      	4.45379      	9.30748      	      0      
      8      	2897.32      	6.21347e+06      	6213.47      	-672.279      	4.45281      	4.45281      	9.34772      	      0      
   8.05      	2883.79      	6.18584e+06      	6185.84      	-637.221      	4.45181      	4.45181      	9.38777      	      0      
    8.1      	2870.56      	6.15854e+06      	6158.54      	-602.688      	4.45102      	4.45102      	9.42764      	      0      
   8.15      	2857.49      	6.13156e+06      	6131.56      	-569.063      	4.45026      	4.45026      	9.46733      	      0      
    8.2      	2844.38      	6.10491e+06      	6104.91      	-536.599      	4.44918      	4.44918      	9.50683      	      0      
   8.25      	2831.06      	6.07859e+06      	6078.59      	-505.367      	4.44752      	4.44752      	9.54615      	      0      
    8.3      	2817.65      	6.05257e+06      	6052.57      	-475.56      	4.44548      	4.44548      	9.58529      	      0      
   8.35      	2804.44      	6.02685e+06      	6026.85      	-447.063      	4.44352      	4.44352      	9.62424      	      0      
    8.4      	2791.72      	6.00141e+06      	6001.41      	-419.724      	4.44211      	4.44211      	9.66301      	      0      
   8.45      	2779.54      	5.97625e+06      	5976.25      	-393.327      	4.44135      	4.44135      	9.70161      	      0      
    8.5      	2767.86      	5.95136e+06      	5951.36      	-367.803      	4.44119      	4.44119      	9.74006      	      0      
   8.55      	2756.48      	5.92676e+06      	5926.76      	-342.928      	 4.4413      	 4.4413      	9.77834      	      0      
    8.6      	2745.22      	5.90244e+06      	5902.44      	-318.181      	4.44137      	4.44137      	9.81647      	      0      
   8.65      	2733.97      	5.87842e+06      	5878.42      	-293.082      	4.44123      	4.44123      	9.85444      	      0      
    8.7      	2722.82      	5.85471e+06      	5854.71      	-267.521      	4.44105      	4.44105      	9.89226      	      0      
   8.75      	2711.94      	5.8313e+06      	 5831.3      	-241.639      	4.44106      	4.44106      	9.92992      	      0      
    8.8      	2701.36      	5.80819e+06      	5808.19      	-215.702      	4.44133      	4.44133      	9.96744      	      0      
   8.85      	2690.91      	5.7854e+06      	 5785.4      	-189.783      	4.44158      	4.44158      	10.0048      	      0      
    8.9      	2680.38      	5.76293e+06      	5762.93      	-164.227      	4.44144      	4.44144      	 10.042      	      0      
   8.95      	2669.64      	5.74078e+06      	5740.78      	-139.299      	4.44071      	4.44071      	10.0791      	      0      
      9      	2658.76      	5.71893e+06      	5718.93      	-115.194      	4.43952      	4.43952      	 10.116      	      0      
   9.05      	2647.92      	5.69737e+06      	5697.37      	-91.8859      	4.43815      	4.43815      	10.1528      	      0      
    9.1      	2637.35      	5.67609e+06      	5676.09      	-69.629      	  4.437      	  4.437      	10.1895      	      0      
   9.15      	2627.19      	5.65507e+06      	5655.07      	-48.5918      	4.43634      	4.43634      	10.2259      	      0      
    9.2      	2617.45      	5.63431e+06      	5634.31      	-28.8285      	4.43618      	4.43618      	10.2623      	      0      
   9.25      	2607.98      	5.61379e+06      	5613.79      	-10.0459      	4.43629      	4.43629      	10.2985      	      0      
    9.3      	2598.63      	5.59353e+06      	5593.53      	8.12592      	4.43639      	4.43639      	10.3346      	      0      
   9.35      	2589.36      	5.57352e+06      	5573.52      	 25.959      	4.43645      	4.43645      	10.3706      	      0      
    9.4      	2580.32      	5.55376e+06      	5553.76      	 43.587      	4.43668      	4.43668      	10.4064      	      0      
   9.45      	2571.59      	5.53425e+06      	5534.25      	61.0848      	4.43726      	4.43726      	10.4421      	      0      
    9.5      	2563.17      	5.51501e+06      	5515.01      	78.3046      	4.43815      	4.43815      	10.4777      	      0      
   9.55      	2554.91      	5.49603e+06      	5496.03      	94.7573      	4.43913      	4.43913      	10.5132      	      0      
    9.6      	2546.63      	5.47732e+06      	5477.32      	 110.48      	4.43986      	4.43986      	10.5486      	      0      
   9.65      	2538.19      	5.45889e+06      	5458.89      	127.533      	4.44008      	4.44008      	10.5838      	      0      
    9.7      	2529.55      	5.44073e+06      	5440.73      	145.841      	4.43975      	4.43975      	 10.619      	      0      
   9.75      	2520.85      	5.42283e+06      	5422.83      	164.277      	4.43907      	4.43907      	 10.654      	      0      
    9.8      	2512.27      	5.40518e+06      	5405.18      	181.667      	4.43841      	4.43841      	10.6889      	      0      
   9.85      	2503.97      	5.38776e+06      	5387.76      	 197.54      	4.43805      	4.43805      	10.7237      	      0      
    9.9      	2495.93      	5.37057e+06      	5370.57      	211.759      	4.43796      	4.43796      	10.7583      	      0      
   9.95      	2488.04      	5.35358e+06      	5353.58      	224.217      	4.43796      	4.43796      	10.7929      	      0      
     10      	2480.24      	5.33681e+06      	5336.81      	 234.96      	4.43795      	4.43795      	10.8273      	      0      
  10.05      	2472.55      	5.32024e+06      	5320.24      	244.186      	4.43798      	4.43798      	10.8617      	      0      
   10.1      	2465.08      	5.30386e+06      	5303.86      	252.202      	4.43823      	4.43823      	10.8959      	      0      
  10.15      	2457.91      	5.28767e+06      	5287.67      	259.116      	4.43887      	4.43887      	  10.93      	      0      
   10.2      	2451.08      	5.27169e+06      	5271.69      	264.865      	4.43995      	4.43995      	10.9641      	      0      
  10.25      	2444.48      	5.2559e+06      	 5255.9      	 269.28      	4.44131      	4.44131      	 10.998      	      0      
   10.3      	2437.94      	5.24032e+06      	5240.32      	272.303      	 4.4426      	 4.4426      	11.0319      	      0      
  10.35      	2431.28      	5.22497e+06      	5224.97      	273.885      	4.44348      	4.44348      	11.0657      	      0      
   10.4      	2424.45      	5.20983e+06      	5209.82      	274.105      	4.44387      	4.44387      	11.0993      	      0      
  10.45      	2417.52      	5.1949e+06      	 5194.9      	273.035      	 4.4439      	 4.4439      	11.1329      	      0      
   10.5      	2410.63      	5.18017e+06      	5180.17      	271.109      	4.44383      	4.44383      	11.1664      	      0      
  10.55      	2403.86      	5.16564e+06      	5165.64      	269.127      	4.44382      	4.44382      	11.1998      	      0      
   10.6      	 2397.2      	5.1513e+06      	 5151.3      	268.357      	4.44384      	4.44384      	11.2331      	      0      
  10.65      	2390.57      	5.13712e+06      	5137.12      	 270.46      	4.44379      	4.44379      	11.2663      	      0      
   10.7      	2383.96      	5.12311e+06      	5123.11      	277.253      	4.44363      	4.44363      	11.2994      	      0      
  10.75      	2377.39      	5.10924e+06      	5109.24      	290.192      	 4.4434      	 4.4434      	11.3324      	      0      
   10.8      	2370.95      	5.09552e+06      	5095.52      	309.497      	4.44331      	4.44331      	11.3653      	      0      
  10.85      	2364.79      	5.08192e+06      	5081.92      	334.239      	 4.4436      	 4.4436      	11.3982      	      0      
   10.9      	2358.96      	5.06846e+06      	5068.46      	362.384      	4.44443      	4.44443      	11.4309      	      0      
  10.95      	2353.41      	5.05512e+06      	5055.11      	391.398      	4.44567      	4.44567      	11.4636      	      0      
     11      	2347.97      	5.04191e+06      	5041.91      	419.203      	4.44703      	4.44703      	11.4962      	      0      
  11.05      	2342.52      	5.02885e+06      	5028.85      	444.088      	4.44822      	4.44822      	11.5288      	      0      
   11.1      	   2337      	5.01593e+06      	5015.93      	465.255      	4.44916      	4.44916      	11.5612      	      0      
  11.15      	2331.44      	5.00316e+06      	5003.16      	482.656      	4.44991      	4.44991      	11.5936      	      0      
   11.2      	2325.91      	4.99054e+06      	4990.54      	496.865      	4.45059      	4.45059      	11.6259      	      0      
  11.25      	2320.45      	4.97806e+06      	4978.06      	508.527      	4.45126      	4.45126      	11.6581      	      0      
   11.3      	2315.03      	4.96573e+06      	4965.73      	518.431      	4.45189      	4.45189      	11.6903      	      0      
  11.35      	2309.58      	4.95353e+06      	4953.53      	527.413      	4.45235      	4.45235      	11.7224      	      0      
   11.4      	2304.05      	4.94147e+06      	4941.47      	536.319      	4.45254      	4.45254      	11.7544      	      0      
  11.45      	2298.46      	4.92953e+06      	4929.53      	545.884      	 4.4525      	 4.4525      	11.7863      	      0      
   11.5      	2292.92      	4.9177e+06      	 4917.7      	556.635      	4.45245      	4.45245      	11.8181      	      0      
  11.55      	2287.58      	4.90597e+06      	4905.97      	568.851      	4.45269      	4.45269      	11.8499      	      0      
