# Sensor: Sensor Rotor      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:23      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	     11      	     12      	     13      	     14      	     15      	     16      	     17      	     18      	     19      	     20      	      
Time [s]      	Power (aero)      [    k W      ]      	Torque (aero)      [   k Nm      ]      	Thrust (aero)      [    k N      ]      	    RPM      [    rpm      ]      	    TSR      [             ]      	Demanded collective pitch angle      [      °      ]      	Power coef. (CP)      [      %      ]      	Thrust coef. (CT)      [      %      ]      	Tip speed      [    m/s      ]      	1P (one revolution)      [      s      ]      	nP (blade passing)      [      s      ]      	Azimuth angle      [      °      ]      	Rotation per timestep      [      °      ]      	Wind speed at hub, magnitude      [    m/s      ]      	Wind speed at hub     .x      [    m/s      ]      	Wind speed at hub     .y      [    m/s      ]      	Wind speed at hub     .z      [    m/s      ]      	Wind angle at hub      [      °      ]      	Yaw angle      [      °      ]      
   1.55      	368.765      	 707.13      	125.115      	4.97991      	10.5045      	1.49656      	6.07413      	 12.365      	63.0271      	12.0484      	4.01614      	44.9233      	1.49397      	      6      	      0      	     -6      	      0      	      0      	      0      
    1.6      	381.635      	732.657      	133.557      	4.97415      	10.4924      	1.49607      	6.28612      	13.1993      	62.9543      	12.0624      	4.02079      	46.4171      	1.49224      	      6      	      0      	     -6      	      0      	      0      	      0      
   1.65      	 391.74      	752.359      	142.097      	4.97215      	10.4882      	1.49554      	6.45257      	14.0433      	62.9289      	12.0672      	4.02241      	47.9102      	1.49164      	      6      	      0      	     -6      	      0      	      0      	      0      
    1.7      	401.338      	771.024      	150.425      	4.97066      	 10.485      	1.49496      	6.61067      	14.8664      	62.9101      	12.0708      	4.02361      	49.4022      	 1.4912      	      6      	      0      	     -6      	      0      	      0      	      0      
   1.75      	408.566      	785.055      	158.846      	4.96973      	10.4831      	1.49432      	6.72972      	15.6986      	62.8984      	12.0731      	4.02436      	50.8936      	1.49092      	      6      	      0      	     -6      	      0      	      0      	      0      
    1.8      	416.141      	799.726      	167.107      	4.96901      	10.4815      	1.49363      	6.85449      	 16.515      	62.8893      	12.0748      	4.02494      	52.3847      	 1.4907      	      6      	      0      	     -6      	      0      	      0      	      0      
   1.85      	424.545      	816.574      	175.498      	4.96477      	10.4726      	1.49288      	6.99291      	17.3444      	62.8356      	12.0851      	4.02838      	53.8755      	1.48943      	      6      	      0      	     -6      	      0      	      0      	      0      
    1.9      	435.117      	837.504      	184.152      	4.96124      	10.4651      	1.49206      	7.16706      	18.1996      	62.7909      	12.0937      	4.03125      	55.3655      	1.48837      	      6      	      0      	     -6      	      0      	      0      	      0      
   1.95      	449.266      	865.956      	193.153      	4.95427      	10.4504      	1.49118      	7.40012      	19.0892      	62.7026      	12.1108      	4.03692      	56.8544      	1.48628      	      6      	      0      	     -6      	      0      	      0      	      0      
      2      	466.632      	900.464      	202.785      	4.94857      	10.4384      	1.49023      	7.68616      	20.0411      	62.6305      	12.1247      	4.04157      	58.3418      	1.48457      	      6      	      0      	     -6      	      0      	      0      	      0      
   2.05      	 488.07      	942.783      	212.939      	4.94358      	10.4279      	1.48921      	8.03927      	21.0447      	62.5674      	 12.137      	4.04565      	59.8272      	1.48307      	      6      	      0      	     -6      	      0      	      0      	      0      
    2.1      	514.349      	 994.42      	 223.75      	4.93923      	10.4187      	1.48812      	8.47213      	22.1131      	62.5123      	12.1476      	4.04921      	 61.311      	1.48177      	      6      	      0      	     -6      	      0      	      0      	      0      
   2.15      	545.289      	1054.48      	235.382      	4.93811      	10.4164      	1.48695      	8.98177      	23.2627      	62.4982      	12.1504      	4.05013      	62.7934      	1.48143      	      6      	      0      	     -6      	      0      	      0      	      0      
    2.2      	581.871      	1126.18      	247.711      	4.93392      	10.4075      	 1.4857      	9.58433      	24.4811      	62.4451      	12.1607      	4.05357      	 64.275      	1.48018      	      6      	      0      	     -6      	      0      	      0      	      0      
   2.25      	621.814      	1204.38      	260.993      	4.93025      	10.3998      	1.48436      	10.2423      	25.7938      	62.3986      	12.1698      	4.05659      	65.7558      	1.47907      	      6      	      0      	     -6      	      0      	      0      	      0      
    2.3      	666.096      	1291.51      	274.789      	4.92504      	10.3888      	1.48295      	10.9717      	27.1572      	62.3328      	12.1826      	4.06088      	67.2355      	1.47751      	      6      	      0      	     -6      	      0      	      0      	      0      
   2.35      	711.769      	1381.17      	289.242      	4.92112      	10.3805      	1.48144      	 11.724      	28.5856      	62.2831      	12.1924      	4.06412      	68.7138      	1.47634      	      6      	      0      	     -6      	      0      	      0      	      0      
    2.4      	759.799      	1475.12      	303.871      	4.91863      	10.3753      	1.47984      	12.5151      	30.0313      	62.2515      	12.1985      	4.06618      	70.1907      	1.47559      	      6      	      0      	     -6      	      0      	      0      	      0      
   2.45      	809.529      	1572.41      	 318.75      	 4.9163      	10.3703      	1.47815      	13.3342      	31.5019      	62.2221      	12.2043      	 4.0681      	71.6667      	1.47489      	      6      	      0      	     -6      	      0      	      0      	      0      
    2.5      	860.455      	1672.06      	333.869      	4.91414      	10.3658      	1.47637      	 14.173      	 32.996      	62.1948      	12.2097      	4.06989      	73.1419      	1.47424      	      6      	      0      	     -6      	      0      	      0      	      0      
   2.55      	911.908      	1773.07      	349.109      	4.91129      	10.3598      	1.47449      	15.0206      	34.5022      	62.1587      	12.2167      	4.07225      	74.6165      	1.47339      	      6      	      0      	     -6      	      0      	      0      	      0      
    2.6      	961.789      	1872.13      	364.382      	4.90586      	10.3483      	 1.4725      	15.8422      	36.0117      	62.0899      	12.2303      	4.07676      	76.0903      	1.47176      	      6      	      0      	     -6      	      0      	      0      	      0      
   2.65      	1009.25      	1967.06      	379.437      	4.89951      	10.3349      	1.47042      	16.6239      	37.4995      	62.0097      	12.2461      	4.08204      	77.5629      	1.46985      	      6      	      0      	     -6      	      0      	      0      	      0      
    2.7      	1054.37      	2058.45      	394.095      	4.89132      	10.3177      	1.46823      	17.3672      	38.9482      	61.9059      	12.2666      	4.08888      	79.0337      	 1.4674      	      6      	      0      	     -6      	      0      	      0      	      0      
   2.75      	1096.48      	   2143      	408.452      	4.88595      	10.3063      	1.46594      	18.0607      	40.3671      	 61.838      	12.2801      	4.09337      	80.5023      	1.46578      	      6      	      0      	     -6      	      0      	      0      	      0      
    2.8      	1137.35      	2225.65      	422.249      	4.87986      	10.2935      	1.46354      	18.7339      	41.7306      	61.7609      	12.2954      	4.09848      	81.9689      	1.46396      	      6      	      0      	     -6      	      0      	      0      	      0      
   2.85      	1174.99      	2301.26      	 435.86      	4.87574      	10.2848      	1.46103      	19.3539      	43.0758      	61.7088      	12.3058      	4.10194      	83.4337      	1.46272      	      6      	      0      	     -6      	      0      	      0      	      0      
    2.9      	1210.13      	2373.12      	448.909      	 4.8695      	10.2716      	1.45841      	19.9327      	44.3654      	61.6298      	12.3216      	 4.1072      	84.8971      	1.46085      	      6      	      0      	     -6      	      0      	      0      	      0      
   2.95      	1242.12      	2439.09      	461.571      	4.86304      	 10.258      	1.45568      	20.4597      	45.6168      	 61.548      	 12.338      	4.11266      	86.3589      	1.45891      	      6      	      0      	     -6      	      0      	      0      	      0      
      3      	1272.62      	2502.24      	473.677      	4.85669      	10.2446      	1.45283      	 20.962      	46.8132      	61.4676      	12.3541      	4.11803      	87.8188      	1.45701      	      6      	      0      	     -6      	      0      	      0      	      0      
   3.05      	 1303.1      	 2565.6      	485.353      	 4.8502      	10.2309      	1.44988      	21.4641      	47.9672      	61.3856      	12.3706      	4.12354      	89.2767      	1.45506      	      6      	      0      	     -6      	      0      	      0      	      0      
    3.1      	1333.99      	2629.36      	496.818      	4.84477      	10.2195      	 1.4468      	21.9729      	49.1003      	61.3168      	12.3845      	4.12816      	90.7328      	1.45343      	      6      	      0      	     -6      	      0      	      0      	      0      
   3.15      	1366.68      	2695.77      	508.072      	4.84122      	 10.212      	1.44362      	22.5113      	50.2124      	61.2719      	12.3936      	4.13119      	 92.187      	1.45237      	      6      	      0      	     -6      	      0      	      0      	      0      
    3.2      	1399.39      	2762.57      	519.301      	4.83723      	10.2036      	1.44032      	23.0502      	51.3222      	61.2213      	12.4038      	 4.1346      	93.6399      	1.45117      	      6      	      0      	     -6      	      0      	      0      	      0      
   3.25      	1431.62      	 2828.3      	530.366      	4.83363      	 10.196      	1.43691      	 23.581      	52.4157      	61.1759      	 12.413      	4.13767      	95.0917      	1.45009      	      6      	      0      	     -6      	      0      	      0      	      0      
    3.3      	 1463.7      	2895.92      	541.119      	4.82656      	10.1811      	1.43338      	24.1095      	53.4784      	61.0864      	12.4312      	4.14373      	96.5423      	1.44797      	      6      	      0      	     -6      	      0      	      0      	      0      
   3.35      	1496.16      	 2964.3      	551.778      	 4.8198      	10.1668      	1.42974      	24.6442      	54.5319      	61.0008      	12.4487      	4.14955      	97.9913      	1.44594      	      6      	      0      	     -6      	      0      	      0      	      0      
    3.4      	1530.54      	 3037.6      	562.242      	4.81155      	10.1494      	1.42599      	25.2103      	 55.566      	60.8963      	  12.47      	4.15667      	99.4383      	1.44346      	      6      	      0      	     -6      	      0      	      0      	      0      
   3.45      	1565.34      	3111.03      	572.794      	4.80479      	10.1351      	1.42212      	25.7835      	56.6089      	60.8109      	12.4875      	4.16251      	100.883      	1.44144      	      6      	      0      	     -6      	      0      	      0      	      0      
    3.5      	1601.24      	3186.95      	583.122      	 4.7979      	10.1206      	1.41814      	26.3749      	57.6296      	60.7236      	12.5055      	4.16849      	102.325      	1.43937      	      6      	      0      	     -6      	      0      	      0      	      0      
   3.55      	1637.42      	3263.43      	593.374      	4.79134      	10.1068      	1.41406      	26.9708      	58.6428      	60.6406      	12.5226      	 4.1742      	103.766      	 1.4374      	      6      	      0      	     -6      	      0      	      0      	      0      
    3.6      	1673.33      	 3339.9      	603.442      	4.78431      	10.0919      	1.40986      	27.5623      	59.6378      	60.5516      	 12.541      	4.18033      	105.204      	1.43529      	      6      	      0      	     -6      	      0      	      0      	      0      
   3.65      	1709.69      	3417.98      	 613.22      	4.77659      	10.0756      	1.40556      	28.1612      	60.6041      	60.4538      	12.5613      	4.18709      	106.641      	1.43298      	      6      	      0      	     -6      	      0      	      0      	      0      
    3.7      	1745.82      	3496.32      	622.789      	4.76827      	10.0581      	1.40115      	28.7564      	61.5499      	60.3486      	12.5832      	4.19439      	108.075      	1.43048      	      6      	      0      	     -6      	      0      	      0      	      0      
   3.75      	1782.44      	3575.47      	632.028      	4.76051      	10.0417      	1.39664      	29.3596      	 62.463      	60.2504      	12.6037      	4.20123      	109.506      	1.42815      	      6      	      0      	     -6      	      0      	      0      	      0      
    3.8      	1818.59      	 3653.3      	640.975      	4.75358      	10.0271      	1.39203      	 29.955      	63.3472      	60.1627      	12.6221      	4.20735      	110.936      	1.42608      	      6      	      0      	     -6      	      0      	      0      	      0      
   3.85      	1854.71      	3729.12      	649.511      	4.74944      	10.0184      	1.38732      	30.5501      	64.1908      	60.1103      	12.6331      	4.21102      	112.363      	1.42483      	      6      	      0      	     -6      	      0      	      0      	      0      
    3.9      	1890.56      	3805.07      	657.592      	 4.7446      	10.0082      	1.38252      	31.1405      	64.9894      	60.0491      	12.6459      	4.21532      	113.788      	1.42338      	      6      	      0      	     -6      	      0      	      0      	      0      
   3.95      	 1925.7      	3879.32      	665.381      	4.74029      	9.99909      	1.37763      	31.7194      	65.7592      	59.9945      	12.6574      	4.21915      	115.212      	1.42209      	      6      	      0      	     -6      	      0      	      0      	      0      
      4      	1960.63      	3954.68      	672.749      	4.73431      	9.98646      	1.37264      	32.2947      	66.4874      	59.9187      	12.6735      	4.22448      	116.635      	1.42029      	      6      	      0      	     -6      	      0      	      0      	      0      
   4.05      	1994.51      	4028.25      	679.873      	4.72815      	9.97347      	1.36757      	32.8527      	67.1914      	59.8408      	  12.69      	4.22999      	118.056      	1.41844      	      6      	      0      	     -6      	      0      	      0      	      0      
    4.1      	2027.94      	4101.58      	686.593      	4.72145      	9.95934      	1.36242      	33.4034      	67.8555      	59.7561      	 12.708      	4.23599      	119.476      	1.41644      	      6      	      0      	     -6      	      0      	      0      	      0      
   4.15      	2061.09      	4174.29      	693.001      	4.71503      	 9.9458      	1.35719      	33.9493      	68.4888      	59.6748      	12.7253      	4.24175      	120.893      	1.41451      	      6      	      0      	     -6      	      0      	      0      	      0      
    4.2      	2093.63      	4245.53      	 699.12      	4.70912      	9.93332      	1.35189      	34.4854      	69.0936      	59.5999      	12.7412      	4.24708      	122.309      	1.41274      	      6      	      0      	     -6      	      0      	      0      	      0      
   4.25      	2126.01      	4316.31      	704.926      	4.70352      	9.92153      	1.34651      	35.0187      	69.6674      	59.5292      	12.7564      	4.25213      	123.722      	1.41106      	      6      	      0      	     -6      	      0      	      0      	      0      
    4.3      	2156.37      	4383.94      	710.499      	 4.6971      	9.90797      	1.34107      	35.5187      	70.2182      	59.4478      	12.7738      	4.25795      	125.134      	1.40913      	      6      	      0      	     -6      	      0      	      0      	      0      
   4.35      	2185.16      	4449.26      	715.663      	4.68995      	9.89289      	1.33557      	35.9931      	70.7286      	59.3573      	12.7933      	4.26444      	126.544      	1.40698      	      6      	      0      	     -6      	      0      	      0      	      0      
    4.4      	2212.09      	4512.05      	720.444      	4.68167      	9.87543      	   1.33      	36.4367      	 71.201      	59.2526      	12.8159      	4.27198      	127.952      	 1.4045      	      6      	      0      	     -6      	      0      	      0      	      0      
   4.45      	2237.93      	4571.77      	724.834      	4.67449      	9.86028      	1.32439      	36.8623      	71.6349      	59.1617      	12.8356      	4.27854      	129.358      	1.40235      	      6      	      0      	     -6      	      0      	      0      	      0      
    4.5      	2262.96      	4629.32      	728.787      	  4.668      	 9.8466      	1.31872      	37.2745      	72.0256      	59.0796      	12.8535      	4.28449      	130.761      	 1.4004      	      6      	      0      	     -6      	      0      	      0      	      0      
   4.55      	 2287.3      	4683.69      	732.371      	4.66343      	9.83696      	1.31301      	37.6754      	72.3797      	59.0217      	12.8661      	4.28869      	132.163      	1.39903      	      6      	      0      	     -6      	      0      	      0      	      0      
    4.6      	2310.93      	4736.56      	735.541      	4.65903      	9.82768      	1.30726      	38.0647      	72.6931      	58.9661      	12.8782      	4.29273      	133.563      	1.39771      	      6      	      0      	     -6      	      0      	      0      	      0      
   4.65      	2333.17      	4786.12      	738.417      	4.65516      	9.81951      	1.30147      	 38.431      	72.9773      	 58.917      	12.8889      	4.29631      	134.961      	1.39655      	      6      	      0      	     -6      	      0      	      0      	      0      
    4.7      	2353.72      	4832.81      	740.919      	4.65078      	9.81028      	1.29565      	38.7694      	73.2246      	58.8617      	 12.901      	4.30035      	136.358      	1.39524      	      6      	      0      	     -6      	      0      	      0      	      0      
   4.75      	2373.22      	4877.95      	743.066      	4.64592      	9.80001      	1.28981      	39.0906      	73.4368      	   58.8      	12.9146      	4.30486      	137.754      	1.39377      	      6      	      0      	     -6      	      0      	      0      	      0      
    4.8      	2391.87      	4921.71      	744.961      	4.64079      	 9.7892      	1.28394      	39.3978      	 73.624      	58.7352      	12.9288      	4.30961      	139.148      	1.39224      	      6      	      0      	     -6      	      0      	      0      	      0      
   4.85      	2410.42      	4964.57      	746.646      	4.63641      	9.77996      	1.27806      	39.7033      	73.7905      	58.6798      	 12.941      	4.31368      	140.541      	1.39092      	      6      	      0      	     -6      	      0      	      0      	      0      
    4.9      	2427.96      	   5005      	748.203      	4.63244      	9.77158      	1.27217      	39.9924      	73.9444      	58.6295      	12.9521      	4.31738      	141.933      	1.38973      	      6      	      0      	     -6      	      0      	      0      	      0      
   4.95      	2444.38      	 5042.8      	749.607      	 4.6288      	 9.7639      	1.26626      	40.2628      	74.0832      	58.5834      	12.9623      	4.32078      	143.323      	1.38864      	      6      	      0      	     -6      	      0      	      0      	      0      
      5      	2458.77      	5077.81      	 750.88      	4.62395      	9.75367      	1.26036      	40.4998      	74.2091      	 58.522      	12.9759      	4.32531      	144.713      	1.38719      	      6      	      0      	     -6      	      0      	      0      	      0      
   5.05      	 2470.9      	5109.02      	752.042      	4.61838      	9.74191      	1.25446      	40.6996      	74.3238      	58.4515      	12.9916      	4.33053      	  146.1      	1.38551      	      6      	      0      	     -6      	      0      	      0      	      0      
    5.1      	2480.58      	5136.23      	753.039      	4.61189      	9.72824      	1.24856      	 40.859      	74.4223      	58.3695      	13.0098      	4.33661      	147.487      	1.38357      	      6      	      0      	     -6      	      0      	      0      	      0      
   5.15      	2488.27      	5158.99      	753.861      	 4.6058      	9.71538      	1.24268      	40.9858      	74.5037      	58.2923      	13.0271      	4.34235      	148.871      	1.38174      	      6      	      0      	     -6      	      0      	      0      	      0      
    5.2      	2495.35      	5180.02      	754.484      	4.60015      	9.70347      	1.23681      	41.1024      	74.5652      	58.2208      	 13.043      	4.34768      	150.254      	1.38005      	      6      	      0      	     -6      	      0      	      0      	      0      
   5.25      	2501.96      	5198.75      	755.024      	4.59571      	9.69411      	1.23096      	41.2112      	74.6186      	58.1647      	13.0556      	4.35188      	151.635      	1.37871      	      6      	      0      	     -6      	      0      	      0      	      0      
    5.3      	 2507.3      	   5214      	755.463      	4.59204      	9.68636      	1.22513      	41.2991      	74.6619      	58.1182      	13.0661      	4.35536      	153.014      	1.37761      	      6      	      0      	     -6      	      0      	      0      	      0      
   5.35      	2510.92      	 5225.3      	755.732      	4.58874      	 9.6794      	1.21933      	41.3588      	74.6886      	58.0764      	13.0755      	 4.3585      	154.392      	1.37662      	      6      	      0      	     -6      	      0      	      0      	      0      
    5.4      	2512.68      	5233.24      	 755.79      	4.58499      	9.67149      	1.21357      	41.3878      	74.6943      	58.0289      	13.0862      	4.36206      	 155.77      	 1.3755      	      6      	      0      	     -6      	      0      	      0      	      0      
   5.45      	2513.24      	5238.94      	 755.64      	4.58101      	9.66309      	1.20784      	41.3969      	74.6794      	57.9785      	13.0976      	4.36585      	157.146      	 1.3743      	      6      	      0      	     -6      	      0      	      0      	      0      
    5.5      	2513.02      	5242.88      	755.336      	4.57717      	9.65501      	1.20215      	41.3934      	74.6494      	  57.93      	13.1085      	4.36951      	158.521      	1.37315      	      6      	      0      	     -6      	      0      	      0      	      0      
