# Sensor: Sensor Sea      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:02      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      
Time [s]      	Surface elevation (origin)      [      m      ]      	Dynamic pressure (origin)      [   k Pa      ]      
   13.2      	-0.759237      	-7.64586      
  13.25      	-0.763481      	-7.68859      
   13.3      	-0.766437      	-7.71836      
  13.35      	-0.768101      	-7.73512      
   13.4      	-0.76847      	-7.73884      
  13.45      	-0.767544      	-7.72951      
   13.5      	-0.765324      	-7.70715      
  13.55      	-0.761813      	-7.6718      
   13.6      	-0.757019      	-7.62352      
  13.65      	-0.750948      	-7.56238      
   13.7      	-0.743611      	-7.4885      
  13.75      	-0.735021      	-7.40199      
   13.8      	-0.725192      	-7.30301      
  13.85      	-0.71414      	-7.19171      
   13.9      	-0.701884      	-7.06829      
  13.95      	-0.688445      	-6.93295      
     14      	-0.673846      	-6.78593      
  14.05      	-0.65811      	-6.62746      
   14.1      	-0.641265      	-6.45783      
  14.15      	-0.623339      	-6.27731      
   14.2      	-0.604362      	-6.0862      
  14.25      	-0.584367      	-5.88484      
   14.3      	-0.563386      	-5.67355      
  14.35      	-0.541456      	-5.4527      
   14.4      	-0.518612      	-5.22266      
  14.45      	-0.494895      	-4.98381      
   14.5      	-0.470343      	-4.73657      
  14.55      	-0.444998      	-4.48133      
   14.6      	-0.418903      	-4.21855      
  14.65      	-0.392102      	-3.94865      
   14.7      	-0.36464      	-3.67209      
  14.75      	-0.336564      	-3.38935      
   14.8      	-0.307919      	-3.10089      
  14.85      	-0.278756      	-2.8072      
   14.9      	-0.249123      	-2.50878      
  14.95      	-0.21907      	-2.20613      
     15      	-0.188648      	-1.89977      
  15.05      	-0.157907      	-1.5902      
   15.1      	-0.1269      	-1.27794      
  15.15      	-0.0956799      	-0.96354      
   15.2      	-0.064298      	-0.64751      
  15.25      	-0.0328078      	-0.330389      
   15.3      	-0.00126222      	-0.0127111      
  15.35      	0.0302855      	0.304988      
   15.4      	0.0617821      	0.622174      
  15.45      	0.0931746      	0.93831      
   15.5      	0.12441      	1.25286      
  15.55      	0.155436      	1.56531      
   15.6      	0.186199      	1.87511      
  15.65      	0.216649      	2.18175      
   15.7      	0.246734      	2.48472      
  15.75      	0.276402      	2.78349      
   15.8      	0.305605      	3.07758      
  15.85      	0.334292      	3.36647      
   15.9      	0.362416      	3.64969      
  15.95      	0.389929      	3.92676      
     16      	0.416785      	4.19721      
  16.05      	0.442938      	4.46058      
   16.1      	0.468344      	4.71644      
  16.15      	0.492961      	4.96434      
   16.2      	0.516747      	5.20387      
  16.25      	0.539661      	5.43463      
   16.3      	0.561666      	5.65623      
  16.35      	0.582724      	5.86829      
   16.4      	 0.6028      	6.07047      
  16.45      	0.621859      	 6.2624      
   16.5      	0.639871      	6.44378      
  16.55      	0.656803      	 6.6143      
   16.6      	0.672628      	6.77367      
  16.65      	0.68732      	6.92162      
   16.7      	0.700852      	 7.0579      
  16.75      	0.713203      	7.18228      
   16.8      	0.724352      	7.29455      
  16.85      	0.73428      	7.39453      
   16.9      	0.74297      	7.48204      
  16.95      	0.750408      	7.55694      
     17      	0.75658      	 7.6191      
  17.05      	0.761477      	7.66841      
   17.1      	0.76509      	 7.7048      
  17.15      	0.767414      	 7.7282      
   17.2      	0.768444      	7.73857      
  17.25      	0.768178      	 7.7359      
   17.3      	0.766617      	7.72018      
  17.35      	0.763765      	7.69145      
   17.4      	0.759624      	7.64975      
  17.45      	0.754203      	7.59516      
   17.5      	0.747511      	7.52777      
  17.55      	0.739558      	7.44768      
   17.6      	0.730359      	7.35504      
  17.65      	0.719928      	   7.25      
   17.7      	0.708284      	7.13274      
  17.75      	0.695446      	7.00345      
   17.8      	0.681435      	6.86236      
  17.85      	0.666276      	6.70969      
   17.9      	0.649993      	6.54572      
  17.95      	0.632615      	6.37071      
     18      	0.61417      	6.18497      
  18.05      	0.59469      	5.98879      
   18.1      	0.574207      	5.78252      
  18.15      	0.552757      	5.56651      
   18.2      	0.530374      	5.34111      
  18.25      	0.507098      	 5.1067      
   18.3      	0.482966      	4.86369      
  18.35      	0.458021      	4.61247      
   18.4      	0.432303      	4.35348      
  18.45      	0.405856      	4.08716      
   18.5      	0.378726      	3.81394      
  18.55      	0.350957      	3.53429      
   18.6      	0.322596      	3.24869      
  18.65      	0.293691      	 2.9576      
   18.7      	0.264292      	2.66154      
  18.75      	0.234446      	2.36098      
   18.8      	0.204206      	2.05645      
  18.85      	0.173621      	1.74844      
   18.9      	0.142744      	1.43749      
  18.95      	0.111626      	1.12412      
     19      	0.0803197      	0.808855      
  19.05      	0.0488781      	0.492224      
   19.1      	0.0173541      	0.174763      
  19.15      	-0.0141992      	-0.142992      
   19.2      	-0.0457285      	-0.460506      
  19.25      	-0.0771807      	-0.777245      
   19.3      	-0.108503      	-1.09267      
  19.35      	-0.139642      	-1.40626      
   19.4      	-0.170546      	-1.71747      
  19.45      	-0.201162      	-2.02579      
   19.5      	-0.231439      	-2.3307      
  19.55      	-0.261326      	-2.63167      
   19.6      	-0.290773      	-2.92821      
  19.65      	-0.319729      	-3.21982      
   19.7      	-0.348146      	-3.50599      
  19.75      	-0.375977      	-3.78626      
   19.8      	-0.403173      	-4.06014      
  19.85      	-0.42969      	-4.32717      
   19.9      	-0.455483      	-4.58692      
  19.95      	-0.480508      	-4.83893      
     20      	-0.504722      	-5.08278      
  20.05      	-0.528086      	-5.31806      
   20.1      	-0.55056      	-5.54438      
  20.15      	-0.572105      	-5.76136      
   20.2      	-0.592686      	-5.96862      
  20.25      	-0.612268      	-6.16581      
   20.3      	-0.630818      	-6.35262      
  20.35      	-0.648304      	-6.52871      
   20.4      	-0.664697      	-6.6938      
  20.45      	-0.67997      	-6.84761      
   20.5      	-0.694097      	-6.98987      
  20.55      	-0.707053      	-7.12034      
   20.6      	-0.718818      	-7.23882      
  20.65      	-0.729371      	-7.34509      
   20.7      	-0.738694      	-7.43898      
  20.75      	-0.746772      	-7.52033      
   20.8      	-0.753591      	 -7.589      
  20.85      	-0.759139      	-7.64487      
   20.9      	-0.763408      	-7.68786      
  20.95      	-0.76639      	-7.71789      
     21      	-0.76808      	-7.73491      
  21.05      	-0.768475      	-7.73889      
   21.1      	-0.767575      	-7.72983      
  21.15      	-0.765381      	-7.70773      
   21.2      	-0.761896      	-7.67264      
  21.25      	-0.757127      	-7.62461      
   21.3      	-0.751082      	-7.56373      
  21.35      	-0.74377      	-7.4901      
   21.4      	-0.735205      	-7.40385      
  21.45      	-0.7254      	-7.30511      
   21.5      	-0.714373      	-7.19405      
  21.55      	-0.702141      	-7.07087      
   21.6      	-0.688725      	-6.93577      
  21.65      	-0.674149      	-6.78898      
   21.7      	-0.658436      	-6.63074      
  21.75      	-0.641613      	-6.46133      
   21.8      	-0.623708      	-6.28102      
  21.85      	-0.604752      	-6.09013      
   21.9      	-0.584777      	-5.88896      
  21.95      	-0.563815      	-5.67787      
     22      	-0.541903      	-5.45721      
  22.05      	-0.519078      	-5.22735      
   22.1      	-0.495378      	-4.98867      
  22.15      	-0.470842      	-4.74159      
   22.2      	-0.445513      	-4.48651      
  22.25      	-0.419432      	-4.22387      
   22.3      	-0.392645      	-3.95411      
  22.35      	-0.365196      	-3.67769      
   22.4      	-0.337131      	-3.39506      
  22.45      	-0.308498      	-3.10671      
   22.5      	-0.279344      	-2.81312      
  22.55      	-0.24972      	-2.51479      
   22.6      	-0.219675      	-2.21222      
  22.65      	-0.189259      	-1.90593      
   22.7      	-0.158525      	-1.59641      
  22.75      	-0.127523      	-1.28421      
   22.8      	-0.0963061      	-0.969845      
  22.85      	-0.0649269      	-0.653843      
   22.9      	-0.0334383      	-0.336739      
  22.95      	-0.00189333      	-0.0190667      
     23      	0.0296548      	0.298638      
  23.05      	0.061153      	0.615838      
   23.1      	0.0925481      	0.932001      
  23.15      	0.123787      	1.24659      
   23.2      	0.154818      	1.55908      
  23.25      	0.185587      	1.86894      
   23.3      	0.216044      	2.17566      
  23.35      	0.246136      	 2.4787      
   23.4      	0.275813      	2.77756      
  23.45      	0.305026      	3.07175      
   23.5      	0.333724      	3.36075      
  23.55      	0.36186      	3.64409      
   23.6      	0.389385      	3.92128      
  23.65      	0.416254      	4.19187      
   23.7      	0.442422      	4.45539      
  23.75      	0.467844      	4.71139      
   23.8      	0.492477      	4.95946      
  23.85      	0.516279      	5.19916      
   23.9      	0.539212      	 5.4301      
  23.95      	0.561235      	5.65189      
     24      	0.582313      	5.86415      
  24.05      	0.602408      	6.06652      
   24.1      	0.621488      	6.25867      
  24.15      	0.639521      	6.44026      
   24.2      	0.656475      	  6.611      
  24.25      	0.672323      	6.77059      
   24.3      	0.687037      	6.91877      
  24.35      	0.700593      	7.05529      
   24.4      	0.712968      	7.17991      
  24.45      	0.724141      	7.29243      
   24.5      	0.734094      	7.39265      
  24.55      	0.742809      	7.48042      
   24.6      	0.750271      	7.55557      
  24.65      	0.756469      	7.61798      
   24.7      	0.761392      	7.66755      
  24.75      	0.765031      	 7.7042      
   24.8      	0.76738      	7.72786      
  24.85      	0.768436      	7.73849      
   24.9      	0.768196      	7.73608      
  24.95      	0.766661      	7.72062      
     25      	0.763834      	7.69215      
  25.05      	0.759719      	7.65072      
   25.1      	0.754324      	7.59638      
  25.15      	0.747657      	7.52924      
   25.2      	0.739729      	7.44941      
  25.25      	0.730555      	7.35701      
   25.3      	0.720149      	7.25222      
  25.35      	0.708528      	 7.1352      
   25.4      	0.695714      	7.00615      
  25.45      	0.681727      	6.86529      
   25.5      	0.66659      	6.71286      
  25.55      	0.65033      	6.54911      
   25.6      	0.632973      	6.37432      
  25.65      	0.614549      	6.18879      
   25.7      	0.595089      	5.99282      
  25.75      	0.574626      	5.78675      
   25.8      	0.553195      	5.57092      
  25.85      	0.530831      	 5.3457      
   25.9      	0.507572      	5.11147      
  25.95      	0.483457      	4.86863      
     26      	0.458527      	4.61758      
  26.05      	0.432825      	4.35874      
   26.1      	0.406392      	4.09255      
  26.15      	0.379275      	3.81947      
   26.2      	0.351518      	3.53994      
  26.25      	0.323169      	3.25445      
   26.3      	0.294274      	2.96348      
  26.35      	0.264884      	 2.6675      
   26.4      	0.235047      	2.36703      
  26.45      	0.204814      	2.06257      
   26.5      	0.174236      	1.75463      
  26.55      	0.143364      	1.44374      
   26.6      	0.11225      	1.13041      
  26.65      	0.0809473      	0.815176      
   26.7      	0.0495079      	0.498567      
  26.75      	0.017985      	0.181117      
   26.8      	-0.0135682      	-0.136638      
  26.85      	-0.0450985      	-0.454162      
   26.9      	-0.0765528      	-0.770921      
  26.95      	-0.107878      	-1.08638      
     27      	-0.139021      	-1.40001      
  27.05      	-0.16993      	-1.71128      
   27.1      	-0.200553      	-2.01966      
  27.15      	-0.230837      	-2.32464      
   27.2      	-0.260733      	-2.6257      
  27.25      	-0.290189      	-2.92233      
   27.3      	-0.319155      	-3.21404      
  27.35      	-0.347584      	-3.50032      
   27.4      	-0.375426      	-3.78071      
  27.45      	-0.402636      	-4.05473      
   27.5      	-0.429167      	-4.3219      
  27.55      	-0.454974      	-4.5818      
   27.6      	-0.480015      	-4.83397      
  27.65      	-0.504246      	-5.07799      
   27.7      	-0.527627      	-5.31345      
  27.75      	-0.550119      	-5.53995      
   27.8      	-0.571684      	-5.75711      
  27.85      	-0.592284      	-5.96457      
   27.9      	-0.611886      	-6.16197      
  27.95      	-0.630457      	-6.34899      
     28      	-0.647965      	-6.5253      
  28.05      	-0.66438      	-6.69061      
   28.1      	-0.679676      	-6.84464      
  28.15      	-0.693826      	-6.98714      
   28.2      	-0.706806      	-7.11785      
  28.25      	-0.718594      	-7.23657      
   28.3      	-0.729172      	-7.34309      
  28.35      	-0.73852      	-7.43722      
   28.4      	-0.746623      	-7.51882      
  28.45      	-0.753467      	-7.58775      
   28.5      	-0.759041      	-7.64388      
  28.55      	-0.763336      	-7.68713      
   28.6      	-0.766343      	-7.71742      
  28.65      	-0.768059      	-7.7347      
   28.7      	-0.76848      	-7.73894      
  28.75      	-0.767606      	-7.73013      
   28.8      	-0.765437      	-7.7083      
  28.85      	-0.761978      	-7.67347      
   28.9      	-0.757235      	-7.6257      
  28.95      	-0.751215      	-7.56507      
     29      	-0.743929      	-7.4917      
  29.05      	-0.735389      	-7.40569      
   29.1      	-0.725609      	-7.3072      
  29.15      	-0.714605      	-7.1964      
   29.2      	-0.702397      	-7.07346      
  29.25      	-0.689005      	-6.93859      
   29.3      	-0.674452      	-6.79203      
  29.35      	-0.658761      	-6.63402      
   29.4      	-0.64196      	-6.46483      
  29.45      	-0.624077      	-6.28473      
   29.5      	-0.605141      	-6.09404      
  29.55      	-0.585186      	-5.89308      
   29.6      	-0.564244      	-5.68219      
  29.65      	-0.542351      	-5.46171      
   29.7      	-0.519543      	-5.23203      
  29.75      	-0.49586      	-4.99353      
   29.8      	-0.471341      	-4.74661      
  29.85      	-0.446027      	-4.49169      
   29.9      	-0.419961      	-4.2292      
  29.95      	-0.393187      	-3.95957      
     30      	-0.365751      	-3.68328      
  30.05      	-0.337698      	-3.40077      
   30.1      	-0.309076      	-3.11253      
  30.15      	-0.279932      	-2.81904      
   30.2      	-0.250317      	-2.5208      
  30.25      	-0.22028      	-2.21831      
   30.3      	-0.189871      	-1.91209      
  30.35      	-0.159142      	-1.60263      
   30.4      	-0.128145      	-1.29048      
  30.45      	-0.0969322      	-0.97615      
   30.5      	-0.0655557      	-0.660176      
  30.55      	-0.0340688      	-0.343088      
   30.6      	-0.00252444      	-0.0254222      
  30.65      	0.0290242      	0.292287      
   30.7      	0.0605239      	0.609503      
  30.75      	0.0919216      	0.925691      
   30.8      	0.123164      	1.24032      
  30.85      	0.154199      	1.55286      
   30.9      	0.184974      	1.86278      
  30.95      	0.215438      	2.16956      
     31      	0.245538      	2.47268      
  31.05      	0.275224      	2.77163      
   31.1      	0.304446      	3.06591      
  31.15      	0.333155      	3.35502      
   31.2      	0.361303      	3.63848      
  31.25      	0.388841      	 3.9158      
   31.3      	0.415724      	4.18652      
  31.35      	0.441906      	4.45019      
   31.4      	0.467343      	4.70635      
  31.45      	0.491992      	4.95458      
   31.5      	0.515812      	5.19446      
  31.55      	0.538762      	5.42557      
   31.6      	0.560804      	5.64755      
  31.65      	0.581901      	   5.86      
   31.7      	0.602016      	6.06257      
  31.75      	0.621117      	6.25493      
   31.8      	0.639171      	6.43673      
  31.85      	0.656147      	6.60769      
   31.9      	0.672017      	6.76751      
  31.95      	0.686754      	6.91592      
     32      	0.700334      	7.05267      
  32.05      	0.712732      	7.17754      
   32.1      	0.72393      	 7.2903      
  32.15      	0.733907      	7.39077      
   32.2      	0.742646      	7.47878      
  32.25      	0.750134      	7.55419      
   32.3      	0.756357      	7.61686      
  32.35      	0.761306      	7.66669      
   32.4      	0.76497      	 7.7036      
  32.45      	0.767346      	7.72752      
   32.5      	0.768427      	7.73841      
  32.55      	0.768214      	7.73625      
   32.6      	0.766705      	7.72106      
  32.65      	0.763903      	7.69285      
   32.7      	0.759814      	7.65167      
  32.75      	0.754444      	7.59759      
   32.8      	0.747802      	7.53071      
  32.85      	 0.7399      	7.45113      
   32.9      	0.73075      	7.35898      
  32.95      	0.720369      	7.25444      
     33      	0.708773      	7.13766      
  33.05      	0.695982      	7.00885      
   33.1      	0.682018      	6.86822      
  33.15      	0.666904      	6.71602      
   33.2      	0.650666      	6.55249      
  33.25      	0.633331      	6.37792      
   33.3      	0.614928      	 6.1926      
  33.35      	0.595489      	5.99684      
   33.4      	0.575045      	5.79096      
  33.45      	0.553633      	5.57533      
   33.5      	0.531287      	 5.3503      
  33.55      	0.508045      	5.11624      
   33.6      	0.483947      	4.87357      
  33.65      	0.459034      	4.62267      
   33.7      	0.433346      	4.36399      
  33.75      	0.406928      	4.09794      
   33.8      	0.379824      	3.82499      
  33.85      	0.352079      	3.54559      
   33.9      	0.323741      	3.26022      
  33.95      	0.294857      	2.96935      
     34      	0.265477      	2.67347      
  34.05      	0.235648      	2.37308      
   34.1      	0.205423      	 2.0687      
  34.15      	0.174851      	1.76082      
   34.2      	0.143984      	1.44998      
  34.25      	0.112875      	 1.1367      
   34.3      	0.0815749      	0.821495      
  34.35      	0.0501377      	0.504909      
   34.4      	0.0186159      	0.187471      
  34.45      	-0.0129372      	-0.130283      
   34.5      	-0.0444685      	-0.447817      
  34.55      	-0.0759248      	-0.764597      
   34.6      	-0.107253      	-1.08009      
  34.65      	-0.138401      	-1.39376      
   34.7      	-0.169315      	-1.70508      
  34.75      	-0.199944      	-2.01352      
   34.8      	-0.230235      	-2.31857      
  34.85      	-0.260139      	-2.61972      
   34.9      	-0.289604      	-2.91644      
  34.95      	-0.318581      	-3.20825      
     35      	-0.347021      	-3.49465      
  35.05      	-0.374875      	-3.77516      
   35.1      	-0.402098      	-4.04931      
  35.15      	-0.428643      	-4.31663      
   35.2      	-0.454466      	-4.57667      
  35.25      	-0.479522      	 -4.829      
   35.3      	-0.50377      	-5.07319      
  35.35      	-0.527168      	-5.30882      
   35.4      	-0.549678      	-5.53551      
