# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:16      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
   1.05      	877.165      	4886.13      	4817.02      	790.642      	791.399      	      0      	-2.85846      	-2.75565      	34.6215      
    1.1      	534.399      	4966.59      	4884.21      	874.442      	875.211      	      0      	-2.85026      	-2.75906      	36.6923      
   1.15      	960.353      	5122.66      	5002.81      	1078.76      	1079.74      	      0      	-2.83798      	-2.76631      	46.1756      
    1.2      	575.617      	5116.07      	 4972.9      	 1181.2      	1182.08      	      0      	-2.81836      	-2.77853      	45.8619      
   1.25      	797.972      	5177.14      	4976.98      	1407.95      	1408.97      	      0      	-2.7934      	-2.7968      	54.0083      
    1.3      	778.845      	 5182.2      	4918.02      	 1618.3      	1619.26      	      0      	-2.76276      	-2.81658      	57.3797      
   1.35      	593.929      	5253.64      	4922.67      	1821.57      	 1822.5      	      0      	-2.7252      	-2.83879      	60.9521      
    1.4      	907.717      	5401.62      	4963.17      	2119.61      	2120.58      	      0      	-2.67992      	-2.86532      	68.5234      
   1.45      	555.164      	 5627.2      	5114.59      	2334.92      	2335.69      	      0      	-2.62424      	-2.89473      	68.6233      
    1.5      	841.492      	6120.56      	5512.63      	2647.31      	2648.17      	      0      	-2.55852      	-2.92551      	77.4612      
   1.55      	692.213      	6608.87      	5919.82      	2925.73      	2926.39      	      0      	-2.48317      	-2.95425      	78.9761      
    1.6      	677.893      	7185.22      	6411.74      	3229.81      	3230.41      	      0      	-2.39752      	-2.98129      	84.3202      
   1.65      	837.569      	7834.08      	6951.47      	3598.54      	3599.11      	      0      	-2.29821      	-3.00756      	91.6517      
    1.7      	595.937      	8496.62      	 7525.9      	3928.92      	3929.32      	      0      	-2.18267      	-3.03351      	94.7943      
   1.75      	852.959      	9271.44      	8194.09      	4321.78      	 4322.2      	      0      	-2.05061      	-3.05934      	103.967      
    1.8      	  662.8      	10040.1      	8875.15      	4676.91      	4677.14      	      0      	-1.9012      	-3.08712      	107.308      
   1.85      	756.085      	10872.2      	9607.44      	5070.73      	 5070.9      	      0      	-1.7389      	-3.12001      	 114.65      
    1.9      	789.921      	11672.2      	10299.3      	 5472.6      	5472.67      	      0      	-1.5697      	-3.15617      	120.998      
   1.95      	674.719      	12442.4      	10961.1      	5867.09      	5866.98      	      0      	-1.39726      	-3.19505      	125.602      
      2      	849.373      	13282.4      	11670.6      	6319.95      	6319.77      	      0      	-1.22354      	-3.23679      	133.618      
   2.05      	696.763      	14153.2      	12436.7      	6732.56      	6732.15      	      0      	-1.04921      	-3.28288      	137.286      
    2.1      	811.486      	15064.7      	13218.4      	7201.85      	7201.29      	      0      	-0.876694      	-3.33395      	144.286      
   2.15      	794.007      	  15969      	14006.9      	7643.26      	7642.46      	      0      	-0.708092      	-3.38674      	148.378      
    2.2      	754.946      	16908.6      	14835.8      	8084.26      	8083.27      	      0      	-0.544554      	-3.4405      	153.718      
   2.25      	 877.58      	17779.2      	15579.4      	8537.72      	8536.59      	      0      	-0.385672      	-3.4937      	160.497      
    2.3      	 758.79      	18578.5      	16250.7      	8974.69      	8973.38      	      0      	-0.229028      	-3.54436      	165.833      
   2.35      	884.539      	19383.7      	16914.8      	9436.27      	9434.92      	      0      	-0.0729264      	-3.59117      	174.803      
    2.4      	830.642      	20167.8      	17566.3      	9876.49      	9875.02      	      0      	0.0826036      	-3.63303      	181.759      
   2.45      	852.471      	20921.4      	18184.6      	  10313      	10311.5      	      0      	0.235417      	-3.6715      	190.857      
    2.5      	916.862      	21623.3      	18747.2      	10742.4      	10740.9      	      0      	0.384168      	-3.70775      	199.916      
   2.55      	847.538      	22315.6      	19319.4      	11135.2      	11133.7      	      0      	0.528758      	-3.74229      	208.339      
    2.6      	960.866      	22992.3      	19872.1      	11530.3      	11528.8      	      0      	0.668884      	-3.77453      	 218.25      
   2.65      	898.195      	23653.1      	  20421      	11899.8      	11898.3      	      0      	0.805539      	-3.8056      	 225.87      
    2.7      	957.592      	  24347      	20997.8      	12287.1      	12285.7      	      0      	0.939722      	-3.83784      	235.296      
   2.75      	974.504      	25017.2      	21558.8      	12654.5      	  12653      	      0      	1.07152      	-3.87137      	243.122      
    2.8      	953.867      	  25683      	22125.3      	13003.5      	13002.1      	      0      	1.20086      	-3.90641      	250.642      
   2.85      	1031.53      	26333.1      	22683.8      	13335.1      	13333.7      	      0      	 1.3285      	-3.94309      	258.083      
    2.9      	988.227      	26984.3      	23264.6      	13631.2      	13629.7      	      0      	1.45629      	-3.98149      	263.617      
   2.95      	1052.31      	27646.1      	23857.5      	13927.3      	13925.8      	      0      	1.58508      	-4.02053      	270.663      
      3      	1051.89      	28266.6      	  24420      	14193.3      	14191.9      	      0      	1.71453      	-4.05688      	275.791      
   3.05      	1056.48      	28897.5      	25003.7      	14443.3      	14441.8      	      0      	1.84403      	-4.08943      	281.959      
    3.1      	1111.51      	29520.6      	25587.7      	14676.8      	14675.4      	      0      	1.97281      	-4.11801      	288.178      
   3.15      	1078.53      	30114.9      	  26164      	14864.6      	14863.3      	      0      	2.10091      	-4.14261      	293.653      
    3.2      	1143.79      	30706.2      	26744.2      	15038.8      	15037.6      	      0      	2.22883      	-4.16318      	300.114      
   3.25      	1130.61      	31290.9      	27339.8      	15170.3      	15169.2      	      0      	2.35634      	-4.17914      	305.071      
    3.3      	 1158.8      	31881.6      	27950.5      	15284.6      	15283.6      	      0      	2.48252      	-4.19137      	311.331      
   3.35      	1190.31      	32411.7      	28504.7      	15373.7      	15372.8      	      0      	2.60674      	-4.20074      	316.845      
    3.4      	1174.42      	32914.2      	29039.7      	15437.8      	15437.1      	      0      	2.72903      	-4.20786      	322.369      
   3.45      	1229.18      	33409.8      	29573.7      	15486.5      	15486.1      	      0      	 2.8494      	-4.21367      	 328.35      
    3.5      	1209.53      	33865.9      	30084.3      	15491.7      	15491.5      	      0      	2.96755      	-4.21993      	332.471      
   3.55      	1246.27      	34322.2      	30602.7      	15478.6      	15478.6      	      0      	3.08349      	-4.22828      	337.158      
    3.6      	 1257.5      	34749.5      	  31105      	15428.7      	15428.9      	      0      	3.19741      	-4.23793      	340.512      
   3.65      	1258.55      	35154.1      	31593.9      	15349.6      	  15350      	      0      	3.30888      	-4.24757      	343.579      
    3.7      	1296.09      	35529.3      	32058.1      	15248.8      	15249.4      	      0      	3.41706      	-4.25582      	346.561      
   3.75      	1279.98      	35874.4      	32499.7      	15119.8      	15120.6      	      0      	3.52194      	-4.2619      	 348.61      
    3.8      	1313.63      	36220.1      	32942.3      	14983.3      	14984.3      	      0      	3.62414      	-4.26533      	351.415      
   3.85      	1313.38      	36532.3      	33364.8      	14803.5      	14804.8      	      0      	3.72326      	-4.26476      	353.069      
    3.9      	1322.23      	36836.2      	33789.1      	14590.7      	14592.3      	      0      	3.81867      	-4.25987      	354.825      
   3.95      	1348.07      	37134.7      	34215.5      	14349.9      	14351.8      	      0      	 3.9105      	-4.25065      	356.441      
      4      	1336.82      	37404.3      	34620.3      	14074.7      	14076.9      	      0      	3.99868      	-4.23702      	 357.69      
   4.05      	1368.22      	  37642      	34992.1      	  13784      	13786.5      	      0      	 4.0831      	-4.2189      	359.316      
    4.1      	1359.51      	37843.8      	  35332      	13464.4      	13467.3      	      0      	4.16365      	-4.19649      	360.213      
   4.15      	1374.18      	  38041      	35666.6      	13131.9      	13135.2      	      0      	4.23999      	-4.17164      	361.416      
    4.2      	1384.88      	  38214      	35978.5      	12776.7      	12780.3      	      0      	4.31223      	-4.14639      	362.123      
   4.25      	 1378.9      	38355.4      	36260.8      	12395.3      	12399.3      	      0      	4.38085      	-4.12184      	362.182      
    4.3      	1401.64      	38489.8      	36534.7      	11999.8      	12004.2      	      0      	4.44592      	-4.09821      	362.058      
   4.35      	1391.19      	38609.2      	36793.1      	11585.4      	11590.2      	      0      	4.50687      	-4.0756      	361.271      
    4.4      	1406.35      	  38702      	37019.5      	11164.7      	11169.8      	      0      	4.56352      	-4.05412      	360.354      
   4.45      	1406.14      	38763.7      	37211.7      	10730.2      	10735.6      	      0      	4.61627      	-4.03288      	358.789      
    4.5      	1403.98      	38816.7      	37391.1      	10287.5      	10293.3      	      0      	4.66516      	-4.01107      	357.027      
   4.55      	1417.06      	38865.5      	37564.6      	9828.72      	9834.84      	      0      	4.70992      	-3.98816      	354.915      
    4.6      	 1406.3      	  38907      	37729.5      	9348.09      	9354.56      	      0      	4.75051      	-3.96381      	352.406      
   4.65      	1419.86      	38945.5      	37886.2      	8860.83      	8867.66      	      0      	4.78738      	-3.93726      	349.964      
    4.7      	1414.76      	38969.1      	38023.4      	8361.85      	8369.04      	      0      	4.82058      	-3.90704      	347.311      
   4.75      	1416.37      	38971.6      	38133.2      	7857.63      	7865.18      	      0      	4.84935      	-3.87262      	344.616      
    4.8      	1421.44      	38955.5      	38217.5      	   7351      	7358.91      	      0      	4.87336      	-3.83449      	341.816      
   4.85      	1411.98      	38924.1      	38279.7      	 6843.5      	6851.78      	      0      	4.89277      	-3.79379      	 338.98      
    4.9      	1421.44      	38871.2      	38314.1      	6331.14      	6339.77      	      0      	4.90746      	-3.75177      	335.916      
   4.95      	1412.13      	38803.1      	38328.2      	5805.39      	5814.37      	      0      	4.91674      	-3.70951      	332.456      
      5      	1415.69      	38728.3      	38329.1      	5276.03      	5285.37      	      0      	4.91987      	-3.66816      	 329.07      
   5.05      	1414.36      	38629.6      	  38299      	4744.86      	4754.56      	      0      	4.91646      	-3.62834      	325.581      
    5.1      	1407.56      	38494.8      	38225.2      	4216.52      	4226.57      	      0      	4.90643      	-3.58998      	322.206      
   5.15      	 1411.7      	38329.9      	38113.7      	3693.34      	3703.76      	      0      	4.89013      	-3.55288      	 319.17      
    5.2      	1401.75      	  38154      	  37984      	3173.95      	3184.77      	      0      	4.86887      	-3.5173      	316.769      
   5.25      	1404.62      	37975.3      	37844.5      	2660.33      	2671.57      	      0      	4.84484      	-3.48371      	315.137      
    5.3      	 1399.6      	37787.4      	37689.1      	2144.77      	2156.44      	      0      	 4.8204      	-3.45177      	313.744      
   5.35      	1395.27      	37602.5      	37529.8      	1631.77      	1643.87      	      0      	4.79698      	-3.42037      	312.437      
    5.4      	1396.19      	37433.5      	37379.4      	1128.11      	1140.63      	      0      	4.77482      	-3.38818      	311.064      
   5.45      	1386.88      	37282.9      	37240.5      	637.454      	650.375      	      0      	4.75382      	-3.3543      	309.406      
    5.5      	 1388.2      	37164.2      	  37127      	162.262      	175.559      	      0      	 4.7341      	-3.3182      	307.573      
   5.55      	1380.91      	37103.6      	37065.6      	-303.285      	-289.619      	      0      	4.71567      	-3.27955      	305.826      
    5.6      	1378.74      	37115.1      	37070.5      	-760.439      	-746.392      	      0      	4.69812      	-3.23893      	304.551      
   5.65      	1377.62      	37184.6      	37127.8      	-1218.49      	-1204.05      	      0      	4.68129      	-3.19755      	303.619      
    5.7      	1371.48      	37288.3      	37213.6      	-1679.23      	-1664.38      	      0      	4.66574      	-3.15639      	302.899      
   5.75      	1373.02      	37400.3      	37302.2      	-2138.15      	-2122.89      	      0      	4.65216      	-3.11583      	302.124      
    5.8      	1365.65      	37501.5      	37374.3      	-2598.47      	-2582.82      	      0      	4.64078      	-3.07605      	301.059      
   5.85      	1364.19      	37591.1      	37429.7      	-3055.44      	-3039.4      	      0      	4.63173      	-3.03776      	299.828      
    5.9      	1359.47      	37669.3      	37468.6      	-3507.26      	-3490.85      	      0      	4.62529      	-3.0016      	298.467      
   5.95      	 1353.4      	37735.6      	37490.7      	-3954.64      	-3937.88      	      0      	4.62145      	-2.96772      	296.907      
      6      	1351.02      	37796.1      	37501.8      	-4402.23      	-4385.12      	      0      	4.61939      	-2.93585      	295.157      
   6.05      	1343.09      	37860.5      	37511.2      	-4852.76      	-4835.29      	      0      	4.61808      	-2.90548      	293.399      
    6.1      	1340.51      	37931.1      	37521.8      	-5301.61      	-5283.79      	      0      	4.61698      	-2.8759      	291.744      
   6.15      	1334.23      	  37999      	37524.2      	-5750.92      	-5732.75      	      0      	4.61588      	-2.84603      	290.006      
    6.2      	1328.74      	38067.5      	37522.1      	-6200.2      	-6181.67      	      0      	4.61453      	-2.81495      	 288.21      
   6.25      	1324.94      	38150.6      	37529.6      	-6649.87      	-6630.98      	      0      	4.61275      	-2.78217      	286.623      
    6.3      	1317.23      	38248.6      	37547.4      	-7097.37      	-7078.11      	      0      	4.61064      	-2.7478      	285.338      
   6.35      	1313.44      	38350.3      	37565.4      	-7536.86      	-7517.23      	      0      	4.60858      	-2.71208      	284.194      
    6.4      	1305.09      	38449.5      	37578.4      	-7965.31      	-7945.32      	      0      	4.60691      	-2.67507      	283.181      
   6.45      	1298.59      	38544.5      	37586.9      	-8373.59      	-8353.25      	      0      	4.60554      	-2.63723      	282.396      
    6.5      	 1291.5      	38625.8      	  37583      	-8756.95      	-8736.27      	      0      	4.60414      	-2.59961      	281.729      
   6.55      	1282.61      	  38687      	37560.4      	-9116.92      	-9095.92      	      0      	4.60265      	-2.5637      	280.963      
    6.6      	1276.54      	38735.8      	37526.7      	-9457.01      	-9435.73      	      0      	4.60122      	-2.53101      	280.029      
   6.65      	1267.11      	38783.7      	37492.6      	-9783.01      	-9761.47      	      0      	4.59977      	-2.5028      	278.984      
    6.7      	1260.22      	38835.5      	37463.2      	-10096.6      	-10074.8      	      0      	4.59814      	-2.47999      	277.804      
   6.75      	1251.82      	38887.9      	  37435      	-10398.5      	-10376.5      	      0      	4.59649      	-2.46259      	276.406      
    6.8      	1243.35      	38935.9      	37404.9      	-10683.2      	 -10661      	      0      	4.59504      	-2.44948      	274.774      
   6.85      	 1236.2      	38977.2      	37372.4      	-10944.5      	-10922.1      	      0      	4.59365      	-2.43902      	 272.97      
    6.9      	1227.07      	39015.7      	37342.8      	-11180.3      	-11157.8      	      0      	4.59215      	-2.42982      	271.221      
   6.95      	1220.02      	39059.3      	37324.7      	-11391.2      	-11368.5      	      0      	4.59077      	-2.42094      	269.727      
      7      	1210.92      	39109.8      	37318.5      	-11583.3      	-11560.6      	      0      	 4.5899      	-2.41161      	268.491      
   7.05      	1201.78      	39167.6      	37322.5      	-11764.2      	-11741.3      	      0      	 4.5896      	-2.40116      	267.438      
    7.1      	1192.52      	39235.2      	37337.8      	-11939.6      	-11916.5      	      0      	4.58973      	-2.38924      	266.661      
   7.15      	1181.73      	  39308      	  37359      	-12111.3      	-12088.2      	      0      	 4.5903      	-2.37587      	266.156      
    7.2      	1172.36      	  39373      	37372.9      	-12278.5      	-12255.2      	      0      	4.59155      	-2.36116      	265.648      
   7.25      	 1161.3      	39425.2      	37373.8      	-12441.9      	-12418.5      	      0      	4.59348      	-2.34542      	265.017      
    7.3      	1151.19      	39471.6      	37369.9      	-12600.2      	-12576.6      	      0      	4.59587      	-2.32939      	264.404      
   7.35      	1140.67      	39517.4      	  37367      	-12751.4      	-12727.8      	      0      	4.59849      	-2.31419      	263.933      
    7.4      	1129.34      	39558.1      	37361.4      	-12893.3      	-12869.5      	      0      	4.60139      	-2.30076      	263.471      
   7.45      	1118.56      	39589.7      	37349.5      	-13024.1      	-13000.2      	      0      	4.60465      	-2.28953      	262.874      
    7.5      	1106.45      	39613.2      	37332.6      	-13143.5      	-13119.5      	      0      	4.60798      	-2.28052      	262.191      
   7.55      	1095.62      	39627.2      	37309.8      	 -13250      	 -13226      	      0      	4.61096      	-2.27368      	261.413      
    7.6      	1084.53      	39629.2      	37278.5      	-13344.3      	-13320.2      	      0      	4.61347      	-2.26892      	260.481      
   7.65      	1073.86      	39624.5      	37242.7      	-13430.1      	 -13406      	      0      	4.61574      	-2.26594      	259.414      
    7.7      	1063.55      	39622.6      	37211.9      	 -13510      	-13485.9      	      0      	4.61785      	-2.26423      	258.367      
   7.75      	1052.26      	39626.8      	  37190      	-13582.6      	-13558.4      	      0      	 4.6197      	-2.26321      	257.476      
    7.8      	1041.31      	39632.1      	37173.6      	-13642.9      	-13618.7      	      0      	4.62124      	-2.26225      	256.743      
   7.85      	 1029.3      	  39630      	37156.1      	-13684.6      	-13660.4      	      0      	4.62255      	-2.26061      	256.242      
    7.9      	1017.21      	39614.1      	37132.8      	-13701.8      	-13677.6      	      0      	4.62359      	-2.25775      	255.966      
   7.95      	1004.93      	39584.8      	37105.1      	-13692.1      	-13667.9      	      0      	4.62427      	-2.25381      	255.956      
      8      	992.141      	39547.1      	37077.8      	-13657.2      	 -13633      	      0      	4.62462      	-2.24978      	256.253      
   8.05      	979.603      	39502.8      	37051.7      	-13600.1      	 -13576      	      0      	4.62477      	 -2.247      	256.734      
    8.1      	966.003      	  39451      	37024.2      	-13524.7      	-13500.6      	      0      	4.62486      	-2.24671      	257.228      
   8.15      	952.448      	39392.7      	36995.6      	-13432.8      	-13408.8      	      0      	4.62496      	-2.24986      	257.642      
    8.2      	938.687      	39326.8      	36964.8      	-13324.1      	-13300.2      	      0      	4.62511      	-2.25703      	257.954      
   8.25      	 925.06      	39247.3      	36926.2      	-13196.2      	-13172.4      	      0      	4.62535      	-2.26829      	258.036      
    8.3      	 911.98      	39151.5      	36877.8      	-13046.7      	-13023.1      	      0      	4.62567      	-2.28326      	257.836      
   8.35      	898.714      	39046.6      	  36827      	-12874.8      	-12851.3      	      0      	4.62597      	-2.30134      	 257.54      
    8.4      	885.805      	38940.9      	36782.3      	 -12681      	-12657.8      	      0      	4.62612      	-2.32197      	257.342      
   8.45      	872.411      	38836.5      	36744.9      	-12468.2      	-12445.1      	      0      	4.62613      	-2.3444      	257.286      
    8.5      	858.723      	38732.8      	36712.4      	-12239.4      	-12216.6      	      0      	4.62601      	-2.36763      	257.344      
   8.55      	844.951      	38629.2      	  36683      	-11997.7      	-11975.1      	      0      	4.62557      	-2.39061      	257.535      
    8.6      	831.061      	38523.9      	36654.1      	-11745.1      	-11722.7      	      0      	4.62454      	-2.41259      	257.887      
   8.65      	817.638      	38415.6      	36623.2      	-11484.1      	-11461.9      	      0      	4.62285      	-2.43324      	258.383      
    8.7      	804.101      	38306.1      	36591.2      	-11217.4      	-11195.4      	      0      	4.62072      	-2.45258      	 259.04      
   8.75      	790.606      	38198.9      	36561.1      	 -10947      	-10925.3      	      0      	 4.6183      	-2.47085      	259.884      
    8.8      	776.908      	38095.5      	36534.5      	-10672.1      	-10650.6      	      0      	4.61552      	-2.48851      	260.948      
   8.85      	762.991      	37992.9      	36509.1      	-10389.6      	-10368.3      	      0      	4.61233      	-2.50613      	262.192      
    8.9      	749.301      	37885.9      	36480.1      	-10096.9      	-10075.8      	      0      	4.60888      	-2.52418      	263.506      
   8.95      	735.785      	37772.6      	36445.2      	-9793.97      	-9773.15      	      0      	4.60527      	-2.54301      	264.796      
      9      	722.992      	37657.7      	36408.6      	-9483.21      	-9462.63      	      0      	4.60152      	 -2.563      	 266.06      
   9.05      	710.884      	37549.7      	36377.7      	-9168.22      	-9147.89      	      0      	4.59778      	-2.58462      	267.357      
    9.1      	699.281      	37452.8      	36356.2      	-8851.99      	-8831.9      	      0      	 4.5944      	-2.60813      	268.653      
   9.15      	687.835      	37365.3      	36341.9      	-8535.62      	-8515.79      	      0      	4.59172      	-2.63326      	269.849      
    9.2      	676.211      	37283.5      	36331.1      	-8217.62      	-8198.04      	      0      	4.58982      	-2.6593      	270.935      
   9.25      	664.752      	37202.7      	36320.2      	-7893.53      	-7874.21      	      0      	4.58856      	-2.68539      	 271.99      
    9.3      	653.498      	  37118      	  36305      	-7557.5      	-7538.45      	      0      	4.58787      	-2.7108      	273.117      
   9.35      	642.534      	37027.9      	36284.6      	-7205.3      	-7186.53      	      0      	4.58771      	-2.73513      	274.394      
    9.4      	631.771      	36937.4      	36263.9      	-6835.98      	-6817.5      	      0      	4.58795      	-2.75851      	275.919      
   9.45      	621.129      	36852.5      	36248.1      	-6450.75      	-6432.55      	      0      	4.58833      	-2.78161      	277.741      
    9.5      	610.705      	36774.3      	36237.5      	-6051.83      	-6033.92      	      0      	4.58864      	-2.80536      	279.782      
   9.55      	600.438      	36699.7      	36228.2      	-5641.03      	-5623.41      	      0      	4.58888      	-2.8306      	281.897      
    9.6      	590.502      	36625.3      	36216.3      	-5217.51      	-5200.21      	      0      	4.58913      	-2.85795      	283.965      
   9.65      	581.032      	36548.4      	36199.2      	-4778.14      	-4761.17      	      0      	4.58944      	-2.88789      	285.934      
    9.7      	572.107      	36467.3      	36175.1      	-4320.3      	-4303.69      	      0      	4.58986      	-2.92085      	287.773      
   9.75      	563.806      	36384.7      	36145.6      	-3844.18      	-3827.94      	      0      	4.59046      	-2.95705      	289.495      
    9.8      	556.184      	36308.1      	36117.6      	-3352.81      	-3336.96      	      0      	4.59127      	-2.99639      	291.164      
   9.85      	549.431      	36246.3      	36098.7      	-2850.37      	-2834.92      	      0      	4.59229      	-3.03845      	292.854      
    9.9      	543.662      	36204.7      	36093.5      	-2340.36      	-2325.32      	      0      	4.59354      	-3.08253      	294.611      
   9.95      	538.874      	36183.2      	36101.7      	-1825.48      	-1810.86      	      0      	4.59513      	-3.1276      	296.416      
     10      	534.887      	36178.9      	36119.8      	-1308.29      	-1294.08      	      0      	4.59716      	-3.1724      	298.226      
  10.05      	531.609      	36190.7      	36146.5      	-791.439      	-777.636      	      0      	4.59972      	-3.2158      	300.057      
   10.1      	529.082      	36219.3      	36182.7      	-277.35      	-263.95      	      0      	  4.603      	-3.25705      	301.987      
  10.15      	527.249      	36264.3      	36227.9      	 233.01      	246.017      	      0      	4.60734      	-3.29585      	304.081      
   10.2      	526.111      	36323.5      	36280.3      	740.192      	752.819      	      0      	4.61304      	-3.33218      	306.376      
  10.25      	525.748      	36394.8      	36337.8      	1244.59      	1256.85      	      0      	4.62016      	-3.36625      	308.882      
   10.3      	526.139      	36474.1      	36396.5      	1746.32      	1758.22      	      0      	4.62855      	-3.39858      	311.552      
  10.35      	527.102      	36554.9      	  36450      	2245.56      	 2257.1      	      0      	4.63801      	-3.42995      	314.277      
   10.4      	528.422      	36632.4      	36493.7      	2741.36      	2752.55      	      0      	4.64836      	-3.46131      	316.943      
  10.45      	530.115      	  36707      	36528.4      	 3231.9      	3242.74      	      0      	4.65938      	-3.49362      	319.487      
   10.5      	532.409      	36782.3      	36558.1      	3716.12      	3726.61      	      0      	4.67087      	-3.52768      	321.913      
  10.55      	535.489      	36861.7      	36586.2      	4194.51      	4204.64      	      0      	4.68264      	-3.56394      	324.243      
   10.6      	539.377      	36946.5      	36614.2      	4668.72      	4678.51      	      0      	4.69457      	-3.60226      	326.488      
  10.65      	544.025      	37038.6      	36643.8      	5141.58      	5151.01      	      0      	4.70651      	-3.64196      	328.679      
   10.7      	549.378      	37141.2      	36677.8      	5616.86      	5625.94      	      0      	4.71823      	-3.68216      	330.874      
  10.75      	555.378      	37257.8      	36719.2      	6096.86      	6105.58      	      0      	4.72967      	-3.72202      	333.125      
   10.8      	562.026      	37390.9      	36770.9      	6580.49      	6588.86      	      0      	4.74104      	-3.76097      	335.454      
