# Sensor: Sensor Rotor      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:15      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	     11      	     12      	     13      	     14      	     15      	     16      	     17      	     18      	     19      	     20      	      
Time [s]      	Power (aero)      [    k W      ]      	Torque (aero)      [   k Nm      ]      	Thrust (aero)      [    k N      ]      	    RPM      [    rpm      ]      	    TSR      [             ]      	Demanded collective pitch angle      [      °      ]      	Power coef. (CP)      [      %      ]      	Thrust coef. (CT)      [      %      ]      	Tip speed      [    m/s      ]      	1P (one revolution)      [      s      ]      	nP (blade passing)      [      s      ]      	Azimuth angle      [      °      ]      	Rotation per timestep      [      °      ]      	Wind speed at hub, magnitude      [    m/s      ]      	Wind speed at hub     .x      [    m/s      ]      	Wind speed at hub     .y      [    m/s      ]      	Wind speed at hub     .z      [    m/s      ]      	Wind angle at hub      [      °      ]      	Yaw angle      [      °      ]      
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------      
    Min      	6893.18 [279.2s]      	11703.7 [279.2s]      	1404.38 [183.3s]      	5.61888 [113.15s]      	8.88928 [113.15s]      	      0 [100.05s]      	47.9003 [279.2s]      	78.0715 [183.3s]      	71.1142 [113.15s]      	10.6566 [420.95s]      	3.55221 [420.95s]      	0.0101518 [106.8s]      	1.68567 [113.15s]      	      8 [100.05s]      	      0 [100.05s]      	     -8 [100.05s]      	      0 [100.05s]      	      0 [100.05s]      	      0 [100.05s]      
    Max      	   7195 [138.8s]      	12217.3 [138.8s]      	1428.68 [138.95s]      	5.63031 [420.95s]      	8.90735 [420.95s]      	      0 [100.05s]      	49.9976 [138.8s]      	79.4224 [138.95s]      	71.2588 [420.95s]      	10.6783 [113.15s]      	3.55943 [113.15s]      	359.909 [138.8s]      	1.68909 [420.95s]      	      8 [100.05s]      	      0 [100.05s]      	     -8 [100.05s]      	      0 [100.05s]      	      0 [100.05s]      	      0 [100.05s]      
   Mean      	7103.39      	12059.4      	1420.95      	5.62486      	8.89873      	      0      	 49.361      	78.9925      	71.1899      	10.6669      	3.55564      	180.008      	1.68746      	      8      	      0      	     -8      	      0      	      0      	      0      
Standard deviation      	63.2592      	107.301      	5.52332      	0.00223573      	0.003537      	      0      	0.439585      	0.30705      	0.028296      	0.00423977      	0.00141326      	103.708      	0.000670718      	      0      	      0      	      0      	      0      	      0      	      0      
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------      
      0      	      0      	      0      	      0      	      6      	9.49222      	      0      	      0      	      0      	75.9377      	     10      	3.33333      	      0      	    1.8      	      8      	      0      	     -8      	      0      	      0      	      0      
   0.05      	0.0631679      	0.100512      	      0      	6.00135      	9.49435      	      0      	0.00043895      	      0      	75.9548      	9.99776      	3.33259      	      0      	 1.8004      	      8      	      0      	     -8      	      0      	      0      	      0      
    0.1      	0.493784      	0.785088      	0.0140997      	6.00606      	 9.5018      	      0      	0.00343127      	0.000783823      	76.0144      	9.98991      	3.32997      	 1.8002      	1.80182      	      8      	      0      	     -8      	      0      	      0      	      0      
   0.15      	1.60939      	2.56223      	0.113533      	5.99809      	 9.4892      	      0      	0.0111835      	0.00631147      	75.9136      	10.0032      	3.33439      	3.60131      	1.79943      	      8      	      0      	     -8      	      0      	      0      	      0      
    0.2      	3.60275      	 5.7349      	0.378714      	5.99902      	9.49066      	      0      	0.0250353      	0.0210533      	75.9253      	10.0016      	3.33388      	5.40193      	 1.7997      	      8      	      0      	     -8      	      0      	      0      	      0      
   0.25      	6.78792      	10.8154      	0.875557      	5.99327      	9.48157      	      0      	0.0471689      	0.0486736      	75.8526      	10.0112      	3.33708      	 7.2015      	1.79798      	      8      	      0      	     -8      	      0      	      0      	      0      
    0.3      	11.1958      	 17.843      	1.67721      	5.99184      	9.47931      	      0      	0.0777992      	0.0932384      	75.8345      	10.0136      	3.33787      	9.00034      	1.79755      	      8      	      0      	     -8      	      0      	      0      	      0      
   0.35      	17.2387      	27.4616      	2.83044      	5.99446      	9.48346      	      0      	0.119791      	0.157349      	75.8676      	10.0092      	3.33641      	10.7981      	1.79834      	      8      	      0      	     -8      	      0      	      0      	      0      
    0.4      	25.0852      	40.0033      	4.40608      	5.98816      	9.47348      	      0      	0.174316      	0.244941      	75.7879      	10.0198      	3.33993      	12.5961      	1.79645      	      8      	      0      	     -8      	      0      	      0      	      0      
   0.45      	34.7314      	55.3247      	6.46549      	5.99481      	  9.484      	      0      	0.241347      	0.359427      	 75.872      	10.0087      	3.33622      	14.3935      	1.79844      	      8      	      0      	     -8      	      0      	      0      	      0      
    0.5      	47.0517      	75.0675      	9.02505      	5.98542      	9.46915      	      0      	0.326959      	0.501716      	75.7532      	10.0244      	3.34145      	16.1909      	1.79563      	      8      	      0      	     -8      	      0      	      0      	      0      
   0.55      	61.3253      	97.9086      	12.2107      	5.98123      	9.46252      	      0      	0.426146      	0.678812      	75.7001      	10.0314      	 3.3438      	17.9879      	1.79437      	      8      	      0      	     -8      	      0      	      0      	      0      
    0.6      	79.2368      	126.538      	15.9776      	5.97968      	9.46008      	      0      	0.550612      	0.888217      	75.6806      	 10.034      	3.34466      	19.7829      	1.79391      	      8      	      0      	     -8      	      0      	      0      	      0      
   0.65      	 100.44      	160.471      	 20.485      	  5.977      	9.45583      	      0      	0.697954      	1.13879      	75.6466      	10.0385      	3.34616      	21.5771      	 1.7931      	      8      	      0      	     -8      	      0      	      0      	      0      
    0.7      	125.712      	200.471      	25.7475      	 5.9882      	9.47355      	      0      	0.873564      	1.43134      	75.7884      	10.0197      	 3.3399      	23.3706      	1.79646      	      8      	      0      	     -8      	      0      	      0      	      0      
   0.75      	 156.02      	248.875      	31.7971      	5.98649      	9.47084      	      0      	1.08418      	1.76765      	75.7667      	10.0226      	3.34086      	25.1653      	1.79595      	      8      	      0      	     -8      	      0      	      0      	      0      
    0.8      	 189.87      	302.648      	 38.791      	5.99086      	9.47776      	      0      	1.31939      	2.15645      	75.8221      	10.0153      	3.33842      	26.9615      	1.79726      	      8      	      0      	     -8      	      0      	      0      	      0      
   0.85      	230.007      	366.548      	46.5616      	5.99215      	9.47979      	      0      	1.59831      	2.58843      	75.8383      	10.0131      	 3.3377      	28.7582      	1.79764      	      8      	      0      	     -8      	      0      	      0      	      0      
    0.9      	274.475      	437.677      	55.3484      	5.98854      	9.47408      	      0      	1.90731      	 3.0769      	75.7927      	10.0191      	3.33971      	30.5556      	1.79656      	      8      	      0      	     -8      	      0      	      0      	      0      
   0.95      	324.969      	518.035      	65.0368      	5.99038      	  9.477      	      0      	2.25819      	3.61549      	 75.816      	10.0161      	3.33869      	32.3527      	1.79711      	      8      	      0      	     -8      	      0      	      0      	      0      
      1      	381.002      	607.956      	 75.678      	5.98448      	9.46767      	      0      	2.64756      	4.20706      	75.7414      	10.0259      	3.34198      	34.1495      	1.79535      	      8      	      0      	     -8      	      0      	      0      	      0      
   1.05      	440.255      	 701.53      	87.3803      	5.99279      	9.48081      	      0      	 3.0593      	 4.8576      	75.8465      	 10.012      	3.33734      	35.9458      	1.79784      	      8      	      0      	     -8      	      0      	      0      	      0      
    1.1      	503.219      	802.302      	99.8156      	 5.9895      	 9.4756      	      0      	3.49684      	 5.5489      	75.8048      	10.0175      	3.33918      	37.7424      	1.79685      	      8      	      0      	     -8      	      0      	      0      	      0      
   1.15      	564.807      	900.405      	113.197      	5.99009      	9.47654      	      0      	3.92481      	6.29277      	75.8123      	10.0165      	3.33885      	39.5397      	1.79703      	      8      	      0      	     -8      	      0      	      0      	      0      
    1.2      	627.127      	1000.32      	127.076      	5.98672      	9.47121      	      0      	4.35787      	7.06438      	75.7696      	10.0222      	3.34073      	41.3366      	1.79602      	      8      	      0      	     -8      	      0      	      0      	      0      
   1.25      	687.378      	1098.21      	141.619      	5.97698      	 9.4558      	      0      	4.77655      	7.87283      	75.6464      	10.0385      	3.34617      	43.1332      	 1.7931      	      8      	      0      	     -8      	      0      	      0      	      0      
    1.3      	745.574      	1191.05      	 156.71      	5.97767      	9.45689      	      0      	5.18095      	8.71177      	75.6551      	10.0374      	3.34578      	44.9277      	 1.7933      	      8      	      0      	     -8      	      0      	      0      	      0      
   1.35      	801.373      	1281.11      	 172.07      	5.97336      	9.45007      	      0      	 5.5687      	9.56561      	75.6006      	10.0446      	 3.3482      	46.7209      	1.79201      	      8      	      0      	     -8      	      0      	      0      	      0      
    1.4      	850.901      	1360.14      	187.854      	  5.974      	9.45108      	      0      	5.91286      	10.4431      	75.6087      	10.0435      	3.34784      	48.5136      	 1.7922      	      8      	      0      	     -8      	      0      	      0      	      0      
   1.45      	896.067      	1431.73      	  203.6      	5.97657      	9.45515      	      0      	6.22672      	11.3184      	75.6412      	10.0392      	 3.3464      	50.3057      	1.79297      	      8      	      0      	     -8      	      0      	      0      	      0      
    1.5      	934.028      	1493.09      	219.397      	5.97371      	9.45063      	      0      	 6.4905      	12.1966      	75.6051      	 10.044      	  3.348      	52.0983      	1.79211      	      8      	      0      	     -8      	      0      	      0      	      0      
   1.55      	967.647      	1546.22      	235.098      	5.97611      	9.45442      	      0      	6.72413      	13.0695      	75.6353      	  10.04      	3.34666      	53.8908      	1.79283      	      8      	      0      	     -8      	      0      	      0      	      0      
    1.6      	997.707      	1596.28      	250.659      	5.96849      	9.44237      	      0      	6.93301      	13.9345      	75.5389      	10.0528      	3.35093      	55.6833      	1.79055      	      8      	      0      	     -8      	      0      	      0      	      0      
   1.65      	1023.91      	1638.78      	266.432      	5.96636      	  9.439      	      0      	7.11506      	14.8113      	 75.512      	10.0564      	3.35213      	 57.475      	1.78991      	      8      	      0      	     -8      	      0      	      0      	      0      
    1.7      	1051.47      	1683.23      	282.083      	5.96516      	 9.4371      	      0      	7.30658      	15.6814      	75.4968      	10.0584      	 3.3528      	59.2652      	1.78955      	      8      	      0      	     -8      	      0      	      0      	      0      
   1.75      	1078.13      	1726.12      	298.127      	5.96446      	9.43599      	      0      	7.49186      	16.5733      	75.4879      	10.0596      	 3.3532      	61.0549      	1.78934      	      8      	      0      	     -8      	      0      	      0      	      0      
    1.8      	1110.22      	1777.58      	 314.42      	5.96421      	 9.4356      	      0      	7.71488      	17.4791      	75.4848      	  10.06      	3.35333      	62.8444      	1.78926      	      8      	      0      	     -8      	      0      	      0      	      0      
   1.85      	1148.32      	1840.24      	331.416      	5.95879      	9.42702      	      0      	 7.9796      	18.4239      	75.4162      	10.0692      	3.35639      	64.6337      	1.78764      	      8      	      0      	     -8      	      0      	      0      	      0      
    1.9      	1194.78      	 1916.1      	  349.4      	5.95444      	9.42014      	      0      	8.30247      	19.4237      	75.3611      	10.0765      	3.35884      	66.4221      	1.78633      	      8      	      0      	     -8      	      0      	      0      	      0      
   1.95      	1250.35      	2008.25      	368.363      	5.94547      	9.40595      	      0      	8.68864      	20.4779      	75.2476      	10.0917      	 3.3639      	68.2091      	1.78364      	      8      	      0      	     -8      	      0      	      0      	      0      
      2      	1313.15      	2111.67      	388.546      	5.93828      	9.39457      	      0      	9.12502      	21.5999      	75.1566      	10.1039      	3.36798      	69.9941      	1.78148      	      8      	      0      	     -8      	      0      	      0      	      0      
   2.05      	1383.14      	2226.36      	409.609      	5.93257      	9.38554      	      0      	9.61139      	22.7708      	75.0843      	10.1137      	3.37122      	71.7767      	1.77977      	      8      	      0      	     -8      	      0      	      0      	      0      
    2.1      	1460.95      	2353.61      	431.494      	5.92751      	9.37754      	      0      	10.1521      	23.9874      	75.0203      	10.1223      	 3.3741      	73.5573      	1.77825      	      8      	      0      	     -8      	      0      	      0      	      0      
   2.15      	1545.73      	2490.24      	454.372      	5.92741      	9.37737      	      0      	10.7412      	25.2592      	75.0189      	10.1225      	3.37416      	75.3363      	1.77822      	      8      	      0      	     -8      	      0      	      0      	      0      
    2.2      	1638.43      	2641.72      	477.877      	5.92261      	9.36978      	      0      	11.3854      	26.5659      	74.9582      	10.1307      	3.37689      	77.1146      	1.77678      	      8      	      0      	     -8      	      0      	      0      	      0      
   2.25      	1734.59      	2798.56      	502.388      	 5.9188      	9.36375      	      0      	12.0536      	27.9285      	  74.91      	10.1372      	3.37906      	78.8921      	1.77564      	      8      	      0      	     -8      	      0      	      0      	      0      
    2.3      	1836.69      	2966.29      	527.225      	 5.9128      	9.35426      	      0      	 12.763      	29.3092      	74.8341      	10.1475      	3.38249      	80.6683      	1.77384      	      8      	      0      	     -8      	      0      	      0      	      0      
   2.35      	1939.64      	3134.62      	 552.65      	 5.9089      	9.34809      	      0      	13.4784      	30.7227      	74.7848      	10.1542      	3.38472      	 82.443      	1.77267      	      8      	      0      	     -8      	      0      	      0      	      0      
    2.4      	2046.47      	3308.35      	578.085      	5.90698      	9.34505      	      0      	14.2208      	32.1366      	74.7604      	10.1575      	3.38583      	84.2163      	1.77209      	      8      	      0      	     -8      	      0      	      0      	      0      
   2.45      	2156.58      	 3487.3      	603.687      	5.90539      	9.34254      	      0      	 14.986      	33.5599      	74.7403      	10.1602      	3.38674      	85.9887      	1.77162      	      8      	      0      	     -8      	      0      	      0      	      0      
    2.5      	2268.39      	3669.12      	629.617      	5.90375      	9.33995      	      0      	15.7629      	35.0014      	74.7196      	 10.163      	3.38768      	87.7605      	1.77113      	      8      	      0      	     -8      	      0      	      0      	      0      
   2.55      	 2380.8      	3852.52      	655.643      	5.90133      	9.33611      	      0      	 16.544      	36.4482      	74.6889      	10.1672      	3.38907      	89.5319      	 1.7704      	      8      	      0      	     -8      	      0      	      0      	      0      
    2.6      	2488.76      	4031.64      	681.655      	5.89485      	9.32586      	      0      	17.2943      	37.8943      	74.6069      	10.1784      	3.39279      	91.3027      	1.76845      	      8      	      0      	     -8      	      0      	      0      	      0      
   2.65      	2592.45      	4204.81      	  707.3      	5.88758      	9.31436      	      0      	18.0148      	39.3199      	74.5148      	 10.191      	3.39698      	93.0721      	1.76627      	      8      	      0      	     -8      	      0      	      0      	      0      
    2.7      	2691.01      	 4372.1      	732.393      	5.87755      	 9.2985      	      0      	18.6997      	40.7149      	 74.388      	10.2083      	3.40278      	94.8395      	1.76327      	      8      	      0      	     -8      	      0      	      0      	      0      
   2.75      	2783.37      	4526.37      	757.073      	5.87209      	9.28986      	      0      	19.3415      	42.0869      	74.3188      	10.2178      	3.40594      	96.6042      	1.76163      	      8      	      0      	     -8      	      0      	      0      	      0      
    2.8      	2873.06      	4677.57      	780.825      	5.86538      	9.27924      	      0      	19.9647      	43.4073      	74.2339      	10.2295      	3.40984      	98.3667      	1.75961      	      8      	      0      	     -8      	      0      	      0      	      0      
   2.85      	 2955.5      	4814.82      	 804.27      	5.86169      	 9.2734      	      0      	20.5376      	44.7106      	74.1872      	 10.236      	3.41199      	100.127      	1.75851      	      8      	      0      	     -8      	      0      	      0      	      0      
    2.9      	 3032.3      	4945.77      	826.744      	5.85477      	9.26246      	      0      	21.0713      	45.9599      	74.0997      	10.2481      	3.41602      	101.886      	1.75643      	      8      	      0      	     -8      	      0      	      0      	      0      
   2.95      	 3102.8      	5066.79      	848.546      	5.84779      	9.25142      	      0      	21.5612      	 47.172      	74.0113      	10.2603      	3.42009      	103.644      	1.75434      	      8      	      0      	     -8      	      0      	      0      	      0      
      3      	3171.14      	5184.47      	869.464      	5.84094      	9.24057      	      0      	22.0361      	48.3348      	73.9246      	10.2723      	3.42411      	105.399      	1.75228      	      8      	      0      	     -8      	      0      	      0      	      0      
   3.05      	3240.95      	5304.66      	889.692      	5.83426      	9.23001      	      0      	22.5212      	49.4593      	  73.84      	10.2841      	3.42803      	107.153      	1.75028      	      8      	      0      	     -8      	      0      	      0      	      0      
    3.1      	3311.95      	5425.84      	909.611      	5.82893      	9.22157      	      0      	23.0146      	50.5667      	73.7726      	10.2935      	3.43116      	108.904      	1.74868      	      8      	      0      	     -8      	      0      	      0      	      0      
   3.15      	3386.78      	5550.78      	929.132      	5.82646      	9.21766      	      0      	23.5346      	51.6519      	73.7413      	10.2979      	3.43262      	110.653      	1.74794      	      8      	      0      	     -8      	      0      	      0      	      0      
    3.2      	3461.04      	5676.01      	948.447      	5.82285      	9.21195      	      0      	24.0506      	52.7256      	73.6956      	10.3042      	3.43475      	112.402      	1.74685      	      8      	      0      	     -8      	      0      	      0      	      0      
   3.25      	3535.73      	5801.43      	967.411      	 5.8199      	9.20729      	      0      	24.5696      	53.7799      	73.6583      	10.3095      	3.43649      	114.149      	1.74597      	      8      	      0      	     -8      	      0      	      0      	      0      
    3.3      	3610.94      	5933.25      	985.891      	5.81165      	9.19424      	      0      	25.0922      	54.8072      	73.5539      	10.3241      	3.44136      	115.895      	 1.7435      	      8      	      0      	     -8      	      0      	      0      	      0      
   3.35      	3688.36      	6068.26      	1004.31      	5.80417      	9.18241      	      0      	25.6302      	55.8313      	73.4593      	10.3374      	 3.4458      	 117.64      	1.74125      	      8      	      0      	     -8      	      0      	      0      	      0      
    3.4      	3770.01      	6212.83      	1022.45      	5.79461      	9.16729      	      0      	26.1976      	56.8396      	73.3383      	10.3544      	3.45148      	119.383      	1.73838      	      8      	      0      	     -8      	      0      	      0      	      0      
   3.45      	3852.57      	6356.74      	1040.67      	5.78745      	9.15596      	      0      	26.7713      	57.8522      	73.2477      	10.3673      	3.45575      	121.122      	1.73624      	      8      	      0      	     -8      	      0      	      0      	      0      
    3.5      	 3937.6      	6505.36      	1058.42      	5.78005      	9.14424      	      0      	27.3622      	 58.839      	73.1539      	10.3805      	3.46018      	 122.86      	1.73401      	      8      	      0      	     -8      	      0      	      0      	      0      
   3.55      	4022.95      	6654.24      	1075.97      	5.77321      	9.13342      	      0      	27.9552      	59.8146      	73.0674      	10.3928      	3.46428      	124.595      	1.73196      	      8      	      0      	     -8      	      0      	      0      	      0      
    3.6      	4107.65      	6803.29      	1093.14      	5.76563      	9.12143      	      0      	28.5438      	60.7692      	72.9714      	10.4065      	3.46883      	126.328      	1.72969      	      8      	      0      	     -8      	      0      	      0      	      0      
   3.65      	4191.93      	6952.96      	1109.79      	5.75726      	9.10819      	      0      	29.1295      	61.6951      	72.8655      	10.4216      	3.47388      	128.059      	1.72718      	      8      	      0      	     -8      	      0      	      0      	      0      
    3.7      	4275.78      	 7103.3      	1125.91      	5.74813      	9.09374      	      0      	29.7121      	 62.591      	72.7499      	10.4382      	3.47939      	129.787      	1.72444      	      8      	      0      	     -8      	      0      	      0      	      0      
   3.75      	4360.47      	   7254      	1141.43      	 5.7402      	 9.0812      	      0      	30.3006      	63.4541      	72.6496      	10.4526      	 3.4842      	131.513      	1.72206      	      8      	      0      	     -8      	      0      	      0      	      0      
    3.8      	4445.19      	7403.61      	1156.32      	5.73348      	9.07057      	      0      	30.8894      	64.2818      	72.5646      	10.4648      	3.48828      	133.236      	1.72004      	      8      	      0      	     -8      	      0      	      0      	      0      
   3.85      	4531.83      	7551.47      	1170.57      	5.73078      	9.06629      	      0      	31.4914      	65.0735      	72.5304      	10.4698      	3.48993      	134.957      	1.71923      	      8      	      0      	     -8      	      0      	      0      	      0      
    3.9      	4618.63      	7701.56      	 1184.1      	5.72671      	9.05987      	      0      	32.0946      	65.8258      	72.4789      	10.4772      	 3.4924      	136.677      	1.71801      	      8      	      0      	     -8      	      0      	      0      	      0      
   3.95      	4705.61      	 7851.3      	 1197.2      	5.72329      	9.05445      	      0      	 32.699      	66.5543      	72.4356      	10.4835      	3.49449      	138.395      	1.71699      	      8      	      0      	     -8      	      0      	      0      	      0      
      4      	4791.88      	8003.64      	1209.73      	5.71729      	9.04496      	      0      	33.2985      	67.2506      	72.3597      	10.4945      	3.49816      	140.113      	1.71519      	      8      	      0      	     -8      	      0      	      0      	      0      
   4.05      	4876.78      	8154.23      	1221.83      	5.71112      	9.03519      	      0      	33.8884      	67.9232      	72.2815      	10.5058      	3.50194      	141.829      	1.71333      	      8      	      0      	     -8      	      0      	      0      	      0      
    4.1      	4962.21      	8307.08      	1233.32      	5.70425      	9.02432      	      0      	34.4821      	68.5624      	72.1946      	10.5185      	3.50616      	143.543      	1.71127      	      8      	      0      	     -8      	      0      	      0      	      0      
   4.15      	5047.51      	8459.22      	1244.39      	5.69795      	9.01436      	      0      	35.0749      	69.1775      	72.1149      	10.5301      	3.51004      	145.256      	1.70938      	      8      	      0      	     -8      	      0      	      0      	      0      
    4.2      	5132.56      	8610.22      	1254.97      	5.69234      	9.00549      	      0      	35.6658      	69.7659      	72.0439      	10.5405      	3.51349      	146.966      	 1.7077      	      8      	      0      	     -8      	      0      	      0      	      0      
   4.25      	5214.57      	8755.71      	1265.11      	 5.6872      	8.99735      	      0      	36.2357      	70.3294      	71.9788      	  10.55      	3.51667      	148.674      	1.70616      	      8      	      0      	     -8      	      0      	      0      	      0      
    4.3      	5294.88      	8900.61      	1274.65      	5.68077      	8.98719      	      0      	36.7938      	70.8599      	71.8975      	10.5619      	3.52065      	150.381      	1.70423      	      8      	      0      	     -8      	      0      	      0      	      0      
   4.35      	5373.35      	9044.05      	 1283.8      	5.67353      	8.97573      	      0      	37.3391      	71.3684      	71.8059      	10.5754      	3.52514      	152.086      	1.70206      	      8      	      0      	     -8      	      0      	      0      	      0      
    4.4      	5449.01      	9185.34      	1292.43      	5.66493      	8.96212      	      0      	37.8649      	 71.848      	71.6969      	10.5915      	 3.5305      	 153.79      	1.69948      	      8      	      0      	     -8      	      0      	      0      	      0      
   4.45      	5523.18      	 9321.2      	1300.53      	5.65833      	8.95168      	      0      	38.3802      	72.2985      	71.6135      	10.6038      	3.53461      	 155.49      	 1.6975      	      8      	      0      	     -8      	      0      	      0      	      0      
    4.5      	5595.12      	9451.75      	1307.91      	5.65286      	8.94303      	      0      	38.8802      	72.7085      	71.5443      	10.6141      	3.53803      	157.189      	1.69586      	      8      	      0      	     -8      	      0      	      0      	      0      
   4.55      	 5666.5      	9576.87      	1314.58      	5.65019      	8.93881      	      0      	39.3762      	73.0795      	71.5104      	10.6191      	 3.5397      	158.886      	1.69506      	      8      	      0      	     -8      	      0      	      0      	      0      
    4.6      	5735.03      	9697.22      	1320.58      	5.64755      	8.93462      	      0      	39.8524      	73.4133      	 71.477      	10.6241      	3.54136      	160.581      	1.69426      	      8      	      0      	     -8      	      0      	      0      	      0      
   4.65      	5799.09      	9809.06      	   1326      	5.64552      	8.93141      	      0      	40.2975      	73.7142      	71.4513      	10.6279      	3.54263      	162.276      	1.69366      	      8      	      0      	     -8      	      0      	      0      	      0      
    4.7      	5858.21      	9914.29      	 1330.7      	5.64254      	 8.9267      	      0      	40.7084      	73.9755      	71.4136      	10.6335      	 3.5445      	 163.97      	1.69276      	      8      	      0      	     -8      	      0      	      0      	      0      
   4.75      	5912.74      	10013.1      	1334.76      	5.63887      	 8.9209      	      0      	41.0873      	74.2015      	71.3672      	10.6404      	3.54681      	165.663      	1.69166      	      8      	      0      	     -8      	      0      	      0      	      0      
    4.8      	5964.68      	10108.2      	1338.24      	5.63488      	8.91459      	      0      	41.4482      	74.3949      	71.3167      	 10.648      	3.54932      	167.355      	1.69046      	      8      	      0      	     -8      	      0      	      0      	      0      
   4.85      	6012.74      	10194.8      	1341.32      	5.63205      	8.91011      	      0      	41.7822      	74.5659      	71.2809      	10.6533      	 3.5511      	169.046      	1.68962      	      8      	      0      	     -8      	      0      	      0      	      0      
    4.9      	6056.19      	10272.9      	1343.86      	5.62962      	8.90626      	      0      	42.0841      	74.7073      	71.2501      	10.6579      	3.55264      	170.736      	1.68889      	      8      	      0      	     -8      	      0      	      0      	      0      
   4.95      	6094.39      	10341.5      	1345.97      	5.62752      	8.90295      	      0      	42.3496      	74.8246      	71.2236      	10.6619      	3.55396      	172.425      	1.68826      	      8      	      0      	     -8      	      0      	      0      	      0      
      5      	6128.19      	10406.2      	 1347.6      	5.62355      	8.89666      	      0      	42.5844      	74.9152      	71.1733      	10.6694      	3.55647      	174.114      	1.68707      	      8      	      0      	     -8      	      0      	      0      	      0      
   5.05      	6161.98      	10472.6      	1349.01      	 5.6187      	8.88899      	      0      	42.8192      	74.9936      	71.1119      	10.6786      	3.55954      	175.802      	1.68561      	      8      	      0      	     -8      	      0      	      0      	      0      
    5.1      	6200.64      	10549.5      	1350.41      	5.61277      	 8.8796      	      0      	43.0879      	75.0712      	71.0368      	10.6899      	 3.5633      	177.488      	1.68383      	      8      	      0      	     -8      	      0      	      0      	      0      
   5.15      	6251.85      	10646.1      	1352.14      	5.60776      	8.87168      	      0      	43.4437      	75.1677      	70.9735      	10.6995      	3.56648      	179.173      	1.68233      	      8      	      0      	     -8      	      0      	      0      	      0      
    5.2      	6317.42      	10765.7      	1354.63      	5.60362      	8.86513      	      0      	43.8994      	 75.306      	 70.921      	10.7074      	3.56912      	180.856      	1.68109      	      8      	      0      	     -8      	      0      	      0      	      0      
   5.25      	6393.64      	  10900      	1358.09      	5.60136      	8.86155      	      0      	 44.429      	75.4982      	70.8924      	10.7117      	3.57056      	182.537      	1.68041      	      8      	      0      	     -8      	      0      	      0      	      0      
    5.3      	6471.36      	  11035      	1362.34      	5.60006      	8.85949      	      0      	44.9691      	75.7346      	 70.876      	10.7142      	3.57139      	184.218      	1.68002      	      8      	      0      	     -8      	      0      	      0      	      0      
   5.35      	 6540.9      	11155.4      	1366.92      	5.59919      	8.85811      	      0      	45.4523      	75.9893      	70.8649      	10.7158      	3.57195      	185.898      	1.67976      	      8      	      0      	     -8      	      0      	      0      	      0      
    5.4      	6598.21      	11256.3      	 1371.2      	5.59759      	 8.8556      	      0      	45.8506      	 76.227      	70.8448      	10.7189      	3.57296      	187.578      	1.67928      	      8      	      0      	     -8      	      0      	      0      	      0      
   5.45      	6642.49      	11335.3      	1374.89      	5.59591      	8.85293      	      0      	46.1583      	76.4324      	70.8235      	10.7221      	3.57404      	189.258      	1.67877      	      8      	      0      	     -8      	      0      	      0      	      0      
    5.5      	6677.01      	11396.7      	1377.81      	5.59466      	8.85096      	      0      	46.3982      	76.5944      	70.8077      	10.7245      	3.57484      	190.937      	 1.6784      	      8      	      0      	     -8      	      0      	      0      	      0      
   5.55      	6704.49      	  11443      	1380.09      	5.59494      	 8.8514      	      0      	46.5891      	76.7215      	70.8112      	 10.724      	3.57466      	192.615      	1.67848      	      8      	      0      	     -8      	      0      	      0      	      0      
    5.6      	6727.93      	11481.9      	 1381.8      	5.59552      	8.85231      	      0      	 46.752      	76.8164      	70.8185      	10.7229      	3.57429      	194.294      	1.67866      	      8      	      0      	     -8      	      0      	      0      	      0      
   5.65      	6749.23      	11516.8      	1383.28      	5.59622      	8.85342      	      0      	   46.9      	76.8987      	70.8273      	10.7215      	3.57384      	195.972      	1.67887      	      8      	      0      	     -8      	      0      	      0      	      0      
    5.7      	6767.99      	11550.4      	1384.72      	5.59546      	8.85222      	      0      	47.0304      	76.9788      	70.8177      	 10.723      	3.57433      	197.651      	1.67864      	      8      	      0      	     -8      	      0      	      0      	      0      
   5.75      	6784.88      	11583.2      	1386.26      	 5.5935      	8.84911      	      0      	47.1477      	77.0642      	70.7929      	10.7267      	3.57558      	 199.33      	1.67805      	      8      	      0      	     -8      	      0      	      0      	      0      
    5.8      	6802.07      	11619.4      	 1387.9      	5.59021      	8.84391      	      0      	47.2672      	77.1554      	70.7513      	 10.733      	3.57768      	201.008      	1.67706      	      8      	      0      	     -8      	      0      	      0      	      0      
   5.85      	6821.98      	11660.6      	1389.74      	5.58677      	8.83848      	      0      	47.4055      	 77.258      	70.7078      	10.7396      	3.57988      	202.686      	1.67603      	      8      	      0      	     -8      	      0      	      0      	      0      
